"","es_score","brier_score","location","target_date","X22F_50_CI","X23A_50_CI","X23B_50_CI","X23D_50_CI","X23E_50_CI","X23H_50_CI","X24A_50_CI","recombinant_50_CI","other_50_CI","X23F_50_CI","X22F_95_CI","X23A_95_CI","X23B_95_CI","X23D_95_CI","X23E_95_CI","X23H_95_CI","X24A_95_CI","recombinant_95_CI","other_95_CI","X23F_95_CI"
"181",1.26599159848509,0.427433928635476,"CA",2023-12-29,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0
"182",1.29779459930519,0.675369013293113,"CA",2023-12-30,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0
"183",0.188432924059245,0.0787473785918905,"CA",2023-12-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
"184",0.502741680477068,0.498798354641645,"CA",2024-01-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
"185",2.47305498426014,0.591256717457043,"CA",2024-01-02,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,1,1,0
"186",2.81156911190595,0.522939895200127,"CA",2024-01-03,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0
"187",5.57623011109611,0.574374308965305,"CA",2024-01-04,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0
"188",1.68213167853326,0.463167828303552,"CA",2024-01-05,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0
"189",5.3376728352331,1.04697457999314,"CA",2024-01-06,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0
"190",2.40303416781412,1.25073414261242,"CA",2024-01-07,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,0,0
"191",3.17695325839484,0.441229971051069,"CA",2024-01-08,1,0,1,1,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0
"192",1.77700177607965,0.248175766648801,"CA",2024-01-09,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0
"193",2.60485483596733,0.268989847959597,"CA",2024-01-10,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,1,0
"194",1.7986585994829,0.260187345708791,"CA",2024-01-11,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0
"195",3.67917751415778,0.325592230099869,"CA",2024-01-12,1,1,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0
"196",1.64971673010131,0.23105958350955,"CA",2024-01-13,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"197",2.16549668561777,0.407394432300461,"CA",2024-01-14,1,0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,0,0
"198",3.88171659383736,0.497782595086901,"CA",2024-01-15,1,0,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,1,1
"199",3.79547497296007,0.363953912306939,"CA",2024-01-16,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,1,0
"200",0.719726571713436,0.00747414071902865,"CA",2024-01-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1
"201",2.55193917465122,0.319820755887739,"CA",2024-01-18,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0
"202",0.294956159678715,0.0055393291841947,"CA",2024-01-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"203",0.8835752433275,0.149289664071039,"CA",2024-01-20,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1
"204",1.76083429202825,0.53430621455291,"CA",2024-01-21,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,0,0
"205",0.872250251760838,0.108845572414898,"CA",2024-01-22,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1
"206",0.260410696419612,0.00301947032343595,"CA",2024-01-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"207",0.990830825879772,0.193474912923135,"CA",2024-01-24,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
"208",3.52752795152873,0.308504089215028,"CA",2024-01-25,1,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0
"209",3.66473217005805,0.275502470250393,"CA",2024-01-26,0,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0,1,0
"210",0.24015294079521,0.00163338595913233,"CA",2024-01-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"211",NA,NA,"CO",2023-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212",0.912026796574849,0.636656758054051,"CO",2023-12-18,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,0
"213",1.54276619774595,1.14690644944461,"CO",2023-12-19,1,1,0,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,0,1
"214",NA,NA,"CO",2023-12-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215",0.669009918292226,0.926099220307309,"CO",2023-12-21,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0
"216",NA,NA,"CO",2023-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217",NA,NA,"CO",2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218",NA,NA,"CO",2023-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219",NA,NA,"CO",2023-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220",2.69267294299488,0.798289228101083,"CO",2023-12-26,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0
"221",1.06085647866128,1.49903159250115,"CO",2023-12-27,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1
"222",1.26821721444977,0.799760261373546,"CO",2023-12-28,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,0
"223",NA,NA,"CO",2023-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224",NA,NA,"CO",2023-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225",NA,NA,"CO",2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226",0.94743742779663,1.35735685582384,"CO",2024-01-01,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0
"227",2.42078967255339,0.86015428966369,"CO",2024-01-02,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,1,0
"228",0.3831563732418,0.328466947863025,"CO",2024-01-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
"229",0.7701862372912,0.753673992601777,"CO",2024-01-04,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0
"230",1.45505395773456,0.693072895592493,"CO",2024-01-05,1,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,0,1
"231",NA,NA,"CO",2024-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232",NA,NA,"CO",2024-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233",2.24085121136299,1.57972316933672,"CO",2024-01-08,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0
"234",0.0175367148265485,0.0238661871354356,"CO",2024-01-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"235",1.1596395930501,1.63161930955853,"CO",2024-01-10,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0
"236",0.0985730954362729,0.0179752621662884,"CO",2024-01-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"237",1.15899354206569,0.907225607398297,"CO",2024-01-12,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
"238",0.00963044078445613,0.0134715027249598,"CO",2024-01-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"239",NA,NA,"CO",2024-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240",0.00755600162605505,0.0100529074488176,"CO",2024-01-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"241",0.0064227074486779,0.00867185672507299,"CO",2024-01-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"242",0.0206326331701371,0.00747414071902864,"CO",2024-01-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"243",0.036475733280796,0.00643676165264306,"CO",2024-01-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
"244",0.0147359459752647,0.0055393291841947,"CO",2024-01-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
"245",NA,NA,"CO",2024-01-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246",NA,NA,"CO",2024-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247",0.0510682974622533,0.00351698855717335,"CO",2024-01-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"248",0.00837026661241014,0.00301947032343595,"CO",2024-01-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"249",NA,NA,"CO",2024-01-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250",NA,NA,"CO",2024-01-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251",0.00512757357751338,0.00190566958731716,"CO",2024-01-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"252",NA,NA,"CO",2024-01-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253",1.26856848741807,0.711794128103862,"CT",2023-12-17,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,0
"254",1.16576745320142,0.806154894442168,"CT",2023-12-18,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0
"255",0.819274927232284,0.592070586210131,"CT",2023-12-19,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0
"256",0.351841906132464,0.46875633032317,"CT",2023-12-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0
"257",2.62826442573823,0.739596349321318,"CT",2023-12-21,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0
"258",0.436045725143694,0.402467947914696,"CT",2023-12-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"259",0.713181075389103,0.194330352108278,"CT",2023-12-23,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"260",0.357323378646976,0.175333492066714,"CT",2023-12-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
"261",0.875892025975209,0.157711813186044,"CT",2023-12-25,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1
"262",0.789445287726469,0.601383086709528,"CT",2023-12-26,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1
"263",0.821591866589733,0.425415845888312,"CT",2023-12-27,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1
"264",1.36589735578325,0.841769681865224,"CT",2023-12-28,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0
"265",1.50642250072539,0.672128261665707,"CT",2023-12-29,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,0,0,0,1,0
"266",0.961032259902355,0.623380374669754,"CT",2023-12-30,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0
"267",0.651987429744968,0.699822654621001,"CT",2023-12-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
"268",NA,NA,"CT",2024-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269",1.91261199382209,0.164640309842259,"CT",2024-01-02,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,1,0
"270",1.30053346634268,0.342086072473258,"CT",2024-01-03,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,1,0
"271",1.71513868964892,0.68038311483917,"CT",2024-01-04,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,1,0
"272",1.67372886483371,0.476525712012704,"CT",2024-01-05,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0
"273",0.169639586851701,0.03611771054739,"CT",2024-01-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
"274",0.692957563228453,0.538269921504712,"CT",2024-01-07,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0
"275",0.887451921466279,0.216817576447955,"CT",2024-01-08,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
"276",0.373833362632168,0.0238661871354356,"CT",2024-01-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"277",0.421000210593942,0.0207260717462898,"CT",2024-01-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"278",0.400052256621273,0.181738520721781,"CT",2024-01-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
"279",0.0392652959889641,0.0155702662694685,"CT",2024-01-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"280",NA,NA,"CT",2024-01-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281",NA,NA,"CT",2024-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282",2.13947157401136,0.874573862510887,"CT",2024-01-15,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0
"283",0.0786623077765229,0.00867185672507299,"CT",2024-01-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"284",0.178815992820714,0.00747414071902865,"CT",2024-01-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
"285",0.0175021293888121,0.00643676165264306,"CT",2024-01-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"286",0.0810162855054696,0.0055393291841947,"CT",2024-01-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
"287",0.070463548522947,0.00476382235944211,"CT",2024-01-20,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
"288",0.0117400095047505,0.00409436089975617,"CT",2024-01-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
"289",0.119250367817658,0.00351698855717335,"CT",2024-01-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"290",0.151652169247978,0.00301947032343595,"CT",2024-01-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"291",0.057697319166586,0.00259110451543237,"CT",2024-01-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"292",1.1346536467425,0.383562727906045,"CT",2024-01-25,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1
"293",0.0123535508239356,0.00190566958731716,"CT",2024-01-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"294",NA,NA,"CT",2024-01-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295",0.813977514752285,0.804296109413996,"DC",2023-12-17,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
"296",0.219715202891129,0.309770068139598,"DC",2023-12-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"297",0.929362449042938,1.31070599229963,"DC",2023-12-19,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
"298",NA,NA,"DC",2023-12-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299",NA,NA,"DC",2023-12-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300",NA,NA,"DC",2023-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301",NA,NA,"DC",2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302",0.356645958818361,0.465584081509273,"DC",2023-12-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
"303",0.113086922718776,0.157711813186044,"DC",2023-12-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"304",0.825054877719139,0.141440796243093,"DC",2023-12-26,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"305",0.378637197937451,0.473223159889007,"DC",2023-12-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
"306",NA,NA,"DC",2023-12-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307",0.426597233288404,0.481955078795732,"DC",2023-12-29,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0
"308",0.0580069531665301,0.0889901571433045,"DC",2023-12-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"309",NA,NA,"DC",2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310",NA,NA,"DC",2024-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311",NA,NA,"DC",2024-01-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312",0.0386795328251003,0.0538211519557437,"DC",2024-01-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"313",0.032092154342841,0.047209473158714,"DC",2024-01-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
"314",0.800379231754222,0.766655930189657,"DC",2024-01-05,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0
"315",NA,NA,"DC",2024-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316",0.0779012533801584,0.0315084338067537,"DC",2024-01-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"317",0.139496332325455,0.0274431186265338,"DC",2024-01-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"318",0.474011990196883,0.0238661871354356,"DC",2024-01-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"319",1.14495304177093,1.63161930955853,"DC",2024-01-10,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0
"320",NA,NA,"DC",2024-01-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321",NA,NA,"DC",2024-01-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322",0.00973512087221887,0.0134715027249598,"DC",2024-01-13,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1
"323",NA,NA,"DC",2024-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324",NA,NA,"DC",2024-01-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325",NA,NA,"DC",2024-01-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326",0.00546213117368553,0.00747414071902864,"DC",2024-01-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"327",0.00444799863188942,0.00643676165264306,"DC",2024-01-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"328",NA,NA,"DC",2024-01-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329",NA,NA,"DC",2024-01-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330",1.28431015535505,1.83127771065232,"DC",2024-01-21,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0
"331",NA,NA,"DC",2024-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332",0.00912450058880918,0.00301947032343595,"DC",2024-01-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"333",NA,NA,"DC",2024-01-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334",NA,NA,"DC",2024-01-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335",NA,NA,"DC",2024-01-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336",NA,NA,"DC",2024-01-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337",NA,NA,"DE",2023-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338",NA,NA,"DE",2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339",NA,NA,"DE",2023-12-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340",2.91037599543421,0.887061915447107,"DE",2023-12-20,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,1,0
"341",1.15452587256427,0.488596820664223,"DE",2023-12-21,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0
"342",0.856557900494726,0.600388623219852,"DE",2023-12-22,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0
"343",0.989394034119289,0.647269574624486,"DE",2023-12-23,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0
"344",0.747594400139369,1.04608526039439,"DE",2023-12-24,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0
"345",0.815252764599942,0.780624377244846,"DE",2023-12-25,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1
"346",1.83740828322733,0.526976824668611,"DE",2023-12-26,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,0,1,1,0
"347",1.14895444173677,0.516565567520707,"DE",2023-12-27,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1
"348",3.87732103652628,0.709228712270382,"DE",2023-12-28,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0
"349",0.815156579556694,0.454050324175901,"DE",2023-12-29,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0
"350",NA,NA,"DE",2023-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351",0.181926729104988,0.0787473785918905,"DE",2023-12-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"352",2.75327108520398,1.18803816602965,"DE",2024-01-01,1,0,1,1,1,0,0,1,1,0,1,0,1,1,1,0,0,1,1,0
"353",0.693683835660731,0.194387525926539,"DE",2024-01-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1
"354",1.02915012558085,0.0538211519557437,"DE",2024-01-03,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0
"355",0.809125741591099,0.38268574570061,"DE",2024-01-04,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0
"356",0.0303543121510369,0.0413303847472732,"DE",2024-01-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"357",0.846664632091524,0.366707702499572,"DE",2024-01-06,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
"358",0.0767145563404857,0.0315084338067537,"DE",2024-01-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
"359",2.42549338061019,0.988197916061572,"DE",2024-01-08,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,1,1,0
"360",0.202030541391471,0.0238661871354356,"DE",2024-01-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"361",1.24964858701431,1.76088777806272,"DE",2024-01-10,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1
"362",0.599433315066058,0.345501779277273,"DE",2024-01-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
"363",NA,NA,"DE",2024-01-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364",0.0685046432251352,0.0134715027249598,"DE",2024-01-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"365",1.02595725423285,0.462881190289158,"DE",2024-01-14,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
"366",0.00742087352017275,0.0100529074488176,"DE",2024-01-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"367",0.116301523184905,0.00867185672507299,"DE",2024-01-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"368",0.0185225582897058,0.00747414071902864,"DE",2024-01-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"369",0.0370509858470174,0.00643676165264306,"DE",2024-01-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
