...1,es_score,brier_score,location,target_date,X21L_50_CI,X22D_50_CI,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23C_50_CI,recombinant_50_CI,other_50_CI,X22B_50_CI,X21L_95_CI,X22D_95_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23C_95_CI,recombinant_95_CI,other_95_CI,X22B_95_CI
739,0.669629453728502,0.258663572108587,KY,2023-01-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
740,0.647603005382007,0.1943628781707555,KY,2023-01-05,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
741,0.969054605224171,0.222840961401115,KY,2023-01-06,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
742,1.78242134365638,0.50337874043948,KY,2023-01-07,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0
743,0.760635979153116,0.11738096642724451,KY,2023-01-08,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
744,1.33917572226733,0.4183412561967615,KY,2023-01-09,1,1,0,1,1,1,1,1,0,1,1,0,1,0,0,1,1,0
745,0.470559320012103,0.2264693456755745,KY,2023-01-10,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
746,0.933539832280782,0.150017165134365,KY,2023-01-11,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
747,1.45886023464926,0.434048372395071,KY,2023-01-12,1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,1,1,0
748,1.62425843309501,0.2810330902957685,KY,2023-01-13,1,1,1,1,0,1,1,1,0,1,1,0,0,0,1,1,1,0
749,0.993942539670276,0.70503658329447,KY,2023-01-14,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
750,0.413311774299936,0.244670391723712,KY,2023-01-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
751,1.05901427838403,0.3308331198272935,KY,2023-01-16,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0
752,1.30904509049684,0.3526403118252085,KY,2023-01-17,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0
753,2.2205255212561,0.529129877762335,KY,2023-01-18,1,0,1,1,0,0,1,1,0,1,1,1,1,0,0,1,1,0
754,1.94027077278535,0.292110738160459,KY,2023-01-19,1,1,0,1,0,0,1,1,1,1,0,0,1,0,0,1,1,1
755,0.729013695401922,0.238568332303624,KY,2023-01-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
756,0.934642626723219,0.35546589595812,KY,2023-01-21,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0
757,1.72560856922665,0.351271232012817,LA,2022-12-11,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,1,0,0
758,3.34730992282481,0.3032930807082465,LA,2022-12-12,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0
759,1.65381466703165,0.2737734882422385,LA,2022-12-13,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,1
760,1.11879503799899,0.201655376237688,LA,2022-12-14,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0
761,1.98963548156083,0.275094944513534,LA,2022-12-15,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0
762,0.868233750594214,0.126379675207038,LA,2022-12-16,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0
763,1.67020152762995,0.302543795154253,LA,2022-12-17,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0
764,1.09097529770492,0.2843395531607305,LA,2022-12-18,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0
765,1.4205805399976,0.257522587341627,LA,2022-12-19,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0
766,1.89069182735805,0.212208767928258,LA,2022-12-20,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0
767,1.19882965433438,0.1804219832789495,LA,2022-12-21,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1
768,4.25405299974774,0.393631748962208,LA,2022-12-22,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0
769,2.21099292809762,0.2550518045974995,LA,2022-12-23,1,1,1,1,0,0,1,1,0,1,0,1,1,0,1,1,1,1
770,0.954177590123452,0.313614138406072,LA,2022-12-24,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
771,1.72567730398901,0.1128101865872855,LA,2022-12-25,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0
772,1.35717393692899,0.224461630839181,LA,2022-12-26,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0
773,3.7816546255803,0.3384383819150685,LA,2022-12-27,1,1,0,1,0,1,1,1,0,1,0,0,1,0,1,1,1,0
774,4.41974429175385,0.234936035642395,LA,2022-12-28,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,1,0
775,10.8874333657229,0.3860598661357205,LA,2022-12-29,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
776,2.50610006857056,0.2546930176471855,LA,2022-12-30,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0
777,2.46112933768788,0.2928704128555905,LA,2022-12-31,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0
778,2.19309107526766,0.107849205412512,LA,2023-01-01,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0
779,2.10913772939766,0.2815415135372835,LA,2023-01-02,1,1,1,1,0,0,1,1,0,1,1,0,1,1,0,1,1,0
780,2.91388279328933,0.21658753679898,LA,2023-01-03,1,1,0,1,0,1,1,1,0,1,1,0,1,0,1,1,1,0
781,1.67919399967431,0.2781543205944985,LA,2023-01-04,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0
782,5.19147132915018,0.161389873819711,LA,2023-01-05,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,1,1,0
783,4.56473443809976,0.274850480474311,LA,2023-01-06,1,0,1,1,0,1,1,0,0,1,0,1,0,0,1,1,0,0
784,1.2308275672338,0.280807119980471,LA,2023-01-07,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0
785,1.48599611600861,0.267714849178383,LA,2023-01-08,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0
786,5.61212354856257,0.22019931783033,LA,2023-01-09,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1
787,4.45957325407687,0.236108591244136,LA,2023-01-10,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1
788,2.90353913422909,0.3144562650326855,LA,2023-01-11,1,0,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
789,0.857137453685347,0.2840953497486255,LA,2023-01-12,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1
790,3.02920504956671,0.3844300815190785,LA,2023-01-13,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0
791,1.13115495117341,0.2959557718124335,LA,2023-01-14,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1
792,2.52662540455768,0.366852757116474,LA,2023-01-15,1,1,1,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0
793,2.76875039200131,0.236586540103058,LA,2023-01-16,1,1,0,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1
794,1.23979042328272,0.2536921040717755,LA,2023-01-17,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1
795,2.45274963087858,0.324430078201296,LA,2023-01-18,1,0,1,1,0,1,1,1,0,1,0,0,1,0,1,1,1,0
796,1.36538723938819,0.356921322189466,LA,2023-01-19,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,1,1,0
797,5.95476203194498,0.280340078699388,LA,2023-01-20,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1
798,4.00500073779965,0.4431047941057145,LA,2023-01-21,1,0,1,1,0,1,1,1,0,1,0,1,1,0,1,1,1,0
799,20.6525920462697,0.3932393096807695,MA,2022-12-11,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
800,27.7262291403574,0.351630279916283,MA,2022-12-12,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0
801,0.90021900759807,0.3586956335102305,MA,2022-12-13,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
802,0.55674147213604,0.3328889404163105,MA,2022-12-14,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
803,NA,NA,MA,2022-12-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
804,1.39252100994505,0.511866108498655,MA,2022-12-16,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0
805,0.781343224292783,0.3793109331199715,MA,2022-12-17,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1
806,1.8440060260762,0.64334139823293,MA,2022-12-18,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0
807,4.30769489999052,0.5598664336732,MA,2022-12-19,1,0,0,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0
808,1.52225508644684,0.3310453497375645,MA,2022-12-20,1,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0
809,2.44832273535901,0.7182520980739,MA,2022-12-21,1,0,0,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0
810,1.25735746911614,0.4845453683285525,MA,2022-12-22,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1
811,0.958017442279215,0.67679377808444,MA,2022-12-23,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0
812,NA,NA,MA,2022-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
813,NA,NA,MA,2022-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
814,1.753207659952,0.3066216846950225,MA,2022-12-26,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0
815,2.84766754352564,0.339991996518365,MA,2022-12-27,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0
816,28.5981809819867,0.395884495491238,MA,2022-12-28,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0,1,1,0
817,42.4700258898148,0.398240112584825,MA,2022-12-29,1,1,0,1,0,1,1,1,0,1,0,0,1,0,0,1,0,0
818,22.2823484232522,0.4429036282887865,MA,2022-12-30,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,0
819,1.33957312779543,0.4105404515769355,MA,2022-12-31,1,1,0,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1
820,0.0962552074672507,0.0694997008690535,MA,2023-01-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
821,36.6456600086896,0.414836470988107,MA,2023-01-02,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,1,0
822,15.8767445891387,0.447136426377593,MA,2023-01-03,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,1,0
823,5.14949818284503,0.3289400974538645,MA,2023-01-04,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1
824,41.6830449049563,0.405015278508617,MA,2023-01-05,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,1
825,23.2199457247899,0.4301773950758405,MA,2023-01-06,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1
826,26.3043602105058,0.368324369957996,MA,2023-01-07,1,1,0,1,0,1,1,1,0,1,0,0,1,0,1,1,1,1
827,5.40166641866763,0.3299725246283385,MA,2023-01-08,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,0
828,32.6803963429517,0.3663978976936115,MA,2023-01-09,1,1,0,1,0,0,1,1,1,0,1,0,0,0,0,1,1,0
829,48.7409831287406,0.3958736119755905,MA,2023-01-10,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0
830,18.987163168928902,0.3427129695774735,MA,2023-01-11,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1
831,23.8306107387325,0.3648550649819805,MA,2023-01-12,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,1,0
832,15.3214312906727,0.3189701094208165,MA,2023-01-13,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1
833,14.3055673143683,0.3025262175278275,MA,2023-01-14,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1
834,12.2985836732075,0.296246901125111,MA,2023-01-15,1,1,0,1,0,1,1,1,1,0,1,0,1,0,1,1,1,0
835,21.8847672485122,0.313869174246348,MA,2023-01-16,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,0,1
836,27.6643555850817,0.2890299081554375,MA,2023-01-17,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0
837,22.9471736278436,0.2899024858943665,MA,2023-01-18,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1
838,18.8448377743096,0.2633127777356955,MA,2023-01-19,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0
839,14.0897752712767,0.2363907435088765,MA,2023-01-20,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1
840,25.1389364796215,0.223440203068619,MA,2023-01-21,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1,0
841,2.13805817991401,0.213171067251989,MD,2022-12-11,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0
842,12.0694489396845,0.1579567372355275,MD,2022-12-12,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
843,2.16224303101903,0.248729008957081,MD,2022-12-13,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0
844,0.940245322861726,0.2294996901142525,MD,2022-12-14,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0
845,7.06862409221875,0.1001043306093245,MD,2022-12-15,1,0,0,1,0,1,1,1,0,1,0,0,1,0,1,1,1,0
846,3.66206292178671,0.244327494535217,MD,2022-12-16,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0
847,3.84088104890199,0.1835094093248365,MD,2022-12-17,1,1,0,1,0,1,0,1,1,1,1,0,0,1,0,0,1,0
848,4.17829147196548,0.2008208965767315,MD,2022-12-18,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1
849,2.1605448510752,0.2408948614699095,MD,2022-12-19,1,1,1,0,1,1,1,0,1,1,0,0,0,1,1,1,0,0
850,2.30360774809967,0.2366874448376485,MD,2022-12-20,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0
851,3.72184041198273,0.2570872984890685,MD,2022-12-21,1,1,1,0,0,1,1,1,0,1,0,0,0,0,1,1,1,0
852,5.3782783032403,0.307003733556649,MD,2022-12-22,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0
853,4.82862177904701,0.2242008517030905,MD,2022-12-23,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0
854,2.02757116868134,0.232157536695481,MD,2022-12-24,1,1,1,1,0,1,1,0,1,1,0,0,0,1,1,1,0,0
855,0.667526069378963,0.353318530895555,MD,2022-12-25,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1
856,5.46188163197001,0.2020050612458605,MD,2022-12-26,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1
857,2.24393983674483,0.2363406592653375,MD,2022-12-27,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,0
858,2.4291252846817,0.272436776839035,MD,2022-12-28,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0
859,6.63156186219861,0.3565207400471915,MD,2022-12-29,1,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0
860,3.86569744087972,0.51049793938859,MD,2022-12-30,1,1,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1
861,7.1960664488898,0.226610337875357,MD,2022-12-31,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
862,2.31401588754475,0.4216558766936475,MD,2023-01-01,1,1,0,1,0,0,1,1,1,1,1,0,0,0,1,1,1,1
863,2.30782602089959,0.339428013301955,MD,2023-01-02,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0
864,7.17791232895658,0.333968287681556,MD,2023-01-03,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
865,3.79382329963352,0.268357073403645,MD,2023-01-04,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0
866,7.48469447396486,0.447748700392896,MD,2023-01-05,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0
867,19.3368269668776,0.390315700888722,MD,2023-01-06,1,1,0,0,0,1,1,1,0,1,1,0,0,0,1,1,1,0
868,11.5950660502775,0.4197656831592785,MD,2023-01-07,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0
869,13.941450594223,0.3416664433853735,MD,2023-01-08,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0
870,23.1318098102794,0.3593780164180815,MD,2023-01-09,1,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0
871,13.4442664589035,0.3476683189043315,MD,2023-01-10,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1
872,4.3035691627718,0.360161305996701,MD,2023-01-11,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0
873,17.7205432209213,0.3910364184285225,MD,2023-01-12,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1
874,14.2213546196827,0.35823444255089,MD,2023-01-13,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,1,0
875,4.44073510872556,0.2981274367229885,MD,2023-01-14,1,1,0,1,0,0,1,1,1,1,1,0,1,0,0,1,1,1
876,6.761327894698,0.3941165120995975,MD,2023-01-15,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,1
877,17.8824904302029,0.322167859460409,MD,2023-01-16,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0
878,14.0675256366733,0.329395752870711,MD,2023-01-17,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0
879,17.3465323326071,0.264241625415773,MD,2023-01-18,1,1,0,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1
880,0.337092296136387,0.25195459555141547,MD,2023-01-19,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
881,7.34960620997468,0.2587148580851165,MD,2023-01-20,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1
882,5.38271093039912,0.304770077811829,MD,2023-01-21,1,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0
883,1.8372274601044,0.3713342147102845,ME,2022-12-11,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0
884,1.89369255471334,0.2443989005504275,ME,2022-12-12,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0
885,8.20418852654495,0.47056117555571,ME,2022-12-13,1,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0
886,1.7426235561001,0.247640008708913,ME,2022-12-14,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0
887,1.03175742241555,0.72106595992698,ME,2022-12-15,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
888,NA,NA,ME,2022-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
889,NA,NA,ME,2022-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
890,NA,NA,ME,2022-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
891,3.71738650302681,0.3083078113368865,ME,2022-12-19,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0
892,10.7784573200562,0.439569966794053,ME,2022-12-20,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0
893,0.809725295514077,0.2647381577988,ME,2022-12-21,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0
894,0.967580354391477,0.67128172804491,ME,2022-12-22,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0
895,NA,NA,ME,2022-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
896,NA,NA,ME,2022-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
897,NA,NA,ME,2022-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
898,1.52314106791648,0.32145305619523,ME,2022-12-26,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0
899,5.44070783029711,0.3753693063608575,ME,2022-12-27,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0
900,0.859273053966714,0.126990202231037,ME,2022-12-28,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
901,5.04084567419455,0.4331073243057955,ME,2022-12-29,1,1,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0,1
902,NA,NA,ME,2022-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
903,NA,NA,ME,2022-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
904,NA,NA,ME,2023-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
905,2.02316789893594,0.2975060252925865,ME,2023-01-02,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0
906,0.695442665574513,0.2953430726993595,ME,2023-01-03,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0
907,0.337339218471539,0.085675202027904,ME,2023-01-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
908,1.51895916301575,0.500140100769765,ME,2023-01-05,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
909,0.991090268915607,0.70147523895555,ME,2023-01-06,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0
910,NA,NA,ME,2023-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
911,0.77833221000109,0.11738096642724451,ME,2023-01-08,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
912,NA,NA,ME,2023-01-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
913,NA,NA,ME,2023-01-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
914,NA,NA,ME,2023-01-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
915,NA,NA,ME,2023-01-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
916,0.504779305486595,0.3420617938230985,ME,2023-01-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
917,NA,NA,ME,2023-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
918,0.216404769076351,0.2542348287586915,ME,2023-01-15,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
919,2.74601598237954,0.338861784077279,ME,2023-01-16,0,1,0,1,0,1,1,1,0,0,1,0,0,0,1,1,1,0
920,5.48392579982422,0.3008432796789595,ME,2023-01-17,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0
921,7.5840766781886,0.3014405115714985,ME,2023-01-18,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0
922,NA,NA,ME,2023-01-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
923,NA,NA,ME,2023-01-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
924,0.199916327714309,0.2549301447223455,ME,2023-01-21,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
925,14.0301749061395,0.3231717474316975,MI,2022-12-11,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0
926,15.160426256708,0.281716118492376,MI,2022-12-12,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0
927,3.22709245322807,0.25315883788601,MI,2022-12-13,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0
928,4.78648014030769,0.264874350674273,MI,2022-12-14,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
929,7.15488373636437,0.23917462145371,MI,2022-12-15,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0
930,2.55037903663294,0.2775103021373395,MI,2022-12-16,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0
931,8.41285477509933,0.324051903036841,MI,2022-12-17,1,1,0,1,0,1,1,1,0,1,0,0,1,0,1,1,1,0
932,5.32607668953059,0.246683655674877,MI,2022-12-18,1,1,1,0,0,1,1,1,0,1,1,0,0,0,1,1,1,0
933,19.3600681192586,0.3167278283486505,MI,2022-12-19,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0
934,10.5758494256906,0.4098576145196385,MI,2022-12-20,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0
935,6.43036758235202,0.3183350316808285,MI,2022-12-21,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0
936,3.24572898874011,0.242533595744774,MI,2022-12-22,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0
937,3.98437978038589,0.393335372183934,MI,2022-12-23,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,0,0
938,1.4165941682022,0.202370954616412,MI,2022-12-24,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0
939,3.18693547154652,0.413872422312215,MI,2022-12-25,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0
940,11.2164553281722,0.258481928042656,MI,2022-12-26,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0
941,11.1808404596635,0.3481186542664655,MI,2022-12-27,1,1,0,0,0,1,1,1,0,1,0,0,0,0,1,1,1,0
942,5.07445713576878,0.38335634369233,MI,2022-12-28,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0
943,2.94354160855913,0.2586271107175755,MI,2022-12-29,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0
944,8.22989391522375,0.3430372605147935,MI,2022-12-30,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0
945,1.72836120686843,0.2413282190056305,MI,2022-12-31,1,1,1,1,0,1,1,1,0,1,1,0,0,0,1,1,1,0
946,0.768665532115329,0.227550268027289,MI,2023-01-01,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0
947,6.28821831235068,0.2438067026108575,MI,2023-01-02,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0
948,10.8064177285072,0.2793129568213795,MI,2023-01-03,1,1,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0
949,2.67363670116137,0.285253740468272,MI,2023-01-04,1,0,1,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0
950,6.31914728165305,0.2640665508792695,MI,2023-01-05,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0
