...1,es_score,brier_score,location,target_date,X22F_50_CI,X23B_50_CI,X23C_50_CI,X23D_50_CI,X23E_50_CI,other_50_CI,X23A_50_CI,X22F_95_CI,X23B_95_CI,X23C_95_CI,X23D_95_CI,X23E_95_CI,other_95_CI,X23A_95_CI
956,2.71945053507269,0.57268481789184,MI,2023-05-17,1,1,1,0,0,1,0,1,0,1,0,0,1,0
957,1.05466498769434,0.268054897386236,MI,2023-05-18,1,1,1,1,0,1,1,1,1,1,0,0,1,1
958,0.652657369878391,0.2630243190842705,MI,2023-05-19,1,1,1,1,1,1,1,1,0,1,0,1,1,0
959,0.459244151013315,0.2484645739136795,MI,2023-05-20,1,1,1,1,1,1,1,1,0,1,0,1,1,0
960,1.31545994373328,0.3143778601820535,MI,2023-05-21,1,0,1,1,1,1,1,1,0,1,0,1,1,0
961,3.58592591101118,0.393828133808014,MI,2023-05-22,1,1,1,1,0,1,1,1,0,1,0,0,1,0
962,0.795408092146983,0.2668294017420665,MI,2023-05-23,1,1,1,1,1,1,1,1,1,1,1,0,1,0
963,3.59862620311626,0.467067676319294,MI,2023-05-24,1,0,1,0,0,0,1,1,0,1,0,0,0,0
964,1.44013371268641,0.325637071030663,MI,2023-05-25,1,0,1,1,1,0,1,1,0,1,1,1,0,1
965,0.346441145429493,0.2819034554284365,MI,2023-05-26,1,1,1,1,1,1,1,1,0,1,1,1,1,0
966,2.10448884299403,0.4221801749595935,MI,2023-05-27,1,0,1,1,1,0,1,1,1,1,0,1,0,0
967,0.901807685150446,0.225967996406489,MN,2023-04-16,1,1,1,1,1,0,1,1,1,1,0,1,0,1
968,1.36993170252579,0.214937316296624,MN,2023-04-17,1,0,1,1,1,1,1,1,0,1,0,1,1,0
969,0.921268756532867,0.14297814400696,MN,2023-04-18,1,1,1,1,1,0,1,1,0,0,0,1,0,0
970,1.73154125431744,0.2658193933825685,MN,2023-04-19,0,1,1,1,0,0,0,0,1,1,0,1,0,0
971,2.25469645485619,0.2874031874992245,MN,2023-04-20,0,1,1,1,1,0,0,0,1,1,0,1,0,0
972,1.41175635552221,0.085163130844932,MN,2023-04-21,0,1,1,1,1,1,1,0,0,1,0,1,1,0
973,1.74283102085584,0.2549381627297015,MN,2023-04-22,1,1,1,1,1,0,1,1,0,1,0,1,0,1
974,1.88623107318169,0.02604806494397165,MN,2023-04-23,1,1,1,1,1,1,0,1,1,1,0,1,1,0
975,1.14907655774007,0.264519755641757,MN,2023-04-24,1,1,1,0,1,1,1,1,0,1,0,1,1,0
976,1.74528903031903,0.2371856568014055,MN,2023-04-25,1,1,1,1,0,0,1,1,0,1,0,0,0,0
977,0.759711823441449,0.185324127028685,MN,2023-04-26,1,1,1,1,1,1,1,1,0,1,0,0,1,0
978,1.66911225496993,0.2754579114471935,MN,2023-04-27,1,1,0,1,1,0,1,1,0,0,0,1,0,0
979,2.94572130099686,0.1985692317557105,MN,2023-04-28,1,1,1,0,1,0,1,1,0,1,0,1,0,0
980,1.0082045990364,0.217281281972597,MN,2023-04-29,1,1,1,1,1,0,1,1,0,1,0,1,0,0
981,0.514779681169118,0.185980764736668,MN,2023-04-30,1,1,1,1,1,1,1,1,0,1,0,0,1,0
982,2.22646372402935,0.172792596689074,MN,2023-05-01,1,0,1,0,1,1,1,1,0,1,1,0,1,1
983,2.27363897986466,0.2500884357319065,MN,2023-05-02,1,0,1,1,1,0,1,1,1,1,1,0,0,0
984,1.19740712609318,0.2832652421370275,MN,2023-05-03,1,1,1,1,1,0,1,1,1,1,0,1,0,0
985,1.22961327282445,0.2901017857657045,MN,2023-05-04,1,1,1,1,0,1,1,1,1,1,0,0,1,0
986,2.77682190206611,0.099585844252607,MN,2023-05-05,1,0,1,1,1,1,0,1,0,1,0,0,1,0
987,0.489900511487852,0.252125750847775,MN,2023-05-06,1,1,1,1,1,1,1,1,1,1,0,1,1,0
988,0.999973050969753,0.2757147554530035,MN,2023-05-07,1,1,0,1,1,1,1,1,0,0,1,1,1,0
989,1.59031509921897,0.2208842010936515,MN,2023-05-08,1,0,1,1,1,0,1,1,0,1,0,1,0,1
990,4.31113581606602,0.360086756444658,MN,2023-05-09,0,0,1,0,1,1,0,0,0,1,0,1,1,0
991,0.660263326778385,0.2099518057311335,MN,2023-05-10,1,1,1,1,1,1,1,1,1,1,0,1,1,0
992,3.03800620360465,0.567506220537855,MN,2023-05-11,1,1,0,1,1,0,0,1,1,0,0,1,0,0
993,1.59029438667164,0.396757173693955,MN,2023-05-12,1,1,1,1,1,0,0,1,0,1,0,1,0,0
994,0.544696774824396,0.261323440722697,MN,2023-05-13,1,1,1,1,1,1,1,1,0,1,0,1,1,1
995,0.573059286342652,0.339519201925772,MN,2023-05-14,1,1,1,1,1,1,1,1,1,1,0,1,1,0
996,2.26973834653193,0.1988624158318515,MN,2023-05-15,1,0,1,1,1,1,0,1,0,0,0,0,1,0
997,0.873890647455684,0.2448171251160925,MN,2023-05-16,1,1,1,1,1,1,1,1,0,1,0,0,1,0
998,0.857960728270645,0.2008397487261545,MN,2023-05-17,1,1,1,1,1,1,1,1,0,1,1,0,1,1
999,1.24153888504985,0.259113321285548,MN,2023-05-18,1,1,1,0,1,1,1,1,0,1,0,0,1,0
1000,1.47708431846035,0.3686479713990995,MN,2023-05-19,1,0,1,1,1,0,1,1,0,1,0,1,0,0
1001,0.601062079374559,0.160145168613819,MN,2023-05-20,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1002,0.914471459816333,0.258037158917237,MN,2023-05-21,1,1,1,1,1,1,1,1,1,1,1,0,1,0
1003,1.08963277182291,0.3302042790194975,MN,2023-05-22,1,1,1,1,1,0,1,1,0,1,0,1,0,0
1004,1.60600606316204,0.3838275989343415,MN,2023-05-23,1,1,1,0,1,1,0,1,0,1,0,1,1,1
1005,0.983419411923368,0.4419695680414135,MN,2023-05-24,1,1,1,1,0,1,1,1,1,1,0,0,1,1
1006,0.640193326443189,0.298802287077315,MN,2023-05-25,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1007,1.13893602211694,0.292213729503271,MN,2023-05-26,1,0,1,1,1,1,0,1,0,1,0,0,1,0
1008,1.47635100291637,0.500516229545545,MN,2023-05-27,1,1,1,0,1,1,1,1,0,1,0,1,1,0
1009,0.0225769153843423,0.01607319352547095,MO,2023-04-16,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1010,0.172354814977327,0.01718703180846735,MO,2023-04-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1011,0.0961708861127578,0.01839290718365165,MO,2023-04-18,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1012,NA,NA,MO,2023-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1013,NA,NA,MO,2023-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1014,0.107470877754501,0.0226307395813001,MO,2023-04-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1015,1.16806972006194,0.83159651263512,MO,2023-04-22,1,1,1,1,1,0,0,1,1,1,1,1,0,0
1016,NA,NA,MO,2023-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1017,0.762183019071344,0.379221609192404,MO,2023-04-24,1,1,1,0,1,1,1,1,1,1,0,1,1,0
1018,0.764229325886354,0.376426360361603,MO,2023-04-25,1,1,1,0,1,1,1,1,1,1,0,1,1,0
1019,0.156171884559882,0.0322317005837534,MO,2023-04-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1020,0.16398656281176,0.03461257566603275,MO,2023-04-27,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1021,0.555918977766535,0.2060546881223395,MO,2023-04-28,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1022,NA,NA,MO,2023-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1023,1.17769946264677,0.472226524206845,MO,2023-04-30,1,1,1,1,1,1,0,1,0,1,1,1,1,0
1024,1.1130036097493,0.78517836629033,MO,2023-05-01,1,1,0,1,1,1,1,1,0,0,1,1,1,1
1025,0.0720656218981917,0.04938353923280165,MO,2023-05-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1026,NA,NA,MO,2023-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1027,0.0790313307956618,0.056839041929718,MO,2023-05-04,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1028,0.90368569066413,0.632031169635735,MO,2023-05-05,1,0,1,1,1,1,1,1,0,1,1,1,1,0
1029,0.276914936583899,0.0653179351813895,MO,2023-05-06,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1030,0.102684321314629,0.069970211202322,MO,2023-05-07,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1031,0.105056805985205,0.0749128358407525,MO,2023-05-08,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1032,0.614385915838401,0.0801567465549735,MO,2023-05-09,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1033,1.03319078441163,0.73330983938985,MO,2023-05-10,0,1,1,1,1,1,1,0,1,1,1,1,1,0
1034,0.128677481727008,0.091589749679149,MO,2023-05-11,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1035,0.573810490922961,0.340384436771332,MO,2023-05-12,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1036,NA,NA,MO,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1037,NA,NA,MO,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1038,NA,NA,MO,2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1039,NA,NA,MO,2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1040,NA,NA,MO,2023-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1041,NA,NA,MO,2023-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1042,NA,NA,MO,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1043,NA,NA,MO,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1044,NA,NA,MO,2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1045,NA,NA,MO,2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1046,NA,NA,MO,2023-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1047,NA,NA,MO,2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1048,NA,NA,MO,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1049,NA,NA,MO,2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1050,NA,NA,MO,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1051,NA,NA,MS,2023-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1052,0.507235751482613,0.01718703180846735,MS,2023-04-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1053,0.794309157991336,0.089548704719467,MS,2023-04-18,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1054,0.623693242742032,0.174500593967242,MS,2023-04-19,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1055,0.0315259880855002,0.0211075499653835,MS,2023-04-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1056,0.5364804671081,0.205091164864275,MS,2023-04-21,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1057,NA,NA,MS,2023-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1058,NA,NA,MS,2023-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1059,NA,NA,MS,2023-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1060,0.146956519744947,0.0300171950629317,MS,2023-04-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1061,1.10918874822044,0.159640501329805,MS,2023-04-26,1,0,1,1,1,1,1,1,0,1,0,1,1,1
1062,0.50097489584721,0.202738518237864,MS,2023-04-27,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1063,0.177618497678403,0.0371700975573266,MS,2023-04-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1064,NA,NA,MS,2023-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1065,NA,NA,MS,2023-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1066,1.55183409082351,0.192297566658691,MS,2023-05-01,1,0,1,0,1,1,1,0,0,1,0,0,1,0
1067,1.77432050622698,0.2815071762823915,MS,2023-05-02,1,0,1,1,1,1,1,1,0,1,1,1,1,0
1068,0.656477316696545,0.1535817113819295,MS,2023-05-03,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1069,0.0789534359121214,0.056839041929718,MS,2023-05-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1070,0.51749007228224,0.251306870983352,MS,2023-05-05,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1071,NA,NA,MS,2023-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1072,NA,NA,MS,2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1073,0.5444427873104,0.2100161061972025,MS,2023-05-08,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1074,0.62136794884411,0.0801567465549735,MS,2023-05-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1075,0.538178015332279,0.3260853282600295,MS,2023-05-10,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1076,0.791030725199815,0.552739862220935,MS,2023-05-11,1,0,1,1,1,1,1,1,0,1,1,1,1,0
1077,0.141716346920487,0.097797930066662,MS,2023-05-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1078,NA,NA,MS,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1079,NA,NA,MS,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1080,NA,NA,MS,2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1081,0.882182872165265,0.1260912789187265,MS,2023-05-16,1,1,1,1,1,1,0,1,0,1,1,1,1,0
1082,0.53247330423324,0.1340581073420465,MS,2023-05-17,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1083,NA,NA,MS,2023-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1084,NA,NA,MS,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1085,NA,NA,MS,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1086,NA,NA,MS,2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1087,0.978049820379066,0.440782279763732,MS,2023-05-22,1,1,1,1,0,1,1,1,1,1,1,1,1,1
1088,0.273952272906596,0.1894757621950835,MS,2023-05-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1089,1.27330036486687,0.303957145478881,MS,2023-05-24,1,0,1,1,0,1,1,1,0,1,0,0,1,0
1090,0.360417168435668,0.2830694232983625,MS,2023-05-25,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1091,1.14269878531501,0.556033318958475,MS,2023-05-26,1,1,1,1,0,1,1,1,0,1,0,0,1,0
1092,NA,NA,MS,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1093,NA,NA,MT,2023-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1094,NA,NA,MT,2023-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1095,NA,NA,MT,2023-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1096,NA,NA,MT,2023-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1097,NA,NA,MT,2023-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1098,NA,NA,MT,2023-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1099,NA,NA,MT,2023-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1100,NA,NA,MT,2023-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1101,NA,NA,MT,2023-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1102,0.0419988051893084,0.0300171950629317,MT,2023-04-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1103,NA,NA,MT,2023-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1104,NA,NA,MT,2023-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1105,0.0532828717621758,0.0371700975573266,MT,2023-04-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1106,NA,NA,MT,2023-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1107,NA,NA,MT,2023-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1108,NA,NA,MT,2023-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1109,NA,NA,MT,2023-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1110,NA,NA,MT,2023-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1111,NA,NA,MT,2023-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1112,NA,NA,MT,2023-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1113,NA,NA,MT,2023-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1114,NA,NA,MT,2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1115,NA,NA,MT,2023-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1116,NA,NA,MT,2023-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1117,NA,NA,MT,2023-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1118,NA,NA,MT,2023-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1119,NA,NA,MT,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1120,NA,NA,MT,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1121,NA,NA,MT,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1122,NA,NA,MT,2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1123,NA,NA,MT,2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1124,NA,NA,MT,2023-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1125,NA,NA,MT,2023-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1126,NA,NA,MT,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1127,NA,NA,MT,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1128,NA,NA,MT,2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1129,NA,NA,MT,2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1130,0.278791414731266,0.1894757621950835,MT,2023-05-23,1,1,1,1,1,1,1,1,1,1,1,0,1,0
1131,NA,NA,MT,2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1132,NA,NA,MT,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1133,NA,NA,MT,2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1134,NA,NA,MT,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,0.887281332437924,0.12102059496598,NC,2023-04-16,1,1,1,1,1,0,1,1,1,1,0,1,0,1
1136,1.66400488627079,0.073639451427346,NC,2023-04-17,1,1,1,1,1,1,0,1,0,1,0,1,1,0
1137,0.545354372877256,0.136638591742539,NC,2023-04-18,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1138,2.98057598081455,0.279904508947919,NC,2023-04-19,0,0,1,1,1,0,0,0,0,1,0,0,0,0
1139,1.90924050176533,0.280667243687184,NC,2023-04-20,0,1,1,1,1,0,0,0,0,1,0,1,0,0
1140,0.800434857649949,0.1857560254479205,NC,2023-04-21,1,1,1,1,0,1,1,1,0,1,1,0,1,0
1141,1.29910590076202,0.226089235419872,NC,2023-04-22,0,1,0,1,1,1,1,0,0,0,1,1,1,0
1142,0.625159240397366,0.1310345380995875,NC,2023-04-23,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1143,0.876959513295484,0.154460100968749,NC,2023-04-24,1,1,1,1,1,1,1,1,0,0,0,1,1,0
1144,1.79655646246841,0.265442351520245,NC,2023-04-25,0,1,0,1,1,0,0,0,0,0,1,1,0,0
1145,1.26066455217759,0.180413041907115,NC,2023-04-26,1,1,1,1,1,0,1,1,0,1,1,0,0,0
1146,1.12741456324662,0.1656168184175645,NC,2023-04-27,1,0,1,1,1,1,1,1,0,1,0,0,1,0
1147,0.803509070108569,0.1107143393467445,NC,2023-04-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1148,0.936721100285966,0.03991488903035385,NC,2023-04-29,1,1,1,1,1,1,0,1,0,1,0,1,1,0
1149,0.760512869884563,0.0428578850015796,NC,2023-04-30,1,1,1,1,1,1,0,0,1,1,1,1,1,0
1150,2.08794181177678,0.274505146834974,NC,2023-05-01,0,1,1,1,1,0,1,0,0,1,0,0,0,0
1151,1.82193666738943,0.2839096411532295,NC,2023-05-02,1,1,0,0,1,1,1,1,1,0,0,0,1,0
1152,1.90537885093283,0.161907089851684,NC,2023-05-03,1,0,1,1,1,1,0,1,0,1,0,0,1,0
1153,2.7079470772689,0.352935841008466,NC,2023-05-04,1,1,1,0,1,1,0,1,1,1,0,1,1,0
1154,1.21637874299661,0.313158860314576,NC,2023-05-05,0,1,1,1,1,1,1,0,0,1,1,0,1,0
1155,1.17368493449644,0.180633439787216,NC,2023-05-06,1,1,1,1,1,0,1,1,0,1,1,1,0,0
1156,1.34979192767242,0.069970211202322,NC,2023-05-07,1,1,1,1,1,1,0,1,0,1,0,1,1,0
1157,0.891998532174669,0.2985229092351495,NC,2023-05-08,1,1,1,1,1,0,1,1,1,1,1,0,0,1
1158,0.853129939429268,0.2268333675223845,NC,2023-05-09,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1159,2.17340027558042,0.330493051549254,NC,2023-05-10,1,1,1,0,1,0,1,1,0,1,0,1,0,0
1160,1.41679329214267,0.324031653648307,NC,2023-05-11,1,1,1,0,1,1,1,1,1,1,0,1,1,0
1161,0.400080605423175,0.097797930066662,NC,2023-05-12,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1162,0.147638535915797,0.1043453229351755,NC,2023-05-13,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1163,NA,NA,NC,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1164,1.92776323493687,0.3834444086778385,NC,2023-05-15,0,0,1,1,0,1,1,0,0,1,0,0,1,0
1165,1.57323885219495,0.579297861474515,NC,2023-05-16,0,1,1,1,1,1,0,0,1,1,0,1,1,0
1166,1.36365404435335,0.416029428888306,NC,2023-05-17,1,1,0,1,1,0,1,1,0,0,1,1,0,0
1167,0.923921503533943,0.358093885274959,NC,2023-05-18,1,1,1,1,1,0,1,1,1,1,0,1,0,1
1168,0.211921075977221,0.1510850745409285,NC,2023-05-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1169,0.398491999041514,0.2926242765636095,NC,2023-05-20,1,1,1,1,1,1,1,1,1,1,1,0,1,0
1170,NA,NA,NC,2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1171,0.559897116565923,0.2906804309847145,NC,2023-05-22,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1172,2.23687682048434,0.3156118233611955,NC,2023-05-23,1,0,1,1,1,0,0,1,0,1,1,1,0,0
1173,1.19431467439735,0.2337664539435545,NC,2023-05-24,1,1,1,1,1,1,0,1,0,1,1,1,1,0
1174,1.25221045743376,0.2107553076392295,NC,2023-05-25,1,1,1,1,1,1,0,1,0,1,1,0,1,0
1175,0.786602557400141,0.2218833609730905,NC,2023-05-26,1,1,1,1,1,1,0,1,1,1,1,0,1,0
1176,NA,NA,NC,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1177,0.0235006796828193,0.01607319352547095,ND,2023-04-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1178,0.0243595881462571,0.01718703180846735,ND,2023-04-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1179,NA,NA,ND,2023-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1180,NA,NA,ND,2023-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1181,0.103121408024021,0.0211075499653835,ND,2023-04-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1182,0.0313054273382268,0.0226307395813001,ND,2023-04-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1183,NA,NA,ND,2023-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1184,NA,NA,ND,2023-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1185,0.608667106889497,0.2621341241330375,ND,2023-04-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1186,0.143132038966359,0.0300171950629317,ND,2023-04-25,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1187,0.150206395530614,0.0322317005837534,ND,2023-04-26,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1188,0.0493827394607739,0.03461257566603275,ND,2023-04-27,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1189,NA,NA,ND,2023-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1190,NA,NA,ND,2023-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1191,NA,NA,ND,2023-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
