...1,es_score,brier_score,location,target_date,X21K_50_CI,X21L_50_CI,X22E_50_CI,X22F_50_CI,X23B_50_CI,X23D_50_CI,X23E_50_CI,other_50_CI,X23A_50_CI,X21K_95_CI,X21L_95_CI,X22E_95_CI,X22F_95_CI,X23B_95_CI,X23D_95_CI,X23E_95_CI,other_95_CI,X23A_95_CI
1275,0.0271968258190836,0.0194894148548534,NH,2023-04-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1276,0.1986075372001,0.02107177362857595,NH,2023-04-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1277,0.107084468710875,0.022793081981942052,NH,2023-04-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1278,NA,NA,NH,2023-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1279,NA,NA,NH,2023-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1280,0.0417440487592377,0.02890278277044645,NH,2023-04-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1281,NA,NA,NH,2023-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1282,NA,NA,NH,2023-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1283,0.167547294888101,0.03669475020995295,NH,2023-04-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1284,0.056216587085692,0.03973060015923435,NH,2023-04-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1285,0.20300225957978,0.04301084566201195,NH,2023-04-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1286,NA,NA,NH,2023-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1287,NA,NA,NH,2023-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1288,NA,NA,NH,2023-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1289,NA,NA,NH,2023-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1290,NA,NA,NH,2023-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1291,0.295967799774943,0.0687380488270945,NH,2023-05-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1292,0.962527802813471,0.2430745989071285,NH,2023-05-03,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0
1293,0.115090566356435,0.0800199543763315,NH,2023-05-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1294,0.864917430000874,0.601303553085295,NH,2023-05-05,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0
1295,NA,NA,NH,2023-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1296,0.620857712052133,0.3421707644660895,NH,2023-05-07,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0
1297,NA,NA,NH,2023-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1298,1.01675940471847,0.71392851700066,NH,2023-05-09,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
1299,NA,NA,NH,2023-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1300,0.189981744595769,0.1325987789862745,NH,2023-05-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1301,NA,NA,NH,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1302,NA,NA,NH,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1303,1.11763934588249,0.0542045316888105,NJ,2023-04-02,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1
1304,0.797125313884019,0.1093869794986895,NJ,2023-04-03,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0
1305,4.37840951118108,0.2995151246956695,NJ,2023-04-04,1,1,1,0,0,1,0,1,0,1,1,1,0,0,1,0,1,0
1306,2.38400693368278,0.211221994184226,NJ,2023-04-05,1,1,1,0,0,1,1,1,0,1,1,1,0,0,0,1,1,0
1307,1.44749857006802,0.1777985532349115,NJ,2023-04-06,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,0
1308,0.788424107280603,0.01002137539496255,NJ,2023-04-07,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0
1309,0.689891334960769,0.087188123034918,NJ,2023-04-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1310,0.672451990287135,0.211888091454138,NJ,2023-04-09,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0
1311,3.90194073228582,0.2886427242276305,NJ,2023-04-10,1,0,1,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0
1312,1.28049827827973,0.186659012860508,NJ,2023-04-11,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0
1313,2.59036362158477,0.1962930845364125,NJ,2023-04-12,1,1,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0
1314,1.2540549951551,0.1984439230251315,NJ,2023-04-13,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0
1315,1.11506070907361,0.198541312430843,NJ,2023-04-14,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1316,1.74922254815071,0.3087125060828935,NJ,2023-04-15,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1
1317,1.92025982968966,0.2435160035380235,NJ,2023-04-16,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0
1318,1.07282173397605,0.173391901989477,NJ,2023-04-17,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1
1319,0.787878603479451,0.1806477036042025,NJ,2023-04-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1320,4.67549930686906,0.291252966264219,NJ,2023-04-19,1,1,1,0,0,1,0,1,0,1,1,1,0,1,1,0,1,0
1321,2.78687877240277,0.2637129944771685,NJ,2023-04-20,1,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,1,0
1322,2.51210136954424,0.295068459423913,NJ,2023-04-21,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0,0,0,1
1323,0.674584842346445,0.1193392674502735,NJ,2023-04-22,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1324,1.03788414625076,0.187338860641568,NJ,2023-04-23,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0
1325,2.29433790319765,0.2770271086007085,NJ,2023-04-24,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0
1326,1.54594800241544,0.2067494577454875,NJ,2023-04-25,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0
1327,1.79387672283762,0.280980903146419,NJ,2023-04-26,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0
1328,1.42201825456387,0.309284780129589,NJ,2023-04-27,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,0
1329,2.16273546121765,0.401446261849371,NJ,2023-04-28,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,1,0
1330,0.234038486133725,0.054478717195352,NJ,2023-04-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1331,0.0799701140438253,0.058899090729925,NJ,2023-04-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1332,3.03133717087716,0.1510531441047295,NJ,2023-05-01,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0
1333,1.33819732109366,0.293452946349938,NJ,2023-05-02,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0
1334,2.1364874739899,0.1971827822633265,NJ,2023-05-03,1,0,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0
1335,2.28081145109507,0.1484033140640435,NJ,2023-05-04,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0
1336,2.21778758446355,0.2766462232521295,NJ,2023-05-05,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0
1337,1.261135915489,0.2374148308303375,NJ,2023-05-06,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1
1338,1.13618812432492,0.2848848034124325,NJ,2023-05-07,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0
1339,2.6529502719044,0.3498562342747755,NJ,2023-05-08,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1
1340,3.71787053728423,0.4600609118614545,NJ,2023-05-09,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0
1341,3.92316754627471,0.35840015624703,NJ,2023-05-10,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0
1342,1.26046898162419,0.279658887070754,NJ,2023-05-11,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
1343,1.48394727160656,0.355326437394054,NJ,2023-05-12,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0
1344,0.61844533454746,0.221545302541944,NJ,2023-05-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1345,0.603762030661878,0.0072959648854658,NM,2023-04-02,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
1346,1.17248342617115,0.03871139336221465,NM,2023-04-03,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,0
1347,1.58436220089678,0.0879967292047415,NM,2023-04-04,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1
1348,2.5001619940568,0.169759308771036,NM,2023-04-05,1,1,1,0,1,0,1,1,0,1,1,1,0,0,0,1,1,1
1349,0.912870876841662,0.00936716971451275,NM,2023-04-06,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0
1350,1.79676488864005,0.01002137539496255,NM,2023-04-07,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
1351,0.5057880670887,0.072892163501723,NM,2023-04-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1352,0.957491728284405,0.0115253451071675,NM,2023-04-09,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0
1353,1.57769880251242,0.01238593131230775,NM,2023-04-10,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0
1354,0.916785898864916,0.090438299060297,NM,2023-04-11,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0
1355,3.00599209664091,0.0366395187427229,NM,2023-04-12,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,0
1356,0.672581279715631,0.122182508357951,NM,2023-04-13,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0
1357,1.04182175598035,0.0616438880579715,NM,2023-04-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1358,1.03058012875294,0.160503424648468,NM,2023-04-15,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0
1359,1.40231645269587,0.0789197407739335,NM,2023-04-16,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0
1360,0.997946695543537,0.11240437758548,NM,2023-04-17,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
1361,0.838685043120916,0.1618980703778625,NM,2023-04-18,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0
1362,0.542285343189801,0.204237191096719,NM,2023-04-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1363,1.8754727879337,0.02669670428530765,NM,2023-04-20,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0
1364,2.89943252858314,0.02890278277044645,NM,2023-04-21,1,1,1,1,0,0,1,1,0,1,1,1,1,0,1,0,1,0
1365,3.0985254673433,0.0312953399924644,NM,2023-04-22,1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,1,0
1366,0.640579595552415,0.118320267651477,NM,2023-04-23,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1367,4.06743926708735,0.03669475020995295,NM,2023-04-24,1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,1,0
1368,1.74459545693271,0.1088336813648595,NM,2023-04-25,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
1369,1.42473917335593,0.1561218990266175,NM,2023-04-26,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0
1370,3.40827548239491,0.0988062690356705,NM,2023-04-27,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,0
1371,1.82003052924394,0.0503684322370965,NM,2023-04-28,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0
1372,0.915297867598847,0.054478717195352,NM,2023-04-29,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0
1373,0.48562260516655,0.058899090729925,NM,2023-04-30,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1374,4.89047927031029,0.0897090603482515,NM,2023-05-01,1,1,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1,0
1375,2.33774175544722,0.1100551697728265,NM,2023-05-02,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,1,1,1
1376,2.80632966507756,0.1649803354919365,NM,2023-05-03,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0
1377,2.20314612374777,0.1695874379955725,NM,2023-05-04,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,0
1378,2.96821720076776,0.125862710593002,NM,2023-05-05,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,0
1379,0.371524712983412,0.092873542930678,NM,2023-05-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1380,0.403628678157145,0.099926791033791,NM,2023-05-07,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1381,1.53977361364985,0.1580702444511565,NM,2023-05-08,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
1382,3.13871431598077,0.147109445338591,NM,2023-05-09,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,0
1383,2.20651708330897,0.3008110680598325,NM,2023-05-10,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0
1384,2.40940468254442,0.2318365799453785,NM,2023-05-11,1,1,1,0,0,1,1,1,0,1,1,1,0,0,0,1,1,0
1385,2.16864691244213,0.224511037733929,NM,2023-05-12,1,1,1,1,0,0,1,1,0,1,1,1,1,0,1,0,1,0
1386,0.581518809207779,0.1517257434531945,NM,2023-05-13,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1387,0.804086538915284,0.1178869067528835,NV,2023-04-02,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
1388,0.0406692743017306,0.00773984162967325,NV,2023-04-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1389,0.265280711509892,0.0082305488968865,NV,2023-04-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1390,0.275752752483781,0.0087716740198824,NV,2023-04-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1391,0.468580594664896,0.00936716971451275,NV,2023-04-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1392,1.20892875119591,0.22151490767882,NV,2023-04-07,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,1
1393,1.00588095350439,0.178280417236275,NV,2023-04-08,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0
1394,0.0566452330255089,0.0115253451071675,NV,2023-04-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1395,0.930926952608077,0.162751805378247,NV,2023-04-10,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0
1396,0.806580581981105,0.1117569984672195,NV,2023-04-11,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
1397,0.0710953347226766,0.014354951749443,NV,2023-04-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1398,3.1349380670579,0.3293590335289885,NV,2023-04-13,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0
1399,0.0213064000657229,0.01670136538718275,NV,2023-04-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1400,0.895452278296053,0.1856847279994235,NV,2023-04-15,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0
1401,1.21410656254515,0.232848070743587,NV,2023-04-16,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0
1402,1.00107115212613,0.02107177362857595,NV,2023-04-17,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0
1403,0.574304523805503,0.130466459770091,NV,2023-04-18,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1404,0.925398461436063,0.168322595052823,NV,2023-04-19,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0
1405,0.512872626907066,0.02669670428530765,NV,2023-04-20,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1406,1.05954422127662,0.15936949119445,NV,2023-04-21,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
1407,0.729799325252963,0.2631360717800975,NV,2023-04-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1408,0.606615426308999,0.132534957157014,NV,2023-04-23,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
1409,2.52936860526092,0.03669475020995295,NV,2023-04-24,1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,1,0
1410,1.78892922867525,0.4345250774349445,NV,2023-04-25,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,0
1411,0.901231698050237,0.2310695247893875,NV,2023-04-26,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1
1412,0.571450076118395,0.255571007830468,NV,2023-04-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1413,1.02004780854892,0.1183578606088895,NV,2023-04-28,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0
1414,0.657736131613656,0.1546197816815095,NV,2023-04-29,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0
1415,1.18090386943071,0.2938042560451015,NV,2023-04-30,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1
1416,1.43165762146171,0.231421569074574,NV,2023-05-01,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,1,0
1417,1.81900973284371,0.3392606127157695,NV,2023-05-02,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,1
1418,1.92580402879708,0.121168167976804,NV,2023-05-03,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0
1419,1.20768282804384,0.2455097810122695,NV,2023-05-04,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0
1420,0.752422235624205,0.18925482292530801,NV,2023-05-05,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0
1421,NA,NA,NV,2023-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1422,2.31629748562731,0.4632927511822385,NV,2023-05-07,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0
1423,0.497584491851014,0.2087251793340695,NV,2023-05-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1424,1.86671612809444,0.214389107829927,NV,2023-05-09,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,0
1425,1.39633610923197,0.2486981122120955,NV,2023-05-10,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1
1426,1.48506979237934,0.179911639765106,NV,2023-05-11,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0
1427,0.545347410076827,0.1419253966049735,NV,2023-05-12,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1428,0.203879277840336,0.1517257434531945,NV,2023-05-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
1429,2.87334233252523,0.191786424683067,NY,2023-04-02,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0
1430,6.00896137984286,0.190887835104759,NY,2023-04-03,1,1,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0
1431,1.63166269076648,0.127604302771633,NY,2023-04-04,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0
1432,2.56630646831244,0.193750538258777,NY,2023-04-05,1,1,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0
1433,1.92171839557418,0.167898288543098,NY,2023-04-06,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,1
1434,2.19662540885156,0.1657837525853815,NY,2023-04-07,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0
1435,1.8123971983183,0.192123025266586,NY,2023-04-08,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,1,1,0
1436,1.07034629159748,0.1969365347477945,NY,2023-04-09,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1
1437,1.57328016155241,0.1299455209131355,NY,2023-04-10,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,1,0,0
1438,1.68208637855942,0.120340912621217,NY,2023-04-11,1,1,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0
1439,2.56210229467268,0.1524844782587225,NY,2023-04-12,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0
1440,1.62632898074943,0.173691184450534,NY,2023-04-13,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1
1441,1.1904341122482,0.149086319777854,NY,2023-04-14,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0
1442,2.39889640026521,0.2558162159636855,NY,2023-04-15,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0
1443,0.791403945913972,0.1412334658580125,NY,2023-04-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1444,1.87844050768301,0.1226941174412925,NY,2023-04-17,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1
1445,3.42316190688491,0.1989128959460865,NY,2023-04-18,1,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1
1446,3.81484385648495,0.226050016323285,NY,2023-04-19,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,0,0
1447,3.05860957663435,0.223425794637002,NY,2023-04-20,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0
1448,2.11202422120988,0.113130144985412,NY,2023-04-21,1,1,1,0,0,1,1,1,0,1,1,1,0,0,1,1,1,0
1449,1.73647422151403,0.1773398786112265,NY,2023-04-22,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0
1450,3.31643112813038,0.2933584557601765,NY,2023-04-23,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,0
1451,3.9794335667277,0.2549431415907175,NY,2023-04-24,1,1,1,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0
1452,2.43026438169726,0.231653996593768,NY,2023-04-25,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,0,1,0
1453,1.93093013410171,0.257735099103609,NY,2023-04-26,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0
1454,4.10385718635618,0.121872294507723,NY,2023-04-27,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0
1455,1.08863141820997,0.1864700654610935,NY,2023-04-28,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0
1456,2.09601862801122,0.3026204603251375,NY,2023-04-29,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,0
1457,3.5469841266692,0.3397064768156405,NY,2023-04-30,1,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0
1458,2.24826570797044,0.2328021333811745,NY,2023-05-01,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0
1459,2.851294993239,0.3091790383539725,NY,2023-05-02,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,1,0
1460,5.2493581968807,0.1620516272140545,NY,2023-05-03,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,0
1461,3.21918393558716,0.2278413883537435,NY,2023-05-04,1,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0
1462,4.26146332253383,0.26562792044003247,NY,2023-05-05,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0
1463,2.83972626522068,0.399099130409258,NY,2023-05-06,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,1,1
1464,2.42278069008611,0.2153574815947745,NY,2023-05-07,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0
1465,4.48098815025066,0.325761505395647,NY,2023-05-08,1,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1
1466,1.56977951063652,0.271243393663697,NY,2023-05-09,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0
1467,4.54383819359907,0.3187968943104175,NY,2023-05-10,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0
1468,2.17748123217807,0.3120611336089345,NY,2023-05-11,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0
1469,4.97578012045256,0.2800586171153215,NY,2023-05-12,1,1,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0
1470,0.929613280646176,0.342745644199202,NY,2023-05-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
1471,0.490629838631542,0.063364095411156,OH,2023-04-02,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0
1472,0.721803126221087,0.0077398416296733,OH,2023-04-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1473,0.694546378475461,0.051975908057013,OH,2023-04-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1474,1.6818996139297,0.168282236352458,OH,2023-04-05,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1
1475,0.936734239766925,0.140603019122037,OH,2023-04-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1476,3.10976643827083,0.2571806067833125,OH,2023-04-07,1,1,0,1,1,1,1,1,0,1,1,0,1,0,0,1,1,0
1477,0.65916374419508,0.115856529229816,OH,2023-04-08,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1
1478,0.117291827978029,0.0115253451071675,OH,2023-04-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1479,0.612292583120793,0.1371351022987425,OH,2023-04-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1480,0.59244695768276,0.102607196674544,OH,2023-04-11,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0
1481,1.28970104689744,0.199218395851592,OH,2023-04-12,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0
1482,0.53971972658522,0.169908289545467,OH,2023-04-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
