...1,es_score,brier_score,location,target_date,X22F_50_CI,X23B_50_CI,X23C_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,X23G_50_CI,recombinant_50_CI,other_50_CI,X23A_50_CI,X22F_95_CI,X23B_95_CI,X23C_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,X23G_95_CI,recombinant_95_CI,other_95_CI,X23A_95_CI
186,3.07440901025012,0.4377599912915085,CA,2023-06-21,0,1,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0
187,2.79296557667207,0.4280907222089935,CA,2023-06-22,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,0
188,4.55264007725745,0.420162054306882,CA,2023-06-23,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1
189,1.67428434616208,0.4191999165954915,CA,2023-06-24,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0
190,1.50296787624399,0.373077654650863,CA,2023-06-25,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0
191,1.62311436906711,0.395661564293067,CA,2023-06-26,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1
192,2.01351653319487,0.393472613772967,CA,2023-06-27,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0
193,3.73821871510423,0.466354789265741,CA,2023-06-28,0,0,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1,0
194,2.17930134358624,0.384725566328232,CA,2023-06-29,1,1,1,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1
195,2.53272521433368,0.3946249034096505,CA,2023-06-30,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1,0
196,1.55097368413987,0.462702243705594,CA,2023-07-01,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1
197,1.61383526898066,0.383191584245262,CA,2023-07-02,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0
198,3.21312917320241,0.4270712837192785,CA,2023-07-03,0,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0
199,1.84192076289188,0.3956622363089235,CA,2023-07-04,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,0
200,7.00989008064863,0.453984228090489,CA,2023-07-05,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,1,0
201,2.58675969241386,0.372470159977277,CA,2023-07-06,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0
202,2.21772574882678,0.4631440267176275,CA,2023-07-07,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,0
203,2.02887395449331,0.35348751945798,CA,2023-07-08,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,1,0,1,0
204,1.05651612383829,0.440520757007453,CA,2023-07-09,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0
205,4.51755316424572,0.453069677170569,CA,2023-07-10,0,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0
206,3.14377504606825,0.45212226284393,CA,2023-07-11,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0
207,2.4511496270769,0.4231808642194825,CA,2023-07-12,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0
208,3.61608250960296,0.4593225880171415,CA,2023-07-13,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0
209,3.10033945229205,0.41217266459003,CA,2023-07-14,0,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,1,1,1,1
210,1.13781106999849,0.4087755427328275,CA,2023-07-15,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,0
211,NA,NA,CO,2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212,NA,NA,CO,2023-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
213,0.855552281514908,0.6053633195901,CO,2023-06-06,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1
214,0.320948498822937,0.2207863085414875,CO,2023-06-07,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
215,0.726042966161813,0.383934092034054,CO,2023-06-08,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
216,1.13144059255821,0.3667284274978275,CO,2023-06-09,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,0,1,0
217,0.624990187773357,0.4393570897869695,CO,2023-06-10,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
218,NA,NA,CO,2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,NA,NA,CO,2023-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
220,0.374691060833579,0.26946113604949,CO,2023-06-13,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
221,0.407690518105722,0.277830537003399,CO,2023-06-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
222,0.406335659090353,0.2862441384347475,CO,2023-06-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
223,0.470463286225527,0.3384329448941965,CO,2023-06-16,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
224,0.440445231580127,0.303157850740241,CO,2023-06-17,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
225,NA,NA,CO,2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226,NA,NA,CO,2023-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
227,0.916952242111388,0.45706357650183,CO,2023-06-20,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0
228,0.493109702160786,0.3233781039367775,CO,2023-06-21,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
229,1.41308085864123,0.368861091027486,CO,2023-06-22,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1
230,NA,NA,CO,2023-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,NA,NA,CO,2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,NA,NA,CO,2023-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,1.30119509491976,0.4187365600180725,CO,2023-06-26,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
234,0.750023768853279,0.402905016563028,CO,2023-06-27,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
235,NA,NA,CO,2023-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
236,0.827393592576399,0.585212887938545,CO,2023-06-29,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1
237,0.382021849051781,0.272983872922122,CO,2023-06-30,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
238,NA,NA,CO,2023-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239,0.852806110162586,0.427042620056654,CO,2023-07-02,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0
240,0.619438155142291,0.432568898631488,CO,2023-07-03,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0
241,NA,NA,CO,2023-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
242,NA,NA,CO,2023-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
243,0.642143410443968,0.4538886570533845,CO,2023-07-06,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0
244,NA,NA,CO,2023-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
245,NA,NA,CO,2023-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,NA,NA,CO,2023-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
247,0.360361471271841,0.256545604109158,CO,2023-07-10,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
248,NA,NA,CO,2023-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
249,0.702265235212503,0.492724827034246,CO,2023-07-12,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0
250,0.36066071885608,0.256938145559823,CO,2023-07-13,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
251,1.35454682378986,0.4407032430064395,CO,2023-07-14,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0
252,0.890353876362082,0.3249214144922985,CO,2023-07-15,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0
253,NA,NA,CT,2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
254,0.651523591855096,0.4583341637526585,CT,2023-06-05,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
255,0.864094885857693,0.4206920884123665,CT,2023-06-06,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0
256,0.807166908696368,0.3801199179847905,CT,2023-06-07,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0
257,0.851677293948808,0.60079837777868,CT,2023-06-08,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1
258,1.19411473129325,0.4602335368539585,CT,2023-06-09,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,0
259,NA,NA,CT,2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
260,NA,NA,CT,2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
261,NA,NA,CT,2023-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
262,0.889620059491394,0.439625715084375,CT,2023-06-13,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0
263,0.81565413502943,0.57568860007759,CT,2023-06-14,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
264,NA,NA,CT,2023-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
265,NA,NA,CT,2023-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
266,0.708418648106753,0.504326269893745,CT,2023-06-17,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
267,NA,NA,CT,2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
268,0.455783296916155,0.320109269066674,CT,2023-06-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
269,NA,NA,CT,2023-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
270,1.26878924771565,0.416891297215463,CT,2023-06-21,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1
271,0.49204806016672,0.3454045438620755,CT,2023-06-22,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
272,NA,NA,CT,2023-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
273,NA,NA,CT,2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
274,NA,NA,CT,2023-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
275,NA,NA,CT,2023-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
276,0.914285889790664,0.4286637489628745,CT,2023-06-27,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0
277,0.398631462076009,0.2794192932201045,CT,2023-06-28,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
278,0.578665727591957,0.4023054613244855,CT,2023-06-29,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0
279,NA,NA,CT,2023-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
280,NA,NA,CT,2023-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
281,NA,NA,CT,2023-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
282,0.60791337526786,0.4267000320287875,CT,2023-07-03,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
283,0.370577311653605,0.2632093367511465,CT,2023-07-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
284,0.647019317234938,0.3663527650401495,CT,2023-07-05,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
285,0.917124090892811,0.467715717968719,CT,2023-07-06,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
286,NA,NA,CT,2023-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
287,NA,NA,CT,2023-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
288,NA,NA,CT,2023-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
289,0.625797024993662,0.442408718389617,CT,2023-07-10,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
290,0.921403969807771,0.33313121688507,CT,2023-07-11,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0
291,0.688415431689215,0.492724827034246,CT,2023-07-12,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0
292,NA,NA,CT,2023-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
293,0.880278938927352,0.433624164055615,CT,2023-07-14,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
294,NA,NA,CT,2023-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
295,0.790931023121982,0.55852042198393,DC,2023-06-04,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
296,0.624826182579053,0.276567345047996,DC,2023-06-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
297,NA,NA,DC,2023-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
298,NA,NA,DC,2023-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
299,NA,NA,DC,2023-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
300,NA,NA,DC,2023-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
301,0.978597126187119,0.3399502021187745,DC,2023-06-10,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
302,NA,NA,DC,2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
303,0.610001687778945,0.4334454282710415,DC,2023-06-12,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
304,0.705051404788685,0.3945317146345505,DC,2023-06-13,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
305,NA,NA,DC,2023-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
306,0.489193908448838,0.3448205884760815,DC,2023-06-15,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
307,0.429680181374862,0.294690447483864,DC,2023-06-16,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0
308,NA,NA,DC,2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309,NA,NA,DC,2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,0.598068737647117,0.4204357392035675,DC,2023-06-19,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
311,0.493490883991967,0.3218040795175775,DC,2023-06-20,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
312,0.595434071919864,0.4188543785805875,DC,2023-06-21,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
313,1.5310985289631,0.426841938695579,DC,2023-06-22,0,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1
314,0.857975706294167,0.60703631125929,DC,2023-06-23,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
315,NA,NA,DC,2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
316,NA,NA,DC,2023-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
317,0.690374018473226,0.4819251767892995,DC,2023-06-26,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
318,NA,NA,DC,2023-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
319,NA,NA,DC,2023-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
320,0.568523822315973,0.4023054613244855,DC,2023-06-29,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0
321,NA,NA,DC,2023-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
322,NA,NA,DC,2023-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
323,NA,NA,DC,2023-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,0.880867422410916,0.435248026765039,DC,2023-07-03,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
325,NA,NA,DC,2023-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
326,0.638682320750198,0.446920673874862,DC,2023-07-05,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0
327,0.631714660236645,0.4646435150316815,DC,2023-07-06,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
328,1.21990063097234,0.393361988481308,DC,2023-07-07,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0
329,0.617138219616929,0.451603897270494,DC,2023-07-08,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
330,NA,NA,DC,2023-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
331,0.353402805145014,0.256545604109158,DC,2023-07-10,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
332,0.646981449168872,0.445190319692554,DC,2023-07-11,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
333,0.642697669009366,0.4480956875952425,DC,2023-07-12,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
334,NA,NA,DC,2023-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
335,NA,NA,DC,2023-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
336,NA,NA,DC,2023-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
337,0.65364181505946,0.4628212125247085,DE,2023-06-04,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
338,NA,NA,DE,2023-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
339,0.540761713941677,0.333548631933537,DE,2023-06-06,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
340,0.559698818424904,0.4027869938198115,DE,2023-06-07,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
341,0.320964649143763,0.2286633652726305,DE,2023-06-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
342,NA,NA,DE,2023-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
343,NA,NA,DE,2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
344,0.981761889497361,0.4837215488718675,DE,2023-06-11,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0
345,NA,NA,DE,2023-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
346,NA,NA,DE,2023-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
347,0.723472117065986,0.51456739103103,DE,2023-06-14,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
348,NA,NA,DE,2023-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
349,NA,NA,DE,2023-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
350,NA,NA,DE,2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
351,NA,NA,DE,2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
352,1.28320599194008,0.5054155037999,DE,2023-06-19,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1
353,NA,NA,DE,2023-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
354,0.425433920323543,0.3097506672180305,DE,2023-06-21,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
355,0.601297585206004,0.418402332370721,DE,2023-06-22,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
356,0.509987090504934,0.353756087833699,DE,2023-06-23,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0
357,0.414811620847263,0.2952956299145945,DE,2023-06-24,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
358,NA,NA,DE,2023-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
359,NA,NA,DE,2023-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
360,NA,NA,DE,2023-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
361,NA,NA,DE,2023-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
362,NA,NA,DE,2023-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
363,NA,NA,DE,2023-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
364,NA,NA,DE,2023-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
365,NA,NA,DE,2023-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
366,NA,NA,DE,2023-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
367,0.625699090711818,0.4398132028281825,DE,2023-07-04,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0
368,NA,NA,DE,2023-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
369,0.586339777623617,0.346245089484555,DE,2023-07-06,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0
370,NA,NA,DE,2023-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
371,NA,NA,DE,2023-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
372,NA,NA,DE,2023-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
373,NA,NA,DE,2023-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
374,NA,NA,DE,2023-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
375,NA,NA,DE,2023-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
