"","es_score","brier_score","location","target_date","X22F_50_CI","X23A_50_CI","X23B_50_CI","X23D_50_CI","X23E_50_CI","X23H_50_CI","X23I_50_CI","X24A_50_CI","other_50_CI","X23F_50_CI","X22F_95_CI","X23A_95_CI","X23B_95_CI","X23D_95_CI","X23E_95_CI","X23H_95_CI","X23I_95_CI","X24A_95_CI","other_95_CI","X23F_95_CI"
"736",0.312563301280205,0.435924677791446,"KY",2023-12-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"737",NA,NA,"KY",2023-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"738",0.85608054680493,1.22812101863655,"KY",2023-12-12,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
"739",0.938364738601588,1.33140220804691,"KY",2023-12-13,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0
"740",0.887261240574204,1.26902537272866,"KY",2023-12-14,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
"741",0.870894491707651,0.822679717334215,"KY",2023-12-15,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0
"742",0.188030752126748,0.254114800465863,"KY",2023-12-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"743",NA,NA,"KY",2023-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"744",1.46813044289772,1.37005482804931,"KY",2023-12-18,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,0
"745",1.54861598038602,0.865238848739078,"KY",2023-12-19,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,0,1,0
"746",0.131029785569436,0.164205835203407,"KY",2023-12-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
"747",0.119656807384922,0.145921796694854,"KY",2023-12-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"748",0.101456373819365,0.12924370457231,"KY",2023-12-22,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
"749",NA,NA,"KY",2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"750",NA,NA,"KY",2023-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"751",NA,NA,"KY",2023-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"752",0.914177667589336,0.82192573256311,"KY",2023-12-26,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
"753",1.31214570495476,0.718034268305552,"KY",2023-12-27,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0
"754",NA,NA,"KY",2023-12-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"755",0.879028460016847,0.579853775541154,"KY",2023-12-29,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
"756",NA,NA,"KY",2023-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"757",1.67115839599429,0.85140299125015,"LA",2023-11-19,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0
"758",0.217881448761091,0.311624818646313,"LA",2023-11-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
"759",1.5074334037404,0.905148676450234,"LA",2023-11-21,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
"760",1.23079590279023,0.935523854905244,"LA",2023-11-22,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0
"761",2.56160608804297,1.11017567379965,"LA",2023-11-23,0,1,0,0,1,1,1,1,1,0,0,1,0,0,1,1,1,0,1,0
"762",2.7762351386053,1.019537453237,"LA",2023-11-24,0,1,0,0,1,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0
"763",1.20292662728194,0.924235448514913,"LA",2023-11-25,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,1,0
"764",1.35730675834745,0.73173805366686,"LA",2023-11-26,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"765",4.25437313153154,0.996855956681696,"LA",2023-11-27,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0
"766",2.50775722159459,0.866569879803793,"LA",2023-11-28,1,1,0,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0
"767",3.37809861013301,0.840967923441119,"LA",2023-11-29,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,1,0
"768",1.30515482009806,0.708007848765899,"LA",2023-11-30,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0
"769",1.65096757675621,1.01183248591611,"LA",2023-12-01,0,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,1,1,0,0
"770",1.78046313346591,0.437831036546098,"LA",2023-12-02,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0
"771",1.72618405010726,0.591484377865039,"LA",2023-12-03,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,0
"772",1.41434408573497,0.817251848793901,"LA",2023-12-04,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0
"773",2.33900666027729,0.883518500100088,"LA",2023-12-05,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0
"774",1.79687069106857,0.772339517634106,"LA",2023-12-06,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0
"775",1.7578574683045,0.753681502554672,"LA",2023-12-07,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1,0,0,0,1,0
"776",1.94240189733803,0.740880787697413,"LA",2023-12-08,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,1,1,0,1,0
"777",2.78952546055006,1.09352836788953,"LA",2023-12-09,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0
"778",NA,NA,"LA",2023-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"779",1.11615830056584,0.707448067727928,"LA",2023-12-11,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0
"780",3.46230523623188,0.985765232193455,"LA",2023-12-12,1,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0
"781",2.13391247210443,0.795852258360385,"LA",2023-12-13,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0
"782",1.48909452217101,0.90663771573688,"LA",2023-12-14,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,0
"783",0.775018489771671,0.639427968964207,"LA",2023-12-15,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0
"784",2.77100266505769,1.24803674405963,"LA",2023-12-16,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1
"785",0.797093167244449,0.783568065906836,"LA",2023-12-17,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
"786",3.58931386920785,0.772748340607878,"LA",2023-12-18,0,1,0,1,1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
"787",1.08103530170796,0.44803225336876,"LA",2023-12-19,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
"788",5.5969254340815,1.00700721799655,"LA",2023-12-20,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
"789",5.9876698418474,0.988642975436147,"LA",2023-12-21,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0
"790",1.02685437227163,1.46498766890104,"LA",2023-12-22,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
"791",2.03541053941697,0.820769045729562,"LA",2023-12-23,0,1,0,0,1,1,1,0,1,1,0,1,0,0,1,1,1,0,1,1
"792",3.4230472886418,1.0671223294697,"LA",2023-12-24,1,0,0,1,1,1,1,0,0,0,1,0,0,1,1,1,1,0,0,0
"793",3.38546396207709,1.18001105005202,"LA",2023-12-25,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0,0,0
"794",6.21840375662874,1.11698498518875,"LA",2023-12-26,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"795",2.63015984689884,0.787358775886877,"LA",2023-12-27,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,1,1
"796",2.69484846606669,1.09785765436385,"LA",2023-12-28,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0
"797",4.67080560220954,0.995117479882666,"LA",2023-12-29,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0
"798",0.96580410070416,0.483160024721458,"LA",2023-12-30,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0
"799",0.736385385861131,1.03414260840438,"MA",2023-11-19,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
"800",1.41547341892322,0.798537257423945,"MA",2023-11-20,0,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0
"801",1.34360072653621,0.824590214868817,"MA",2023-11-21,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0
"802",1.14563362312476,0.584147412079513,"MA",2023-11-22,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0
"803",NA,NA,"MA",2023-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"804",1.80313892808403,1.10533528833095,"MA",2023-11-24,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,0,1,0
"805",NA,NA,"MA",2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"806",1.20253347966116,1.15613949704665,"MA",2023-11-26,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1
"807",3.12746049922505,0.821109275882408,"MA",2023-11-27,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"808",2.85518324733174,0.522759019213781,"MA",2023-11-28,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0
"809",1.04453144463033,0.903649472786064,"MA",2023-11-29,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0
"810",0.572596810440506,0.531252614256941,"MA",2023-11-30,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0
"811",NA,NA,"MA",2023-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"812",0.29789471058506,0.437831036546098,"MA",2023-12-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
"813",NA,NA,"MA",2023-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"814",1.35842991340211,0.646316708746322,"MA",2023-12-04,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0
"815",1.22259224132379,0.746283108783495,"MA",2023-12-05,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0
"816",1.73487588362012,0.744206314212407,"MA",2023-12-06,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0
"817",1.84796361814608,0.836128716289932,"MA",2023-12-07,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,0,0
"818",NA,NA,"MA",2023-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"819",NA,NA,"MA",2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"820",NA,NA,"MA",2023-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"821",5.90618746392628,0.847670179492783,"MA",2023-12-11,1,0,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0
"822",2.34543703635103,0.768134987444651,"MA",2023-12-12,0,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0
"823",2.52992996704214,0.470429118659523,"MA",2023-12-13,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,0
"824",1.41018431298554,0.632700970682343,"MA",2023-12-14,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0
"825",1.58927453981825,0.661601594442335,"MA",2023-12-15,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,1,0
"826",NA,NA,"MA",2023-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"827",0.83510823593277,0.22909938991645,"MA",2023-12-17,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1
"828",3.72724005901919,1.03543496648074,"MA",2023-12-18,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,1,0
"829",0.947192512090505,0.435677378506305,"MA",2023-12-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
"830",2.70948029831465,0.83010401066171,"MA",2023-12-20,1,0,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0
"831",1.24154658230728,0.655626892372129,"MA",2023-12-21,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1
"832",1.38627545805844,0.869498141477205,"MA",2023-12-22,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,1,0,0
"833",0.908415290084945,0.818460379204539,"MA",2023-12-23,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
"834",1.08940013082761,1.54596645145681,"MA",2023-12-24,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
"835",NA,NA,"MA",2023-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"836",0.931335895966119,0.326987323980915,"MA",2023-12-26,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0
"837",1.72530199208791,0.467768660567414,"MA",2023-12-27,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0
"838",0.861813813819529,0.443876898851262,"MA",2023-12-28,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0
"839",0.575556747115746,0.05094445367523,"MA",2023-12-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"840",1.16735358497054,0.657792469314565,"MA",2023-12-30,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0
"841",0.813881856633911,1.14791961097508,"MD",2023-11-19,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"842",2.20156891414802,0.632808829244831,"MD",2023-11-20,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,0,0
"843",3.7052051249159,0.889428313319223,"MD",2023-11-21,1,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,0,0,0
"844",2.42557837915052,0.806594149091499,"MD",2023-11-22,1,0,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1
"845",2.10316677147638,0.727481341398516,"MD",2023-11-23,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1
"846",2.72855800444286,0.673842632088046,"MD",2023-11-24,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1
"847",2.04807453148538,0.587153270837047,"MD",2023-11-25,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0
"848",2.67417100657548,0.607252441718595,"MD",2023-11-26,1,1,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,1
"849",3.28613513410922,0.740379686800557,"MD",2023-11-27,1,1,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0
"850",3.3586207786998,0.776598103435494,"MD",2023-11-28,1,0,0,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0
"851",5.66222252047117,0.811123729661013,"MD",2023-11-29,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1
"852",4.23457860000457,0.740370047879805,"MD",2023-11-30,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,1,1
"853",2.44371865115952,0.835411871661619,"MD",2023-12-01,1,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
"854",2.45211639961062,0.862155391646781,"MD",2023-12-02,1,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0,1,0,1,0
"855",3.74070807820509,0.76437295146052,"MD",2023-12-03,1,1,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
"856",2.62935511089527,0.737473782752788,"MD",2023-12-04,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0
"857",2.22069910025034,0.714776478309362,"MD",2023-12-05,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0
"858",2.16114117578288,0.813363344921792,"MD",2023-12-06,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0
"859",4.65818124618377,0.786112700996582,"MD",2023-12-07,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,0,1,0,0,0
"860",2.95390747650667,0.66392954807563,"MD",2023-12-08,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0
"861",2.32001258534491,0.84827382109584,"MD",2023-12-09,0,0,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,0,0,1
"862",4.26955510328173,0.719228611251351,"MD",2023-12-10,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0
"863",2.99730621309654,0.531776777794134,"MD",2023-12-11,1,0,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,0,0,1
"864",1.27200742161363,0.749109573355089,"MD",2023-12-12,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1
"865",1.1611802643361,0.913888035501418,"MD",2023-12-13,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1
"866",1.05688741586968,0.602715096123432,"MD",2023-12-14,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0
"867",2.7135471281082,0.769051329767171,"MD",2023-12-15,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,0,0,0,1,0
"868",0.930316138102327,1.33148177155643,"MD",2023-12-16,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
"869",0.855676852735337,0.80868481388211,"MD",2023-12-17,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
"870",4.91936736094417,0.960244050494537,"MD",2023-12-18,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
"871",8.93416279775461,0.947401861705826,"MD",2023-12-19,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0
"872",1.37006577576511,0.644757687704148,"MD",2023-12-20,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0
"873",0.389703882449463,0.388434034172437,"MD",2023-12-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"874",1.33390906775279,0.758753976555557,"MD",2023-12-22,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1
"875",0.907570299788106,0.818460379204539,"MD",2023-12-23,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0
"876",0.412692240898327,0.329645586844927,"MD",2023-12-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"877",0.890233592272538,1.2883598652829,"MD",2023-12-25,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0
"878",1.40394569041716,0.579202427585619,"MD",2023-12-26,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0
"879",0.778033303791395,0.381783879391801,"MD",2023-12-27,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0
"880",2.07398313903034,0.677220258902161,"MD",2023-12-28,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0
"881",3.05300304018023,0.674582512440297,"MD",2023-12-29,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
"882",0.840787738869842,0.313543549354293,"MD",2023-12-30,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1
"883",NA,NA,"ME",2023-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"884",0.220876993509413,0.311624818646313,"ME",2023-11-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"885",NA,NA,"ME",2023-11-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"886",NA,NA,"ME",2023-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"887",NA,NA,"ME",2023-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"888",NA,NA,"ME",2023-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"889",NA,NA,"ME",2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"890",NA,NA,"ME",2023-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"891",NA,NA,"ME",2023-11-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"892",NA,NA,"ME",2023-11-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"893",NA,NA,"ME",2023-11-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"894",0.284639555583385,0.402537239289283,"ME",2023-11-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"895",NA,NA,"ME",2023-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"896",NA,NA,"ME",2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"897",NA,NA,"ME",2023-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"898",0.799420137061992,1.1280795053976,"ME",2023-12-04,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0
"899",NA,NA,"ME",2023-12-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"900",0.374119775060423,0.531043235694618,"ME",2023-12-06,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"901",0.389815098999304,0.55932802524534,"ME",2023-12-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
"902",NA,NA,"ME",2023-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"903",NA,NA,"ME",2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"904",NA,NA,"ME",2023-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"905",NA,NA,"ME",2023-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"906",NA,NA,"ME",2023-12-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"907",NA,NA,"ME",2023-12-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"908",0.87625577406388,1.24320149428737,"ME",2023-12-14,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"909",NA,NA,"ME",2023-12-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"910",NA,NA,"ME",2023-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"911",0.644865134991571,0.938089021636568,"ME",2023-12-17,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0
"912",NA,NA,"ME",2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"913",NA,NA,"ME",2023-12-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"914",NA,NA,"ME",2023-12-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"915",NA,NA,"ME",2023-12-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"916",NA,NA,"ME",2023-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"917",NA,NA,"ME",2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"918",NA,NA,"ME",2023-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"919",NA,NA,"ME",2023-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"920",NA,NA,"ME",2023-12-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"921",NA,NA,"ME",2023-12-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"922",NA,NA,"ME",2023-12-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"923",NA,NA,"ME",2023-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"924",NA,NA,"ME",2023-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
