...1,es_score,brier_score,location,target_date,X21L_50_CI,X22A_50_CI,X22D_50_CI,X22E_50_CI,other_50_CI,X22B_50_CI,X21L_95_CI,X22A_95_CI,X22D_95_CI,X22E_95_CI,other_95_CI,X22B_95_CI
1304,28.8692387550678,0.2063037544861485,NJ,2022-09-12,1,0,0,0,1,0,1,0,0,0,1,0
1305,29.7623480184053,0.1959672924680335,NJ,2022-09-13,1,0,1,0,0,0,1,0,1,0,0,0
1306,8.02149441640042,0.1580408627041215,NJ,2022-09-14,1,0,1,1,0,0,1,0,0,0,0,0
1307,13.5842737632882,0.186587224426518,NJ,2022-09-15,1,0,0,1,1,0,1,0,0,0,1,0
1308,11.7342822994847,0.1621657896370675,NJ,2022-09-16,1,0,1,1,1,0,1,0,0,0,1,0
1309,29.3078673027005,0.216116714179603,NJ,2022-09-17,0,0,1,0,1,0,0,0,0,0,1,0
1310,19.8733733379688,0.20311130522187,NJ,2022-09-18,1,0,0,0,0,0,1,0,0,0,0,0
1311,9.20122408390246,0.1377230349041685,NJ,2022-09-19,0,0,1,1,1,0,0,0,0,0,1,0
1312,39.8734605789849,0.2324959621082555,NJ,2022-09-20,0,0,1,0,0,0,0,0,0,0,0,0
1313,15.7325612297634,0.175983797480121,NJ,2022-09-21,0,0,0,0,0,0,0,0,0,0,0,0
1314,6.47062383266009,0.157647112653558,NJ,2022-09-22,0,0,1,1,1,0,0,0,0,1,1,0
1315,11.2732229611559,0.1985280040061275,NJ,2022-09-23,1,0,0,0,1,0,1,0,1,0,1,0
1316,11.0428692076493,0.186490848035359,NJ,2022-09-24,1,0,1,1,1,0,1,0,0,0,1,0
1317,3.25228393697998,0.1836972665403455,NJ,2022-09-25,1,1,0,1,0,0,1,1,1,0,0,0
1318,16.1478684961647,0.1738063819225205,NJ,2022-09-26,1,0,0,0,1,0,1,0,0,0,1,0
1319,10.5124648216123,0.1987526124620015,NJ,2022-09-27,0,0,1,0,0,0,0,0,0,0,0,0
1320,10.1733556382903,0.2155630118389085,NJ,2022-09-28,1,0,1,0,1,0,1,0,0,0,1,0
1321,8.32183278530248,0.223724031680284,NJ,2022-09-29,1,0,1,1,1,0,1,0,1,0,1,0
1322,4.6807783184445,0.227580824293722,NJ,2022-09-30,1,1,0,0,1,0,1,0,1,0,1,0
1323,8.2228667978409309,0.210962780968925,NJ,2022-10-01,1,0,0,0,1,0,1,0,0,0,1,0
1324,14.3846214040552,0.2298740124818185,NJ,2022-10-02,1,0,1,1,1,0,1,0,0,0,1,0
1325,11.4781696420071,0.2423814178600245,NJ,2022-10-03,1,0,1,0,0,0,1,0,0,0,0,0
1326,7.83614284910525,0.2614259550225075,NJ,2022-10-04,1,0,0,0,1,0,1,0,0,0,1,0
1327,6.56656341833501,0.295443943309352,NJ,2022-10-05,1,0,1,0,1,0,1,1,1,1,1,1
1328,2.43506261706996,0.215790874921785,NJ,2022-10-06,1,0,1,1,1,0,1,0,0,0,1,0
1329,4.70344110051266,0.266373215296409,NJ,2022-10-07,1,0,1,0,1,0,1,0,1,0,1,0
1330,8.70273135072529,0.2646013462931635,NJ,2022-10-08,1,0,1,1,1,0,1,0,1,0,1,0
1331,11.8237755025679,0.2992789438831955,NJ,2022-10-09,0,0,1,0,1,0,0,0,0,0,1,0
1332,6.52632394469971,0.230723784570193,NJ,2022-10-10,1,0,1,1,1,0,1,0,0,0,1,0
1333,11.0491323136012,0.257517839586882,NJ,2022-10-11,0,0,1,1,1,0,0,0,0,0,1,0
1334,3.0881380735426,0.3279401458533275,NJ,2022-10-12,1,1,1,0,1,0,1,1,1,0,1,0
1335,5.38996977394122,0.2627806079634205,NJ,2022-10-13,1,0,0,1,1,0,1,0,0,1,1,0
1336,15.6408266176147,0.2829556334833915,NJ,2022-10-14,1,0,1,0,0,0,1,0,0,0,0,0
1337,11.5684188866485,0.2926324879981355,NJ,2022-10-15,0,0,0,0,1,0,0,0,0,0,1,0
1338,3.89610970419711,0.295531056109688,NJ,2022-10-16,1,0,1,1,1,1,1,0,0,0,1,1
1339,5.61939945149009,0.3569805038574205,NJ,2022-10-17,1,0,1,1,1,0,1,0,0,0,1,1
1340,1.75791850176695,0.3642219229180015,NJ,2022-10-18,1,0,1,1,1,0,1,0,0,0,1,0
1341,7.95942508635396,0.3102940684284725,NJ,2022-10-19,1,0,0,1,0,0,1,0,0,0,0,0
1342,NA,NA,NJ,2022-10-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1343,0.696501937666896,0.174890765196973,NJ,2022-10-21,1,1,1,1,1,1,1,1,1,0,1,0
1344,5.20227034748946,0.316660383180883,NJ,2022-10-22,1,1,0,1,0,1,1,0,0,0,0,0
1345,0.892375366016218,0.0117246240268387,NM,2022-09-11,1,1,1,1,1,1,1,0,1,1,1,0
1346,0.358385969032778,0.077119787013865,NM,2022-09-12,1,1,1,1,1,1,1,0,1,1,1,0
1347,1.08144354351444,0.0115086939677991,NM,2022-09-13,1,1,1,1,1,0,1,0,1,0,1,0
1348,1.12272126378173,0.164619804601009,NM,2022-09-14,1,1,1,0,1,1,1,0,1,0,1,0
1349,1.09946952500613,0.0113656198810747,NM,2022-09-15,1,1,1,1,1,0,1,0,1,1,1,0
1350,0.750521015393297,0.0113259240122854,NM,2022-09-16,1,1,1,1,1,1,1,0,1,1,1,0
1351,0.655555178805869,0.0113105518558182,NM,2022-09-17,1,1,1,1,1,1,1,0,1,0,1,0
1352,2.10975105726936,0.218582405176757,NM,2022-09-18,1,1,1,0,1,0,1,0,1,0,1,0
1353,1.15347135761643,0.0793305283410365,NM,2022-09-19,1,1,1,1,1,1,1,0,1,0,1,1
1354,1.25970249735223,0.070461046160953,NM,2022-09-20,1,1,1,1,1,1,1,1,0,0,1,0
1355,0.61654560497748,0.08688527826446,NM,2022-09-21,1,1,1,1,1,1,1,1,1,0,1,0
1356,1.12776272875427,0.069057100339179,NM,2022-09-22,1,1,0,1,1,1,1,1,0,1,1,0
1357,1.34433578470511,0.05957169130314,NM,2022-09-23,1,0,1,1,1,1,1,0,0,1,1,0
1358,0.758428190748938,0.1059816243674425,NM,2022-09-24,1,1,1,0,1,1,1,1,1,0,1,0
1359,0.395220664113869,0.0125500379238852,NM,2022-09-25,1,1,1,1,1,1,1,1,1,0,1,0
1360,1.25141991913496,0.112830787281627,NM,2022-09-26,0,0,1,1,1,1,0,0,1,0,1,0
1361,0.720873459567209,0.093867427504146,NM,2022-09-27,1,1,1,1,1,1,1,1,1,1,1,1
1362,1.29399431493045,0.1720489765396075,NM,2022-09-28,1,0,1,1,1,1,1,0,0,0,1,0
1363,1.17173210352649,0.148787888135694,NM,2022-09-29,1,1,1,1,0,1,1,0,1,0,0,0
1364,0.714185699536852,0.139207972514711,NM,2022-09-30,1,1,1,1,1,1,1,1,1,0,1,0
1365,1.29471077905808,0.0596911434680615,NM,2022-10-01,1,1,1,1,1,0,1,0,1,0,1,0
1366,0.87501090468135,0.172105777097433,NM,2022-10-02,1,1,1,1,1,1,1,1,1,0,1,0
1367,1.13192285044511,0.125098929614801,NM,2022-10-03,1,1,1,1,1,1,1,0,1,0,1,1
1368,2.1130259658902,0.1960591266791425,NM,2022-10-04,1,1,1,0,1,1,1,1,1,0,1,0
1369,1.15732408617488,0.12529722118448,NM,2022-10-05,1,1,1,1,1,1,1,1,1,0,1,0
1370,2.05644666070671,0.0851319581117125,NM,2022-10-06,1,0,1,1,1,0,1,0,0,0,1,0
1371,1.85851689944949,0.1164483004592945,NM,2022-10-07,1,1,1,1,1,0,1,0,0,0,1,0
1372,1.15711337174731,0.201440778013707,NM,2022-10-08,1,1,1,1,1,1,1,0,0,0,1,1
1373,0.721578240060845,0.1613535150853235,NM,2022-10-09,1,1,1,1,1,1,1,0,1,0,1,1
1374,4.76564883662742,0.0858960336819615,NM,2022-10-10,1,1,1,0,1,0,1,0,0,0,1,0
1375,2.9010932848745,0.138646811650921,NM,2022-10-11,1,1,1,0,1,0,1,0,0,0,1,0
1376,1.8568127365505,0.168234978771569,NM,2022-10-12,1,0,1,1,1,1,1,0,0,0,1,0
1377,6.32180079389143,0.143038263386629,NM,2022-10-13,1,1,1,0,1,0,1,0,1,0,1,0
1378,2.152744072843,0.189195895648828,NM,2022-10-14,1,1,1,1,1,0,1,0,0,0,1,1
1379,0.730863359789283,0.201732674400759,NM,2022-10-15,1,1,1,1,1,1,1,1,1,0,1,0
1380,0.697283747814002,0.243222175430904,NM,2022-10-16,1,1,1,1,1,1,1,0,1,0,1,0
1381,2.2745179109733,0.1814383444515035,NM,2022-10-17,1,1,1,1,1,0,1,1,1,0,1,0
1382,10.8397571768853,0.1852142342673915,NM,2022-10-18,1,1,1,0,1,0,1,0,1,0,1,0
1383,3.96342224677819,0.218904922516936,NM,2022-10-19,1,1,1,0,1,0,1,0,1,0,1,0
1384,7.94844111757647,0.2341282601824815,NM,2022-10-20,1,1,1,0,1,0,1,0,0,0,1,0
1385,1.16507875920348,0.231323002655713,NM,2022-10-21,1,1,1,1,1,1,1,1,0,0,1,0
1386,3.69823643297553,0.2517889810674455,NM,2022-10-22,1,1,1,0,1,0,1,0,1,0,1,0
1387,0.39196977156209,0.072099131366839,NV,2022-09-11,1,1,1,1,1,1,1,0,1,1,1,0
1388,2.66751758366715,0.01160831175361105,NV,2022-09-12,1,0,1,1,1,0,1,1,1,1,1,1
1389,0.903063750823252,0.1130944660176565,NV,2022-09-13,1,1,1,1,1,1,1,0,0,1,1,0
1390,0.872369387238819,0.0508429982968415,NV,2022-09-14,1,1,1,1,1,1,1,1,0,1,1,0
1391,1.85412451454396,0.10837345991949,NV,2022-09-15,1,0,1,0,1,1,1,1,1,0,1,0
1392,2.50507591564493,0.0113259240122854,NV,2022-09-16,1,0,1,1,1,0,1,0,1,1,1,0
1393,0.864983476020257,0.0113105518558182,NV,2022-09-17,1,1,1,1,1,1,1,0,1,1,1,0
1394,1.92255355178197,0.0113223685046045,NV,2022-09-18,1,0,1,1,1,0,1,0,1,1,0,0
1395,0.911340359477172,0.0903442244432405,NV,2022-09-19,1,1,1,1,1,1,1,0,0,0,1,0
1396,0.458300133406996,0.01144180356995685,NV,2022-09-20,1,1,1,1,1,1,1,1,1,1,1,1
1397,0.354291824091433,0.0994397818016315,NV,2022-09-21,1,1,1,1,1,1,1,1,1,1,0,0
1398,0.782190434631788,0.1336902714030455,NV,2022-09-22,1,1,1,0,1,1,1,1,1,0,1,0
1399,2.1675466271062,0.2186991924156075,NV,2022-09-23,1,1,1,0,1,0,1,1,0,0,1,0
1400,1.15623203972905,0.112122642368824,NV,2022-09-24,1,0,1,1,1,1,1,0,0,1,1,1
1401,1.31302958707017,0.33763036234936,NV,2022-09-25,1,1,1,0,1,0,1,0,0,0,1,0
1402,0.3052241949737,0.01297432419967075,NV,2022-09-26,1,1,1,1,1,1,1,0,1,0,1,0
1403,0.319603417868382,0.01349338060232635,NV,2022-09-27,1,1,1,1,1,1,1,1,1,1,1,1
1404,0.700590392472591,0.1772505769298715,NV,2022-09-28,1,1,1,0,1,1,1,1,1,0,1,0
1405,1.46086551277297,0.2322073015562265,NV,2022-09-29,1,1,1,0,1,0,1,0,1,0,1,0
1406,0.918948337968114,0.151167185701089,NV,2022-09-30,1,1,0,1,1,1,1,1,0,0,1,0
1407,0.525019962836107,0.136483788104135,NV,2022-10-01,1,1,1,1,1,1,1,1,1,1,1,1
1408,1.10429236536751,0.789637387542105,NV,2022-10-02,1,1,1,0,1,0,1,1,1,0,1,0
1409,0.508475018725972,0.1459499573620915,NV,2022-10-03,1,1,1,1,1,1,1,0,1,1,1,0
1410,0.212155204083258,0.0215965998759969,NV,2022-10-04,1,1,1,1,1,1,1,0,1,1,1,0
1411,1.40046298817489,0.214337899026498,NV,2022-10-05,1,0,0,1,1,1,1,1,0,0,1,0
1412,0.943917886641933,0.295251358836801,NV,2022-10-06,0,1,1,1,1,1,0,1,1,1,1,0
1413,1.04992776620405,0.1557880196413775,NV,2022-10-07,1,1,1,1,1,1,1,0,0,0,1,0
1414,1.7251511139041,0.0985107000761105,NV,2022-10-08,0,1,1,0,1,0,0,1,1,0,1,1
1415,0.866541730397066,0.1009086769422815,NV,2022-10-09,1,1,1,1,1,1,1,1,1,0,1,0
1416,0.90585525736179,0.237409036329634,NV,2022-10-10,1,1,0,1,1,1,1,1,0,0,1,0
1417,1.23648099911367,0.27527510311057,NV,2022-10-11,0,1,0,1,1,1,0,0,0,1,1,0
1418,3.90613983036857,0.1344286217348665,NV,2022-10-12,1,1,1,0,1,0,1,1,0,0,1,0
1419,4.43678284302878,0.176969837650555,NV,2022-10-13,0,1,0,0,1,0,0,0,0,0,1,0
1420,2.08633533500038,0.261665177525226,NV,2022-10-14,1,1,0,1,1,1,1,0,0,0,1,0
1421,0.979820487989684,0.2074681368148875,NV,2022-10-15,1,1,1,1,1,1,1,0,0,0,1,0
1422,0.850687135236253,0.399401667455217,NV,2022-10-16,1,0,1,1,1,1,1,0,1,0,1,1
1423,3.10017249396871,0.313832426184135,NV,2022-10-17,1,0,0,0,1,1,1,0,0,0,1,0
1424,1.3721891822503,0.235772024420451,NV,2022-10-18,1,0,1,0,1,1,1,0,0,0,1,0
1425,4.59889867271864,0.2248714824953285,NV,2022-10-19,1,1,1,0,1,0,1,0,1,0,1,0
1426,8.84948394014868,0.2064094735835005,NV,2022-10-20,1,1,1,0,1,0,1,0,1,0,1,0
1427,5.86410400686119,0.255803022074194,NV,2022-10-21,1,1,1,0,1,0,1,0,1,0,1,0
1428,5.67995058532914,0.216184025761193,NV,2022-10-22,1,1,1,0,1,0,1,1,0,0,1,0
1429,14.749945582134,0.2734422695357515,NY,2022-09-11,1,0,0,1,1,0,1,0,0,0,1,0
1430,8.72913447143964,0.1356078496211605,NY,2022-09-12,1,1,0,0,0,0,1,0,0,0,0,0
1431,14.032933093702,0.1537317996440945,NY,2022-09-13,1,0,1,1,0,0,1,0,0,0,0,0
1432,7.95983081394967,0.153395770228984,NY,2022-09-14,1,0,1,1,0,0,1,0,1,1,0,0
1433,7.70294348381129,0.1638491301264475,NY,2022-09-15,1,0,1,0,0,0,1,0,1,0,0,0
1434,9.60354545097962,0.1535183030203515,NY,2022-09-16,1,0,0,0,1,0,1,0,0,0,1,0
1435,15.7063695243077,0.169405993712101,NY,2022-09-17,1,0,1,1,1,0,1,0,0,0,1,0
1436,6.66921178392936,0.18297682656262,NY,2022-09-18,1,0,1,0,1,0,1,0,0,0,1,0
1437,20.6763202506236,0.174050722185092,NY,2022-09-19,0,0,0,0,1,0,0,0,0,0,1,0
1438,12.0886630449359,0.19323271696743,NY,2022-09-20,1,0,0,1,0,0,1,0,0,0,0,0
1439,23.9770787947738,0.19582834823153,NY,2022-09-21,1,0,0,1,0,0,1,0,0,0,0,0
1440,12.4884267053489,0.199949778170137,NY,2022-09-22,1,0,1,1,1,0,1,0,0,1,1,0
1441,2.95267066863747,0.1444003168127725,NY,2022-09-23,1,1,1,0,0,0,1,0,0,0,0,1
1442,3.27912417907164,0.1436544378849085,NY,2022-09-24,1,0,1,0,1,1,1,0,0,1,1,0
1443,6.0813559017808,0.2474911187251545,NY,2022-09-25,1,0,1,1,1,0,1,0,1,0,1,0
1444,11.5281651247138,0.208806902486552,NY,2022-09-26,1,0,1,0,1,0,1,0,0,0,1,0
1445,3.19991282323242,0.140882466309248,NY,2022-09-27,0,0,1,1,1,1,0,0,0,0,1,0
1446,8.98161817982083,0.199831992111794,NY,2022-09-28,1,0,1,0,0,0,1,0,0,0,0,0
1447,4.86005427739244,0.1709208495016065,NY,2022-09-29,0,0,1,1,1,0,0,0,0,0,1,0
1448,5.63342194158009,0.1931009126989985,NY,2022-09-30,1,0,1,1,1,0,1,0,0,0,1,0
1449,2.73589141946538,0.1596422295645605,NY,2022-10-01,1,1,0,1,0,1,1,0,0,1,0,0
1450,14.2080965528063,0.239148167625591,NY,2022-10-02,0,0,1,0,1,0,0,0,1,0,1,0
1451,7.54507208225508,0.2437971046163165,NY,2022-10-03,1,0,0,0,1,0,1,0,0,0,1,0
1452,9.18939421503962,0.2753259488493665,NY,2022-10-04,1,0,0,0,0,0,1,0,0,0,0,0
1453,1.16627398892448,0.187244103413292,NY,2022-10-05,0,1,1,1,1,1,0,0,1,0,1,0
1454,4.74534963667897,0.221388716155768,NY,2022-10-06,0,0,1,1,1,0,0,0,0,0,1,0
1455,7.82530510761315,0.2365459439842985,NY,2022-10-07,1,0,1,1,1,0,1,0,0,0,1,0
1456,2.14655535910951,0.1992475779962765,NY,2022-10-08,0,1,1,1,1,1,0,0,0,0,1,0
1457,0.951743411009254,0.1959657735327125,NY,2022-10-09,1,1,1,1,1,1,1,0,1,0,1,0
1458,3.85805323545377,0.210960904075442,NY,2022-10-10,0,0,1,1,1,1,0,0,0,0,1,0
1459,15.3773322127312,0.2518438853253575,NY,2022-10-11,1,0,0,0,1,0,1,0,0,0,1,0
1460,5.54267305927978,0.1723730340258335,NY,2022-10-12,1,0,1,0,1,0,1,0,1,0,1,0
1461,6.12583671203325,0.2505403593574005,NY,2022-10-13,1,0,1,0,1,1,1,0,0,0,1,0
1462,9.17021953595787,0.263085289450207,NY,2022-10-14,0,0,1,0,1,1,0,0,0,0,1,0
1463,7.73681703884272,0.2878324545872255,NY,2022-10-15,1,0,0,0,0,0,1,0,0,0,0,0
1464,1.98412462732904,0.291593744466655,NY,2022-10-16,0,1,1,1,1,1,0,0,0,0,1,0
1465,4.04115396341346,0.2953991603890235,NY,2022-10-17,0,0,0,0,0,1,0,0,0,0,0,0
1466,0.86011331260897,0.259995993180144,NY,2022-10-18,1,1,1,1,1,1,1,0,1,0,1,1
1467,6.73228074373341,0.1781599617979475,NY,2022-10-19,1,1,1,0,1,0,1,0,1,0,1,0
1468,1.56846758035913,0.322428793421653,NY,2022-10-20,1,0,1,1,1,1,1,0,0,0,1,0
1469,7.41606620552959,0.283155903218773,NY,2022-10-21,1,0,1,0,1,0,1,0,1,0,1,0
1470,6.22199657714969,0.2952992532647985,NY,2022-10-22,1,0,1,0,0,0,1,0,0,0,0,0
1471,1.05059694242542,0.1059088554772395,OH,2022-09-11,1,1,1,1,1,1,1,0,1,0,1,0
1472,2.53075550214878,0.117428794056916,OH,2022-09-12,1,1,1,0,1,1,1,0,0,0,1,0
1473,2.1660848554777,0.1253436905296885,OH,2022-09-13,1,0,1,1,0,1,1,0,1,1,0,0
1474,5.63241466750234,0.146017675359667,OH,2022-09-14,1,0,1,1,1,0,1,0,0,0,1,0
1475,3.5452539582641,0.138656710316477,OH,2022-09-15,1,0,1,1,1,0,1,0,0,0,1,0
1476,3.06634244132261,0.127626663517553,OH,2022-09-16,1,0,1,1,1,0,1,0,1,0,1,0
1477,2.85616798396648,0.147029358378818,OH,2022-09-17,1,0,1,1,1,0,1,0,0,0,1,0
1478,3.81744748635107,0.209055426748734,OH,2022-09-18,1,0,1,1,1,0,1,0,1,0,1,0
1479,1.54947094141136,0.1036652829614135,OH,2022-09-19,1,1,1,1,1,1,1,0,0,0,0,0
1480,1.76584677066648,0.063038812741158,OH,2022-09-20,1,1,1,1,1,0,1,1,1,0,1,0
1481,5.39450676387965,0.179299813556319,OH,2022-09-21,1,0,0,1,1,0,1,0,0,1,1,0
1482,1.80050183501317,0.1335208698023875,OH,2022-09-22,1,0,1,1,1,1,1,1,0,1,1,0
1483,1.790414278074,0.073872473496031,OH,2022-09-23,1,1,1,1,1,0,1,0,0,0,1,0
1484,1.62864776637068,0.1217465099134765,OH,2022-09-24,1,0,1,1,1,1,1,0,1,0,1,0
1485,1.46835190826294,0.1203717205861265,OH,2022-09-25,1,1,0,0,1,1,1,0,1,0,1,1
1486,1.26937565903837,0.1142392345977285,OH,2022-09-26,1,1,1,1,1,1,1,0,0,1,1,0
1487,2.34354504351053,0.084719958929668,OH,2022-09-27,1,1,1,0,1,0,1,0,1,0,1,1
1488,3.58660403028916,0.11453236937868,OH,2022-09-28,1,0,1,0,1,1,1,0,1,0,1,0
1489,2.57818246089718,0.1399242835320555,OH,2022-09-29,1,0,1,1,1,1,1,0,0,0,1,0
1490,3.30741571914086,0.0945557393634645,OH,2022-09-30,1,1,1,0,1,0,1,0,0,1,1,0
1491,2.79230471066419,0.04735028383823715,OH,2022-10-01,1,0,1,0,1,0,1,0,0,1,1,0
1492,0.949819095842383,0.150153358368593,OH,2022-10-02,1,1,1,1,0,1,1,0,1,1,0,0
1493,1.13318552269211,0.114810136898776,OH,2022-10-03,1,1,1,1,1,1,1,0,1,1,1,0
1494,1.61922263031926,0.0839286932768185,OH,2022-10-04,1,1,1,1,1,0,1,1,1,0,1,0
1495,1.05109954474231,0.1546881457883575,OH,2022-10-05,1,1,1,1,1,1,1,1,0,0,1,0
1496,4.55950503190093,0.187543530172462,OH,2022-10-06,1,0,1,0,1,1,1,0,0,0,1,0
1497,3.84341246744714,0.1069143615914055,OH,2022-10-07,1,1,1,0,1,0,1,0,0,0,1,0
1498,1.5706996814781,0.149379573363088,OH,2022-10-08,1,1,1,1,1,1,1,0,0,0,1,0
1499,2.31868596499842,0.1482177036122785,OH,2022-10-09,1,0,1,0,1,1,1,0,0,0,1,0
1500,6.09117613567181,0.1538448950172785,OH,2022-10-10,1,0,1,0,1,0,1,0,0,0,1,0
1501,4.40749736826692,0.1737859402532795,OH,2022-10-11,1,0,1,0,1,0,1,0,0,0,1,0
1502,7.39481627669501,0.127734453628307,OH,2022-10-12,1,0,1,0,1,0,1,0,0,0,1,0
1503,6.94989775918954,0.186439318586978,OH,2022-10-13,1,0,1,0,1,0,1,0,1,0,1,0
1504,4.25000789348763,0.1354829861268185,OH,2022-10-14,1,1,1,0,1,0,1,0,0,0,1,0
1505,7.10086639747463,0.174001822987563,OH,2022-10-15,1,0,1,0,1,0,1,0,0,0,1,0
1506,1.76908094485958,0.0930198835029085,OH,2022-10-16,1,1,1,0,1,0,1,0,0,0,1,0
1507,10.4594222457098,0.226141378557841,OH,2022-10-17,1,1,0,0,1,0,1,0,0,0,1,0
1508,3.57178822947585,0.2183165155713225,OH,2022-10-18,1,0,1,0,1,0,1,0,1,0,1,0
1509,18.174032509304,0.252929046603295,OH,2022-10-19,1,0,1,0,1,0,1,0,0,0,1,0
1510,5.88498728092258,0.1993974853721495,OH,2022-10-20,1,1,1,0,1,0,1,1,0,1,1,0
1511,11.5103331783104,0.2078103173293815,OH,2022-10-21,1,1,1,0,1,0,1,1,1,0,1,0
1512,9.19307711092947,0.2486549352995525,OH,2022-10-22,1,1,1,0,0,0,1,0,1,0,0,0
1513,0.383428635063786,0.0117246240268387,OK,2022-09-11,1,1,1,1,1,1,1,0,1,1,1,0
1514,0.992860003365474,0.0870129099348635,OK,2022-09-12,1,1,0,1,1,1,1,0,0,0,1,0
1515,0.930275995936756,0.0946521001353465,OK,2022-09-13,1,1,1,0,1,1,1,0,1,0,1,0
1516,1.73220833263852,0.208506099693845,OK,2022-09-14,1,0,1,1,1,0,1,0,1,1,1,0
1517,0.31473714948265,0.090286095951024,OK,2022-09-15,1,1,1,1,1,1,1,1,1,1,1,1
1518,1.37225578608111,0.1693151323285995,OK,2022-09-16,1,0,1,1,1,1,1,0,1,1,1,0
1519,1.03739019606339,0.1869831280863435,OK,2022-09-17,1,0,1,1,1,1,1,0,1,1,1,0
1520,1.18469624995626,0.209055426748734,OK,2022-09-18,1,0,1,1,1,0,1,0,0,1,1,0
1521,0.880733359206234,0.0509221346561545,OK,2022-09-19,1,1,1,1,1,1,1,0,1,1,1,0
1522,0.781081333968067,0.1433008270074705,OK,2022-09-20,1,1,1,1,1,1,1,0,1,1,1,0
1523,1.0769998851571,0.011558257041431,OK,2022-09-21,1,1,1,1,1,0,1,0,1,1,1,0
1524,0.6000447017186,0.2093360257396935,OK,2022-09-22,1,1,1,1,1,1,1,0,1,1,1,0
1525,0.0165169819996464,0.0119333490982977,OK,2022-09-23,1,1,1,1,1,1,1,1,1,1,1,1
1526,0.202856316729431,0.0122068700563173,OK,2022-09-24,1,1,1,1,1,1,1,1,1,1,1,1
1527,0.0614307484315608,0.0125500379238852,OK,2022-09-25,1,1,1,1,1,1,1,1,1,1,1,1
1528,0.4293111600055,0.091534471343353,OK,2022-09-26,1,1,1,1,1,1,1,1,0,0,1,0
1529,0.427612527339983,0.1114299258024215,OK,2022-09-27,1,1,1,1,1,1,1,0,1,1,1,0
1530,1.38855004146037,0.214210535754124,OK,2022-09-28,1,0,0,1,1,0,1,0,0,1,1,1
1531,0.609502654749974,0.209374019615456,OK,2022-09-29,1,1,1,1,1,1,1,0,1,1,1,0
1532,0.89755268042566,0.403026836929435,OK,2022-09-30,1,0,1,1,1,1,1,0,1,1,1,0
1533,NA,NA,OK,2022-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1534,0.518973707329989,0.1275909913865545,OK,2022-10-02,1,1,1,1,1,1,1,0,1,1,1,0
1535,1.0395945387301,0.1464968419925725,OK,2022-10-03,1,0,1,1,1,1,1,1,1,0,1,0
1536,0.968673066937634,0.1947100417472335,OK,2022-10-04,1,0,1,1,1,1,1,0,0,0,1,0
1537,0.23791044269627,0.0237858881125337,OK,2022-10-05,1,1,1,1,1,1,1,1,1,1,1,1
1538,0.988424509633889,0.1416082101423505,OK,2022-10-06,0,1,1,1,1,1,0,0,1,1,1,1
1539,0.147554330715966,0.02943269891141695,OK,2022-10-07,1,1,1,1,1,1,1,1,1,1,1,1
1540,0.0474944249488427,0.03303138741551895,OK,2022-10-08,1,1,1,1,1,1,1,1,1,1,1,1
1541,0.0533472609099273,0.03725584123427775,OK,2022-10-09,1,1,1,1,1,1,1,1,1,1,1,1
1542,1.90261782953935,0.444652746226264,OK,2022-10-10,1,0,1,1,1,0,1,0,0,1,1,1
1543,0.431896162691539,0.04796177299604685,OK,2022-10-11,1,1,1,1,1,1,1,1,1,0,1,0
1544,0.841795711063385,0.3926543906014685,OK,2022-10-12,1,0,1,1,1,1,1,0,0,1,1,1
1545,0.791525428358804,0.062387164162205,OK,2022-10-13,1,1,1,1,1,1,1,1,1,0,1,0
1546,0.875807467710131,0.2328976638973255,OK,2022-10-14,1,0,1,1,1,1,1,0,1,1,1,0
1547,0.131236642603827,0.081454456355885,OK,2022-10-15,1,1,1,1,1,1,1,1,1,0,1,0
1548,0.513942192261817,0.2074597249718575,OK,2022-10-16,1,1,1,1,1,1,1,0,1,0,1,0
1549,2.14582157518297,0.1803870153673675,OK,2022-10-17,1,1,1,0,1,0,1,0,1,0,1,0
1550,0.948012336930267,0.312459675922569,OK,2022-10-18,1,0,1,1,1,1,1,0,1,1,1,0
1551,2.60797300365107,0.206443994769012,OK,2022-10-19,1,1,1,0,1,0,1,0,0,0,1,0
1552,1.07565289805298,0.1551062144743285,OK,2022-10-20,1,1,1,0,1,0,1,0,1,1,1,0
1553,2.65906293345626,0.174890765196973,OK,2022-10-21,1,1,1,0,1,0,1,1,1,0,1,0
1554,0.775376866633455,0.1964092713834805,OK,2022-10-22,1,1,1,1,1,1,1,1,1,0,1,0
1555,1.3467638463928,0.0117246240268387,OR,2022-09-11,1,0,1,1,1,0,1,0,1,1,1,0
1556,1.30591531514925,0.0730490954568535,OR,2022-09-12,1,0,1,1,1,1,1,0,0,1,1,0
1557,0.383655169206713,0.0720694426898295,OR,2022-09-13,1,1,1,1,1,1,1,0,1,1,1,0
1558,1.56501330455523,0.0406240935766655,OR,2022-09-14,1,1,1,1,1,0,1,0,1,1,1,0
1559,1.38430282322017,0.059750030673513,OR,2022-09-15,1,0,0,1,1,1,1,0,0,1,1,1
1560,0.746697541082464,0.0720910041339445,OR,2022-09-16,1,1,1,1,1,1,1,0,1,1,1,0
1561,2.25023047987667,0.274819416201606,OR,2022-09-17,1,0,1,1,1,0,1,0,1,1,1,0
