...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23C_50_CI,X23D_50_CI,other_50_CI,X22E_50_CI,X22F_95_CI,X23A_95_CI,X23C_95_CI,X23D_95_CI,other_95_CI,X22E_95_CI
1281,NA,NA,NH,2023-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1282,0.0025606457887507,0.001876345520538965,NH,2023-03-12,1,1,1,1,1,1,1,1,1,1,1,1
1283,NA,NA,NH,2023-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1284,0.00213749895100612,0.001557933320592765,NH,2023-03-14,1,1,1,1,1,1,1,1,1,1,1,1
1285,0.00639611375161998,0.00142435561801771,NH,2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1
1286,NA,NA,NH,2023-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1287,NA,NA,NH,2023-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1288,0.00178492136771656,0.001105199485757395,NH,2023-03-18,1,1,1,1,1,1,1,1,1,1,1,1
1289,NA,NA,NH,2023-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1290,0.00132846979747596,9.46548980059085e-4,NH,2023-03-20,1,1,1,1,1,1,1,1,1,1,1,1
1291,0.00105832672228452,8.8007177685563e-4,NH,2023-03-21,1,1,1,1,1,1,1,1,1,1,1,1
1292,1.28072113269468,0.3224409773088915,NH,2023-03-22,1,0,1,1,0,1,1,0,1,1,0,1
1293,NA,NA,NH,2023-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1294,NA,NA,NH,2023-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1295,9.0017521921598e-4,6.80157530130245e-4,NH,2023-03-25,1,1,1,1,1,1,1,1,1,1,1,1
1296,NA,NA,NH,2023-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1297,NA,NA,NH,2023-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1298,7.6938874863436e-4,5.81888333102965e-4,NH,2023-03-28,1,1,1,1,1,1,1,1,1,1,1,1
1299,NA,NA,NH,2023-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1300,NA,NA,NH,2023-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1301,NA,NA,NH,2023-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1302,NA,NA,NH,2023-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1303,2.02602169744782,0.0964679392092985,NJ,2023-02-19,1,1,1,1,1,0,1,1,1,0,0,1
1304,1.35213709424868,0.1011841850380065,NJ,2023-02-20,1,1,1,1,1,1,0,0,0,0,1,0
1305,5.10537299763601,0.0429977247660712,NJ,2023-02-21,1,0,1,1,1,0,1,0,0,0,0,0
1306,7.01827422918074,0.0350190935475866,NJ,2023-02-22,1,0,1,1,1,0,1,0,0,0,1,0
1307,1.34837698730791,0.08186746914721,NJ,2023-02-23,1,1,1,1,0,1,1,1,1,1,0,0
1308,3.18122500696116,0.1228984891895095,NJ,2023-02-24,1,1,1,1,0,0,1,0,0,0,0,0
1309,1.96741893591233,0.051433743630968,NJ,2023-02-25,1,0,1,1,1,0,1,0,0,0,0,0
1310,2.35729537889004,0.03424103061219175,NJ,2023-02-26,1,0,0,1,1,0,1,0,0,1,1,0
1311,1.81575795826986,0.090573673656739,NJ,2023-02-27,1,1,1,1,0,0,0,0,0,0,0,1
1312,3.48836712553508,0.1288312649325285,NJ,2023-02-28,1,0,1,0,0,1,1,0,1,0,0,0
1313,2.6173107673582,0.0768226421289245,NJ,2023-03-01,1,1,1,0,0,0,0,0,1,0,0,0
1314,2.87102816123056,0.158465059494556,NJ,2023-03-02,1,0,0,1,0,1,1,0,0,0,0,1
1315,0.736844771672282,0.0758126466381525,NJ,2023-03-03,1,1,1,0,1,1,0,1,1,1,1,0
1316,1.03924434155481,0.00422088967728773,NJ,2023-03-04,1,0,1,1,1,1,1,0,1,1,1,0
1317,0.650332479230722,0.003797597560030035,NJ,2023-03-05,1,1,1,1,1,1,1,1,1,1,1,1
1318,1.92706965313822,0.0888310869348995,NJ,2023-03-06,1,1,0,1,0,1,1,0,0,0,0,0
1319,5.91859030670838,0.1794727822610125,NJ,2023-03-07,0,0,1,0,0,1,0,0,0,0,0,1
1320,0.911215950686771,0.05107199345729,NJ,2023-03-08,1,1,1,1,0,1,1,0,1,1,0,1
1321,2.79509473031567,0.1420929845673305,NJ,2023-03-09,1,0,1,0,1,1,1,0,1,0,0,1
1322,3.9127302465573,0.124652861543677,NJ,2023-03-10,0,0,1,0,0,0,0,0,1,1,0,0
1323,1.9120406102929,0.157108276702643,NJ,2023-03-11,0,0,1,0,1,1,0,0,1,0,1,0
1324,0.774071724732123,0.0366019940750383,NJ,2023-03-12,1,1,1,1,1,1,1,0,0,1,1,0
1325,4.06298309966556,0.1337711205825785,NJ,2023-03-13,0,0,0,1,0,1,0,0,0,0,0,0
1326,1.15285863714825,0.0787065019762515,NJ,2023-03-14,1,1,1,1,1,0,1,0,1,0,1,0
1327,2.20432772632651,0.1125460126291025,NJ,2023-03-15,0,0,1,1,0,1,0,0,1,0,0,1
1328,6.08221880474053,0.1804284591392185,NJ,2023-03-16,1,0,0,1,0,1,1,0,0,1,0,0
1329,2.24000837593934,0.1066287880028585,NJ,2023-03-17,0,0,1,1,0,1,0,0,1,0,0,0
1330,2.33624476625375,0.160231110396732,NJ,2023-03-18,0,0,1,0,0,1,0,0,1,0,0,1
1331,2.86768176319445,0.206087101222101,NJ,2023-03-19,1,0,1,0,0,1,1,0,1,0,0,1
1332,5.46952850938069,0.1483829204661795,NJ,2023-03-20,1,0,1,0,0,1,1,0,1,1,0,1
1333,6.55938548654697,0.1814810588820555,NJ,2023-03-21,1,0,0,0,0,1,1,0,0,0,0,1
1334,1.4820585861981,0.1015930388853445,NJ,2023-03-22,1,0,0,0,1,1,1,0,0,0,1,1
1335,4.96809120000299,0.186343955527152,NJ,2023-03-23,0,0,1,0,0,1,0,0,1,0,0,1
1336,3.40891626071521,0.1332392397792335,NJ,2023-03-24,1,0,1,0,0,1,1,0,1,0,0,1
1337,3.99144363876541,0.21294364316206,NJ,2023-03-25,1,0,1,0,1,0,1,0,1,0,1,1
1338,1.85791270493547,0.1494132576028895,NJ,2023-03-26,0,0,0,1,1,1,0,0,0,1,1,1
1339,0.94409192549574406,0.0491047330374422,NJ,2023-03-27,1,1,1,1,0,1,1,0,1,1,0,1
1340,2.03667009319587,0.128200300137361,NJ,2023-03-28,1,0,1,0,1,1,1,0,1,0,1,1
1341,0.129028085323169,5.5640616286169e-4,NJ,2023-03-29,1,1,1,1,1,1,1,0,1,1,1,0
1342,1.09111644628346,0.088904801212854,NJ,2023-03-30,1,1,1,1,0,1,1,0,1,1,0,1
1343,3.34921725867493,0.1696673148630435,NJ,2023-03-31,1,0,1,0,1,1,1,0,1,0,1,1
1344,5.12932374943042,0.3018750977783675,NJ,2023-04-01,0,0,1,0,0,1,0,0,1,0,0,0
1345,5.38865537525103,0.522758282811415,NM,2023-02-19,1,0,1,1,0,0,1,0,1,0,0,0
1346,1.7687975124476,0.160636826482638,NM,2023-02-20,1,1,1,1,1,0,0,0,1,1,1,0
1347,2.62649577381252,0.196713054849714,NM,2023-02-21,1,0,1,1,1,0,0,0,1,1,1,0
1348,0.364971139149892,0.0834081246499835,NM,2023-02-22,1,1,1,1,1,1,1,1,1,1,1,1
1349,3.12678250775956,0.2690741723220845,NM,2023-02-23,1,0,1,1,0,0,1,0,1,1,0,0
1350,4.34556063523843,0.3189642629943385,NM,2023-02-24,1,0,1,1,1,0,1,0,1,1,1,0
1351,0.46261353607068,0.0598613920539905,NM,2023-02-25,1,1,1,1,1,1,1,0,1,1,1,0
1352,0.67819526500915694,0.00806597720741635,NM,2023-02-26,1,1,1,1,1,1,1,0,0,1,1,0
1353,1.25067636659197,0.0072331605529250996,NM,2023-02-27,1,0,1,1,1,1,1,0,0,0,1,0
1354,0.893225399979413,0.075740525930779,NM,2023-02-28,0,1,1,1,1,1,0,1,1,0,1,1
1355,1.18211141292994,0.0469710668611912,NM,2023-03-01,0,1,1,1,1,1,0,0,1,0,1,0
1356,0.357060695821729,0.0713022894319985,NM,2023-03-02,1,1,1,1,1,1,1,0,1,1,1,0
1357,0.515382044182652,0.004695310638177415,NM,2023-03-03,1,1,1,1,1,1,1,1,1,1,1,1
1358,1.45699163581841,0.178964947677571,NM,2023-03-04,1,0,1,1,1,0,1,0,1,1,1,0
1359,0.947506806944351,0.1356016268627485,NM,2023-03-05,0,1,1,1,1,1,0,0,1,1,1,1
1360,1.22138763814305,0.1431698015617265,NM,2023-03-06,1,0,1,1,0,1,1,0,1,1,0,1
1361,0.401262820954308,0.0626034935367045,NM,2023-03-07,1,1,1,1,1,1,1,0,1,1,1,0
1362,0.900951371630942,0.11876042713181,NM,2023-03-08,1,1,1,0,1,1,0,0,1,0,1,0
1363,0.628774416571845,0.102930191558863,NM,2023-03-09,1,1,1,1,1,1,1,0,1,1,1,0
1364,1.03082796183953,0.136899712194379,NM,2023-03-10,1,1,1,1,0,1,1,0,1,1,0,1
1365,0.170025988294792,0.00206543180134299,NM,2023-03-11,1,1,1,1,1,1,1,1,1,1,1,1
1366,0.0354813915143725,0.001876345520538965,NM,2023-03-12,1,1,1,1,1,1,1,0,1,0,1,1
1367,0.473942122287076,0.001707928268235815,NM,2023-03-13,1,1,1,1,1,1,1,0,1,1,1,0
1368,5.39696760946592,0.2451849922331995,NM,2023-03-14,1,0,1,1,1,0,1,0,1,1,1,0
1369,0.856731622708983,0.0542805899070065,NM,2023-03-15,0,1,1,1,1,1,0,0,1,1,1,1
1370,0.0905550158182099,0.001305407180154135,NM,2023-03-16,1,1,1,1,1,1,1,1,1,1,1,1
1371,0.0376227497979709,0.00119949474533046,NM,2023-03-17,1,1,1,1,1,1,1,0,1,1,1,0
1372,0.0340412595792834,0.001105199485757395,NM,2023-03-18,1,1,1,1,1,1,1,1,1,1,1,1
1373,0.0210248965235612,0.00102125864920572,NM,2023-03-19,1,1,1,1,1,1,1,1,1,1,1,1
1374,0.902232607832199,0.04906027286045735,NM,2023-03-20,1,1,1,1,0,1,1,0,1,1,0,1
1375,0.450621549803063,8.8007177685563e-4,NM,2023-03-21,1,1,1,1,1,1,1,0,1,0,1,0
1376,0.718912485093792,0.0537434254078635,NM,2023-03-22,1,1,1,0,1,1,1,0,1,0,1,1
1377,1.40045847774383,0.106593056349862,NM,2023-03-23,1,0,1,0,1,0,1,0,1,0,1,0
1378,0.0539718845834796,7.2164341477396e-4,NM,2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1
1379,0.0212844554749461,6.80157530130245e-4,NM,2023-03-25,1,1,1,1,1,1,1,1,1,1,1,1
1380,0.988677553423388,0.106855497380993,NM,2023-03-26,1,0,1,0,1,1,1,0,1,0,1,1
1381,1.21800613758638,0.0541772391988645,NM,2023-03-27,1,1,1,1,0,1,1,1,1,0,0,1
1382,0.920404250041276,0.0490444748273596,NM,2023-03-28,0,1,1,1,1,1,0,0,0,1,1,0
1383,0.864277770156137,0.0742225431034675,NM,2023-03-29,1,1,1,0,1,1,1,0,1,0,1,1
1384,0.0723913378940457,5.33953600264695e-4,NM,2023-03-30,1,1,1,1,1,1,1,0,1,1,1,0
1385,0.0280849279764266,5.14227086281505e-4,NM,2023-03-31,1,1,1,1,1,1,1,1,1,1,1,1
1386,0.0365736260400044,4.9695735158681e-4,NM,2023-04-01,1,1,1,1,1,1,1,0,1,0,1,1
1387,0.382933946955967,0.0913718901869945,NV,2023-02-19,1,1,1,1,1,1,1,1,1,1,1,1
1388,1.2743412656605,0.1272484992243485,NV,2023-02-20,1,1,0,1,0,1,0,0,0,1,1,1
1389,1.96426018398212,0.0528472666031085,NV,2023-02-21,0,0,1,1,1,0,1,0,1,1,0,0
1390,2.12354834393049,0.2000109408888855,NV,2023-02-22,0,0,1,0,1,1,0,0,1,0,1,1
1391,1.36591288775803,0.180467300154426,NV,2023-02-23,1,1,1,0,0,1,1,0,0,0,0,1
1392,0.362541190226327,0.076969204180773,NV,2023-02-24,1,1,1,1,1,1,1,0,0,1,1,1
1393,1.00064395197533,0.077289677866587,NV,2023-02-25,1,1,1,1,0,1,0,0,1,1,0,0
1394,0.680058491582089,0.111054215534521,NV,2023-02-26,1,1,1,1,1,1,1,0,1,1,1,0
1395,0.860608374820207,0.085989340175038,NV,2023-02-27,1,1,1,1,0,1,1,1,1,1,0,0
1396,0.579055693572126,0.0830730328147985,NV,2023-02-28,1,1,1,1,1,1,0,1,1,1,1,0
1397,1.37318368886097,0.00582198680274835,NV,2023-03-01,1,0,1,1,1,1,1,0,0,1,1,1
1398,1.02598968241415,0.141303416390884,NV,2023-03-02,1,1,0,1,1,1,1,1,0,1,1,0
1399,0.378577329526821,0.05566978788412,NV,2023-03-03,1,1,1,1,1,1,1,1,1,1,1,1
1400,0.453806178962185,0.0915929186774295,NV,2023-03-04,1,1,1,1,1,1,0,0,0,1,1,1
1401,0.429112988085681,0.003797597560030035,NV,2023-03-05,1,1,1,1,1,1,1,1,1,1,1,1
1402,0.402734164659542,0.0667642018651955,NV,2023-03-06,1,1,1,1,1,1,1,0,1,1,1,0
1403,2.5883198292306,0.3955375845206405,NV,2023-03-07,1,0,0,0,1,1,1,0,0,0,1,0
1404,0.181118606912024,0.002783380713820485,NV,2023-03-08,1,1,1,1,1,1,1,0,0,1,1,1
1405,1.1208890551758,0.09764523257657,NV,2023-03-09,1,1,1,1,1,0,0,0,1,1,1,0
1406,0.282694466172141,0.00227770245288356,NV,2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1
1407,0.133949598932299,0.00206543180134299,NV,2023-03-11,1,1,1,1,1,1,1,1,1,1,1,1
1408,1.68033245664434,0.233798302533255,NV,2023-03-12,1,0,1,0,1,0,1,0,1,0,1,1
1409,0.624884253737973,0.085517932392795,NV,2023-03-13,1,1,1,1,1,1,1,1,1,0,1,0
1410,1.69865301686934,0.209811200925153,NV,2023-03-14,1,0,0,1,1,0,1,0,0,1,1,0
1411,0.749543868789769,0.0603825865505195,NV,2023-03-15,1,1,1,0,1,1,1,0,0,1,1,0
1412,0.590320426614775,0.063493487979669,NV,2023-03-16,1,1,1,1,1,1,1,0,1,1,1,0
1413,0.822085966968188,0.1052009163020045,NV,2023-03-17,1,1,1,1,1,0,1,0,1,1,1,0
1414,0.0331779485830328,0.001105199485757395,NV,2023-03-18,1,1,1,1,1,1,1,1,1,1,1,1
1415,1.91187485489827,0.23940117959353,NV,2023-03-19,1,0,0,0,1,1,1,0,0,0,1,1
1416,0.767009925569245,0.079648201609884,NV,2023-03-20,1,1,1,1,1,0,1,0,1,1,1,0
1417,0.914560834094634,0.0960378202975535,NV,2023-03-21,1,1,1,0,1,1,1,0,1,0,1,1
1418,0.957532065585529,0.1066659113665655,NV,2023-03-22,1,1,1,0,1,1,1,0,1,0,1,1
1419,0.859549522964607,0.080230614920288,NV,2023-03-23,1,1,1,0,1,1,1,1,1,1,1,1
1420,0.0817695230828742,7.2164341477396e-4,NV,2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1
1421,1.09578301717815,0.159879324978153,NV,2023-03-25,1,0,1,0,1,1,1,0,1,0,1,1
1422,1.00054378103557,0.1201320153292485,NV,2023-03-26,1,0,1,0,1,1,1,0,1,0,1,1
1423,1.06737553986569,0.1375413242376325,NV,2023-03-27,1,0,1,1,1,0,1,0,1,1,1,0
1424,0.662935694093526,0.04615989254890945,NV,2023-03-28,1,1,1,0,1,1,1,0,1,0,1,1
1425,0.0833152572819316,5.5640616286169e-4,NV,2023-03-29,1,1,1,1,1,1,1,1,1,1,1,1
1426,2.30360383207453,0.1497513645243485,NV,2023-03-30,1,0,0,1,1,1,1,0,0,0,1,1
1427,1.01763053347104,0.096907945435174,NV,2023-03-31,1,0,1,1,1,0,1,0,1,1,1,0
1428,2.07386518578746,0.242788060082906,NV,2023-04-01,1,0,1,1,0,0,1,0,1,1,0,0
1429,6.71088080128107,0.0606712723691245,NY,2023-02-19,1,0,1,1,1,0,1,0,1,0,1,0
1430,6.73777892475828,0.095351499372926,NY,2023-02-20,1,0,1,1,0,0,1,0,1,0,0,0
1431,4.98296257894884,0.078440968086239,NY,2023-02-21,0,0,1,1,1,0,1,0,1,0,0,0
1432,3.87937374817355,0.088215540414306,NY,2023-02-22,1,0,1,1,0,0,0,0,0,0,0,0
1433,3.89446920387341,0.0601747707401765,NY,2023-02-23,1,0,1,1,1,0,0,0,1,0,0,0
1434,3.38287509209269,0.088676472034126,NY,2023-02-24,1,1,1,1,0,0,0,0,1,1,0,0
1435,1.75768006169856,0.093601461679721,NY,2023-02-25,1,1,1,1,0,0,1,0,1,0,0,0
1436,2.97161529790262,0.0521725683773955,NY,2023-02-26,1,0,1,1,1,0,1,0,1,0,1,0
1437,4.82022976932846,0.0363496304229636,NY,2023-02-27,1,0,1,1,1,0,0,0,1,0,0,0
1438,1.53206443068835,0.0634769198163785,NY,2023-02-28,1,1,1,1,0,1,0,0,1,0,0,0
1439,4.50339527821994,0.0770024442455165,NY,2023-03-01,1,1,0,0,0,0,0,0,0,0,1,0
1440,2.25672154820811,0.081979761358178,NY,2023-03-02,1,1,0,1,1,1,0,1,0,1,0,0
1441,3.39793399254863,0.1443383434993055,NY,2023-03-03,1,0,1,0,0,1,0,0,1,0,0,0
1442,1.00778835441237,0.083798614340371,NY,2023-03-04,1,1,0,1,1,1,1,1,0,0,1,0
1443,0.637297483531021,0.052712278177678,NY,2023-03-05,1,1,1,1,1,1,1,0,1,1,1,0
1444,2.10871221001221,0.0912758457767195,NY,2023-03-06,1,0,1,0,1,1,0,0,1,1,1,0
1445,2.48798820013523,0.04746623007600665,NY,2023-03-07,1,1,1,1,0,0,0,0,0,0,0,0
1446,2.19667980843796,0.06148445835269,NY,2023-03-08,1,1,1,1,0,0,0,0,0,0,0,0
1447,1.02164434702592,0.00251597089529707,NY,2023-03-09,1,0,1,1,1,1,1,1,1,1,1,1
1448,3.54744585983488,0.115907581254822,NY,2023-03-10,1,0,1,0,0,1,1,0,1,1,0,1
1449,0.83252033744566,0.04521377091883925,NY,2023-03-11,0,1,1,1,1,1,0,0,1,1,1,0
1450,1.33283119815253,0.064452469052147,NY,2023-03-12,1,1,1,1,1,0,1,0,1,1,1,0
1451,1.88087606639421,0.077077124685026,NY,2023-03-13,1,0,1,0,0,1,1,0,1,0,0,0
1452,10.905378699689,0.34231114712193,NY,2023-03-14,0,0,0,0,0,0,0,0,0,0,0,0
1453,1.33611925055897,0.0683959715720655,NY,2023-03-15,1,1,1,1,0,1,0,0,1,0,0,0
1454,5.57184788504961,0.127589997334412,NY,2023-03-16,1,0,0,0,0,1,1,0,0,0,0,0
1455,2.95298643416203,0.096129199670331,NY,2023-03-17,1,0,1,0,0,1,1,0,1,0,0,1
1456,1.19193971116873,0.0637053482483485,NY,2023-03-18,1,1,1,1,1,0,1,1,0,0,1,0
1457,2.39089187110218,0.097032898925102,NY,2023-03-19,0,0,1,1,0,1,0,0,1,1,0,1
1458,11.8946626667379,0.165973136691314,NY,2023-03-20,0,0,1,0,0,1,0,0,1,0,0,1
1459,8.96259711789559,0.165161592533752,NY,2023-03-21,0,0,0,0,0,1,0,0,0,0,0,1
1460,2.32778292867639,0.087621580501456,NY,2023-03-22,1,0,1,0,0,1,1,0,1,0,0,1
1461,2.62149998807276,0.089998200995476,NY,2023-03-23,1,0,1,1,0,1,1,0,1,1,0,0
1462,8.04020138988586,0.181115833742696,NY,2023-03-24,0,0,1,0,0,1,0,0,1,0,0,1
1463,6.10726309416873,0.15700071657033,NY,2023-03-25,0,0,1,0,0,1,0,0,1,0,0,0
1464,3.86475971923419,0.1376328108335945,NY,2023-03-26,1,0,1,0,0,0,1,0,1,0,0,0
1465,4.59451132887286,0.10045796873913,NY,2023-03-27,0,0,1,0,0,1,0,1,1,1,0,0
1466,5.15498806334705,0.1572193873167735,NY,2023-03-28,0,0,1,1,0,1,0,0,1,0,0,0
1467,10.3594572632722,0.311165154496537,NY,2023-03-29,0,0,1,0,0,1,0,0,1,0,0,1
1468,5.66735194581987,0.2005581074086955,NY,2023-03-30,0,0,1,0,0,1,0,0,1,0,0,0
1469,3.11526620810606,0.223893733289477,NY,2023-03-31,1,0,1,0,0,1,1,0,1,0,0,1
1470,3.44223060601628,0.1490799342472455,NY,2023-04-01,0,0,1,0,0,1,0,0,1,0,0,1
1471,0.803824185584808,0.127878246595713,OH,2023-02-19,0,1,1,1,1,1,1,0,0,1,0,1
1472,1.42807323700022,0.174277792525624,OH,2023-02-20,1,1,1,0,0,1,0,0,1,0,0,0
1473,7.6808342729424,0.2650407792072485,OH,2023-02-21,1,0,1,1,0,0,1,0,1,0,0,0
1474,1.46921580481916,0.130692356613348,OH,2023-02-22,1,1,1,1,1,0,1,0,1,1,1,0
1475,8.47362033866322,0.270311437997195,OH,2023-02-23,1,0,1,1,0,0,0,0,0,1,0,0
1476,1.41759219900683,0.1531328031465465,OH,2023-02-24,1,1,1,1,0,1,0,0,1,1,0,0
1477,0.847677858730063,0.130285607468406,OH,2023-02-25,1,1,0,1,1,1,0,1,0,1,1,1
1478,0.911780010031345,0.0821829781070165,OH,2023-02-26,0,1,1,1,1,1,0,0,1,1,1,1
1479,1.57375615852038,0.1432129066849625,OH,2023-02-27,1,0,1,1,0,0,0,1,1,0,0,0
1480,1.06326029577633,0.0565037406079215,OH,2023-02-28,0,1,1,1,1,1,0,0,0,1,1,0
1481,1.10936848230293,0.096931873840891,OH,2023-03-01,1,1,1,1,0,1,1,0,0,1,0,0
1482,2.59755808127454,0.1612377000227885,OH,2023-03-02,0,0,0,1,1,1,0,0,0,0,1,0
1483,3.25745773117013,0.1491229961683475,OH,2023-03-03,1,0,1,1,1,0,1,0,0,1,1,0
1484,0.399065356247605,0.0770309138440725,OH,2023-03-04,1,1,1,1,1,1,1,1,0,1,1,0
1485,0.892991587130691,0.0964780450461,OH,2023-03-05,1,1,1,1,1,0,1,0,1,1,1,0
1486,1.74606133916345,0.1090195483261185,OH,2023-03-06,1,0,1,1,0,0,1,0,1,0,0,0
1487,4.21578014342891,0.192744989454654,OH,2023-03-07,0,0,1,1,1,1,0,0,1,0,1,0
1488,1.29877961913453,0.093896671921103,OH,2023-03-08,1,1,1,1,0,1,1,1,1,1,0,0
1489,1.93269249766678,0.122073835448937,OH,2023-03-09,0,0,0,1,1,1,0,1,1,1,1,0
1490,1.92677724941483,0.1572944028338465,OH,2023-03-10,0,0,1,1,0,1,0,0,1,1,0,0
1491,1.19647432786379,0.125317439590307,OH,2023-03-11,1,0,1,0,1,1,1,0,1,0,1,0
1492,0.34470618041414,0.001876345520538965,OH,2023-03-12,1,1,1,1,1,1,1,0,1,0,1,0
1493,0.838333243639483,0.060848747422461,OH,2023-03-13,1,1,0,1,1,1,1,0,0,1,1,1
1494,0.964754182677642,0.0880988270930805,OH,2023-03-14,1,1,1,1,0,1,1,0,1,0,0,1
1495,0.624566384285408,0.0729178512960905,OH,2023-03-15,1,1,1,1,1,1,1,0,1,1,1,0
1496,0.50043084689482,0.050401260442929,OH,2023-03-16,1,1,1,1,1,1,1,0,1,1,1,0
1497,0.242378192307485,0.00119949474533046,OH,2023-03-17,1,1,1,1,1,1,1,1,1,1,1,1
1498,0.0769482922136113,0.001105199485757395,OH,2023-03-18,1,1,1,1,1,1,1,1,1,1,1,1
1499,1.09205189289507,0.137974879043925,OH,2023-03-19,0,0,1,1,1,1,0,0,1,1,1,1
1500,3.61518087681858,0.2547875414262395,OH,2023-03-20,1,0,1,0,0,0,1,0,1,0,0,0
1501,0.134951563826037,8.8007177685563e-4,OH,2023-03-21,1,1,1,1,1,1,1,0,0,1,1,1
1502,2.84109469793583,0.192494432897876,OH,2023-03-22,0,0,1,1,1,0,0,0,1,1,1,0
1503,0.698781883315558,0.0509550485866995,OH,2023-03-23,1,1,1,0,1,1,1,0,1,0,1,1
1504,1.77320603250848,0.1485297316674405,OH,2023-03-24,1,0,1,0,0,1,1,0,1,0,0,0
1505,0.763366747483171,0.060379845323139,OH,2023-03-25,1,1,1,0,1,1,1,0,1,0,1,1
1506,0.0596233463832812,6.43353794945145e-4,OH,2023-03-26,1,1,1,1,1,1,1,1,1,1,1,1
1507,1.73230971397099,0.138042419228237,OH,2023-03-27,1,0,0,0,1,1,1,0,0,0,1,1
1508,1.1057995373042,0.0976491683965215,OH,2023-03-28,1,1,1,1,0,1,1,1,1,0,0,1
1509,0.895466532467964,0.074512069789664,OH,2023-03-29,1,1,1,1,1,0,1,0,1,1,1,0
1510,0.0311865506897429,5.33953600264695e-4,OH,2023-03-30,1,1,1,1,1,1,1,0,1,1,1,0
1511,0.0226575163582541,5.14227086281505e-4,OH,2023-03-31,1,1,1,1,1,1,1,1,1,1,1,1
1512,1.09390370336596,0.0816027128430805,OH,2023-04-01,1,1,1,1,0,1,1,0,1,1,0,1
1513,2.14382733134822,0.4050562998253205,OK,2023-02-19,1,0,1,1,0,0,1,0,1,1,0,0
1514,2.72737707363877,0.2670612892687805,OK,2023-02-20,1,0,1,1,1,0,1,0,1,1,1,0
1515,1.59118910557998,0.20534142708051,OK,2023-02-21,1,0,0,1,0,1,1,0,1,1,0,0
1516,3.1170599210036,0.283687892354994,OK,2023-02-22,0,0,1,1,1,0,0,0,1,1,1,0
1517,2.37966564015089,0.4210354797602575,OK,2023-02-23,1,0,1,1,0,0,1,0,1,1,0,0
1518,3.4528404726163,0.4914138214537665,OK,2023-02-24,1,0,1,1,0,0,0,0,1,1,0,0
1519,3.11440311343265,0.4973020096486105,OK,2023-02-25,1,0,1,1,1,0,1,0,1,1,1,0
1520,0.825283351294206,0.2827012794130285,OK,2023-02-26,1,1,1,1,1,0,1,0,1,1,1,0
1521,2.23566518927766,0.22357418864309,OK,2023-02-27,1,0,0,1,0,1,1,0,0,1,0,0
1522,1.14461331130032,0.1596579668611045,OK,2023-02-28,1,1,1,1,1,0,1,0,1,1,1,0
1523,4.01328656270541,0.282691753617895,OK,2023-03-01,1,0,1,1,0,1,1,0,1,1,0,0
1524,0.0257966696196421,0.0052268143772295,OK,2023-03-02,1,1,1,1,1,1,1,1,1,1,1,1
1525,0.0847238296292196,0.004695310638177415,OK,2023-03-03,1,1,1,1,1,1,1,1,1,1,1,1
1526,0.00606509526853799,0.00422088967728773,OK,2023-03-04,1,1,1,1,1,1,1,1,1,1,1,1
1527,NA,NA,OK,2023-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1528,1.23513261081064,0.468384389117685,OK,2023-03-06,1,0,1,1,0,1,1,0,1,1,0,1
1529,0.00449506366047221,0.003083440475482245,OK,2023-03-07,1,1,1,1,1,1,1,1,1,1,1,1
1530,NA,NA,OK,2023-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1531,0.00384282836766982,0.00251597089529707,OK,2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1
1532,NA,NA,OK,2023-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1533,NA,NA,OK,2023-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1534,NA,NA,OK,2023-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1535,NA,NA,OK,2023-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1536,1.14063356807701,0.310152207943228,OK,2023-03-14,1,0,1,1,1,0,1,0,1,1,1,0
