...1,es_score,brier_score,location,target_date,X23A_50_CI,X23B_50_CI,X23D_50_CI,X23E_50_CI,X23G_50_CI,X23H_50_CI,X23I_50_CI,X24A_50_CI,other_50_CI,X23F_50_CI,X23A_95_CI,X23B_95_CI,X23D_95_CI,X23E_95_CI,X23G_95_CI,X23H_95_CI,X23I_95_CI,X24A_95_CI,other_95_CI,X23F_95_CI
710,NA,NA,KS,2023-11-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
711,NA,NA,KS,2023-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
712,NA,NA,KS,2023-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
713,NA,NA,KS,2023-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714,NA,NA,KS,2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715,NA,NA,KY,2023-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716,1.24616695766663,0.59596756002895,KY,2023-10-16,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0
717,0.827215019677929,0.58345516329529,KY,2023-10-17,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
718,1.08843820139218,0.525901204438735,KY,2023-10-18,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1
719,0.868893350005208,0.61487715288122,KY,2023-10-19,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0
720,0.253873509185347,0.1793107827651735,KY,2023-10-20,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
721,NA,NA,KY,2023-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
722,NA,NA,KY,2023-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
723,1.31521825365397,0.42498885271787,KY,2023-10-23,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0
724,1.57044306192445,0.3963141596596665,KY,2023-10-24,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1
725,0.783415503881351,0.348346067527495,KY,2023-10-25,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1
726,1.10137160740432,0.536544718442035,KY,2023-10-26,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0
727,0.657208164683313,0.4646713523063195,KY,2023-10-27,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
728,NA,NA,KY,2023-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
729,NA,NA,KY,2023-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
730,0.826924617822834,0.3542841433932725,KY,2023-10-30,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0
731,0.505843757568238,0.3190988872802285,KY,2023-10-31,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
732,NA,NA,KY,2023-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
733,0.705976971607933,0.386611890896395,KY,2023-11-02,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
734,0.233173665282583,0.163646103114193,KY,2023-11-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
735,NA,NA,KY,2023-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
736,NA,NA,KY,2023-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
737,3.04055676890395,0.4776940346793315,KY,2023-11-06,1,0,0,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0
738,1.19037122157199,0.571309506089585,KY,2023-11-07,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1
739,0.767774738085913,0.397708345227161,KY,2023-11-08,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0
740,0.757732110810924,0.389292779556604,KY,2023-11-09,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0
741,NA,NA,KY,2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
742,0.257713127345403,0.195155468873843,KY,2023-11-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
743,NA,NA,KY,2023-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744,1.50058624211475,0.567781414246665,KY,2023-11-13,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0
745,0.885050241198783,0.4276860023932375,KY,2023-11-14,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0
746,0.863119310904144,0.3362832200116445,KY,2023-11-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
747,1.20282299563064,0.58450874921934,KY,2023-11-16,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0
748,NA,NA,KY,2023-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
749,NA,NA,KY,2023-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
750,NA,NA,KY,2023-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
751,NA,NA,KY,2023-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
752,0.471601770425564,0.3739750569189615,KY,2023-11-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
753,NA,NA,KY,2023-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
754,NA,NA,KY,2023-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
755,0.221021285683217,0.1253953988384185,KY,2023-11-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
756,NA,NA,KY,2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
757,1.27579277624268,0.60294264201787,LA,2023-10-15,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0
758,2.06815758473082,0.4594458752008465,LA,2023-10-16,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0
759,1.54036479731466,0.435799746927353,LA,2023-10-17,0,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,1,0
760,1.47690059308019,0.392224720956618,LA,2023-10-18,0,0,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0,1,1,0
761,0.703897364795354,0.4920787201741075,LA,2023-10-19,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
762,1.24821955197491,0.4621439338324025,LA,2023-10-20,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0
763,1.37195576256011,0.4371712789937915,LA,2023-10-21,0,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0
764,0.255080130348637,0.175082809678078,LA,2023-10-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
765,4.61583439239795,0.51131545585613,LA,2023-10-23,0,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,0,0
766,3.13673103478737,0.4805620659304695,LA,2023-10-24,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0
767,1.17839565727465,0.3705493078222605,LA,2023-10-25,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,0
768,1.43943495206608,0.3615605962149935,LA,2023-10-26,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,0,1
769,3.49456366198198,0.491591724488533,LA,2023-10-27,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0,0
770,2.22308174775395,0.4462677126616545,LA,2023-10-28,0,1,0,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,1,1
771,2.26878353671672,0.551668864286575,LA,2023-10-29,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,1,1,0
772,1.19634588270718,0.2333871429463795,LA,2023-10-30,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0
773,1.40811752583726,0.478266795478881,LA,2023-10-31,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0
774,0.981973643783085,0.496565740749988,LA,2023-11-01,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1
775,1.70014645854129,0.472096127169854,LA,2023-11-02,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0
776,1.56963229603289,0.4142335763863805,LA,2023-11-03,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,0,1
777,0.73481041864269,0.519188002135395,LA,2023-11-04,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
778,1.7295810218194,0.55218956316165,LA,2023-11-05,1,1,1,0,0,1,1,1,1,0,1,1,0,0,0,1,0,1,1,0
779,2.13738343954238,0.481511927613561,LA,2023-11-06,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0
780,0.928237568466835,0.424210555485697,LA,2023-11-07,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0
781,1.52421274290436,0.4118701890453815,LA,2023-11-08,1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0
782,2.48214816381397,0.425292039007457,LA,2023-11-09,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,0
783,0.6604862327592,0.3657150990003405,LA,2023-11-10,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
784,1.54580791948467,0.4196016041501295,LA,2023-11-11,0,1,1,0,1,1,0,1,1,1,0,1,0,0,1,1,0,1,1,0
785,1.71421541339935,0.541268636828105,LA,2023-11-12,0,1,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1,0,1,0
786,2.20773086246516,0.3870244033007055,LA,2023-11-13,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1
787,2.15664640712231,0.289609538746099,LA,2023-11-14,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0
788,2.71231689523558,0.57710979330382,LA,2023-11-15,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0
789,2.02409357173652,0.506739981223375,LA,2023-11-16,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,1,0
790,1.59824729362257,0.4260302808035135,LA,2023-11-17,0,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,0,1,0
791,0.911655522466926,0.4638535520040175,LA,2023-11-18,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0
792,2.00414346826783,0.492596328495223,LA,2023-11-19,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0
793,0.442910219850729,0.3474680095971625,LA,2023-11-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
794,1.9356216915458,0.548666057805295,LA,2023-11-21,1,0,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,0
795,1.77026972289222,0.580294545913195,LA,2023-11-22,0,0,1,1,0,1,1,0,1,1,0,0,1,1,0,1,1,0,1,1
796,2.9604705069491,0.636038312938715,LA,2023-11-23,1,0,0,1,1,1,1,0,0,0,1,0,0,1,1,1,1,0,0,0
797,3.71987903764789,0.629668379206605,LA,2023-11-24,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0
798,1.36918416634895,0.497692367980576,LA,2023-11-25,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0
799,0.277585995715855,0.1913154509176315,MA,2023-10-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
800,1.29800867911632,0.369954522252569,MA,2023-10-16,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1
801,1.13594458992402,0.369889107858445,MA,2023-10-17,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
802,NA,NA,MA,2023-10-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
803,0.669433694245928,0.1815609546391185,MA,2023-10-19,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
804,0.935331673354531,0.258017441713048,MA,2023-10-20,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0
805,0.781381391558191,0.347877035797951,MA,2023-10-21,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
806,NA,NA,MA,2023-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
807,1.94927490822335,0.359465505156988,MA,2023-10-23,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0
808,1.63296607231315,0.226422764133815,MA,2023-10-24,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1
809,1.23741619330295,0.29793013699511,MA,2023-10-25,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0
810,0.896698378504995,0.417712976654412,MA,2023-10-26,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0
811,1.75613808809539,0.53758423262662,MA,2023-10-27,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0
812,NA,NA,MA,2023-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
813,NA,NA,MA,2023-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
814,1.28877724232176,0.475280536024616,MA,2023-10-30,0,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1
815,0.602087057131178,0.1630580042681885,MA,2023-10-31,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0
816,1.18836890552458,0.295426189757931,MA,2023-11-01,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1
817,0.850594345721586,0.600322481580045,MA,2023-11-02,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
818,0.522684354011271,0.3229420906674595,MA,2023-11-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
819,0.221107892136419,0.1647451533940935,MA,2023-11-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
820,0.88425825710106,0.6226666659825,MA,2023-11-05,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1
821,1.52575371687619,0.3663942745903355,MA,2023-11-06,0,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0
822,0.908869822214209,0.321363895652006,MA,2023-11-07,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1
823,1.14104341734336,0.3952094557867675,MA,2023-11-08,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0
824,1.16786828762259,0.3415281306682245,MA,2023-11-09,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1
825,1.25986617702165,0.3569662748883725,MA,2023-11-10,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0
826,0.691228653341668,0.195155468873843,MA,2023-11-11,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0
827,0.262142500798639,0.2044058870434345,MA,2023-11-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
828,1.79731861377461,0.4540011038672105,MA,2023-11-13,0,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1,0,0,1,0
829,1.37018734232202,0.300312229950896,MA,2023-11-14,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1
830,1.44503678657785,0.433191791276674,MA,2023-11-15,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0
831,0.837791430139594,0.4309577222586125,MA,2023-11-16,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
832,0.990553030408694,0.3656800226788,MA,2023-11-17,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
833,0.75636492844127,0.55009399928562,MA,2023-11-18,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
834,0.777407704977569,0.561882382711405,MA,2023-11-19,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
835,2.51727425138474,0.4634591297845425,MA,2023-11-20,0,1,0,1,1,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0
836,0.89706775820661,0.3847277409885205,MA,2023-11-21,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1
837,2.64259379533185,0.477296909124457,MA,2023-11-22,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,1,0
838,NA,NA,MA,2023-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
839,2.02016241166436,0.62983351030259,MA,2023-11-24,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,0,1,1
840,NA,NA,MA,2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
841,NA,NA,MD,2023-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
842,1.13985475354167,0.337313152456754,MD,2023-10-16,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1
843,0.921491072899097,0.3240878201840015,MD,2023-10-17,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
844,1.36677215638715,0.3211852906528405,MD,2023-10-18,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0
845,1.08182091201155,0.375731559742573,MD,2023-10-19,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0
846,1.49549297378121,0.2643594785364695,MD,2023-10-20,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1,0
847,1.93610868480943,0.4274170534856,MD,2023-10-21,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0
848,1.55428164216754,0.175082809678078,MD,2023-10-22,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0
849,1.13046630332915,0.341033383763952,MD,2023-10-23,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,1
850,2.3198081655336,0.2923607565868665,MD,2023-10-24,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,0
851,0.876163481869332,0.3147992292357175,MD,2023-10-25,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0
852,2.30801884400784,0.2311760824325225,MD,2023-10-26,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0
853,2.09863378180168,0.266279397486686,MD,2023-10-27,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1,0
854,2.66607402689943,0.3713860104652385,MD,2023-10-28,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1
855,0.572359323447132,0.2662429481151395,MD,2023-10-29,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0
856,0.580476886039041,0.266585174633902,MD,2023-10-30,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
857,1.33609976777096,0.3826321817427615,MD,2023-10-31,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,1
858,1.77341698701213,0.4440113076549535,MD,2023-11-01,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0
859,1.73185893769245,0.2603940024957215,MD,2023-11-02,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0
860,1.4770241967886,0.421512386478999,MD,2023-11-03,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,0,0,0
861,1.23161581707614,0.306522292890614,MD,2023-11-04,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0
862,1.52490920986204,0.219803689621086,MD,2023-11-05,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0
863,3.32588464068149,0.399744711317369,MD,2023-11-06,1,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,1,0,1,0
864,1.29184516714549,0.425148859335555,MD,2023-11-07,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0
865,2.47932933897782,0.306855908059472,MD,2023-11-08,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0
866,2.78269357149049,0.3263298539798345,MD,2023-11-09,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,1,0
867,1.31763252801808,0.2438242284264195,MD,2023-11-10,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,0
868,1.60177089811679,0.195155468873843,MD,2023-11-11,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0
869,0.267590164581226,0.2044058870434345,MD,2023-11-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
870,2.3309172893124,0.305690687066465,MD,2023-11-13,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,0,1,0
871,3.16617431477249,0.375235697093389,MD,2023-11-14,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1,0,1,0
872,2.64267448449804,0.52657038792774,MD,2023-11-15,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,1,1
873,2.13183918784122,0.3344088873149265,MD,2023-11-16,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,1,0
874,1.71449284929522,0.4058506409797765,MD,2023-11-17,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0
875,2.59827583373448,0.3981274481667695,MD,2023-11-18,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0
876,0.786502059833695,0.561270496548575,MD,2023-11-19,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0
877,2.62093786683893,0.3423103995703475,MD,2023-11-20,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0
878,2.34909959300621,0.4136393179468455,MD,2023-11-21,0,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0
879,2.42144468930401,0.4145075484551185,MD,2023-11-22,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0
880,4.04559428558716,0.494741153021873,MD,2023-11-23,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,0,1,1
881,8.61686095407454,0.451303660729019,MD,2023-11-24,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0
882,4.2312824521184504,0.551722773083715,MD,2023-11-25,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,0
883,NA,NA,ME,2023-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
884,NA,NA,ME,2023-10-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
885,NA,NA,ME,2023-10-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
886,NA,NA,ME,2023-10-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
887,NA,NA,ME,2023-10-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
888,NA,NA,ME,2023-10-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
889,NA,NA,ME,2023-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
890,NA,NA,ME,2023-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
891,NA,NA,ME,2023-10-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
892,NA,NA,ME,2023-10-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
893,NA,NA,ME,2023-10-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
894,NA,NA,ME,2023-10-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
895,NA,NA,ME,2023-10-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
896,NA,NA,ME,2023-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
897,NA,NA,ME,2023-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
898,NA,NA,ME,2023-10-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
899,NA,NA,ME,2023-10-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
900,NA,NA,ME,2023-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
901,NA,NA,ME,2023-11-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,NA,NA,ME,2023-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
903,NA,NA,ME,2023-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
