...1,es_score,brier_score,location,target_date,X22A_50_CI,X22D_50_CI,X22E_50_CI,other_50_CI,X22B_50_CI,X22A_95_CI,X22D_95_CI,X22E_95_CI,other_95_CI,X22B_95_CI
1416,0.52493193649542,0.146127427018829,NV,2022-10-03,1,1,1,1,1,0,1,0,1,1
1417,0.2086950524411,0.01985461602043165,NV,2022-10-04,1,1,1,1,1,1,1,1,1,1
1418,1.42140938330564,0.2146501463753995,NV,2022-10-05,0,1,1,1,1,0,1,0,1,0
1419,0.953374637631109,0.2956006086491305,NV,2022-10-06,1,1,1,0,1,1,1,1,0,0
1420,1.03738011847545,0.1554865284008345,NV,2022-10-07,1,1,1,1,1,0,0,0,1,0
1421,1.6262109901988,0.0963836201520465,NV,2022-10-08,1,1,0,0,0,1,1,0,0,0
1422,0.801969054358245,0.0993632376550755,NV,2022-10-09,1,1,1,1,1,1,0,0,1,0
1423,0.91584185489102,0.238262252770082,NV,2022-10-10,1,0,1,1,1,1,0,1,1,0
1424,1.2347590749443,0.2754295699319065,NV,2022-10-11,1,0,1,0,1,1,0,1,0,0
1425,3.51721231001025,0.132287400896737,NV,2022-10-12,1,1,0,1,0,1,0,0,1,0
1426,4.14986712779475,0.173257734614301,NV,2022-10-13,1,0,0,0,0,0,0,0,0,0
1427,2.03660581917633,0.261404557521423,NV,2022-10-14,1,0,1,1,1,0,0,0,1,1
1428,0.891307087114647,0.205847176781816,NV,2022-10-15,1,1,1,1,1,0,1,0,1,0
1429,6.62551352974104,0.1576950799138975,NY,2022-09-04,0,0,1,0,0,0,0,1,0,0
1430,1.8489532014467,0.146742069811567,NY,2022-09-05,1,1,0,0,1,1,0,0,0,0
1431,19.6484498529373,0.1798980446352535,NY,2022-09-06,0,0,1,0,0,0,0,1,0,0
1432,10.1949157637808,0.182576004231313,NY,2022-09-07,0,1,1,1,0,0,0,1,0,0
1433,6.75310423280008,0.1743935786199945,NY,2022-09-08,0,0,1,0,0,0,0,1,0,0
1434,1.42853015822118,0.1157009300205825,NY,2022-09-09,1,0,1,1,1,1,0,1,1,0
1435,12.266172727896,0.180540480774005,NY,2022-09-10,0,1,1,0,0,0,0,1,0,0
1436,15.0099271080563,0.274640058251862,NY,2022-09-11,0,0,1,1,0,0,0,0,1,0
1437,9.43336396329364,0.135765721433756,NY,2022-09-12,1,0,0,0,0,0,0,0,0,0
1438,15.0188465765543,0.154188311162942,NY,2022-09-13,0,1,1,0,0,0,0,0,0,0
1439,8.41039846332696,0.1538450591994275,NY,2022-09-14,0,1,1,0,0,0,1,0,0,0
1440,8.24713120055003,0.1642720690496525,NY,2022-09-15,0,1,0,0,0,0,1,0,0,0
1441,10.4021444119816,0.1538485776246675,NY,2022-09-16,0,0,0,1,0,0,0,0,1,0
1442,16.5648073896255,0.1700313476072125,NY,2022-09-17,0,1,1,1,0,0,0,1,1,0
1443,7.02742820251291,0.183526530496125,NY,2022-09-18,0,1,0,1,0,0,0,0,1,0
1444,22.0704087987541,0.1746740595150315,NY,2022-09-19,0,0,0,0,0,0,0,0,0,0
1445,12.7231182134729,0.193943179320552,NY,2022-09-20,0,0,1,0,0,0,0,0,0,0
1446,25.139638310887,0.196566398447386,NY,2022-09-21,0,0,1,0,0,0,0,1,0,0
1447,13.0421957164794,0.200826503461118,NY,2022-09-22,0,1,1,1,0,0,0,0,1,0
1448,3.1674329549468,0.1446004673696665,NY,2022-09-23,1,1,0,0,0,0,0,0,0,0
1449,3.5307830547692,0.14413034153797,NY,2022-09-24,0,1,1,1,0,0,0,0,1,0
1450,6.25941650487476,0.2488024494320545,NY,2022-09-25,0,1,1,1,0,0,0,0,1,0
1451,12.172451998005,0.2097383489866725,NY,2022-09-26,0,1,0,1,0,0,1,0,1,0
1452,3.54447392959056,0.1410604400978695,NY,2022-09-27,0,1,1,0,0,0,0,0,0,0
1453,9.68694736521125,0.2004931823288405,NY,2022-09-28,0,1,0,0,0,0,0,0,0,1
1454,5.1874331232908,0.1714146298957705,NY,2022-09-29,0,1,1,0,0,0,1,1,0,0
1455,6.0675586105695,0.193733685507257,NY,2022-09-30,0,1,1,1,0,0,0,0,1,0
1456,2.95548569599215,0.1598023097733965,NY,2022-10-01,1,0,1,0,0,0,0,0,1,0
1457,14.9662127620003,0.2403673509895785,NY,2022-10-02,0,1,0,0,0,0,0,0,0,0
1458,8.05329427670485,0.2449305068627595,NY,2022-10-03,0,0,0,1,0,0,1,0,1,0
1459,9.53683401850298,0.2767984328928135,NY,2022-10-04,0,0,0,0,0,0,0,0,0,0
1460,1.21701406873908,0.187595930081796,NY,2022-10-05,1,1,1,0,1,0,0,0,0,0
1461,5.14879442813235,0.222206990865459,NY,2022-10-06,0,1,1,0,0,0,1,0,0,0
1462,8.37296464500637,0.2377171349340485,NY,2022-10-07,0,1,1,1,0,0,1,0,1,0
1463,2.37376931376715,0.1997066257957205,NY,2022-10-08,1,1,1,0,1,0,0,0,0,0
1464,0.972798847795066,0.196184271136674,NY,2022-10-09,1,1,1,1,1,0,1,1,1,0
1465,3.99659269364447,0.2111222373464985,NY,2022-10-10,0,1,1,0,1,0,0,1,0,0
1466,15.6112043669256,0.252175147909997,NY,2022-10-11,0,0,0,1,0,0,0,0,1,0
1467,5.04543069737525,0.170681273804926,NY,2022-10-12,0,1,0,1,0,0,0,0,1,0
1468,6.01509574250665,0.2498167687850855,NY,2022-10-13,0,1,0,1,1,0,1,0,1,0
1469,9.35246070821344,0.2634665311065515,NY,2022-10-14,0,1,0,0,0,0,0,0,0,0
1470,7.8487760759907,0.2883080967041305,NY,2022-10-15,0,0,1,0,0,1,0,0,0,1
1471,1.53574698477714,0.120099540237207,OH,2022-09-04,1,1,1,0,1,0,1,1,0,0
1472,0.400881338624445,0.142311166049498,OH,2022-09-05,1,1,1,1,1,1,1,1,1,1
1473,9.79388622928937,0.1456450257044105,OH,2022-09-06,0,1,1,0,0,0,0,1,0,0
1474,0.402174355729633,0.142543945464382,OH,2022-09-07,1,1,1,1,1,0,1,1,1,0
1475,0.364220273497242,0.0113954053287423,OH,2022-09-08,1,1,1,1,1,1,1,1,1,1
1476,0.41385703855277,0.142768483315868,OH,2022-09-09,1,1,1,1,1,1,1,1,1,1
1477,1.90948187542228,0.1407825447481255,OH,2022-09-10,1,0,1,1,0,0,0,0,1,0
1478,1.12107964029159,0.1060166257865785,OH,2022-09-11,1,1,1,1,1,0,1,1,1,0
1479,2.86704495123521,0.1175821873565355,OH,2022-09-12,0,0,0,1,1,0,0,0,0,0
1480,2.38291872756285,0.1255794474923575,OH,2022-09-13,0,1,1,0,1,1,1,1,0,0
1481,6.10342082523964,0.1465151912582735,OH,2022-09-14,0,1,1,1,0,0,1,0,1,0
1482,3.76506980656079,0.1390900812778015,OH,2022-09-15,0,1,1,1,0,0,0,0,1,0
1483,3.44497894956414,0.1279139888386135,OH,2022-09-16,0,1,1,1,0,0,1,0,1,0
1484,3.07997681104721,0.147453519705196,OH,2022-09-17,0,1,1,1,0,0,1,1,1,0
1485,3.93508612434374,0.210175964322958,OH,2022-09-18,0,1,1,1,0,0,0,0,1,0
1486,1.64997016852472,0.10377120958323,OH,2022-09-19,0,1,1,1,1,0,0,0,1,0
1487,1.6172212979386,0.0627444306663085,OH,2022-09-20,1,1,1,1,0,0,0,1,1,0
1488,5.66429347285423,0.1798145591757955,OH,2022-09-21,0,0,1,1,0,0,0,1,1,0
1489,1.92805501518007,0.13379614152302,OH,2022-09-22,0,1,1,1,1,0,0,1,1,1
1490,1.71956895925811,0.073650605637866,OH,2022-09-23,1,1,1,1,0,1,0,0,1,0
1491,1.72107947625213,0.12199743418176,OH,2022-09-24,0,1,1,1,1,0,0,1,1,0
1492,1.47463221879087,0.120359121147105,OH,2022-09-25,1,0,0,1,1,0,0,0,1,1
1493,1.33638687465033,0.114319394109545,OH,2022-09-26,1,1,1,1,1,1,1,0,1,0
1494,2.30132302018577,0.08450366265717,OH,2022-09-27,1,1,0,1,0,0,1,0,1,0
1495,3.67418528414494,0.114601534590192,OH,2022-09-28,0,1,0,1,1,0,0,0,1,1
1496,2.70403137304102,0.140204528768149,OH,2022-09-29,0,1,1,1,1,0,0,0,1,0
1497,3.22440359944074,0.094281136984692,OH,2022-09-30,0,1,0,1,0,0,1,0,1,0
1498,2.66113536562432,0.04622686749699745,OH,2022-10-01,0,1,0,1,0,1,0,0,1,0
1499,0.948439684967929,0.150141942554831,OH,2022-10-02,1,1,1,0,1,1,1,0,0,1
1500,1.11794982158196,0.114478693110536,OH,2022-10-03,1,1,1,1,1,0,1,0,1,0
1501,1.45283719325835,0.083085143230149,OH,2022-10-04,1,1,1,1,0,1,1,1,1,1
1502,1.03780786105517,0.154453786631325,OH,2022-10-05,1,1,1,1,1,0,1,1,1,0
1503,4.60798022428538,0.1875897928772975,OH,2022-10-06,0,1,0,1,1,0,0,0,1,0
1504,3.55263661951972,0.1057903301338715,OH,2022-10-07,1,1,0,1,0,1,1,0,1,0
1505,1.42507804804172,0.14871447360101,OH,2022-10-08,1,1,1,1,1,0,0,0,1,0
1506,2.27975150401902,0.1471233815583685,OH,2022-10-09,0,1,0,1,1,0,1,0,1,0
1507,5.69865649746624,0.152098928051052,OH,2022-10-10,0,1,0,1,0,0,1,0,1,0
1508,4.25973212517557,0.1722098420443265,OH,2022-10-11,0,1,0,1,1,0,0,0,1,0
1509,7.0187489199698,0.124286022667888,OH,2022-10-12,0,1,0,1,0,0,1,0,1,0
1510,6.42326687374186,0.1841252919222075,OH,2022-10-13,0,1,0,1,0,0,1,0,1,0
1511,3.91352084132478,0.131574656357767,OH,2022-10-14,1,1,0,1,0,1,1,0,1,0
1512,6.65104998255862,0.1693570132146405,OH,2022-10-15,0,1,0,1,0,0,1,0,1,0
1513,NA,NA,OK,2022-09-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1514,0.12029387182049,0.01194356569331885,OK,2022-09-05,1,1,1,1,1,1,1,1,1,1
1515,1.20125594280256,0.158763368499329,OK,2022-09-06,0,1,1,1,1,0,1,1,1,0
1516,0.969456545567696,0.01156623824469505,OK,2022-09-07,1,1,1,1,0,0,1,1,0,0
1517,2.40301979666948,0.3067348474258215,OK,2022-09-08,0,1,1,1,0,0,1,1,1,0
1518,0.316111468089819,0.0829815119343965,OK,2022-09-09,1,1,1,1,1,1,0,1,1,0
1519,0.336218579873249,0.076984554537556,OK,2022-09-10,1,1,1,1,1,1,1,1,1,1
1520,0.354255252649781,0.0109610943734661,OK,2022-09-11,1,1,1,1,1,1,1,1,1,1
1521,0.948158370227727,0.0867224420411915,OK,2022-09-12,1,0,1,1,1,0,0,1,1,0
1522,0.899495328547234,0.0944534076415865,OK,2022-09-13,1,1,0,1,1,1,1,0,1,0
1523,1.81580587692987,0.2095897084810545,OK,2022-09-14,0,1,1,1,0,0,1,1,1,0
1524,0.312783761672575,0.0902633588042675,OK,2022-09-15,1,1,1,1,1,0,1,1,1,0
1525,1.44371104133717,0.1700435359942365,OK,2022-09-16,0,1,1,1,0,0,0,1,1,0
1526,1.07647600701547,0.187885555976421,OK,2022-09-17,0,1,1,1,1,0,1,1,1,0
1527,1.20781582255663,0.210175964322958,OK,2022-09-18,0,1,1,1,0,0,1,1,1,0
1528,0.830083653027299,0.050516840465396,OK,2022-09-19,1,1,1,1,1,0,0,1,1,1
1529,0.80055663970486,0.1437914279762965,OK,2022-09-20,1,1,1,1,1,0,1,1,1,0
1530,1.05632304207798,0.01074618234926855,OK,2022-09-21,1,1,1,1,0,1,1,1,1,1
1531,0.64517009327909,0.210482326792355,OK,2022-09-22,1,1,1,1,1,1,1,1,1,1
1532,0.0157271437260175,0.01108453816212845,OK,2022-09-23,1,1,1,1,1,1,1,1,1,1
1533,0.19715437729642,0.01133289740071115,OK,2022-09-24,1,1,1,1,1,1,1,1,1,1
1534,NA,NA,OK,2022-09-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1535,0.423433288117716,0.0914267626511355,OK,2022-09-26,1,1,1,1,1,0,1,1,1,0
1536,0.431548485429799,0.1115034405411295,OK,2022-09-27,1,1,1,1,1,1,1,1,1,1
1537,1.42488182109784,0.214948752826187,OK,2022-09-28,0,0,1,1,0,0,0,0,1,0
1538,0.633296195365735,0.2104748296457645,OK,2022-09-29,1,1,1,1,1,0,1,0,1,1
1539,0.904775519233702,0.406365938579836,OK,2022-09-30,0,1,1,1,1,0,1,1,1,0
1540,NA,NA,OK,2022-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1541,0.527352218125703,0.127539880151662,OK,2022-10-02,1,1,1,1,1,0,1,0,1,1
1542,1.05020782934227,0.1465769061042575,OK,2022-10-03,0,1,1,1,1,1,0,0,1,0
1543,1.01323415750232,0.1954118216240025,OK,2022-10-04,0,1,1,1,1,1,1,0,1,0
1544,0.217424899140845,0.02183305952729285,OK,2022-10-05,1,1,1,1,1,1,1,1,1,1
1545,0.969416165303621,0.1404981828133375,OK,2022-10-06,1,1,1,0,1,1,1,0,0,0
1546,0.139995818678316,0.02692909094788325,OK,2022-10-07,1,1,1,1,1,1,1,1,1,1
1547,0.0437760049480307,0.0301739304628131,OK,2022-10-08,1,1,1,1,1,1,1,1,1,1
1548,0.0528500799902958,0.0339820706705404,OK,2022-10-09,1,1,1,1,1,1,1,1,1,1
1549,1.92844767479844,0.449825016174064,OK,2022-10-10,0,1,1,1,0,0,1,1,1,0
1550,0.403942583858766,0.04363594878615495,OK,2022-10-11,1,1,1,1,1,1,1,1,1,1
1551,0.859807163084833,0.394747547183557,OK,2022-10-12,0,1,1,1,1,1,1,0,1,0
1552,0.752858949444777,0.05666594778221,OK,2022-10-13,1,1,1,1,1,0,1,1,1,0
1553,0.849311494660862,0.230189446807756,OK,2022-10-14,0,1,1,1,1,0,1,0,1,1
1554,0.109357047601293,0.0739480131366215,OK,2022-10-15,1,1,1,1,1,1,1,1,1,1
1555,0.58720594574829,0.01214926621856975,OR,2022-09-04,1,1,1,1,1,1,0,1,1,0
1556,1.27552236354171,0.0750472097315135,OR,2022-09-05,0,1,1,0,1,0,1,1,0,0
1557,0.459824926032485,0.094283428472375,OR,2022-09-06,1,1,1,1,1,0,1,0,1,0
1558,1.79994025010604,0.01156623824469505,OR,2022-09-07,0,1,1,1,0,0,1,1,1,0
1559,1.20623442983814,0.0113954053287423,OR,2022-09-08,0,1,1,1,0,0,1,1,1,0
1560,1.3309402951353,0.2888556289012055,OR,2022-09-09,1,0,1,1,0,1,0,1,1,0
1561,0.963637164162111,0.1090321576812365,OR,2022-09-10,1,1,0,1,1,0,1,0,1,0
1562,1.2828803028842,0.0109610943734661,OR,2022-09-11,0,1,1,1,0,1,1,1,1,1
1563,1.2116431961234,0.0726710680259805,OR,2022-09-12,1,1,1,1,1,0,0,1,1,1
1564,0.372889861426361,0.0718709893536265,OR,2022-09-13,1,1,1,1,1,0,1,0,1,0
1565,1.45494709538774,0.04013309953210235,OR,2022-09-14,1,1,1,1,0,1,1,1,1,1
1566,1.32444894433343,0.059156665145472,OR,2022-09-15,0,0,1,1,1,1,0,0,1,0
1567,0.69817727016293,0.0718972554313695,OR,2022-09-16,1,1,1,1,1,0,1,1,1,0
1568,2.29390886879887,0.2765603584785465,OR,2022-09-17,0,1,1,1,0,0,1,1,1,0
1569,0.940750825127566,0.1400263037622945,OR,2022-09-18,1,1,1,0,1,0,1,0,0,0
1570,1.16281722817411,0.04386004432566655,OR,2022-09-19,1,1,1,1,0,0,0,1,1,1
1571,1.17878517471268,0.175000946722065,OR,2022-09-20,1,0,1,1,1,0,0,1,1,0
1572,0.868744473265914,0.0506835773926765,OR,2022-09-21,1,1,1,1,1,1,0,1,1,0
1573,5.09757585561382,0.171940559694484,OR,2022-09-22,0,1,0,1,0,0,0,0,1,0
1574,1.28534912589729,0.0589145950225205,OR,2022-09-23,0,1,1,1,1,0,0,0,1,0
1575,1.43937693014558,0.0599923852479335,OR,2022-09-24,0,1,1,0,1,0,1,0,0,0
1576,0.917123180034664,0.120820293014833,OR,2022-09-25,1,1,1,0,1,0,1,1,0,1
1577,1.04893785993423,0.0517291308829855,OR,2022-09-26,1,1,1,1,0,1,0,1,1,0
1578,2.14670853314644,0.0752857242364765,OR,2022-09-27,0,0,1,1,1,0,0,0,1,1
1579,1.21060914483758,0.065777513618926,OR,2022-09-28,1,1,1,1,1,1,1,0,1,0
1580,1.67440342556774,0.1020184839085555,OR,2022-09-29,0,0,1,1,1,0,0,0,1,1
1581,0.572257817957454,0.08583009786993,OR,2022-09-30,1,1,1,1,1,0,0,0,1,0
1582,1.5271130551976,0.1428423323639165,OR,2022-10-01,1,0,1,1,1,1,0,0,1,1
1583,1.56960888977385,0.199137744671187,OR,2022-10-02,1,0,1,1,1,0,0,1,1,1
1584,2.433223075681,0.04899833860334345,OR,2022-10-03,1,1,0,1,0,0,0,0,1,0
1585,0.97242490195984,0.100420248068032,OR,2022-10-04,1,0,1,1,1,1,0,1,1,0
1586,1.7789740138531,0.1735046757915495,OR,2022-10-05,0,1,0,1,1,0,1,0,1,0
1587,2.59054694967324,0.058319058595385,OR,2022-10-06,1,1,0,1,0,0,0,0,1,0
1588,1.29336481038847,0.1620810674651365,OR,2022-10-07,0,1,1,1,1,0,1,0,1,1
1589,1.17013762389048,0.1098532941702385,OR,2022-10-08,1,1,1,1,1,0,1,0,1,0
1590,0.382224395546806,0.1647444046396105,OR,2022-10-09,1,1,1,1,1,1,1,1,1,1
1591,0.711214288843899,0.1698351800064625,OR,2022-10-10,1,1,1,1,1,0,1,0,1,0
1592,2.72793678114643,0.087556367233721,OR,2022-10-11,1,1,0,1,0,0,1,0,1,0
1593,3.57412850039975,0.1472360154106205,OR,2022-10-12,1,1,0,0,0,1,1,0,0,0
1594,2.28007245630809,0.1130436824953415,OR,2022-10-13,1,1,0,1,0,1,1,1,1,1
1595,3.83335955998018,0.0647183827716345,OR,2022-10-14,1,1,0,1,0,0,0,0,1,0
1596,1.83654024499745,0.0739480131366215,OR,2022-10-15,1,1,0,1,0,1,1,0,1,0
1597,6.90965780740163,0.1549680992507225,PA,2022-09-04,0,1,1,0,0,0,0,0,0,0
1598,1.41543238434274,0.1193051189278195,PA,2022-09-05,1,1,1,1,1,0,0,1,1,0
1599,3.25184799387009,0.1227314065292715,PA,2022-09-06,1,1,1,0,0,0,0,1,0,0
1600,2.37535376226627,0.123832844432998,PA,2022-09-07,0,1,1,1,1,0,1,0,1,1
1601,1.18455024707657,0.082992845837125,PA,2022-09-08,1,1,1,1,1,0,1,0,1,0
1602,1.17625096169127,0.08691271005263,PA,2022-09-09,1,1,1,1,1,0,1,0,1,1
1603,5.26977630578377,0.141326584235841,PA,2022-09-10,0,1,1,1,0,0,0,1,1,0
1604,2.70943116708543,0.146202704107569,PA,2022-09-11,0,1,1,1,0,0,1,1,1,0
1605,11.7785135336948,0.1539114791353495,PA,2022-09-12,0,0,1,0,0,0,1,1,0,0
1606,3.02332203079084,0.1228018834333655,PA,2022-09-13,0,1,1,1,0,0,1,1,1,0
1607,18.6195474679506,0.236306946108058,PA,2022-09-14,0,1,1,1,0,0,0,1,1,0
1608,3.4500068753564,0.1282376667480575,PA,2022-09-15,0,1,1,0,0,0,1,0,0,0
1609,5.44252456353238,0.142385859433395,PA,2022-09-16,0,1,1,1,0,0,1,0,1,0
1610,13.3042721800944,0.176329195101951,PA,2022-09-17,0,0,1,1,0,0,0,1,1,0
1611,1.25246404360864,0.0675800388010275,PA,2022-09-18,1,1,1,1,1,0,1,1,1,0
1612,16.5513217395067,0.2239179955448965,PA,2022-09-19,0,1,0,1,0,0,0,0,1,0
1613,10.9109054419595,0.171701734116388,PA,2022-09-20,0,0,1,1,0,0,0,0,1,0
1614,4.15523528002986,0.1411379529210595,PA,2022-09-21,0,1,1,1,0,0,0,1,1,0
1615,10.9472983895186,0.190827256760049,PA,2022-09-22,0,1,1,1,0,0,1,0,1,0
1616,10.5747628819341,0.1927434553426285,PA,2022-09-23,0,1,0,1,0,0,1,0,1,0
1617,3.39933088908062,0.1516990035809735,PA,2022-09-24,1,1,0,1,0,1,0,0,1,0
1618,2.47888320895765,0.13725659320951,PA,2022-09-25,0,1,1,1,1,0,0,1,1,1
1619,13.830969970453,0.173090216900176,PA,2022-09-26,0,1,0,1,0,0,1,0,1,0
1620,5.45045681180359,0.146702585220183,PA,2022-09-27,0,1,0,0,0,0,0,0,0,0
1621,3.09979742178201,0.1109726524409785,PA,2022-09-28,0,0,0,1,1,0,1,0,1,0
1622,3.41407303221389,0.1602453710080325,PA,2022-09-29,0,0,1,0,0,1,0,0,0,0
1623,5.37327896036982,0.1699325468145155,PA,2022-09-30,0,1,1,1,0,0,1,1,1,0
1624,10.8446936388821,0.208222817559225,PA,2022-10-01,0,0,0,1,0,0,0,0,1,0
1625,3.94771365977418,0.2257441609314555,PA,2022-10-02,0,1,1,1,0,0,1,1,1,0
1626,4.63442023354038,0.185767633194635,PA,2022-10-03,0,1,1,1,0,0,0,0,1,0
1627,3.54374451517036,0.190171876589508,PA,2022-10-04,0,1,1,1,0,0,1,0,1,0
1628,5.35521696738503,0.20059678110369,PA,2022-10-05,0,1,0,0,0,0,0,0,0,1
1629,3.24945076135565,0.1493795790190975,PA,2022-10-06,0,1,0,1,1,0,0,0,1,0
1630,5.49771979774744,0.1857233702621785,PA,2022-10-07,0,0,0,0,1,0,0,0,0,0
1631,12.14694309787,0.243107252955043,PA,2022-10-08,0,1,0,0,0,0,1,0,0,0
1632,4.68671972228196,0.2264457970695895,PA,2022-10-09,0,1,0,1,1,0,1,0,1,0
1633,8.20233855316031,0.2059275434854205,PA,2022-10-10,0,1,0,0,1,0,0,0,0,0
1634,5.05204528983621,0.286949005460781,PA,2022-10-11,0,1,1,1,0,0,0,0,1,0
1635,6.6960846983331,0.2586439121654,PA,2022-10-12,0,0,0,0,0,0,0,0,0,0
1636,9.48851686441451,0.175663293036085,PA,2022-10-13,0,1,0,0,0,0,1,0,0,0
1637,12.3523391677308,0.200773356986905,PA,2022-10-14,0,1,0,0,0,0,0,0,0,0
1638,14.1253224199153,0.236922115717393,PA,2022-10-15,0,1,0,1,1,0,0,0,1,0
1639,0.0177963361605042,0.01214926621856975,PR,2022-09-04,1,1,1,1,1,1,1,1,1,1
1640,0.0584028913535856,0.01194356569331885,PR,2022-09-05,1,1,1,1,1,1,1,1,1,1
1641,0.0162752929078399,0.01174910523787415,PR,2022-09-06,1,1,1,1,1,1,1,1,1,1
1642,NA,NA,PR,2022-09-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1643,NA,NA,PR,2022-09-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1644,NA,NA,PR,2022-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1645,NA,NA,PR,2022-09-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1646,NA,NA,PR,2022-09-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1647,0.0155485285582935,0.01084502235905325,PR,2022-09-12,1,1,1,1,1,1,1,1,1,1
1648,NA,NA,PR,2022-09-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1649,2.0581015905843,0.541135247729005,PR,2022-09-14,0,1,1,1,0,0,1,1,1,0
1650,0.014275665641809,0.01059870634744935,PR,2022-09-15,1,1,1,1,1,1,1,1,1,1
1651,NA,NA,PR,2022-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1652,NA,NA,PR,2022-09-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1653,NA,NA,PR,2022-09-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1654,NA,NA,PR,2022-09-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1655,NA,NA,PR,2022-09-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1656,NA,NA,PR,2022-09-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1657,0.984876637113385,0.297201023555542,PR,2022-09-22,1,1,0,1,1,1,1,0,1,0
1658,NA,NA,PR,2022-09-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1659,NA,NA,PR,2022-09-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1660,0.919883522158503,0.292994536251972,PR,2022-09-25,1,1,0,1,1,0,1,0,1,0
1661,NA,NA,PR,2022-09-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1662,NA,NA,PR,2022-09-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1663,0.0177936915725728,0.01307790624161395,PR,2022-09-28,1,1,1,1,1,1,1,1,1,1
1664,0.0659269047438195,0.0137696668258975,PR,2022-09-29,1,1,1,1,1,1,1,1,1,1
1665,NA,NA,PR,2022-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1666,NA,NA,PR,2022-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1667,NA,NA,PR,2022-10-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1668,0.0952834235939531,0.01818405412937055,PR,2022-10-03,1,1,1,1,1,0,0,1,1,0
1669,NA,NA,PR,2022-10-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1670,0.0328553346919622,0.02183305952729285,PR,2022-10-05,1,1,1,1,1,1,1,1,1,1
1671,NA,NA,PR,2022-10-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1672,NA,NA,PR,2022-10-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1673,0.981383078785729,0.70744852197593,PR,2022-10-08,1,1,0,1,0,1,1,0,1,0
1674,0.956976637691388,0.68779374051589,PR,2022-10-09,1,1,0,1,0,1,1,1,1,1
1675,0.0606573166669541,0.0384383299537106,PR,2022-10-10,1,1,1,1,1,1,1,1,1,1
1676,0.222502793485933,0.04363594878615495,PR,2022-10-11,1,1,1,1,1,1,1,1,1,1
1677,NA,NA,PR,2022-10-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1678,NA,NA,PR,2022-10-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1679,NA,NA,PR,2022-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1680,NA,NA,PR,2022-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1681,0.2943148730291,0.09017512436433,RI,2022-09-04,1,1,1,1,1,1,1,1,1,1
1682,NA,NA,RI,2022-09-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1683,1.29713685943135,0.120565152778282,RI,2022-09-06,1,1,1,0,1,0,0,1,0,0
1684,1.54847182237971,0.138318858134715,RI,2022-09-07,0,1,1,1,1,0,1,1,1,0
1685,2.53755503421176,0.159065126377282,RI,2022-09-08,0,1,1,1,0,0,1,1,1,0
1686,4.60810129335814,0.228130460346282,RI,2022-09-09,0,1,1,0,0,0,1,1,0,0
1687,5.31032736595213,0.327375826736906,RI,2022-09-10,0,1,1,1,0,0,1,1,1,0
1688,0.798831337101413,0.1189787437065485,RI,2022-09-11,1,1,1,1,1,1,1,1,1,1
1689,0.733865069691955,0.0808545668939605,RI,2022-09-12,1,1,1,1,1,0,1,0,1,1
1690,1.13321833683796,0.2194993473947175,RI,2022-09-13,1,0,1,1,0,1,0,1,1,0
1691,0.519533011228001,0.104275243072882,RI,2022-09-14,1,1,1,1,1,0,1,1,1,0
1692,4.94256895278943,0.22508046296196,RI,2022-09-15,0,1,1,1,0,0,1,1,1,0
1693,2.24431297821443,0.187203023680277,RI,2022-09-16,0,1,1,1,0,0,1,1,1,0
1694,0.604562379093094,0.0574814346497655,RI,2022-09-17,1,1,1,1,1,0,1,1,1,0
1695,1.07053173275207,0.1366264869484885,RI,2022-09-18,0,1,1,1,1,0,0,1,1,0
