...1,es_score,brier_score,location,target_date,X22A_50_CI,X22D_50_CI,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23C_50_CI,other_50_CI,X22B_50_CI,X22A_95_CI,X22D_95_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23C_95_CI,other_95_CI,X22B_95_CI
225,1.16807915309205,0.3756040274093435,CO,2023-01-15,1,0,1,1,0,1,1,1,1,0,0,0,0,1,1,1
226,1.22547577757914,0.34536079162834,CO,2023-01-16,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,0
227,2.16191490864825,0.3601894755473995,CO,2023-01-17,1,1,1,0,0,1,1,0,1,1,1,0,0,0,1,0
228,0.357545786712846,0.253272748313857,CO,2023-01-18,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
229,0.5136034902285,0.2670226504363445,CO,2023-01-19,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
230,3.27118319488793,0.261013883132899,CO,2023-01-20,1,1,0,1,0,0,1,1,1,1,0,1,1,0,1,1
231,0.224116413063175,0.257877752463391,CO,2023-01-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
232,NA,NA,CO,2023-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,0.933224052849377,0.208213834809658,CO,2023-01-23,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
234,1.29757553968695,0.4152027931839575,CO,2023-01-24,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1
235,1.80355337867982,0.2750216044422715,CO,2023-01-25,1,1,0,0,1,1,1,0,1,1,0,0,0,1,1,0
236,1.16669933985687,0.3708383788331705,CO,2023-01-26,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1
237,0.926954859347282,0.2423432292827285,CO,2023-01-27,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0
238,0.665371699872215,0.1800948514745595,CO,2023-01-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
239,0.381425738582633,0.2971731621833135,CO,2023-01-29,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
240,1.72155449948555,0.1153184191941265,CO,2023-01-30,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1
241,3.08113179525937,0.065389582336248,CO,2023-01-31,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1
242,0.822314429180099,0.1557353418493155,CO,2023-02-01,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
243,2.57426470831703,0.3668238054280595,CO,2023-02-02,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1
244,0.936641313900895,0.178646157862789,CO,2023-02-03,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1
245,1.20390885152947,0.3408159304425575,CO,2023-02-04,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
246,0.470291755326568,0.0354507371213476,CO,2023-02-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
247,0.933863117942274,0.193029983798356,CO,2023-02-06,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0
248,0.969577441747713,0.1951680094768835,CO,2023-02-07,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1
249,2.13507447573298,0.2765227492641785,CO,2023-02-08,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1
250,0.0319100036468137,0.02094427587451795,CO,2023-02-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
251,0.328873333202726,0.1401657992548225,CO,2023-02-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
252,0.508591770466062,0.2032238986476065,CO,2023-02-11,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
253,0.981565130448433,0.6913633853225,CT,2023-01-01,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
254,19.10747197467,0.4463841638198565,CT,2023-01-02,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,0
255,3.56072784479695,0.557796093589295,CT,2023-01-03,1,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1
256,8.24053395806514,0.4149776989874885,CT,2023-01-04,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,0
257,4.89262970814342,0.380778001024648,CT,2023-01-05,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
258,7.31300241744644,0.3895267120792575,CT,2023-01-06,1,1,0,1,0,1,1,1,1,0,0,1,0,0,1,1
259,15.1392077104208,0.426973232509716,CT,2023-01-07,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1
260,4.93566496981877,0.4222013965592155,CT,2023-01-08,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,0
261,21.2471044090194,0.4422930548625795,CT,2023-01-09,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1
262,3.13059694985353,0.329158119353509,CT,2023-01-10,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1
263,1.20529367464259,0.349839431567458,CT,2023-01-11,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0
264,0.650978765831461,0.2623431769700205,CT,2023-01-12,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1
265,1.61967624946315,0.320423653148781,CT,2023-01-13,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0
266,5.85996627777375,0.292787816899182,CT,2023-01-14,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,0
267,2.45689390814174,0.264738088991475,CT,2023-01-15,1,1,0,1,0,1,1,1,1,0,0,1,0,1,1,1
268,4.52495811333643,0.315635793901515,CT,2023-01-16,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1,1
269,2.47703411837162,0.295870327199297,CT,2023-01-17,1,0,0,1,0,1,1,1,1,0,0,1,0,0,1,1
270,2.49497391943344,0.232988825761679,CT,2023-01-18,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,0
271,1.25597391191439,0.294324196726918,CT,2023-01-19,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0
272,4.00022679067649,0.2495495639512955,CT,2023-01-20,1,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1
273,5.01698364161642,0.2578055071409925,CT,2023-01-21,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1
274,4.02335610848182,0.2283915112626435,CT,2023-01-22,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,0
275,6.73966415075939,0.1645389159284115,CT,2023-01-23,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,0
276,1.50750581260314,0.2547767796187105,CT,2023-01-24,1,1,0,1,1,0,1,1,1,1,0,1,0,0,1,1
277,2.01808920058613,0.158223108146663,CT,2023-01-25,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
278,5.70917606733705,0.149828264687421,CT,2023-01-26,1,1,0,1,0,0,1,1,1,0,0,0,0,1,1,1
279,2.71809612108264,0.132444400199179,CT,2023-01-27,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1
280,1.67043621539248,0.091681300107320493,CT,2023-01-28,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
281,0.42348283455198,0.2050135425577395,CT,2023-01-29,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
282,4.27862375848048,0.1142175679298745,CT,2023-01-30,1,1,0,1,0,0,1,1,1,1,0,1,0,0,1,1
283,0.441077592292704,0.1473061821526025,CT,2023-01-31,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
284,0.473651983953492,0.0581216642661105,CT,2023-02-01,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
285,0.291420751091845,0.1612561343038055,CT,2023-02-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
286,1.47213030944313,0.0898577949611035,CT,2023-02-03,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1
287,0.47938526657882,0.1153880100308655,CT,2023-02-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
288,1.47696622036708,0.2608442700330815,CT,2023-02-05,1,0,1,1,1,0,1,1,1,0,1,1,0,0,1,1
289,0.786282647114093,0.0311651890543852,CT,2023-02-06,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
290,1.9650816286194701,0.0273460692170616,CT,2023-02-07,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1
291,1.13097164591164,0.1154005730442445,CT,2023-02-08,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1
292,0.601802672968761,0.1634198895278305,CT,2023-02-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
293,0.780223989418087,0.0182850984863216,CT,2023-02-10,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
294,0.481134866275982,0.0159398015301675,CT,2023-02-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
295,0.119867412064316,0.083126169251397,DC,2023-01-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
296,1.56953063833641,0.3600207093345395,DC,2023-01-02,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
297,3.38510440734378,0.391170843091127,DC,2023-01-03,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1,0
298,1.97911896480053,0.3276438371729545,DC,2023-01-04,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0
299,3.09217615148927,0.375591329256325,DC,2023-01-05,1,1,0,1,0,1,1,1,1,0,1,1,0,1,1,0
300,0.929816795283146,0.263999589955943,DC,2023-01-06,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0
301,2.2677906417812,0.3758743527867315,DC,2023-01-07,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0
302,3.37438522916441,0.481917599418777,DC,2023-01-08,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1
303,2.81754951583164,0.470916592014868,DC,2023-01-09,1,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0
304,2.47368034803417,0.480474032957636,DC,2023-01-10,1,0,0,0,1,0,1,1,1,0,0,1,0,0,1,1
305,2.37793734541128,0.3676228581621025,DC,2023-01-11,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1
306,4.91481496477942,0.4429362395570655,DC,2023-01-12,1,1,0,0,0,0,1,1,1,1,0,0,1,0,1,0
307,0.430074472306171,0.2593049926583965,DC,2023-01-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
308,2.41941040430535,0.3458374350956865,DC,2023-01-14,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0
309,0.963480475848332,0.330385023123874,DC,2023-01-15,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1
310,3.39302200048622,0.327876651136312,DC,2023-01-16,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1
311,1.48210783245246,0.359247590429011,DC,2023-01-17,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1
312,3.43233410082651,0.2818131301467595,DC,2023-01-18,1,1,0,1,0,1,1,1,1,0,0,1,0,1,1,1
313,2.43142834330325,0.2954059383454755,DC,2023-01-19,1,1,0,1,0,0,1,1,1,1,1,1,0,0,1,1
314,4.92319674231341,0.1983819922776475,DC,2023-01-20,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
315,3.13102455178651,0.1821483238484375,DC,2023-01-21,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1
316,0.507445520291712,0.213745273635449,DC,2023-01-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
317,1.58240776272566,0.71543120880019,DC,2023-01-23,1,1,1,1,0,0,1,0,1,1,0,1,0,0,1,0
318,1.76306523825676,0.138268631049368,DC,2023-01-24,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
319,1.40191460777545,0.2343061536842015,DC,2023-01-25,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1
320,0.810657016028061,0.272819480949511,DC,2023-01-26,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
321,1.78675561643261,0.2857638938755085,DC,2023-01-27,1,1,0,1,1,0,1,0,1,1,1,1,0,0,1,0
322,1.65670786010088,0.091681300107320493,DC,2023-01-28,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
323,1.61078672750105,0.125141872215576,DC,2023-01-29,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
324,0.850316621330977,0.073381227518344,DC,2023-01-30,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
325,1.0706514138921,0.199747592378636,DC,2023-01-31,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0
326,2.10965001934413,0.1239142041836505,DC,2023-02-01,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1
327,0.236861391047822,0.051536924814658,DC,2023-02-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
328,0.3867453578608,0.0455927449257074,DC,2023-02-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
329,0.361582860942105,0.04024536989363475,DC,2023-02-04,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
330,0.464789190623285,0.0354507371213476,DC,2023-02-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
331,0.439802455314068,0.0311651890543852,DC,2023-02-06,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
332,0.394496894085562,0.0273460692170616,DC,2023-02-07,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
333,0.758530481392448,0.1970491914132275,DC,2023-02-08,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
334,0.447470298752768,0.02094427587451795,DC,2023-02-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
335,0.975028776257555,0.1604675729447435,DC,2023-02-10,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1
336,0.466762809573014,0.0159398015301675,DC,2023-02-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
337,0.976016979518984,0.316417435857241,DE,2023-01-01,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
338,1.94552906303961,0.3109743459558145,DE,2023-01-02,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0
339,1.68618851526195,0.36420428120059,DE,2023-01-03,1,1,0,1,0,1,0,1,1,1,0,1,0,1,0,0
340,1.09502581765903,0.371540623326939,DE,2023-01-04,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0
341,0.949131630231747,0.2480269369048915,DE,2023-01-05,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0
342,3.79880161398117,0.377343455655743,DE,2023-01-06,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,0
343,2.37819647827838,0.324692360212059,DE,2023-01-07,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,0
344,2.10029407680436,0.3781538370750625,DE,2023-01-08,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0
345,3.10657628001823,0.4055344577645305,DE,2023-01-09,1,1,0,1,0,1,1,0,1,1,0,1,0,1,1,0
346,0.874040403637985,0.407749718683261,DE,2023-01-10,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
347,0.929208539771831,0.2864122382899095,DE,2023-01-11,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
348,1.47646972522874,0.4552660384432515,DE,2023-01-12,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,0
349,1.16938595555976,0.3209547528876965,DE,2023-01-13,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1
350,3.68265299007699,0.295784751620687,DE,2023-01-14,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1
351,1.43527715951318,0.2606585322983505,DE,2023-01-15,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0
352,0.208238393416127,0.2537107809512015,DE,2023-01-16,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
353,0.872065175182762,0.251233872804171,DE,2023-01-17,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
354,0.325783878810985,0.232988825761679,DE,2023-01-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
355,NA,NA,DE,2023-01-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
356,0.980436680809815,0.3193877760147755,DE,2023-01-20,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,0
357,0.564293956946957,0.2326346095917395,DE,2023-01-21,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
358,0.514218483137608,0.213745273635449,DE,2023-01-22,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
359,2.31455957866748,0.152060367676627,DE,2023-01-23,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1
360,0.936572423465905,0.138268631049368,DE,2023-01-24,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
361,0.60586945903118,0.184533519606303,DE,2023-01-25,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
362,1.54457106428719,0.219561558135251,DE,2023-01-26,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0
363,1.06720560639474,0.1020508867333785,DE,2023-01-27,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1
364,0.422985191008757,0.1712534963378355,DE,2023-01-28,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
365,0.611858704227773,0.0821340497236415,DE,2023-01-29,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
366,0.963163839265147,0.3069211910761695,DE,2023-01-30,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0
367,0.287310707435489,0.065389582336248,DE,2023-01-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
368,0.464095993850927,0.0581216642661105,DE,2023-02-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
369,0.523688573049113,0.325834948537527,DE,2023-02-02,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
370,0.684904099863261,0.109531150532391,DE,2023-02-03,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
371,0.533339444731024,0.04024536989363475,DE,2023-02-04,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
372,0.304164981647343,0.0354507371213476,DE,2023-02-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
373,NA,NA,DE,2023-02-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
374,0.0369480828890418,0.0273460692170616,DE,2023-02-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
375,1.09501617158084,0.0239522039237196,DE,2023-02-08,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
376,1.07001005315535,0.242899761196955,DE,2023-02-09,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0
377,0.287071478971197,0.0182850984863216,DE,2023-02-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
378,2.10108838226186,0.361061383462983,DE,2023-02-11,1,1,1,1,0,1,0,1,1,0,1,1,0,1,0,1
379,1.8114394018257,0.190151791394555,FL,2023-01-01,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1
380,19.1059094823424,0.218543642348083,FL,2023-01-02,1,1,0,1,0,1,1,0,1,0,0,1,0,1,0,0
381,15.5571501197021,0.2547168301006215,FL,2023-01-03,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
382,22.1075406778352,0.330758771861078,FL,2023-01-04,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0
383,4.90906291423707,0.3251139559407235,FL,2023-01-05,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0
384,9.10021604009395,0.3216741063209125,FL,2023-01-06,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1
385,7.23380975474461,0.3522406219050285,FL,2023-01-07,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0
386,2.32508853816344,0.3682060061152255,FL,2023-01-08,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
387,13.9962440228149,0.3894852727682635,FL,2023-01-09,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
388,17.329990192973,0.394081741064663,FL,2023-01-10,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0
389,15.6661175758993,0.3552284060207015,FL,2023-01-11,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0
390,12.4935263673397,0.339760139812213,FL,2023-01-12,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0
391,5.36730660731863,0.310113769518914,FL,2023-01-13,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
392,5.65096671948461,0.329706909052541,FL,2023-01-14,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0
393,7.10590858465467,0.301102118858134,FL,2023-01-15,1,1,0,1,0,1,0,1,1,1,0,1,0,1,0,0
394,7.41839651984126,0.3167107133488495,FL,2023-01-16,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0
395,8.10268457308786,0.331551172378582,FL,2023-01-17,1,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0
396,5.62209467418255,0.315318288730629,FL,2023-01-18,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0
397,2.81660158447958,0.362681578866007,FL,2023-01-19,1,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0
398,4.88711632733766,0.3103027810846435,FL,2023-01-20,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0
399,4.07706332992973,0.2829795991063085,FL,2023-01-21,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0
400,7.25266085489168,0.356291540415395,FL,2023-01-22,1,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0
401,6.50538960080001,0.2842393500964155,FL,2023-01-23,1,1,0,0,1,1,1,0,1,1,0,0,0,0,1,0
402,6.02057753832776,0.30709745939128,FL,2023-01-24,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0
403,5.7144306514117,0.289328107155262,FL,2023-01-25,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0
404,8.23448127850533,0.278356256743213,FL,2023-01-26,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0
405,3.72572964608957,0.285053234665478,FL,2023-01-27,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0
406,4.89858345638006,0.1525165556396055,FL,2023-01-28,1,0,0,1,0,1,1,1,1,1,0,1,0,0,1,0
407,2.81691118731877,0.2193433147274925,FL,2023-01-29,1,1,0,0,1,1,0,1,1,1,0,0,0,1,0,1
408,14.118988284591,0.3020390257531235,FL,2023-01-30,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0
409,1.09883879987291,0.2324673999235205,FL,2023-01-31,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1
410,2.24395312547304,0.2330809146649465,FL,2023-02-01,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1
411,3.00964934968906,0.2565770490318,FL,2023-02-02,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1
412,9.33045002208219,0.33579802428148,FL,2023-02-03,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0
413,3.64124666434943,0.263899348722414,FL,2023-02-04,1,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1
414,5.3586608514133,0.2873330280428425,FL,2023-02-05,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
415,8.74621596761869,0.215507924959308,FL,2023-02-06,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
416,2.98539567137014,0.1692121435153235,FL,2023-02-07,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1
417,7.76482785962399,0.2295518846104625,FL,2023-02-08,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0
418,4.76967600676627,0.212617188997329,FL,2023-02-09,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1
419,2.97583447849305,0.171098021915065,FL,2023-02-10,1,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0
420,4.11628778128394,0.1931929788992385,FL,2023-02-11,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1
421,0.121267738049391,0.083126169251397,GA,2023-01-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
422,7.62300902447854,0.312339398798078,GA,2023-01-02,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0
423,9.41566958030796,0.253928948368941,GA,2023-01-03,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0
424,3.20557218037684,0.333209009845427,GA,2023-01-04,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1
425,6.37751718981041,0.3221493682254255,GA,2023-01-05,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0
426,4.73044116655261,0.272601172488,GA,2023-01-06,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0
427,3.82196222920817,0.253479071638911,GA,2023-01-07,1,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0
428,5.16591418625213,0.381512142498631,GA,2023-01-08,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0
429,7.35238644629135,0.308114367662714,GA,2023-01-09,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
430,3.13905060459238,0.3243050066061125,GA,2023-01-10,1,0,1,1,0,1,1,0,1,0,0,1,0,1,1,0
431,4.56499915419226,0.3829475392842285,GA,2023-01-11,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0
432,3.82783969819452,0.320154860236828,GA,2023-01-12,1,1,1,0,0,1,1,1,0,1,0,0,0,0,1,0
433,8.01146121106453,0.296415844415016,GA,2023-01-13,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
434,1.80919814597963,0.3054216322277655,GA,2023-01-14,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1
435,4.71176715016471,0.275586603613644,GA,2023-01-15,1,1,0,1,0,1,1,1,1,0,0,1,0,1,1,1
436,3.31383915564168,0.304669364848881,GA,2023-01-16,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0
437,5.51029590472366,0.337668075649238,GA,2023-01-17,1,1,1,0,0,0,1,0,1,1,0,1,0,0,1,0
438,6.77964838914387,0.3223357788099435,GA,2023-01-18,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0
439,1.26295812608915,0.294324196726918,GA,2023-01-19,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0
440,2.3971761537849,0.257668683658366,GA,2023-01-20,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1
441,2.29234682910622,0.277918713916209,GA,2023-01-21,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0
442,3.65571776083299,0.3697007132937695,GA,2023-01-22,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0
443,5.04325614286995,0.354234454539984,GA,2023-01-23,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0
444,7.03394265100352,0.3296259572369845,GA,2023-01-24,1,1,0,0,0,1,1,0,1,0,0,1,0,1,1,0
445,1.45440566252716,0.26703652674628,GA,2023-01-25,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
446,8.46768070162498,0.3767553275569175,GA,2023-01-26,1,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0
447,1.4242619137564,0.25835702961463,GA,2023-01-27,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1
448,5.87744036683794,0.4143236463918785,GA,2023-01-28,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1
449,1.0767489694771,0.248796254729376,GA,2023-01-29,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0
450,1.63586479114474,0.244631762575694,GA,2023-01-30,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1
451,15.765845640359,0.4285991983285915,GA,2023-01-31,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
452,5.49331707135979,0.287700164394706,GA,2023-02-01,1,1,0,0,0,1,0,1,1,1,0,0,0,1,0,1
