"","es_score","brier_score","location","target_date","X23E_50_CI","X23F_50_CI","other_50_CI","X24A_50_CI","X23E_95_CI","X23F_95_CI","other_95_CI","X24A_95_CI"
"594",0.616056158299493,0.0969411050631311,"IL",2024-01-26,1,1,1,1,1,0,0,1
"595",0.783594480016461,0.189873868172627,"IL",2024-01-27,1,1,0,1,1,1,0,0
"596",0.768784627506683,0.173339077044421,"IL",2024-01-28,1,1,0,1,1,1,1,1
"597",0.668671598241361,0.113436288597639,"IL",2024-01-29,1,1,0,1,1,1,0,0
"598",2.19233079825724,0.27125955483952,"IL",2024-01-30,1,1,0,0,1,0,0,0
"599",0.208998838571595,0.00218870752201129,"IL",2024-01-31,1,1,1,1,1,0,1,0
"600",0.669968410989689,0.0970292968931684,"IL",2024-02-01,1,1,0,1,1,1,0,0
"601",1.93718621224961,0.226295019493996,"IL",2024-02-02,1,1,0,0,1,1,0,0
"602",3.24190621067239,0.82045184361408,"IL",2024-02-03,1,0,0,0,1,0,0,0
"603",0.0890110377143671,0.00122845732843049,"IL",2024-02-04,1,1,1,1,1,1,0,0
"604",0.432081596612255,0.0010624580794842,"IL",2024-02-05,1,1,1,1,1,0,1,0
"605",2.868835170715,0.166575574948059,"IL",2024-02-06,1,1,0,0,1,1,0,0
"606",1.86095111102365,0.322749021729984,"IL",2024-02-07,1,0,0,0,1,1,0,0
"607",2.20649905598762,0.243429365391971,"IL",2024-02-08,1,1,0,0,1,1,0,0
"608",2.02524611987757,0.156281183747512,"IL",2024-02-09,1,1,0,0,1,1,0,0
"609",0.0298814099349417,0.000512249356628178,"IL",2024-02-10,1,1,1,1,1,1,1,1
"610",1.23044052567251,0.326035788791065,"IL",2024-02-11,1,1,0,0,1,1,0,0
"611",1.10813441407464,0.163456919800467,"IL",2024-02-12,1,1,0,0,1,1,0,0
"612",0.0342638477832911,0.000329895990427177,"IL",2024-02-13,1,1,1,1,1,1,1,1
"613",0.043888699132402,0.00028480328511696,"IL",2024-02-14,1,1,1,1,1,1,1,1
"614",3.2645020893701,0.311020938534012,"IL",2024-02-15,0,1,0,0,0,1,0,0
"615",3.30078349992597,0.392952037043101,"IL",2024-02-16,1,0,0,0,1,0,0,0
"616",0.0151852660614983,0.000183116283211965,"IL",2024-02-17,1,1,1,1,1,1,1,1
"617",2.65412586909066,0.493280451924635,"IL",2024-02-18,1,1,0,0,1,1,0,0
"618",1.0876377954735,0.0859832203848695,"IL",2024-02-19,1,1,0,0,1,1,0,0
"619",0.0150803821057058,0.000117628809851518,"IL",2024-02-20,1,1,1,1,1,1,1,1
"620",1.20622046019665,0.123728804396001,"IL",2024-02-21,1,1,0,0,1,1,0,0
"621",3.85548721326178,0.269433359829832,"IL",2024-02-22,1,0,1,0,1,0,1,0
"622",0.00912007973913156,7.55091147972842e-05,"IL",2024-02-23,1,1,1,1,1,1,1,1
"623",1.32825552250431,0.283275381515422,"IL",2024-02-24,1,1,0,0,1,1,0,0
"624",0.00309511773014078,5.61729499228954e-05,"IL",2024-02-25,1,1,1,1,1,1,1,1
"625",0.0271668208151121,4.84461873758158e-05,"IL",2024-02-26,1,1,1,1,1,1,1,1
"626",0.00109662249908212,4.17805120509395e-05,"IL",2024-02-27,1,1,1,1,1,1,1,1
"627",0.000792634882346259,3.60306100754897e-05,"IL",2024-02-28,1,1,1,1,1,1,1,1
"628",1.34838137883426,0.248527313946742,"IL",2024-02-29,1,1,0,0,1,1,0,0
"629",0.00378456860363885,2.67932533916213e-05,"IL",2024-03-01,1,1,1,1,1,1,1,1
"630",1.20208152806492e-05,2.31038640843149e-05,"IL",2024-03-02,1,1,1,1,1,1,1,1
"631",NA,NA,"IN",2024-01-21,NA,NA,NA,NA,NA,NA,NA,NA
"632",0.00548053009384236,0.00781847498143964,"IN",2024-01-22,1,1,1,1,1,1,1,1
"633",NA,NA,"IN",2024-01-23,NA,NA,NA,NA,NA,NA,NA,NA
"634",1.09984175400754,0.614706669396207,"IN",2024-01-24,1,1,0,0,1,1,0,0
"635",0.00345418834047595,0.00514063093353085,"IN",2024-01-25,1,1,1,1,1,1,1,1
"636",1.3067631573963,1.85399760181756,"IN",2024-01-26,1,1,0,0,1,1,1,1
"637",NA,NA,"IN",2024-01-27,NA,NA,NA,NA,NA,NA,NA,NA
"638",NA,NA,"IN",2024-01-28,NA,NA,NA,NA,NA,NA,NA,NA
"639",0.00823170119611949,0.0029149142712461,"IN",2024-01-29,1,1,1,1,1,1,1,1
"640",NA,NA,"IN",2024-01-30,NA,NA,NA,NA,NA,NA,NA,NA
"641",0.0127846483338133,0.00218870752201129,"IN",2024-01-31,1,1,1,1,1,1,1,1
"642",0.00517882119712548,0.00189542624856035,"IN",2024-02-01,1,1,1,1,1,1,1,1
"643",NA,NA,"IN",2024-02-02,NA,NA,NA,NA,NA,NA,NA,NA
"644",NA,NA,"IN",2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA
"645",0.000803146026263635,0.00122845732843049,"IN",2024-02-04,1,1,1,1,1,1,1,1
"646",NA,NA,"IN",2024-02-05,NA,NA,NA,NA,NA,NA,NA,NA
"647",1.37079603221264,1.93358285364032,"IN",2024-02-06,1,1,0,0,1,1,0,0
"648",0.00504103350493923,0.000794096089036846,"IN",2024-02-07,1,1,1,1,1,1,1,1
"649",0.001920656239865,0.00068627691895088,"IN",2024-02-08,1,1,1,1,1,1,1,1
"650",1.24390555405991,0.48458343888764,"IN",2024-02-09,1,0,1,0,1,0,1,0
"651",NA,NA,"IN",2024-02-10,NA,NA,NA,NA,NA,NA,NA,NA
"652",NA,NA,"IN",2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA
"653",0.000255986797318,0.000382073940247237,"IN",2024-02-12,1,1,1,1,1,1,1,1
"654",1.38949982681745,1.96032929735642,"IN",2024-02-13,1,1,0,0,1,1,0,0
"655",NA,NA,"IN",2024-02-14,NA,NA,NA,NA,NA,NA,NA,NA
"656",NA,NA,"IN",2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA
"657",NA,NA,"IN",2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA
"658",NA,NA,"IN",2024-02-17,NA,NA,NA,NA,NA,NA,NA,NA
"659",NA,NA,"IN",2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA
"660",NA,NA,"IN",2024-02-19,NA,NA,NA,NA,NA,NA,NA,NA
"661",NA,NA,"IN",2024-02-20,NA,NA,NA,NA,NA,NA,NA,NA
"662",6.65811743877556e-05,0.000101477938029662,"IN",2024-02-21,1,1,1,1,1,1,1,1
"663",NA,NA,"IN",2024-02-22,NA,NA,NA,NA,NA,NA,NA,NA
"664",NA,NA,"IN",2024-02-23,NA,NA,NA,NA,NA,NA,NA,NA
"665",NA,NA,"IN",2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA
"666",NA,NA,"IN",2024-02-25,NA,NA,NA,NA,NA,NA,NA,NA
"667",3.8282761056236e-05,4.84461873758158e-05,"IN",2024-02-26,1,1,1,1,1,1,1,1
"668",NA,NA,"IN",2024-02-27,NA,NA,NA,NA,NA,NA,NA,NA
"669",0.00010067786331933,3.60306100754897e-05,"IN",2024-02-28,1,1,1,1,1,1,1,1
"670",NA,NA,"IN",2024-02-29,NA,NA,NA,NA,NA,NA,NA,NA
"671",NA,NA,"IN",2024-03-01,NA,NA,NA,NA,NA,NA,NA,NA
"672",NA,NA,"IN",2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA
"673",NA,NA,"KS",2024-01-21,NA,NA,NA,NA,NA,NA,NA,NA
"674",0.0419671178685342,0.00781847498143964,"KS",2024-01-22,1,1,1,1,1,1,1,1
"675",0.00428815007485021,0.00680319040457568,"KS",2024-01-23,1,1,1,1,1,1,1,1
"676",0.00422794700380626,0.00591567397370476,"KS",2024-01-24,1,1,1,1,1,1,1,1
"677",0.00365598247289028,0.00514063093353085,"KS",2024-01-25,1,1,1,1,1,1,1,1
"678",NA,NA,"KS",2024-01-26,NA,NA,NA,NA,NA,NA,NA,NA
"679",NA,NA,"KS",2024-01-27,NA,NA,NA,NA,NA,NA,NA,NA
"680",NA,NA,"KS",2024-01-28,NA,NA,NA,NA,NA,NA,NA,NA
"681",0.0317310683521776,0.0029149142712461,"KS",2024-01-29,1,1,1,1,1,1,1,1
"682",0.00718272308233274,0.0025263779671509,"KS",2024-01-30,1,1,1,1,1,1,1,1
"683",1.21885436514062,0.633951967191731,"KS",2024-01-31,1,1,0,0,1,1,0,0
"684",0.0117351910723149,0.00189542624856035,"KS",2024-02-01,1,1,1,1,1,1,1,1
"685",0.00440751408053636,0.00164084628241088,"KS",2024-02-02,1,1,1,1,1,1,1,1
"686",NA,NA,"KS",2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA
"687",NA,NA,"KS",2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA
"688",0.00278281790634145,0.0010624580794842,"KS",2024-02-05,1,1,1,1,1,1,1,1
"689",0.000653776789445434,0.000918642570660045,"KS",2024-02-06,1,1,1,1,1,1,1,1
"690",NA,NA,"KS",2024-02-07,NA,NA,NA,NA,NA,NA,NA,NA
"691",1.36826096954932,1.94263098470311,"KS",2024-02-08,1,1,0,0,1,1,0,0
"692",0.000428605705344982,0.000592970592612434,"KS",2024-02-09,1,1,1,1,1,1,1,1
"693",NA,NA,"KS",2024-02-10,NA,NA,NA,NA,NA,NA,NA,NA
"694",NA,NA,"KS",2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA
"695",NA,NA,"KS",2024-02-12,NA,NA,NA,NA,NA,NA,NA,NA
"696",NA,NA,"KS",2024-02-13,NA,NA,NA,NA,NA,NA,NA,NA
"697",0.000271825989301661,0.00028480328511696,"KS",2024-02-14,1,1,1,1,1,1,1,1
"698",0.00023596153314679,0.000245842105078165,"KS",2024-02-15,1,1,1,1,1,1,1,1
"699",0.000149100535735653,0.000212185393913473,"KS",2024-02-16,1,1,1,1,1,1,1,1
"700",NA,NA,"KS",2024-02-17,NA,NA,NA,NA,NA,NA,NA,NA
"701",NA,NA,"KS",2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA
"702",1.40114644118883,1.98051983447087,"KS",2024-02-19,0,1,1,0,0,1,1,0
"703",7.89272587643497e-05,0.000117628809851518,"KS",2024-02-20,1,1,1,1,1,1,1,1
"704",NA,NA,"KS",2024-02-21,NA,NA,NA,NA,NA,NA,NA,NA
"705",8.60266108331231e-05,8.75385329574149e-05,"KS",2024-02-22,1,1,1,1,1,1,1,1
"706",NA,NA,"KS",2024-02-23,NA,NA,NA,NA,NA,NA,NA,NA
"707",NA,NA,"KS",2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA
"708",NA,NA,"KS",2024-02-25,NA,NA,NA,NA,NA,NA,NA,NA
"709",4.28082444472316e-05,4.84461873758158e-05,"KS",2024-02-26,1,1,1,1,1,1,1,1
"710",NA,NA,"KS",2024-02-27,NA,NA,NA,NA,NA,NA,NA,NA
"711",NA,NA,"KS",2024-02-28,NA,NA,NA,NA,NA,NA,NA,NA
"712",NA,NA,"KS",2024-02-29,NA,NA,NA,NA,NA,NA,NA,NA
"713",NA,NA,"KS",2024-03-01,NA,NA,NA,NA,NA,NA,NA,NA
"714",NA,NA,"KS",2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA
"715",NA,NA,"KY",2024-01-21,NA,NA,NA,NA,NA,NA,NA,NA
"716",0.0049509495429127,0.00781847498143964,"KY",2024-01-22,1,1,1,1,1,1,1,1
"717",0.895183789849119,0.453181268551142,"KY",2024-01-23,1,0,1,1,1,0,0,1
"718",0.0353640333705903,0.00591567397370476,"KY",2024-01-24,1,1,1,1,1,1,0,0
"719",1.11322945080349,0.617921600200092,"KY",2024-01-25,1,1,0,0,1,1,0,0
"720",NA,NA,"KY",2024-01-26,NA,NA,NA,NA,NA,NA,NA,NA
"721",NA,NA,"KY",2024-01-27,NA,NA,NA,NA,NA,NA,NA,NA
"722",NA,NA,"KY",2024-01-28,NA,NA,NA,NA,NA,NA,NA,NA
"723",0.00211847777873495,0.0029149142712461,"KY",2024-01-29,1,1,1,1,1,1,1,1
"724",0.0152150670218248,0.0025263779671509,"KY",2024-01-30,1,1,1,1,1,1,1,1
"725",0.00161552686661161,0.00218870752201129,"KY",2024-01-31,1,1,1,1,1,1,1,1
"726",0.00516250837908304,0.00189542624856035,"KY",2024-02-01,1,1,1,1,1,1,1,1
"727",0.00118840608578165,0.00164084628241088,"KY",2024-02-02,1,1,1,1,1,1,1,1
"728",NA,NA,"KY",2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA
"729",NA,NA,"KY",2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA
"730",0.000683616695637351,0.0010624580794842,"KY",2024-02-05,1,1,1,1,1,1,1,1
"731",0.000691027174761216,0.000918642570660045,"KY",2024-02-06,1,1,1,1,1,1,1,1
"732",1.20754796593957,0.38828864682337,"KY",2024-02-07,1,1,0,0,1,1,0,0
"733",NA,NA,"KY",2024-02-08,NA,NA,NA,NA,NA,NA,NA,NA
"734",0.000561753912676731,0.000592970592612434,"KY",2024-02-09,1,1,1,1,1,1,1,1
"735",0.000360016347374592,0.000512249356628178,"KY",2024-02-10,1,1,1,1,1,1,1,1
"736",NA,NA,"KY",2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA
"737",NA,NA,"KY",2024-02-12,NA,NA,NA,NA,NA,NA,NA,NA
"738",NA,NA,"KY",2024-02-13,NA,NA,NA,NA,NA,NA,NA,NA
"739",0.000217760604586458,0.00028480328511696,"KY",2024-02-14,1,1,1,1,1,1,1,1
"740",1.38455519880225,1.95886034891009,"KY",2024-02-15,1,0,1,0,1,0,1,0
"741",NA,NA,"KY",2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA
"742",NA,NA,"KY",2024-02-17,NA,NA,NA,NA,NA,NA,NA,NA
"743",0.000128537870463886,0.000158013690510242,"KY",2024-02-18,1,1,1,1,1,1,1,1
"744",0.000425480293386907,0.00013633974343629,"KY",2024-02-19,1,1,1,1,1,1,1,1
"745",1.37664897704187,0.98576172779105,"KY",2024-02-20,1,0,1,0,1,0,1,0
"746",NA,NA,"KY",2024-02-21,NA,NA,NA,NA,NA,NA,NA,NA
"747",NA,NA,"KY",2024-02-22,NA,NA,NA,NA,NA,NA,NA,NA
"748",NA,NA,"KY",2024-02-23,NA,NA,NA,NA,NA,NA,NA,NA
"749",NA,NA,"KY",2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA
"750",NA,NA,"KY",2024-02-25,NA,NA,NA,NA,NA,NA,NA,NA
"751",1.40123504166861,1.98155929666924,"KY",2024-02-26,1,0,1,0,1,0,1,0
"752",4.10829039039981e-05,4.17805120509395e-05,"KY",2024-02-27,1,1,1,1,1,1,1,1
"753",2.62053772622931e-05,3.60306100754897e-05,"KY",2024-02-28,1,1,1,1,1,1,1,1
"754",NA,NA,"KY",2024-02-29,NA,NA,NA,NA,NA,NA,NA,NA
"755",1.28269170054244e-05,2.67932533916213e-05,"KY",2024-03-01,1,1,1,1,1,1,1,1
"756",1.85120555060017e-05,2.31038640843149e-05,"KY",2024-03-02,1,1,1,1,1,1,1,1
"757",2.54395639463743,0.674549778830297,"LA",2024-01-21,1,1,0,0,1,0,0,0
"758",4.13300761148322,0.561636205658436,"LA",2024-01-22,1,1,0,0,1,1,0,0
"759",1.24775965072028,0.366712136245667,"LA",2024-01-23,1,1,0,0,1,1,0,0
"760",4.86860082343119,0.700206777324655,"LA",2024-01-24,1,0,1,0,1,0,0,0
"761",2.08699538558711,0.369469547152175,"LA",2024-01-25,1,0,1,0,1,0,0,0
"762",0.149817512086118,0.00446444733921375,"LA",2024-01-26,1,1,1,1,1,0,1,0
"763",0.85719297904752,0.236373576675905,"LA",2024-01-27,1,1,0,1,1,1,0,0
"764",0.810811470877535,0.190336816733518,"LA",2024-01-28,1,1,0,1,1,1,0,0
"765",0.658216612218205,0.113436288597639,"LA",2024-01-29,1,1,1,1,1,1,1,1
"766",0.0401694806401083,0.0025263779671509,"LA",2024-01-30,1,1,1,1,1,1,1,1
"767",0.139582795821474,0.00218870752201129,"LA",2024-01-31,1,1,1,1,1,0,1,0
"768",0.0414084172506527,0.00189542624856035,"LA",2024-02-01,1,1,1,1,1,1,1,1
"769",0.812478507012056,0.173818109081812,"LA",2024-02-02,1,0,1,1,1,0,0,1
"770",0.790791280572765,0.15986005031799,"LA",2024-02-03,1,0,1,1,1,1,1,1
"771",0.0577840753557383,0.00122845732843049,"LA",2024-02-04,1,1,1,1,1,0,1,0
"772",1.48258770534662,0.203272607793639,"LA",2024-02-05,1,1,0,0,1,1,0,0
"773",1.05254162239323,0.215659110467289,"LA",2024-02-06,1,1,0,0,1,1,0,0
"774",0.887822351325075,0.114763081599135,"LA",2024-02-07,1,1,0,1,1,1,0,0
"775",0.783975037918148,0.107972429470937,"LA",2024-02-08,1,0,1,1,1,0,0,1
"776",3.59601394734701,0.34402285255195,"LA",2024-02-09,1,1,0,0,1,1,0,0
"777",0.0215561264781867,0.000512249356628178,"LA",2024-02-10,1,1,1,1,1,1,1,1
"778",0.0141652351874103,0.000442436339627913,"LA",2024-02-11,1,1,1,1,1,1,1,1
"779",2.98979182998273,0.266850112327887,"LA",2024-02-12,1,0,0,0,1,0,0,0
"780",0.0528682665323182,0.000329895990427177,"LA",2024-02-13,1,1,1,1,1,1,1,1
"781",0.0117766757018115,0.00028480328511696,"LA",2024-02-14,1,1,1,1,1,1,1,1
"782",2.03632160837662,0.261857198212341,"LA",2024-02-15,1,0,0,0,1,0,0,0
"783",0.00965875806853361,0.000212185393913473,"LA",2024-02-16,1,1,1,1,1,1,1,1
"784",0.00103323857337276,0.000183116283211965,"LA",2024-02-17,1,1,1,1,1,1,1,1
"785",1.16719351300305,0.14105013890026,"LA",2024-02-18,1,1,0,0,1,1,0,0
"786",0.0112357388541859,0.00013633974343629,"LA",2024-02-19,1,1,1,1,1,1,0,0
"787",2.53220460813891,0.232626340592645,"LA",2024-02-20,1,1,0,0,1,1,0,0
"788",0.0140288467071061,0.000101477938029662,"LA",2024-02-21,1,1,1,1,1,1,1,1
"789",0.00522514724061693,8.75385329574149e-05,"LA",2024-02-22,1,1,1,1,1,1,1,1
"790",0.0165250702461909,7.55091147972842e-05,"LA",2024-02-23,1,1,1,1,1,1,1,1
"791",0.00161856267320488,6.51290235302856e-05,"LA",2024-02-24,1,1,1,1,1,1,1,1
"792",1.36463078233011,0.49599170913621,"LA",2024-02-25,1,1,0,0,1,1,0,0
"793",2.65498325462164,0.264704555389312,"LA",2024-02-26,1,1,0,0,1,1,0,0
"794",1.30153802547498,0.165542976274906,"LA",2024-02-27,1,1,0,0,1,1,0,0
"795",0.0046829579921894,3.60306100754897e-05,"LA",2024-02-28,1,1,1,1,1,1,1,1
"796",0.000662445328401526,3.10709807224824e-05,"LA",2024-02-29,1,1,1,1,1,1,1,1
"797",0.000940302694255594,2.67932533916213e-05,"LA",2024-03-01,1,1,1,1,1,1,1,1
"798",0.000459133896259713,2.31038640843149e-05,"LA",2024-03-02,1,1,1,1,1,1,1,1
"799",NA,NA,"MA",2024-01-21,NA,NA,NA,NA,NA,NA,NA,NA
"800",0.122739950248124,0.00781847498143964,"MA",2024-01-22,1,1,1,1,1,1,0,0
"801",0.693648957212653,0.261876377916899,"MA",2024-01-23,1,0,1,1,1,0,1,0
"802",0.940527268915848,0.455878883804633,"MA",2024-01-24,1,0,1,0,1,0,1,0
"803",0.105620610896338,0.00514063093353085,"MA",2024-01-25,1,1,1,1,1,1,1,1
"804",0.0451946721614111,0.00446444733921375,"MA",2024-01-26,1,1,1,1,1,0,1,0
"805",0.0219669678916037,0.00387503415951453,"MA",2024-01-27,1,1,1,1,1,1,1,1
"806",0.00239789809363279,0.00336168015344793,"MA",2024-01-28,1,1,1,1,1,1,1,1
"807",0.082953181358629,0.0029149142712461,"MA",2024-01-29,1,1,1,1,1,1,1,1
"808",1.13821396827528,0.474367293772387,"MA",2024-01-30,1,1,0,0,1,1,0,0
"809",0.00652254891571467,0.00218870752201129,"MA",2024-01-31,1,1,1,1,1,1,1,1
"810",0.0429258541120916,0.00189542624856035,"MA",2024-02-01,1,1,1,1,1,1,1,1
"811",0.00458012703068506,0.00164084628241088,"MA",2024-02-02,1,1,1,1,1,1,1,1
"812",NA,NA,"MA",2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA
"813",0.00087456381132954,0.00122845732843049,"MA",2024-02-04,1,1,1,1,1,1,1,1
"814",0.0182855505858785,0.0010624580794842,"MA",2024-02-05,1,1,1,1,1,1,1,1
"815",0.0650550334858,0.000918642570660045,"MA",2024-02-06,1,1,1,1,1,1,1,1
"816",0.00441251988639381,0.000794096089036846,"MA",2024-02-07,1,1,1,1,1,1,1,1
"817",0.00696998013143846,0.00068627691895088,"MA",2024-02-08,1,1,1,1,1,1,1,1
"818",0.0114724000894674,0.000592970592612434,"MA",2024-02-09,1,1,1,1,1,1,1,1
"819",0.000384595379187277,0.000512249356628178,"MA",2024-02-10,1,1,1,1,1,1,1,1
"820",0.00652614520944048,0.000442436339627913,"MA",2024-02-11,1,1,1,1,1,1,1,1
"821",0.00967254052783678,0.000382073940247237,"MA",2024-02-12,1,1,1,1,1,1,1,1
"822",0.00619812488812602,0.000329895990427177,"MA",2024-02-13,1,1,1,1,1,1,1,1
"823",0.00638080437528528,0.00028480328511696,"MA",2024-02-14,1,1,1,1,1,1,1,1
"824",0.00156844148510891,0.000245842105078165,"MA",2024-02-15,1,1,1,1,1,1,1,1
"825",0.00129259848313082,0.000212185393913473,"MA",2024-02-16,1,1,1,1,1,1,1,1
"826",NA,NA,"MA",2024-02-17,NA,NA,NA,NA,NA,NA,NA,NA
"827",NA,NA,"MA",2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA
"828",NA,NA,"MA",2024-02-19,NA,NA,NA,NA,NA,NA,NA,NA
"829",0.000927264410671348,0.000117628809851518,"MA",2024-02-20,1,1,1,1,1,1,1,1
"830",0.000759168973362652,0.000101477938029662,"MA",2024-02-21,1,1,1,1,1,1,1,1
"831",0.000963745778723588,8.75385329574149e-05,"MA",2024-02-22,1,1,1,1,1,1,1,1
"832",0.00134804217796276,7.55091147972842e-05,"MA",2024-02-23,1,1,1,1,1,1,1,1
"833",NA,NA,"MA",2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA
"834",5.36128360408075e-05,5.61729499228954e-05,"MA",2024-02-25,1,1,1,1,1,1,1,1
"835",3.4902790653683e-05,4.84461873758158e-05,"MA",2024-02-26,1,1,1,1,1,1,1,1
"836",3.39269832985234e-05,4.17805120509395e-05,"MA",2024-02-27,1,1,1,1,1,1,1,1
"837",2.41547676026041e-05,3.60306100754897e-05,"MA",2024-02-28,1,1,1,1,1,1,1,1
"838",NA,NA,"MA",2024-02-29,NA,NA,NA,NA,NA,NA,NA,NA
"839",0.000169750369633938,2.67932533916213e-05,"MA",2024-03-01,1,1,1,1,1,1,1,1
"840",NA,NA,"MA",2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA
"841",0.0511922689881339,0.00897866674361296,"MD",2024-01-21,1,1,1,1,1,1,1,1
"842",0.607042537271522,0.22909651929133,"MD",2024-01-22,1,1,1,1,1,0,1,0
"843",0.0381380051812378,0.00680319040457568,"MD",2024-01-23,1,1,1,1,1,1,1,1
"844",0.153076776120425,0.00591567397370476,"MD",2024-01-24,1,1,1,1,1,1,1,1
"845",0.620530894558395,0.18647017270753,"MD",2024-01-25,1,1,1,1,1,0,1,0
"846",0.0898051301130461,0.00446444733921375,"MD",2024-01-26,1,1,1,1,1,1,1,1
"847",0.0027786892354975,0.00387503415951453,"MD",2024-01-27,1,1,1,1,1,1,1,1
"848",0.00237501611829459,0.00336168015344793,"MD",2024-01-28,1,1,1,1,1,1,1,1
"849",1.01575122705197,0.316058808196025,"MD",2024-01-29,1,1,0,0,1,0,0,1
"850",0.0400145746195258,0.0025263779671509,"MD",2024-01-30,1,1,1,1,1,1,1,1
"851",0.006208769077307,0.00218870752201129,"MD",2024-01-31,1,1,1,1,1,1,1,1
"852",1.12320423320224,0.382430908826992,"MD",2024-02-01,1,1,0,0,1,1,0,0
"853",1.09328425372791,0.319900924998823,"MD",2024-02-02,1,1,0,0,1,1,0,0
"854",0.00363113534662435,0.00141997953854963,"MD",2024-02-03,1,1,1,1,1,1,1,1
"855",0.00351780763564111,0.00122845732843049,"MD",2024-02-04,1,1,1,1,1,1,1,1
"856",0.0434814239218189,0.0010624580794842,"MD",2024-02-05,1,1,1,1,1,1,1,1
"857",1.2432044374286,0.641066669203591,"MD",2024-02-06,1,0,1,0,1,0,1,0
"858",1.11751851625932,0.242978190297995,"MD",2024-02-07,1,1,0,0,1,1,0,0
"859",0.00758903095819177,0.00068627691895088,"MD",2024-02-08,1,1,1,1,1,1,1,1
"860",0.00598041698569221,0.000592970592612434,"MD",2024-02-09,1,1,1,1,1,1,1,1
"861",0.000370566380577718,0.000512249356628178,"MD",2024-02-10,1,1,1,1,1,1,1,1
"862",NA,NA,"MD",2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA
"863",0.00629857436546213,0.000382073940247237,"MD",2024-02-12,1,1,1,1,1,1,1,1
"864",0.000216120116796472,0.000329895990427177,"MD",2024-02-13,1,1,1,1,1,1,1,1
"865",0.00554756561049641,0.00028480328511696,"MD",2024-02-14,1,1,1,1,1,1,1,1
"866",0.00067018166683952,0.000245842105078165,"MD",2024-02-15,1,1,1,1,1,0,1,0
"867",0.000623140898377478,0.000212185393913473,"MD",2024-02-16,1,1,1,1,1,1,1,1
"868",0.000615041081497819,0.000183116283211965,"MD",2024-02-17,1,1,1,1,1,1,1,1
"869",0.000473747402424722,0.000158013690510242,"MD",2024-02-18,1,1,1,1,1,1,1,1
"870",0.00147710484317771,0.00013633974343629,"MD",2024-02-19,1,1,1,1,1,1,1,1
"871",0.00117501228653646,0.000117628809851518,"MD",2024-02-20,1,1,1,1,1,1,1,1
"872",0.000294509974912059,0.000101477938029662,"MD",2024-02-21,1,1,1,1,1,1,1,1
"873",0.00161550599054164,8.75385329574149e-05,"MD",2024-02-22,1,1,1,1,1,1,1,1
"874",4.34870669542876e-05,7.55091147972842e-05,"MD",2024-02-23,1,1,1,1,1,1,1,1
"875",6.66801693342267e-05,6.51290235302856e-05,"MD",2024-02-24,1,1,1,1,1,1,1,1
"876",0.00035848106013386,5.61729499228954e-05,"MD",2024-02-25,1,1,1,1,1,1,1,1
"877",0.00141377116780515,4.84461873758158e-05,"MD",2024-02-26,1,1,1,1,1,1,1,1
"878",0.000125172042191164,4.17805120509395e-05,"MD",2024-02-27,1,1,1,1,1,1,1,1
"879",1.36834938715698,0.397441797429242,"MD",2024-02-28,1,1,0,0,1,1,0,0
"880",7.65513799853082e-05,3.10709807224824e-05,"MD",2024-02-29,1,1,1,1,1,1,1,1
"881",NA,NA,"MD",2024-03-01,NA,NA,NA,NA,NA,NA,NA,NA
"882",NA,NA,"MD",2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA
"883",NA,NA,"ME",2024-01-21,NA,NA,NA,NA,NA,NA,NA,NA
"884",NA,NA,"ME",2024-01-22,NA,NA,NA,NA,NA,NA,NA,NA
"885",NA,NA,"ME",2024-01-23,NA,NA,NA,NA,NA,NA,NA,NA
"886",NA,NA,"ME",2024-01-24,NA,NA,NA,NA,NA,NA,NA,NA
"887",NA,NA,"ME",2024-01-25,NA,NA,NA,NA,NA,NA,NA,NA
"888",NA,NA,"ME",2024-01-26,NA,NA,NA,NA,NA,NA,NA,NA
"889",NA,NA,"ME",2024-01-27,NA,NA,NA,NA,NA,NA,NA,NA
"890",NA,NA,"ME",2024-01-28,NA,NA,NA,NA,NA,NA,NA,NA
