...1,es_score,brier_score,location,target_date,X22A_50_CI,X22D_50_CI,X22E_50_CI,X22F_50_CI,X23A_50_CI,other_50_CI,X22B_50_CI,X22A_95_CI,X22D_95_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,other_95_CI,X22B_95_CI
1687,1.32813611327108,0.4993693608801015,RI,2022-12-10,1,1,0,0,0,1,1,1,1,0,0,0,1,1
1688,5.14807800217116,0.392823653269289,RI,2022-12-11,1,1,0,0,0,1,1,1,1,0,0,0,1,0
1689,1.14566785849034,0.463700095812533,RI,2022-12-12,1,1,0,0,1,1,1,1,1,0,0,1,1,1
1690,0.574407002847489,0.337418370194908,RI,2022-12-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1691,0.254127243328898,0.0557470998698585,RI,2022-12-14,1,1,1,1,1,1,1,1,1,0,0,1,1,0
1692,0.922427832467453,0.0545845832142405,RI,2022-12-15,1,1,0,1,1,1,1,1,1,0,1,1,1,0
1693,1.78828582697331,0.344885852355381,RI,2022-12-16,0,1,0,1,1,1,1,0,1,0,0,0,1,0
1694,4.75457129124327,0.3927006514174385,RI,2022-12-17,1,1,0,1,0,1,1,1,1,0,1,0,1,0
1695,6.10364606615655,0.4312513327984515,RI,2022-12-18,1,1,0,1,1,1,0,1,1,0,1,1,1,0
1696,7.88660212285509,0.434565371178709,RI,2022-12-19,1,1,0,1,0,1,1,1,0,0,0,0,1,0
1697,0.909950699168635,0.64114747140315,RI,2022-12-20,1,1,1,1,0,1,1,1,1,0,1,0,1,1
1698,1.06142130273289,0.4523259752981065,RI,2022-12-21,1,1,0,1,1,1,0,1,1,0,1,1,1,0
1699,7.90551216224532,0.61843790187104,RI,2022-12-22,1,1,0,1,0,1,1,1,0,0,1,0,1,0
1700,7.63122264588038,0.447942789245097,RI,2022-12-23,1,1,0,1,0,1,0,1,0,0,0,1,1,0
1701,0.522311265918197,0.322876557662211,RI,2022-12-24,1,1,1,1,1,1,1,1,1,0,1,0,1,1
1702,NA,NA,RI,2022-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1703,17.1562693395199,0.48222973218881,RI,2022-12-26,1,1,0,1,0,1,0,1,1,0,0,0,1,0
1704,0.427425329838239,0.3011097381006785,RI,2022-12-27,1,1,1,1,1,1,1,1,1,0,1,0,1,1
1705,0.692496526615175,0.4892017411637215,RI,2022-12-28,1,1,1,1,0,1,1,1,1,0,1,0,1,1
1706,0.662935234661305,0.464815596439264,RI,2022-12-29,1,1,1,1,1,1,1,1,1,0,1,0,1,1
1707,0.935346340900475,0.2799826574475545,RI,2022-12-30,1,1,1,1,0,1,1,1,1,1,0,0,1,1
1708,11.6009472316149,0.3823419288333635,RI,2022-12-31,1,1,0,1,0,1,1,1,0,0,0,0,1,0
1709,NA,NA,RI,2023-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1710,15.1769671682835,0.37963835698782,RI,2023-01-02,1,1,0,1,0,0,0,1,0,0,0,0,0,0
1711,3.36118919521656,0.360021686865923,RI,2023-01-03,1,1,0,0,0,1,1,1,1,0,0,0,1,1
1712,1.89507863451327,0.354585642620962,RI,2023-01-04,1,1,0,1,0,1,0,1,1,0,0,0,1,1
1713,0.812061460438972,0.340262848212247,RI,2023-01-05,1,1,1,0,1,1,1,1,1,0,0,0,1,1
1714,7.56840994272292,0.309616945303602,RI,2023-01-06,1,0,0,1,0,1,1,1,0,0,0,0,1,1
1715,1.42412743736766,0.259195992547621,RI,2023-01-07,1,1,0,1,1,1,1,1,1,1,1,1,1,1
1716,2.19225988307025,0.266341391619257,RI,2023-01-08,1,1,0,1,0,1,1,1,1,0,0,1,1,1
1717,6.61725432218408,0.228581291093932,RI,2023-01-09,1,1,0,1,0,1,0,1,1,0,1,0,1,0
1718,NA,NA,RI,2023-01-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1719,1.42554801831489,0.150731121631364,RI,2023-01-11,1,1,0,1,0,1,1,1,1,0,1,0,1,1
1720,2.13824855079154,0.133153042471876,RI,2023-01-12,1,1,0,1,0,1,1,1,1,0,1,0,1,1
1721,1.69713611870109,0.222016196814952,RI,2023-01-13,1,1,0,1,1,1,0,1,1,0,1,1,1,0
1722,0.726449536821659,0.182753346200932,RI,2023-01-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1723,1.17793696936644,0.3683710315896325,SC,2022-12-04,1,1,1,0,1,0,1,1,1,0,0,1,1,1
1724,3.05168040360872,0.397231451733107,SC,2022-12-05,0,1,0,1,1,1,0,0,0,0,1,0,1,0
1725,4.71604386791238,0.302775869210558,SC,2022-12-06,1,1,0,1,1,1,0,0,0,0,1,0,1,0
1726,1.85290625505626,0.2579225321361245,SC,2022-12-07,1,1,1,1,1,0,1,1,0,0,0,0,0,0
1727,3.34888030573913,0.265289040575312,SC,2022-12-08,0,0,1,1,1,1,0,0,0,0,0,0,1,1
1728,3.6589166930477,0.307004166048747,SC,2022-12-09,1,0,0,1,1,1,0,1,1,0,1,0,1,0
1729,2.20715374272743,0.4553230924947565,SC,2022-12-10,1,1,0,1,1,1,0,1,1,0,1,1,1,0
1730,0.759397002443278,0.280355690587254,SC,2022-12-11,1,0,1,1,1,1,1,1,0,0,0,1,1,0
1731,3.30009440588887,0.3738595270919955,SC,2022-12-12,0,1,0,1,1,1,0,1,1,0,0,1,1,0
1732,1.42003839193856,0.333122719629985,SC,2022-12-13,1,1,1,1,1,0,1,1,1,0,0,1,0,0
1733,1.24994931866647,0.1875294377944845,SC,2022-12-14,1,1,1,1,1,1,1,1,0,0,1,1,1,0
1734,2.87443739817762,0.18117227013571,SC,2022-12-15,1,1,0,1,0,0,1,0,0,0,0,0,0,0
1735,2.87999833523327,0.3907014875210585,SC,2022-12-16,1,1,0,1,1,1,0,1,1,0,0,1,1,0
1736,1.29187635826736,0.352070483117694,SC,2022-12-17,1,1,1,1,1,1,0,1,1,0,1,0,1,0
1737,3.57240330902405,0.2119442247247485,SC,2022-12-18,1,1,1,1,0,1,0,0,0,1,0,0,1,0
1738,5.6785683225492,0.2279566267343965,SC,2022-12-19,1,1,1,1,0,0,0,0,0,0,1,0,0,0
1739,1.69074043924462,0.213534215407158,SC,2022-12-20,1,1,1,1,1,1,0,0,1,0,0,0,1,0
1740,2.18617915787719,0.222108839618685,SC,2022-12-21,1,1,1,1,0,0,1,1,1,1,0,0,0,0
1741,3.89495200564508,0.130461346403389,SC,2022-12-22,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1742,6.95282594463431,0.2952261715246225,SC,2022-12-23,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1743,3.60244140519512,0.287569946042636,SC,2022-12-24,1,1,1,1,0,1,0,1,1,0,1,0,1,0
1744,NA,NA,SC,2022-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1745,9.20862824473283,0.2702295077207355,SC,2022-12-26,0,1,1,0,0,0,0,0,1,0,0,0,0,0
1746,4.41658675843199,0.2272535333389595,SC,2022-12-27,1,1,0,1,0,0,0,1,1,0,0,0,0,0
1747,3.89706039568707,0.3381317997161525,SC,2022-12-28,1,0,1,1,0,1,0,1,0,0,0,0,1,0
1748,3.5426924940046,0.337315972913261,SC,2022-12-29,1,0,1,1,0,0,1,1,0,0,1,0,0,0
1749,15.569605078168,0.3330549709132575,SC,2022-12-30,1,0,1,1,0,0,0,1,0,0,0,0,0,0
1750,8.06895754207231,0.277320433593899,SC,2022-12-31,0,1,0,1,0,1,0,0,0,0,1,0,1,0
1751,0.211515097707629,0.148035715022587,SC,2023-01-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1752,5.01747120341889,0.3422763166370935,SC,2023-01-02,1,1,1,1,0,0,0,1,1,0,1,0,0,0
1753,32.9252672607029,0.3054825979135665,SC,2023-01-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1754,9.60269861924766,0.3413456155507195,SC,2023-01-04,1,0,0,1,0,0,0,1,0,0,0,0,0,0
1755,17.3426037572681,0.309304220818263,SC,2023-01-05,1,1,0,1,0,0,0,1,0,0,1,0,0,0
1756,14.7201414894261,0.3711861409849645,SC,2023-01-06,0,1,0,1,0,0,0,0,1,0,1,0,0,0
1757,4.47443192790016,0.41010914384039,SC,2023-01-07,0,1,1,0,0,0,1,0,1,1,0,0,0,1
1758,5.56388602099509,0.34277749430923,SC,2023-01-08,1,1,0,1,0,0,0,1,1,0,0,0,0,0
1759,14.6330291333579,0.3998563222267955,SC,2023-01-09,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1760,1.68472858597801,0.351578349624486,SC,2023-01-10,1,1,1,1,1,1,0,1,1,0,1,1,1,0
1761,4.3849471778931,0.385470755862701,SC,2023-01-11,1,1,1,1,0,1,0,1,1,0,0,0,1,0
1762,8.30195698414039,0.353908329873799,SC,2023-01-12,1,1,0,1,0,1,0,1,1,0,1,0,1,0
1763,12.5121736058693,0.3991904989060965,SC,2023-01-13,1,0,0,1,0,0,0,1,0,0,0,0,0,0
1764,6.99561572183873,0.3896023860661175,SC,2023-01-14,1,1,0,1,0,0,0,1,1,0,0,0,0,0
1765,NA,NA,SD,2022-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1766,0.993306256714138,0.70709902246219,SD,2022-12-05,1,1,1,0,1,1,1,1,1,0,0,1,1,1
1767,0.348587115521701,0.0808713259772215,SD,2022-12-06,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1768,1.93023332502651,0.3122395070375205,SD,2022-12-07,1,1,1,1,1,1,0,1,0,1,1,1,1,0
1769,1.58324117371686,0.72326198609227,SD,2022-12-08,1,0,0,1,1,0,1,1,0,0,1,1,0,1
1770,0.537344913973861,0.068211234201075,SD,2022-12-09,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1771,0.525155308906128,0.325167041173313,SD,2022-12-10,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1772,1.01150169812565,0.71721292682319,SD,2022-12-11,1,0,1,1,1,1,1,1,0,1,1,1,1,0
1773,0.26774605234324,0.059429263563583,SD,2022-12-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1774,0.0816446560321014,0.05736637487359,SD,2022-12-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1775,1.01665463979906,0.724987483716165,SD,2022-12-14,1,0,1,1,1,1,1,1,0,0,1,1,1,1
1776,0.0779055602263617,0.0545845832142405,SD,2022-12-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1777,NA,NA,SD,2022-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1778,NA,NA,SD,2022-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1779,NA,NA,SD,2022-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1780,NA,NA,SD,2022-12-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1781,NA,NA,SD,2022-12-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1782,0.707169696023406,0.364990849000277,SD,2022-12-21,1,1,1,1,1,1,0,1,1,1,1,0,1,0
1783,NA,NA,SD,2022-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1784,NA,NA,SD,2022-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1785,NA,NA,SD,2022-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1786,NA,NA,SD,2022-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1787,NA,NA,SD,2022-12-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1788,0.124726338744919,0.0895830988224085,SD,2022-12-27,1,1,1,1,1,1,1,1,1,0,1,0,1,1
1789,0.801763185963191,0.3908800784838485,SD,2022-12-28,1,1,1,1,1,1,0,1,1,1,1,0,1,0
1790,NA,NA,SD,2022-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1791,NA,NA,SD,2022-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1792,NA,NA,SD,2022-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1793,0.217721289071579,0.148035715022587,SD,2023-01-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1794,0.225922766069987,0.1642446780029765,SD,2023-01-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1795,1.87934521842746,0.4348255292343435,SD,2023-01-03,1,1,1,1,0,1,0,1,1,0,1,0,1,0
1796,0.980955826700954,0.4515417794050445,SD,2023-01-04,1,0,1,1,1,1,1,1,0,1,1,0,1,1
1797,1.06024970877044,0.4881348250964355,SD,2023-01-05,1,1,0,1,1,1,0,1,1,0,1,0,1,0
1798,NA,NA,SD,2023-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1799,NA,NA,SD,2023-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1800,1.00294768595519,0.706634368748315,SD,2023-01-08,1,1,1,1,1,1,0,1,1,1,1,0,1,0
1801,0.446900479986682,0.320716335478724,SD,2023-01-09,1,1,1,1,1,1,1,1,1,0,1,0,1,1
1802,NA,NA,SD,2023-01-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1803,1.22751466298154,0.376461169284036,SD,2023-01-11,1,1,0,1,0,1,1,1,1,1,1,1,1,1
1804,1.77837263657924,0.51942391771674,SD,2023-01-12,1,1,1,1,0,0,1,1,1,0,1,0,0,1
1805,1.05335167154719,0.746950297327765,SD,2023-01-13,1,1,1,1,1,1,0,1,1,1,1,0,1,0
1806,0.145541101665144,0.1023529539169065,SD,2023-01-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1807,1.28906492732085,0.297022655733381,TN,2022-12-04,1,1,1,1,1,1,0,1,0,0,0,0,1,1
1808,2.55508528868646,0.251735406083802,TN,2022-12-05,1,1,1,1,1,1,0,1,1,0,0,1,1,0
1809,2.75141258246291,0.282085575669356,TN,2022-12-06,1,1,1,1,1,1,0,0,0,0,0,0,0,0
1810,1.64545640936918,0.208498486940213,TN,2022-12-07,1,1,1,1,1,0,1,0,1,0,0,1,0,0
1811,1.73718424533015,0.239629424653536,TN,2022-12-08,1,1,1,1,1,1,1,1,0,0,0,0,1,1
1812,1.44392732687981,0.195426580913592,TN,2022-12-09,1,1,1,1,1,1,1,1,0,0,0,0,0,0
1813,1.3085678372884,0.1880484513550335,TN,2022-12-10,1,1,1,1,1,1,1,1,1,0,0,0,0,0
1814,5.99986520070731,0.4132180319865795,TN,2022-12-11,0,1,0,1,1,1,0,0,0,0,1,1,1,0
1815,1.93549033941353,0.222229776128244,TN,2022-12-12,0,1,1,1,1,1,1,0,1,0,0,0,1,0
1816,3.87872880445105,0.2748937632598485,TN,2022-12-13,1,1,1,1,0,0,0,1,1,0,0,0,0,0
1817,4.25903228899238,0.1865182721220035,TN,2022-12-14,1,1,0,1,0,1,0,1,0,0,0,0,1,0
1818,4.84410112693904,0.331825044890943,TN,2022-12-15,1,1,0,0,1,1,0,1,0,0,0,0,1,0
1819,7.95414681119442,0.367391913373279,TN,2022-12-16,1,1,0,1,1,1,0,1,0,0,0,0,1,0
1820,2.95246872089703,0.297155186127954,TN,2022-12-17,1,1,0,0,1,0,0,1,0,0,0,1,0,0
1821,1.50235424920668,0.2774697963603205,TN,2022-12-18,1,1,1,1,1,0,1,1,0,0,1,0,0,0
1822,5.43348178536019,0.2733815131425025,TN,2022-12-19,1,0,1,1,0,0,0,1,0,0,0,0,0,0
1823,6.20733712778393,0.246283952302733,TN,2022-12-20,1,0,1,1,0,1,0,0,0,0,0,0,0,0
1824,6.82461232469832,0.271260265761422,TN,2022-12-21,1,0,1,1,0,1,0,1,0,1,0,0,0,0
1825,3.97915058775937,0.247432104668176,TN,2022-12-22,0,1,1,0,0,0,0,1,0,0,0,0,0,0
1826,1.30095592490688,0.240162375537525,TN,2022-12-23,1,1,1,1,1,1,0,1,1,1,1,1,0,0
1827,4.07119636955405,0.334313195170726,TN,2022-12-24,1,0,0,1,0,0,0,0,0,0,1,1,0,0
1828,1.35140948979272,0.394711724329694,TN,2022-12-25,1,1,0,0,1,1,1,1,1,1,0,1,1,0
1829,3.40024050942744,0.3572157843540935,TN,2022-12-26,1,1,0,0,1,0,1,1,0,1,0,0,0,0
1830,1.45893434945538,0.374111450154833,TN,2022-12-27,1,1,1,0,1,0,1,1,1,0,1,0,0,0
1831,1.0117642650191,0.154304666506248,TN,2022-12-28,1,1,0,1,1,1,1,1,1,0,0,0,1,1
1832,1.637865542628,0.396140242209234,TN,2022-12-29,1,1,1,1,1,1,0,1,1,0,1,0,1,0
1833,4.61622003424865,0.2553129262943825,TN,2022-12-30,1,1,0,1,0,0,0,1,0,0,1,0,0,0
1834,4.02599980311554,0.53219959978194,TN,2022-12-31,1,1,0,1,0,0,0,1,1,0,1,0,0,0
1835,NA,NA,TN,2023-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1836,1.94760012211103,0.2512055531122145,TN,2023-01-02,1,1,0,1,0,1,0,1,1,0,1,0,1,0
1837,1.85626517824944,0.3257860899030785,TN,2023-01-03,1,0,1,1,1,1,1,1,0,0,1,0,1,0
1838,6.73572997902143,0.341442717417198,TN,2023-01-04,1,1,0,1,0,0,0,1,1,0,0,0,0,1
1839,7.97696491754682,0.296587813125602,TN,2023-01-05,1,1,0,1,0,1,0,1,0,0,1,0,1,1
1840,4.86856381912969,0.332355178465298,TN,2023-01-06,1,1,0,1,0,0,1,1,1,0,0,0,0,1
1841,2.81358500565569,0.413025502638995,TN,2023-01-07,1,1,1,1,0,1,0,1,0,0,1,0,1,0
1842,1.58239605255727,0.2777767078749255,TN,2023-01-08,1,1,0,1,0,1,1,1,1,0,1,0,1,1
1843,7.1977640028012,0.4849548355075745,TN,2023-01-09,1,0,1,1,0,0,0,1,0,0,1,0,0,0
1844,0.487544044392747,0.348179343275747,TN,2023-01-10,1,1,1,1,1,1,1,1,1,0,1,0,1,1
1845,1.58242206954609,0.3802528071261825,TN,2023-01-11,1,0,1,1,0,1,0,1,0,0,0,1,1,0
1846,2.37751003339855,0.488362538685582,TN,2023-01-12,1,1,0,1,0,1,0,1,1,0,1,0,1,0
1847,6.6000340832434,0.4028986522773075,TN,2023-01-13,1,1,0,1,0,1,1,1,1,0,1,0,1,1
1848,3.67091508132522,0.4803744043502815,TN,2023-01-14,1,1,1,0,0,1,0,1,1,0,0,0,1,0
1849,3.7658311733481,0.223218332525258,TX,2022-12-04,0,1,0,1,0,1,1,0,0,0,0,0,0,0
1850,3.32994524066032,0.2324888323013685,TX,2022-12-05,1,1,0,1,0,1,1,1,0,0,0,0,1,0
1851,1.64527455509477,0.248755940293865,TX,2022-12-06,1,1,1,1,1,1,1,1,0,0,0,0,0,0
1852,2.02079462276878,0.2694580163227155,TX,2022-12-07,1,1,1,1,1,0,1,0,0,0,1,0,0,0
1853,2.36369857349117,0.2611466692866145,TX,2022-12-08,1,1,1,1,1,1,1,1,0,1,0,0,0,0
1854,10.1099574485863,0.182290375270562,TX,2022-12-09,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1855,3.92202092972158,0.2393710662399805,TX,2022-12-10,1,0,1,1,0,1,1,0,0,0,0,0,1,0
1856,5.62967521458486,0.2369149012554145,TX,2022-12-11,1,0,1,0,0,0,1,1,0,0,0,0,0,0
1857,12.0164252724759,0.2062894830483485,TX,2022-12-12,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1858,9.16389253732913,0.2055280374370925,TX,2022-12-13,0,0,0,1,0,0,1,0,1,0,0,0,0,1
1859,6.17949122829779,0.199690085043267,TX,2022-12-14,1,1,0,0,0,0,1,1,0,0,0,0,0,0
1860,9.88962566128994,0.188560137476082,TX,2022-12-15,0,1,0,1,0,1,1,0,0,0,0,0,0,1
1861,3.56305644404331,0.2370293984424055,TX,2022-12-16,1,1,1,1,0,1,0,0,0,0,0,0,1,0
1862,6.89219912146295,0.232495299336413,TX,2022-12-17,1,1,1,1,0,0,0,1,1,0,0,0,0,0
1863,6.89697766664226,0.223286950405714,TX,2022-12-18,1,1,1,1,0,0,0,0,0,1,0,0,0,0
1864,15.2464988013068,0.2312371195153645,TX,2022-12-19,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1865,5.35951342381344,0.1790414754406725,TX,2022-12-20,1,1,0,1,0,1,1,1,0,0,0,0,1,0
1866,4.35359061880066,0.2327038047439605,TX,2022-12-21,1,1,1,1,0,1,0,0,0,1,0,0,0,0
1867,6.10945855154884,0.2332589927900165,TX,2022-12-22,1,1,1,1,0,0,0,1,0,0,0,0,0,0
1868,3.86425293381259,0.2031770913162905,TX,2022-12-23,0,1,0,1,0,0,1,1,1,0,1,0,0,0
1869,2.15635349808664,0.205116178724477,TX,2022-12-24,0,1,1,1,0,1,1,0,1,0,1,0,1,0
1870,NA,NA,TX,2022-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1871,12.822346148852,0.188139762209538,TX,2022-12-26,1,1,0,1,0,0,1,1,0,0,0,0,0,0
1872,7.65590792842241,0.213441384880288,TX,2022-12-27,1,1,0,1,0,0,1,0,1,0,0,0,0,0
1873,8.45387750377413,0.2817517800323895,TX,2022-12-28,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1874,20.3517620522844,0.27506564404385,TX,2022-12-29,1,0,0,1,0,1,0,1,0,0,0,0,1,0
1875,59.4736647429078,0.251556385672708,TX,2022-12-30,1,1,0,0,0,0,0,1,1,0,0,0,0,0
1876,28.6536301270156,0.250548527193323,TX,2022-12-31,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1877,0.566860884368941,0.148035715022587,TX,2023-01-01,1,1,1,1,1,1,1,1,1,0,1,0,1,1
1878,79.690317042461,0.248549651956121,TX,2023-01-02,1,1,0,0,0,0,0,1,0,0,0,0,0,0
1879,64.2973356520834,0.269260362462568,TX,2023-01-03,1,1,0,1,0,0,0,0,1,0,0,0,0,0
1880,19.1352761917305,0.321330305861802,TX,2023-01-04,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1881,39.435913536732,0.3438618388414605,TX,2023-01-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1882,44.0376567070691,0.324652347725507,TX,2023-01-06,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1883,31.4659656395346,0.3786159577729295,TX,2023-01-07,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1884,21.6588694525373,0.3269743891955925,TX,2023-01-08,1,1,0,1,0,0,0,0,1,0,0,0,0,0
1885,58.075091100745,0.369125351320694,TX,2023-01-09,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1886,45.6736171811328,0.3730141004590225,TX,2023-01-10,1,0,0,0,0,1,0,1,0,0,0,0,1,0
1887,57.2681221870852,0.399527027612693,TX,2023-01-11,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1888,52.2498038963369,0.4101832214674495,TX,2023-01-12,1,1,0,0,0,0,0,1,0,0,0,0,0,0
1889,37.8011868634724,0.437138670427015,TX,2023-01-13,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1890,22.1131284805609,0.434866402809787,TX,2023-01-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1891,0.641470865489267,0.2576930789281985,UT,2022-12-04,1,1,1,1,1,1,1,1,1,0,1,0,1,0
1892,1.95463291300475,0.318728921844843,UT,2022-12-05,1,1,1,1,1,0,1,0,1,0,1,1,0,0
1893,1.30130015938174,0.300060122797308,UT,2022-12-06,1,1,1,1,1,1,1,1,0,0,1,0,1,0
1894,1.2901160678061,0.2865158617041575,UT,2022-12-07,1,1,1,1,1,0,1,0,1,1,0,1,0,0
1895,0.500039678581883,0.3165897277413965,UT,2022-12-08,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1896,1.11035143051943,0.3286967347359485,UT,2022-12-09,0,1,1,0,1,1,1,0,1,0,0,0,1,1
1897,3.73589373600177,0.348831777777212,UT,2022-12-10,1,1,0,1,1,1,0,0,0,0,1,1,1,0
1898,0.723830823641313,0.2147406410133135,UT,2022-12-11,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1899,2.74813560720519,0.3085296033206215,UT,2022-12-12,1,1,0,1,1,1,0,1,0,0,1,0,1,0
1900,1.71214470493406,0.244067705087802,UT,2022-12-13,1,1,1,1,1,1,0,0,0,1,1,0,1,0
1901,0.955152845320648,0.257192288757079,UT,2022-12-14,1,1,1,1,1,1,1,1,1,0,0,0,1,0
1902,3.17844247710358,0.658385826349935,UT,2022-12-15,1,1,0,0,1,1,0,1,1,0,0,1,1,0
1903,0.611201006262625,0.2571299276815955,UT,2022-12-16,1,1,1,1,1,1,1,1,1,1,1,0,1,0
1904,2.91927442071917,0.39469362490318,UT,2022-12-17,1,1,0,1,1,1,0,1,1,0,1,1,1,0
1905,0.753614675288006,0.2221927392630385,UT,2022-12-18,1,1,1,0,1,1,1,1,0,0,1,1,1,1
1906,0.568655478080177,0.17474000771901,UT,2022-12-19,1,1,1,1,1,1,1,1,0,0,1,0,1,0
1907,2.01492436253032,0.52872842555406,UT,2022-12-20,1,1,0,0,1,1,0,1,1,0,0,0,1,0
1908,1.62474271050413,0.1607682195591635,UT,2022-12-21,1,1,1,1,0,1,1,1,1,0,1,0,1,0
1909,0.641771997076112,0.2659440067139775,UT,2022-12-22,1,1,1,1,1,1,0,1,1,1,1,1,1,1
1910,1.04806124222942,0.152711889789471,UT,2022-12-23,1,1,1,1,1,1,1,1,1,0,0,0,1,0
1911,0.954106646792841,0.679505807377435,UT,2022-12-24,1,1,1,1,1,1,0,1,1,0,1,1,1,0
1912,0.103933552723631,0.075344520718785,UT,2022-12-25,1,1,1,1,1,1,1,1,0,0,1,1,1,1
1913,0.623766593476635,0.2574493541998675,UT,2022-12-26,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1914,1.69291907853677,0.40216727378568,UT,2022-12-27,1,0,1,1,1,1,1,1,0,1,1,0,1,1
1915,0.141744362496884,0.098488487396669,UT,2022-12-28,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1916,1.5067827963856,0.274885795564984,UT,2022-12-29,1,1,1,0,0,1,1,1,1,0,0,0,1,0
1917,0.836956052265791,0.402093006121964,UT,2022-12-30,1,1,1,1,1,1,0,1,1,0,1,1,1,0
1918,1.67641439325963,0.133409786821219,UT,2022-12-31,1,1,0,1,0,1,1,1,1,0,1,0,1,1
1919,NA,NA,UT,2023-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1920,2.35751977228128,0.238782570953752,UT,2023-01-02,1,1,0,1,0,1,0,1,1,0,1,0,1,0
1921,1.48910151415934,0.350308527370047,UT,2023-01-03,1,0,1,0,0,1,1,1,0,1,0,0,1,1
1922,2.74995012190413,0.2712450933014565,UT,2023-01-04,1,1,0,1,0,1,0,1,0,0,1,0,1,0
1923,0.714133337247943,0.2428344058434435,UT,2023-01-05,1,1,1,1,1,1,1,1,1,0,1,0,1,0
1924,3.6149958966086,0.2465355682031415,UT,2023-01-06,1,1,0,1,0,1,1,1,0,0,1,0,1,1
1925,1.39341585427458,0.4191442634670525,UT,2023-01-07,1,1,1,1,0,0,1,1,1,0,1,1,0,1
