...1,es_score,brier_score,location,target_date,X22B_50_CI,X22F_50_CI,X23A_50_CI,X23C_50_CI,other_50_CI,X22E_50_CI,X22B_95_CI,X22F_95_CI,X23A_95_CI,X23C_95_CI,other_95_CI,X22E_95_CI
782,0.970631365024415,0.1573204064665895,LA,2023-02-23,1,1,1,0,1,1,1,1,0,0,1,1
783,0.058401807843209,0.00547656183877185,LA,2023-02-24,1,1,1,1,1,1,1,1,1,1,1,1
784,1.3121240025955,0.9278183196123,LA,2023-02-25,1,1,0,1,0,1,1,1,1,1,0,0
785,0.0222521705594191,0.00420826824584517,LA,2023-02-26,1,1,1,1,1,1,1,1,1,1,1,1
786,1.64403451424064,0.2625764105215815,LA,2023-02-27,0,1,0,1,1,1,0,1,0,1,1,0
787,0.886732904529073,0.2251341662020745,LA,2023-02-28,1,1,0,1,1,0,1,1,0,1,1,0
788,1.11298019572891,0.1909793101029395,LA,2023-03-01,0,1,1,1,1,1,0,1,0,1,1,1
789,0.0268668826462152,0.002469901470537715,LA,2023-03-02,1,1,1,1,1,1,1,1,1,1,1,1
790,0.0267851489402986,0.002159632433600065,LA,2023-03-03,1,1,1,1,1,1,1,1,1,1,1,1
791,1.19126272758868,0.4589685196355845,LA,2023-03-04,1,1,0,1,1,0,1,1,0,1,1,0
792,1.29798034621926,0.479006409921818,LA,2023-03-05,1,1,0,1,0,1,1,1,0,1,0,1
793,0.00782909310816583,0.001440980418729095,LA,2023-03-06,1,1,1,1,1,1,1,1,1,1,1,1
794,0.00714016176283952,0.00125850478566525,LA,2023-03-07,1,1,1,1,1,1,1,1,1,1,1,1
795,NA,NA,LA,2023-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
796,1.25099454984162,0.470422069321589,LA,2023-03-09,1,1,0,1,1,0,1,1,0,1,1,0
797,0.00950768973404957,8.37388117355995e-4,LA,2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1
798,1.26126718355813,0.474101756189293,LA,2023-03-11,1,1,0,1,1,0,1,1,0,1,1,0
799,8.30393154844565,0.1358557531011645,MA,2023-01-29,1,1,0,1,1,0,1,1,0,1,1,0
800,20.1994631400485,0.197605005821324,MA,2023-01-30,0,0,0,1,1,0,0,0,0,0,1,0
801,2.53793421665896,0.1900299452142215,MA,2023-01-31,1,1,0,1,1,0,1,0,0,1,1,0
802,0.338632974546852,0.083782284297007,MA,2023-02-01,1,1,1,1,1,1,1,1,0,1,1,0
803,0.373473334712752,0.166480029529223,MA,2023-02-02,1,1,1,1,1,1,1,1,1,1,1,1
804,3.85974811117722,0.1459433909207645,MA,2023-02-03,1,1,0,0,1,0,1,0,1,0,1,0
805,1.69949092973236,0.1038220892523115,MA,2023-02-04,1,1,0,1,1,0,1,0,0,0,1,0
806,8.84661595373207,0.055271467611926,MA,2023-02-05,1,1,0,1,1,0,1,0,0,1,1,0
807,3.95744886646158,0.16827814049295,MA,2023-02-06,1,1,0,0,0,0,1,1,0,1,0,0
808,4.40301637486356,0.110262497906005,MA,2023-02-07,1,1,0,1,1,0,1,1,0,0,1,0
809,5.91614380282102,0.112729974167083,MA,2023-02-08,0,1,0,0,1,0,0,0,0,0,1,0
810,6.69789734306865,0.1004074422912785,MA,2023-02-09,1,1,0,1,0,0,0,0,0,0,0,0
811,4.79053651696065,0.072728354155267,MA,2023-02-10,1,1,0,1,1,0,1,0,0,0,1,0
812,3.3264942933008,0.138024727978739,MA,2023-02-11,1,1,1,0,1,0,1,1,0,0,1,0
813,2.177737221412,0.02486448034659015,MA,2023-02-12,1,1,0,1,1,0,1,1,0,1,1,0
814,2.71428430727619,0.117427303262936,MA,2023-02-13,1,1,1,0,1,0,0,1,0,0,1,0
815,1.38744081922461,0.1312145122147215,MA,2023-02-14,0,1,1,0,1,1,0,1,0,0,1,0
816,4.64437299772666,0.0172705800848071,MA,2023-02-15,1,1,0,1,1,0,1,1,0,1,1,0
817,5.76561877064341,0.04362947155382165,MA,2023-02-16,0,1,0,1,1,0,1,0,0,0,1,0
818,3.14783329428924,0.03427417602812595,MA,2023-02-17,1,1,0,1,1,0,1,1,0,0,1,0
819,1.88145748950795,0.0518038236624015,MA,2023-02-18,0,1,0,1,1,0,0,1,1,1,1,0
820,1.81802408354536,0.0104571799323556,MA,2023-02-19,1,1,0,1,1,0,1,1,0,0,1,0
821,0.98763779430114,0.0985559352892865,MA,2023-02-20,1,1,1,1,0,1,1,1,0,1,0,1
822,1.03155186973596,0.0716393597753775,MA,2023-02-21,1,1,1,0,1,1,1,1,0,0,1,0
823,1.05741734827912,0.164670410291926,MA,2023-02-22,1,0,1,1,1,1,1,0,0,1,1,0
824,1.03236670003753,0.188697235716305,MA,2023-02-23,1,1,1,1,0,1,1,1,1,1,0,0
825,2.09949568155814,0.064674929281605,MA,2023-02-24,0,1,1,1,1,0,0,1,0,1,1,0
826,1.30056039868642,0.00480208890678727,MA,2023-02-25,1,1,0,1,1,0,1,1,0,1,1,0
827,0.92253793286688,0.004208268245845165,MA,2023-02-26,1,1,0,1,1,1,1,1,0,1,1,0
828,2.32728475184787,0.1379254381309815,MA,2023-02-27,0,1,0,1,1,1,0,1,0,1,1,0
829,3.60689116830816,0.2134868096188795,MA,2023-02-28,0,0,0,1,0,1,0,0,0,1,0,0
830,7.07537516747281,0.3065146448227715,MA,2023-03-01,1,0,0,1,0,0,1,0,0,1,0,0
831,2.80614524296471,0.1242953019542895,MA,2023-03-02,1,0,0,1,0,1,1,0,0,0,0,0
832,2.2382389358246,0.142005119189166,MA,2023-03-03,1,0,0,1,1,1,1,0,0,0,1,1
833,0.0203590613413333,0.00188770296303121,MA,2023-03-04,1,1,1,1,1,1,1,1,1,1,1,1
834,1.75629853778373,0.1604800597289675,MA,2023-03-05,1,0,0,1,0,1,1,0,0,1,0,0
835,0.954893699784122,0.0568146220659905,MA,2023-03-06,1,1,1,1,0,1,1,0,1,1,0,1
836,0.333137739929628,0.03125818950807935,MA,2023-03-07,1,1,1,1,1,1,1,1,1,1,1,1
837,0.95883921265315,0.04486996465404585,MA,2023-03-08,1,1,1,1,0,1,1,1,0,1,0,0
838,0.48561188410791,9.59352179790675e-4,MA,2023-03-09,1,1,1,1,1,1,1,1,0,1,1,0
839,5.20458893126019,0.1794147509998415,MA,2023-03-10,1,0,0,0,1,1,1,0,0,0,1,0
840,0.069439562117957307,7.30826366994385e-4,MA,2023-03-11,1,1,1,1,1,1,1,1,1,1,1,1
841,4.32071448882574,0.2085458615063845,MD,2023-01-29,1,1,0,1,1,0,1,0,0,0,1,0
842,15.9884097112117,0.158510065172214,MD,2023-01-30,1,0,0,1,1,0,0,0,0,1,1,0
843,12.6459270789465,0.111341021011269,MD,2023-01-31,1,1,0,1,1,0,1,0,0,1,0,0
844,7.87609733537213,0.1392728069179565,MD,2023-02-01,1,1,0,1,1,0,1,0,0,1,1,0
845,1.7491503794356,0.2110279749987,MD,2023-02-02,0,1,1,1,1,1,0,1,0,1,1,0
846,5.67290964786074,0.1445445846681195,MD,2023-02-03,1,1,0,1,1,0,0,0,0,0,1,0
847,4.40730385549389,0.1430485435461655,MD,2023-02-04,1,1,0,1,1,0,0,0,0,0,0,0
848,3.31266729382849,0.1454930363761575,MD,2023-02-05,1,0,0,1,1,0,1,0,0,1,0,0
849,8.30559727141555,0.0985192200066275,MD,2023-02-06,1,1,0,1,1,0,0,1,0,1,1,0
850,2.81653352158977,0.1599294835557765,MD,2023-02-07,1,1,1,1,0,0,0,0,0,1,1,0
851,5.70540704571574,0.117060181828897,MD,2023-02-08,1,1,0,1,1,0,0,0,0,1,1,0
852,6.55361496827401,0.0696744465382615,MD,2023-02-09,1,1,0,1,1,0,1,0,0,1,1,0
853,1.58994675002717,0.121886687760218,MD,2023-02-10,1,1,1,1,1,1,1,1,1,0,1,0
854,2.75909002390955,0.0280021876993808,MD,2023-02-11,1,1,0,1,1,0,1,0,0,0,1,1
855,1.63842140623899,0.1285583635621605,MD,2023-02-12,1,1,1,1,1,0,1,0,1,0,0,0
856,4.97098276450913,0.057708800388667,MD,2023-02-13,1,1,0,1,1,0,1,1,0,0,1,0
857,1.23538142138237,0.1353006336182525,MD,2023-02-14,1,1,1,1,0,1,1,0,0,0,0,0
858,2.80938684457126,0.1652197057097325,MD,2023-02-15,0,1,0,1,1,1,0,0,0,1,1,0
859,1.68310489517531,0.102493017600546,MD,2023-02-16,1,1,1,1,0,0,1,1,0,1,0,0
860,2.02437428499948,0.09313867534494,MD,2023-02-17,1,0,1,1,1,0,1,0,0,0,1,0
861,0.799377382760313,0.06994472829835,MD,2023-02-18,1,1,1,1,1,1,1,1,0,0,1,0
862,1.36192608013876,0.1528278823096995,MD,2023-02-19,0,0,1,1,1,1,0,0,0,1,1,0
863,2.08841509246145,0.1611263868336745,MD,2023-02-20,1,0,0,0,1,1,1,0,0,0,1,0
864,1.75215228549677,0.122885775897536,MD,2023-02-21,1,1,1,1,0,1,1,0,0,1,0,0
865,2.06169370931026,0.03633758457495155,MD,2023-02-22,0,1,0,1,1,0,0,1,0,1,1,0
866,0.390097584442947,0.0531038498379335,MD,2023-02-23,1,1,1,1,1,1,1,1,0,1,1,0
867,1.15336341440073,0.114839979359711,MD,2023-02-24,1,1,1,1,0,1,1,1,0,0,1,1
868,1.01593594515911,0.1164036520073985,MD,2023-02-25,0,1,1,1,1,1,0,1,0,1,1,1
869,3.47641348730046,0.2277313464368615,MD,2023-02-26,0,1,0,1,0,0,0,1,0,1,0,0
870,1.34624005673474,0.0920713758040645,MD,2023-02-27,0,0,1,1,1,1,0,0,0,1,1,0
871,1.90903478609136,0.105496411830008,MD,2023-02-28,1,1,0,1,0,1,1,1,0,1,0,0
872,0.952360518703525,0.0454163080135375,MD,2023-03-01,1,0,1,1,1,1,1,0,0,1,1,0
873,0.994303986615854,0.0400937411148776,MD,2023-03-02,1,0,1,1,1,1,1,0,0,1,1,1
874,1.41068239438993,0.097355791628532,MD,2023-03-03,1,0,0,1,1,1,1,0,0,1,1,0
875,2.48780123652387,0.1206831592956595,MD,2023-03-04,1,0,0,1,0,1,1,0,0,1,0,1
876,0.306336028831398,0.00164951115194722,MD,2023-03-05,1,1,1,1,1,1,1,1,1,1,1,1
877,4.47264075253797,0.206364230959706,MD,2023-03-06,1,0,0,1,1,0,1,0,0,1,1,0
878,0.95873794180921,0.0430147036389945,MD,2023-03-07,1,1,1,1,0,1,1,1,0,1,0,0
879,2.35558533678215,0.1152863234082325,MD,2023-03-08,1,0,0,1,1,1,1,0,0,1,1,0
880,1.25205856715737,0.077131153742479,MD,2023-03-09,1,1,0,1,0,1,1,1,0,1,0,0
881,3.96069770167793,0.1553437577200235,MD,2023-03-10,1,0,0,1,0,1,1,0,0,1,0,1
882,1.91984527106872,0.1621468541585645,MD,2023-03-11,1,0,0,1,0,1,1,0,0,1,0,0
883,NA,NA,ME,2023-01-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
884,1.75417930069195,0.284618181126472,ME,2023-01-30,1,1,1,0,0,0,1,0,0,0,0,1
885,0.433271838512855,0.171745764560208,ME,2023-01-31,1,1,1,1,1,1,1,1,0,1,1,0
886,NA,NA,ME,2023-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
887,0.50737917344361,0.151357716622809,ME,2023-02-02,1,1,1,1,1,1,1,1,0,1,1,0
888,0.440573337385565,0.308877867811842,ME,2023-02-03,1,1,1,1,1,1,1,1,0,1,1,0
889,0.282899653503053,0.0615178810743065,ME,2023-02-04,1,1,1,1,1,1,1,1,1,1,1,1
890,0.448133291007839,0.055271467611926,ME,2023-02-05,1,1,1,1,1,1,1,1,0,1,1,0
891,1.93840721463807,0.4241602718243765,ME,2023-02-06,0,1,1,1,1,1,0,1,0,1,1,1
892,0.385612928559975,0.238340926700026,ME,2023-02-07,1,1,1,1,1,1,1,1,0,1,1,0
893,0.343958166660511,0.03963981109334265,ME,2023-02-08,1,1,1,1,1,1,1,1,0,1,1,0
894,1.50645472401306,0.350263619307313,ME,2023-02-09,1,1,1,0,0,1,1,1,0,0,0,0
895,0.143012270328112,0.0314903484274728,ME,2023-02-10,1,1,1,1,1,1,1,1,1,1,1,1
896,0.0394878124540307,0.0280021876993808,ME,2023-02-11,1,1,1,1,1,1,1,1,1,1,1,1
897,NA,NA,ME,2023-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
898,0.209047306846678,0.02204818732063635,ME,2023-02-13,1,1,1,1,1,1,1,1,0,1,1,0
899,0.100845932341356,0.0195256219869379,ME,2023-02-14,1,1,1,1,1,1,1,1,1,1,1,1
900,0.161910658691667,0.0172705800848071,ME,2023-02-15,1,1,1,1,1,1,1,1,1,1,1,1
901,1.91277476076407,0.518609619632825,ME,2023-02-16,1,1,0,1,1,0,1,1,0,1,1,0
902,0.0687608249052164,0.01346613430485655,ME,2023-02-17,1,1,1,1,1,1,1,1,0,1,1,0
903,NA,NA,ME,2023-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
904,NA,NA,ME,2023-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
905,0.100641012879271,0.0092025310023654,ME,2023-02-20,1,1,1,1,1,1,1,1,1,1,1,1
906,0.0412436319274051,0.00809168603461255,ME,2023-02-21,1,1,1,1,1,1,1,1,1,1,1,1
907,NA,NA,ME,2023-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
908,NA,NA,ME,2023-02-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
909,NA,NA,ME,2023-02-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
910,NA,NA,ME,2023-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
911,NA,NA,ME,2023-02-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
912,0.0422898239370558,0.003685929402642815,ME,2023-02-27,1,1,1,1,1,1,1,1,1,1,1,1
913,NA,NA,ME,2023-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
914,0.0165368614212574,0.00282369684714128,ME,2023-03-01,1,1,1,1,1,1,1,1,1,1,1,1
915,0.00372335560856629,0.002469901470537715,ME,2023-03-02,1,1,1,1,1,1,1,1,1,1,1,1
916,0.00364209489740559,0.002159632433600065,ME,2023-03-03,1,1,1,1,1,1,1,1,1,1,1,1
917,NA,NA,ME,2023-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
918,NA,NA,ME,2023-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
919,0.00206323859663313,0.001440980418729095,ME,2023-03-06,1,1,1,1,1,1,1,1,1,1,1,1
920,0.00731218613494133,0.00125850478566525,ME,2023-03-07,1,1,1,1,1,1,1,1,1,1,1,1
921,0.00188257281369725,0.00109889883963427,ME,2023-03-08,1,1,1,1,1,1,1,1,1,1,1,1
922,NA,NA,ME,2023-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
923,0.00137880165778006,8.37388117355995e-4,ME,2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1
924,0.00399845238045357,7.30826366994385e-4,ME,2023-03-11,1,1,1,1,1,1,1,1,1,1,1,1
925,4.03441565754608,0.364658674912416,MI,2023-01-29,0,1,0,1,0,0,0,1,0,0,0,0
926,9.77359201351533,0.3622268346791265,MI,2023-01-30,1,0,0,0,0,0,1,0,0,0,0,0
927,12.1304884214897,0.3532216348384385,MI,2023-01-31,1,1,0,1,0,0,0,0,0,1,0,0
928,9.71077934992179,0.358207431452033,MI,2023-02-01,1,0,0,0,0,0,1,0,0,0,0,0
929,1.52947050673919,0.238308939962244,MI,2023-02-02,0,1,1,1,1,1,0,0,0,0,1,0
930,12.367367193382,0.356847809525067,MI,2023-02-03,1,1,0,0,0,0,0,0,0,0,1,0
931,3.77800748511932,0.324688931689753,MI,2023-02-04,1,1,0,1,0,0,1,1,0,1,0,0
932,2.71660724411623,0.261184067185265,MI,2023-02-05,0,1,1,1,1,1,0,0,0,0,0,0
933,5.03615754978188,0.2787553795814175,MI,2023-02-06,1,1,0,1,0,0,1,0,0,1,1,0
934,2.53295457336004,0.2169638799196885,MI,2023-02-07,0,1,1,1,1,1,0,0,0,1,1,0
935,9.34936904198065,0.3307097517820105,MI,2023-02-08,0,1,0,1,0,0,0,1,0,1,0,0
936,3.75080407600188,0.235560437509841,MI,2023-02-09,0,1,0,1,1,0,0,1,0,1,0,0
937,6.01955720582406,0.3091960901168275,MI,2023-02-10,1,1,0,0,0,0,1,0,0,0,0,0
938,3.31621782142036,0.263747411945638,MI,2023-02-11,1,1,0,1,1,0,1,0,0,1,1,0
939,3.58885691990884,0.271886871844148,MI,2023-02-12,1,1,0,0,1,0,1,1,0,1,1,0
940,7.90980748567044,0.2839208910172445,MI,2023-02-13,0,1,0,1,1,0,0,0,0,1,1,0
941,3.40123916421442,0.1808064635589185,MI,2023-02-14,1,1,0,1,1,0,1,0,0,1,0,0
942,2.22691863156376,0.190070828927425,MI,2023-02-15,1,1,0,1,0,1,1,1,0,1,0,0
943,5.45347641780697,0.1882853981650965,MI,2023-02-16,1,1,0,1,1,0,1,1,0,0,1,0
944,7.42061538871728,0.2757719412498935,MI,2023-02-17,0,0,0,1,0,0,0,0,0,0,0,0
945,5.66023970491494,0.261250216077104,MI,2023-02-18,1,0,0,0,1,0,1,0,0,0,1,0
946,1.85056190555014,0.1975188915525015,MI,2023-02-19,0,1,0,1,0,1,0,1,0,1,0,1
947,4.45370785470893,0.2023812374651325,MI,2023-02-20,0,1,0,0,1,1,0,0,0,0,1,0
948,7.42871324990936,0.2608526696429075,MI,2023-02-21,0,1,0,1,0,0,0,1,0,1,0,0
949,4.75980147467039,0.204630948889257,MI,2023-02-22,0,1,0,1,1,1,0,1,0,1,1,0
950,7.64788828939,0.229525326173223,MI,2023-02-23,1,1,0,1,1,0,1,1,0,1,1,0
951,3.9701291028035,0.165499496515449,MI,2023-02-24,1,1,0,1,1,0,1,1,0,1,0,0
952,2.22583898573611,0.1421578588767705,MI,2023-02-25,0,1,0,1,1,1,0,0,0,1,1,1
953,0.610540121538632,0.079999893825288,MI,2023-02-26,1,1,1,1,1,1,1,1,1,1,1,1
954,6.23129046548785,0.195638249015591,MI,2023-02-27,1,0,0,0,1,0,1,0,0,0,1,0
955,5.99404630933037,0.203833499684108,MI,2023-02-28,0,0,0,0,0,0,0,0,0,1,0,0
956,2.47875082942232,0.1084871182043015,MI,2023-03-01,0,0,0,0,0,1,0,0,1,0,0,0
957,5.3983312568436,0.216898601967432,MI,2023-03-02,1,0,0,1,0,0,1,0,0,1,0,0
958,1.92453577644889,0.111138332361389,MI,2023-03-03,1,1,0,1,1,0,1,1,1,1,0,0
959,1.03446233186929,0.086496694232494,MI,2023-03-04,1,1,1,0,1,1,1,1,0,0,1,1
960,6.01831272302668,0.2531517604835385,MI,2023-03-05,0,1,0,0,0,0,0,1,0,0,0,0
961,9.61426133123224,0.18646291715235,MI,2023-03-06,0,0,0,1,0,0,0,0,0,0,0,0
962,7.86594028501083,0.230570145538476,MI,2023-03-07,1,0,0,0,0,0,1,0,0,1,0,0
963,6.91415603825667,0.200208077482008,MI,2023-03-08,1,1,0,1,0,0,1,1,0,1,0,0
964,4.35133380302459,0.1483799176953915,MI,2023-03-09,1,1,0,0,1,0,1,1,0,0,1,0
965,2.10699710901151,0.1027496285170085,MI,2023-03-10,0,1,0,1,1,0,0,1,0,1,1,1
966,0.239796521537516,7.30826366994385e-4,MI,2023-03-11,1,1,1,1,1,1,1,1,1,1,1,1
967,2.93478943090771,0.2799566686140885,MN,2023-01-29,1,1,0,1,1,0,0,1,0,0,0,0
968,2.01854817140731,0.2498775088236165,MN,2023-01-30,0,1,1,1,1,1,0,0,0,0,1,0
969,1.7094015335554,0.263493918179307,MN,2023-01-31,1,1,1,1,1,1,1,1,0,1,0,0
970,1.88447071266898,0.268180976264875,MN,2023-02-01,1,1,1,1,1,1,0,1,0,1,1,1
971,3.4714122803237,0.3041375168669175,MN,2023-02-02,1,1,0,1,0,1,1,1,0,1,0,0
972,1.25156605033873,0.205787349811792,MN,2023-02-03,1,1,1,1,1,1,1,1,0,1,1,0
973,1.51186102888019,0.2307347137863265,MN,2023-02-04,1,1,1,1,1,0,1,1,0,1,1,0
974,6.15944623579893,0.3597451241924125,MN,2023-02-05,1,1,0,0,1,0,1,0,0,0,1,0
975,5.38653184623077,0.2527562862415485,MN,2023-02-06,1,1,0,1,1,0,0,0,0,0,0,0
976,5.62576404595656,0.278577456937467,MN,2023-02-07,1,0,0,1,0,0,0,0,0,1,1,0
977,5.85323481619548,0.24655787822722,MN,2023-02-08,1,1,0,1,1,0,0,1,0,1,1,0
978,4.88123904208116,0.2514994484397525,MN,2023-02-09,1,1,0,1,1,0,1,1,0,0,0,0
979,3.1475897057245,0.264316262925664,MN,2023-02-10,0,1,0,1,0,1,0,1,0,0,0,0
980,1.36741587774144,0.1877633119641785,MN,2023-02-11,1,1,1,1,0,1,1,0,0,1,0,0
981,6.72418916700148,0.3040918648968705,MN,2023-02-12,0,1,0,1,0,0,0,1,0,0,0,0
982,2.54327690356704,0.1757128262468375,MN,2023-02-13,0,1,0,1,0,1,0,0,0,0,1,0
983,11.1109879546255,0.273320353854918,MN,2023-02-14,0,1,0,1,0,0,0,0,0,0,0,0
984,3.43546459605391,0.198371362482038,MN,2023-02-15,0,1,0,1,1,0,0,0,0,1,1,0
985,6.43029955649621,0.230804262022395,MN,2023-02-16,0,1,0,1,1,0,0,1,0,0,1,0
986,2.41849304362042,0.155750230817226,MN,2023-02-17,1,1,0,1,0,0,1,1,1,1,0,0
987,1.28709828952337,0.0663473615187545,MN,2023-02-18,1,0,1,1,1,0,1,0,0,1,1,0
988,1.00542460353537,0.134486951041074,MN,2023-02-19,0,1,1,1,1,1,0,1,1,1,1,0
989,7.17419983482084,0.227720780332745,MN,2023-02-20,0,1,0,1,0,0,0,0,0,0,1,0
990,4.37433041658218,0.1786672248491235,MN,2023-02-21,1,1,0,1,0,0,1,1,0,1,1,0
991,3.79579976861101,0.2028620634110385,MN,2023-02-22,1,0,0,1,0,1,1,0,0,1,0,0
992,4.58492822544436,0.2874136230957395,MN,2023-02-23,1,1,0,1,1,0,1,1,0,0,1,0
993,0.842843715325061,0.093757748732011,MN,2023-02-24,1,1,1,0,1,1,1,1,0,0,1,1
994,0.910920850116237,0.0792114706477995,MN,2023-02-25,1,1,1,1,0,1,1,1,0,1,0,0
995,2.92728665078613,0.1702280195151005,MN,2023-02-26,1,1,0,1,1,0,0,1,1,1,1,0
996,9.37791381545093,0.194884615606519,MN,2023-02-27,0,0,0,1,0,0,0,1,0,0,0,0
997,6.28549001233806,0.168266345873101,MN,2023-02-28,0,1,0,1,0,0,0,0,0,1,0,0
998,8.97972008776969,0.261809334236072,MN,2023-03-01,0,1,0,0,0,0,1,1,0,0,0,0
999,5.23765951004086,0.1275087145735315,MN,2023-03-02,1,1,0,0,1,0,1,1,0,0,1,0
1000,4.26213155860317,0.139383513496733,MN,2023-03-03,0,1,0,1,1,0,0,1,0,1,1,0
1001,1.94751321484014,0.0451414780670922,MN,2023-03-04,1,1,1,1,0,0,1,0,0,1,0,1
1002,0.940888579870744,0.058452601698712,MN,2023-03-05,1,1,1,1,0,1,1,1,1,1,0,0
1003,2.12675137092418,0.073050256806713,MN,2023-03-06,1,0,0,1,1,0,1,0,0,0,1,0
1004,8.50298064098395,0.1751101766857645,MN,2023-03-07,0,0,0,1,0,0,0,0,0,1,0,0
1005,9.53726130974442,0.2198485788188535,MN,2023-03-08,0,1,0,0,0,0,0,1,0,0,0,0
1006,0.343220218539571,0.0256679162398853,MN,2023-03-09,1,1,1,1,1,1,1,1,0,1,1,0
1007,7.13933754731203,0.2045960260190335,MN,2023-03-10,1,1,0,1,0,0,1,1,0,1,0,1
1008,2.69665163445764,0.16915500808126,MN,2023-03-11,1,1,0,1,0,0,1,1,0,0,0,0
1009,0.164982111648247,0.1118389338490105,MO,2023-01-29,1,1,1,1,1,1,1,1,0,1,1,0
1010,1.49312983251013,0.444208583819254,MO,2023-01-30,0,1,0,1,1,1,0,1,0,1,1,0
1011,1.83125961944571,0.318982326960747,MO,2023-01-31,1,1,0,1,1,0,1,1,0,1,1,0
1012,1.21209278914327,0.24740818433314,MO,2023-02-01,1,1,1,1,1,0,1,1,0,1,1,0
1013,1.1766738092887,0.341641976992812,MO,2023-02-02,0,1,1,1,1,1,0,1,0,1,1,1
1014,0.967734949639169,0.216994367485348,MO,2023-02-03,1,1,1,1,0,1,1,0,0,1,0,0
1015,2.99314930349667,0.357702100954521,MO,2023-02-04,0,1,0,1,1,0,1,1,0,1,1,0
1016,1.5530746484449,0.31468817493836,MO,2023-02-05,0,1,0,1,1,1,0,1,0,0,1,0
1017,3.62321563482413,0.3286089525973945,MO,2023-02-06,1,1,0,1,1,0,1,1,0,1,1,0
1018,2.00497752548304,0.278424867715291,MO,2023-02-07,1,1,0,1,0,1,1,1,0,1,0,1
1019,1.43282919920255,0.274354391628774,MO,2023-02-08,1,0,0,1,1,1,1,0,0,1,1,0
1020,1.55153676797677,0.1926152428923375,MO,2023-02-09,0,1,1,0,1,0,0,0,0,0,1,1
1021,1.90265359760536,0.0314903484274728,MO,2023-02-10,1,1,0,1,1,0,1,1,0,1,1,0
1022,0.725162338619037,0.0280021876993808,MO,2023-02-11,1,1,1,1,1,1,1,1,0,1,1,0
1023,2.0853061653442,0.436620286628046,MO,2023-02-12,0,1,0,1,1,1,0,1,1,1,1,0
1024,1.46733038019029,0.2714664863161195,MO,2023-02-13,0,1,0,1,1,1,0,1,0,1,1,1
1025,1.65650317122622,0.30495670036655,MO,2023-02-14,1,1,0,0,1,1,1,1,0,1,1,0
1026,1.26545246018921,0.2115961425203555,MO,2023-02-15,0,1,0,1,1,1,0,1,0,1,1,0
1027,2.81394177473034,0.2992500554446405,MO,2023-02-16,1,0,0,0,1,0,1,0,0,0,1,0
1028,1.28302240293923,0.075695951463249,MO,2023-02-17,1,1,1,1,0,0,1,1,1,1,0,0
1029,0.570069691231926,0.0118723130509813,MO,2023-02-18,1,1,1,1,1,1,1,1,0,1,1,0
1030,1.14617139362533,0.220130238388603,MO,2023-02-19,1,1,0,0,1,1,1,1,0,0,1,1
1031,2.26509686570288,0.1984705092481605,MO,2023-02-20,1,1,0,1,0,1,1,1,1,1,0,0
1032,1.6675361662654,0.172442841562015,MO,2023-02-21,1,1,0,1,1,0,1,1,0,1,1,0
1033,0.304726234083517,0.00710942168239165,MO,2023-02-22,1,1,1,1,1,1,1,1,0,1,1,0
1034,1.74197829260231,0.2874136230957395,MO,2023-02-23,1,1,0,1,1,0,1,1,0,1,1,0
1035,1.51905002307142,0.2188404747410085,MO,2023-02-24,1,1,0,1,1,0,1,1,0,1,1,0
1036,1.02536263708561,0.158604768661953,MO,2023-02-25,0,1,1,1,1,1,0,1,0,1,1,1
1037,2.21399197155316,0.2693253308395075,MO,2023-02-26,1,1,0,1,0,1,1,1,0,1,0,1
1038,1.83047386052486,0.2550767897902415,MO,2023-02-27,1,1,0,1,1,0,1,1,0,1,1,0
1039,4.6059155099812,0.302382946915999,MO,2023-02-28,1,1,0,1,0,0,1,1,0,1,0,0
1040,2.59308977431944,0.1945909763177595,MO,2023-03-01,1,1,0,1,1,0,1,0,1,1,1,0
1041,4.26067037217626,0.30305253422458,MO,2023-03-02,1,1,0,1,1,0,1,1,1,1,1,1
1042,2.94112117248757,0.2291985906164935,MO,2023-03-03,1,1,0,1,1,0,1,1,0,1,1,0
1043,1.9608643995148,0.375036640089921,MO,2023-03-04,1,1,0,1,0,0,1,1,0,1,0,0
