...1,es_score,brier_score,location,target_date,X22B_50_CI,X22F_50_CI,X23A_50_CI,X23D_50_CI,other_50_CI,X22E_50_CI,X22B_95_CI,X22F_95_CI,X23A_95_CI,X23D_95_CI,other_95_CI,X22E_95_CI
1548,NA,NA,OK,2023-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1549,0.0030887236965438,5.4881451781098e-4,OK,2023-03-20,1,1,1,1,1,1,1,1,1,1,1,1
1550,2.34049505103008,0.966324779195905,OK,2023-03-21,0,1,0,1,1,0,0,1,0,1,1,0
1551,4.5867188590916e-4,4.5158533684351e-4,OK,2023-03-22,1,1,1,1,1,1,1,1,1,1,1,1
1552,4.2750261888204e-4,4.1104030541349e-4,OK,2023-03-23,1,1,1,1,1,1,1,1,1,1,1,1
1553,NA,NA,OK,2023-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1554,NA,NA,OK,2023-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1555,2.04983954884261,0.3534001751595245,OR,2023-02-12,1,1,0,1,1,0,1,1,0,1,1,0
1556,6.55328112933042,0.3621969864106765,OR,2023-02-13,0,1,0,1,0,0,0,1,0,1,0,0
1557,7.79938545670232,0.3905410611102445,OR,2023-02-14,1,1,0,1,0,0,1,0,0,1,0,0
1558,4.53120434326456,0.4149914086073075,OR,2023-02-15,0,1,0,1,1,0,0,1,0,1,1,0
1559,4.98032237862531,0.3938751679078085,OR,2023-02-16,1,0,0,1,1,0,1,0,0,1,1,0
1560,6.90966441791927,0.449624835548817,OR,2023-02-17,1,0,0,1,0,0,1,0,0,1,0,0
1561,2.9490108566734,0.401375595666605,OR,2023-02-18,1,0,0,1,1,0,1,0,0,1,1,0
1562,0.310271507923812,0.1096649361954215,OR,2023-02-19,1,1,1,1,1,1,1,1,1,1,1,1
1563,3.29719607702008,0.3899479919805585,OR,2023-02-20,0,0,0,1,0,1,0,0,0,1,1,0
1564,4.79879547094767,0.440582267388428,OR,2023-02-21,1,0,0,0,0,1,1,0,0,0,0,1
1565,1.49305473793247,0.276087111720559,OR,2023-02-22,1,1,0,1,1,0,1,1,0,1,1,0
1566,4.22599351965992,0.3839137199730905,OR,2023-02-23,1,1,0,0,1,0,1,1,0,0,1,0
1567,5.96847857840022,0.557007176023945,OR,2023-02-24,0,0,0,1,0,0,0,0,0,1,0,0
1568,1.36747518306792,0.2540579903642875,OR,2023-02-25,1,0,0,1,1,1,1,0,0,1,1,0
1569,5.89795340185524,0.470585033753024,OR,2023-02-26,1,1,0,1,0,0,1,1,0,1,0,0
1570,1.1235194086658,0.1655621129186885,OR,2023-02-27,1,0,0,1,1,1,1,0,0,1,1,1
1571,3.35457145730609,0.519717109553255,OR,2023-02-28,1,1,0,1,1,0,1,1,0,1,1,0
1572,0.894804138094791,0.0964162957958855,OR,2023-03-01,1,0,1,1,1,1,1,0,0,1,1,1
1573,1.24166183008605,0.87769246483485,OR,2023-03-02,1,1,0,1,1,0,1,1,0,1,1,0
1574,2.1524837971102,0.90977536990531,OR,2023-03-03,0,1,0,1,1,0,0,1,0,1,1,0
1575,0.00484287534419231,0.00324433165918728,OR,2023-03-04,1,1,1,1,1,1,1,1,1,1,1,1
1576,0.762537145120765,0.1519426791529045,OR,2023-03-05,1,1,1,1,1,0,1,1,0,1,1,0
1577,1.65538829891327,0.2328948321461925,OR,2023-03-06,0,1,0,1,1,1,0,1,0,1,1,0
1578,1.48834320597168,0.1705232811425015,OR,2023-03-07,1,1,0,1,0,1,1,1,0,1,0,0
1579,1.18291874816933,0.457850169929072,OR,2023-03-08,1,1,0,1,1,0,1,1,0,1,1,0
1580,1.84001861206973,0.2686469180455625,OR,2023-03-09,0,1,0,1,1,0,0,1,0,1,1,0
1581,0.018949747038308,0.001615025714956235,OR,2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1
1582,2.15729836422034,0.266003944937421,OR,2023-03-11,1,1,0,1,1,0,1,1,0,1,1,0
1583,0.997292583974086,0.1873223631803625,OR,2023-03-12,1,1,0,1,1,0,1,1,0,1,1,0
1584,0.187643121899317,0.001151600153116935,OR,2023-03-13,1,1,1,1,1,1,1,1,0,1,1,0
1585,1.89380182135342,0.2385247596887615,OR,2023-03-14,1,1,0,1,0,0,1,1,0,0,0,0
1586,1.00061800899844,0.157805627412601,OR,2023-03-15,1,1,0,1,1,0,1,1,0,1,1,0
1587,3.21691092464202,0.4077702812656355,OR,2023-03-16,1,1,0,0,1,0,1,1,0,0,1,0
1588,2.1790393196205,0.387497727167063,OR,2023-03-17,0,0,0,1,1,1,0,0,1,1,1,0
1589,1.12352203075513,0.121594723553031,OR,2023-03-18,1,0,0,1,1,1,1,0,0,1,1,1
1590,0.815651538179915,0.080033139568502,OR,2023-03-19,1,1,1,1,1,0,1,1,0,1,1,0
1591,1.95103860133119,0.2139836237983365,OR,2023-03-20,1,1,0,0,1,0,1,1,0,0,1,0
1592,0.0104057680058355,4.97284544902945e-4,OR,2023-03-21,1,1,1,1,1,1,1,1,1,1,1,1
1593,0.00819323618747098,4.5158533684351e-4,OR,2023-03-22,1,1,1,1,1,1,1,1,1,1,1,1
1594,0.00507106479615532,4.1104030541349e-4,OR,2023-03-23,1,1,1,1,1,1,1,1,1,1,1,1
1595,0.0118134424722991,3.7505198670789e-4,OR,2023-03-24,1,1,1,1,1,1,1,1,0,1,1,0
1596,1.2272396595685,0.2418264677497585,OR,2023-03-25,1,1,0,1,1,0,1,1,0,1,1,0
1597,5.72757531956207,0.069525525591883,PA,2023-02-12,0,1,0,1,1,0,1,0,0,1,1,0
1598,9.15553395396125,0.0825141969813025,PA,2023-02-13,1,1,0,1,1,0,0,0,0,0,1,0
1599,1.30992907736799,0.1292179375330375,PA,2023-02-14,1,1,1,1,1,1,1,0,1,0,0,0
1600,2.48913948259325,0.110361934094553,PA,2023-02-15,0,1,0,1,1,0,1,1,0,1,1,0
1601,6.29034488229073,0.086246849723363,PA,2023-02-16,1,1,0,1,1,0,0,1,0,0,0,0
1602,4.01198431123299,0.1379253440913425,PA,2023-02-17,0,0,1,1,1,0,0,0,1,1,1,0
1603,1.86488595166368,0.1320208022259935,PA,2023-02-18,0,1,1,1,1,1,0,0,0,0,0,0
1604,3.90305217117792,0.0509344587565785,PA,2023-02-19,0,1,0,1,1,0,1,1,1,1,1,1
1605,2.56807483391935,0.092282769857729,PA,2023-02-20,0,1,1,1,1,0,1,0,0,1,1,0
1606,3.33192192087085,0.0721618915344575,PA,2023-02-21,0,1,0,1,1,0,1,0,0,1,1,0
1607,3.16003556482472,0.084717571887775,PA,2023-02-22,0,1,1,1,1,0,0,0,0,0,0,1
1608,1.84591362853443,0.115430669017981,PA,2023-02-23,0,1,1,1,1,1,0,0,0,1,1,1
1609,1.25981518445279,0.0365948692118685,PA,2023-02-24,1,1,0,1,1,1,1,1,1,1,1,1
1610,1.37510253013297,0.1285443358784025,PA,2023-02-25,0,1,1,1,1,1,0,1,0,1,1,1
1611,1.60431949464714,0.0713292299898135,PA,2023-02-26,0,1,1,1,0,0,0,1,0,0,0,0
1612,1.63011721182228,0.0961462850689625,PA,2023-02-27,1,1,1,1,0,1,1,1,0,1,0,1
1613,2.42357852562954,0.02703414625794595,PA,2023-02-28,1,1,0,1,0,0,1,1,0,1,0,0
1614,0.900417540565103,0.079417066439048,PA,2023-03-01,1,1,1,1,1,1,0,0,0,1,1,0
1615,2.17140966230344,0.0504066797786415,PA,2023-03-02,1,1,1,1,0,0,1,1,1,0,0,0
1616,2.38760876700436,0.00365022635558375,PA,2023-03-03,1,1,0,1,1,0,1,1,0,1,1,0
1617,1.1414751623808,0.0364410177827653,PA,2023-03-04,1,1,1,0,1,0,1,0,0,0,1,0
1618,3.10438122672598,0.147932517493639,PA,2023-03-05,0,1,0,0,0,1,0,1,0,0,0,1
1619,0.893102043012244,0.0424936787496406,PA,2023-03-06,1,1,1,1,1,1,1,1,0,0,0,0
1620,2.40292894011428,0.1284194328419915,PA,2023-03-07,1,1,0,0,1,0,1,1,0,0,1,0
1621,1.10567953290064,0.0767737846156245,PA,2023-03-08,1,1,1,0,1,1,1,1,1,0,0,1
1622,1.01076257755182,0.07365158306595,PA,2023-03-09,0,1,1,1,1,1,0,1,0,1,1,0
1623,0.364020705468168,0.04167975727543755,PA,2023-03-10,1,1,1,1,1,1,1,0,0,1,1,1
1624,1.52330761490299,0.1017547617115595,PA,2023-03-11,0,1,0,0,1,1,0,1,0,0,1,1
1625,4.02645670793469,0.2138170164893785,PA,2023-03-12,1,1,0,0,0,1,1,1,0,1,0,0
1626,2.9108655869253,0.118727201165468,PA,2023-03-13,1,1,0,1,0,0,1,1,0,1,0,1
1627,1.99447250651116,0.113498925270043,PA,2023-03-14,1,1,0,0,1,1,1,1,0,0,1,1
1628,1.89641829804661,0.103106800349387,PA,2023-03-15,1,0,0,0,1,1,1,0,0,0,1,0
1629,3.58657063142285,0.1487859940632465,PA,2023-03-16,1,0,0,0,1,1,1,0,0,0,1,0
1630,0.918727902920085,0.04106211955296545,PA,2023-03-17,1,1,1,1,0,1,1,1,1,1,0,0
1631,3.48693941997549,0.1681227130850415,PA,2023-03-18,1,1,0,0,0,1,1,1,0,0,0,0
1632,2.20262235789354,0.1912298172480355,PA,2023-03-19,1,1,0,1,1,0,1,1,1,0,1,0
1633,2.1343607603275,0.090440440046428,PA,2023-03-20,1,1,0,0,1,0,1,1,0,1,1,0
1634,3.17323237737203,0.1175511493713305,PA,2023-03-21,1,0,0,0,1,1,1,0,0,0,1,0
1635,1.27247455847451,0.055728846273781,PA,2023-03-22,1,1,0,1,0,1,1,1,1,1,0,0
1636,7.12547756878572,0.260986807113783,PA,2023-03-23,1,1,0,0,0,0,1,1,0,0,0,0
1637,0.776425132285188,0.03916339837843355,PA,2023-03-24,1,1,1,0,1,1,1,1,0,0,1,1
1638,3.60396018773581,0.13946678020052,PA,2023-03-25,1,0,0,0,0,1,1,0,0,0,0,0
1639,NA,NA,PR,2023-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1640,NA,NA,PR,2023-02-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1641,NA,NA,PR,2023-02-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1642,0.0326629592295131,0.02351596219574685,PR,2023-02-15,1,1,1,1,1,1,1,1,1,1,1,1
1643,NA,NA,PR,2023-02-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1644,0.18358467813706,0.0187768795369752,PR,2023-02-17,1,1,1,1,1,1,1,1,0,1,1,0
1645,NA,NA,PR,2023-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1646,NA,NA,PR,2023-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1647,NA,NA,PR,2023-02-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1648,NA,NA,PR,2023-02-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1649,NA,NA,PR,2023-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1650,0.0453198694090461,0.00938559485401305,PR,2023-02-23,1,1,1,1,1,1,1,1,1,1,1,1
1651,NA,NA,PR,2023-02-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1652,NA,NA,PR,2023-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1653,NA,NA,PR,2023-02-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1654,0.00738871430798244,0.00585766779706935,PR,2023-02-27,1,1,1,1,1,1,1,1,1,1,1,1
1655,1.2127005182323,0.862725743730555,PR,2023-02-28,1,1,0,1,1,0,1,1,0,1,1,0
1656,0.00705824088347778,0.00462347240025523,PR,2023-03-01,1,1,1,1,1,1,1,1,1,1,1,1
1657,NA,NA,PR,2023-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1658,0.0381647353222564,0.00365022635558375,PR,2023-03-03,1,1,1,1,1,1,1,1,1,1,1,1
1659,NA,NA,PR,2023-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1660,NA,NA,PR,2023-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1661,NA,NA,PR,2023-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1662,NA,NA,PR,2023-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1663,0.00250403482169495,0.0020327768129901,PR,2023-03-08,1,1,1,1,1,1,1,1,1,1,1,1
1664,0.0194437620597767,0.00181119649451356,PR,2023-03-09,1,1,1,1,1,1,1,1,0,1,1,0
1665,1.03546859363996,0.2319872321877235,PR,2023-03-10,1,1,0,1,1,0,1,1,0,1,1,0
1666,NA,NA,PR,2023-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1667,NA,NA,PR,2023-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1668,0.0122875173156874,0.001151600153116935,PR,2023-03-13,1,1,1,1,1,1,1,1,0,1,1,0
1669,0.00145787033836209,0.001031164092607635,PR,2023-03-14,1,1,1,1,1,1,1,1,1,1,1,1
1670,0.00123497613837139,9.2454796242689e-4,PR,2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1
1671,NA,NA,PR,2023-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1672,NA,NA,PR,2023-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1673,NA,NA,PR,2023-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1674,NA,NA,PR,2023-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1675,NA,NA,PR,2023-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1676,NA,NA,PR,2023-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1677,NA,NA,PR,2023-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1678,NA,NA,PR,2023-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1679,NA,NA,PR,2023-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1680,NA,NA,PR,2023-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1681,0.640501564386575,0.0327013435053585,RI,2023-02-12,1,1,1,1,1,1,1,0,0,1,1,0
1682,2.23805925015867,0.0293312582729554,RI,2023-02-13,1,1,0,1,1,0,1,0,0,1,1,0
1683,0.389836000606103,0.026277562803321,RI,2023-02-14,1,1,1,1,1,1,1,1,1,1,1,1
1684,0.637504390852104,0.02351596219574685,RI,2023-02-15,1,1,1,1,1,1,1,1,0,1,1,0
1685,0.72790935920103,0.0210231411990106,RI,2023-02-16,1,1,1,1,1,1,1,1,0,1,1,0
1686,0.67540235733268,0.0187768795369752,RI,2023-02-17,1,1,1,1,1,1,1,1,1,1,1,1
1687,0.969275835608577,0.2296188737265805,RI,2023-02-18,1,1,1,1,0,1,1,1,0,1,0,1
1688,0.342951750617033,0.01494109026797895,RI,2023-02-19,1,1,1,1,1,1,1,1,1,1,1,1
1689,0.132218541518933,0.01331319078777105,RI,2023-02-20,1,1,1,1,1,1,1,1,1,1,1,1
1690,0.993295618695523,0.01185513838292215,RI,2023-02-21,1,1,0,1,1,1,1,1,0,1,1,0
1691,0.344427186296297,0.01055088333474505,RI,2023-02-22,1,1,1,1,1,1,1,1,1,1,1,1
1692,0.0140297197622896,0.00938559485401305,RI,2023-02-23,1,1,1,1,1,1,1,1,1,1,1,1
1693,0.21213137466686,0.0083456208643398,RI,2023-02-24,1,1,1,1,1,1,1,1,0,1,1,0
1694,0.0116623545467877,0.0074184387604385,RI,2023-02-25,1,1,1,1,1,1,1,1,1,1,1,1
1695,0.228831129597606,0.00659259959217875,RI,2023-02-26,1,1,1,1,1,1,1,1,0,1,1,0
1696,2.1352880386444,0.2668184103867645,RI,2023-02-27,0,1,0,1,1,1,0,1,0,1,1,1
1697,0.535250115870442,0.127707241922058,RI,2023-02-28,1,1,1,1,1,1,1,1,0,1,1,0
1698,0.00589432898207877,0.00462347240025523,RI,2023-03-01,1,1,1,1,1,1,1,1,1,1,1,1
1699,0.0739520525607351,0.00410783394800745,RI,2023-03-02,1,1,1,1,1,1,1,1,1,1,1,1
1700,0.133491659505975,0.00365022635558375,RI,2023-03-03,1,1,1,1,1,1,1,1,0,1,1,0
1701,NA,NA,RI,2023-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1702,0.0529712714692896,0.00288447194612486,RI,2023-03-05,1,1,1,1,1,1,1,1,1,1,1,1
1703,1.20992402965222,0.3162905543773435,RI,2023-03-06,1,1,0,1,0,1,1,1,0,1,0,1
1704,2.82128110515633,0.347007697672052,RI,2023-03-07,0,1,0,1,1,0,0,1,0,1,1,0
1705,0.785650864564805,0.1322663177032995,RI,2023-03-08,1,1,1,1,1,0,1,1,0,1,1,0
1706,0.0769087789444003,0.00181119649451356,RI,2023-03-09,1,1,1,1,1,1,1,1,0,1,1,0
1707,0.0312273482182124,0.001615025714956235,RI,2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1
1708,0.0772504753035854,0.00144137116377394,RI,2023-03-11,1,1,1,1,1,1,1,1,1,1,1,1
1709,0.0844961304135742,0.0012876586305554,RI,2023-03-12,1,1,1,1,1,1,1,1,0,1,1,0
1710,0.032247879531287,0.001151600153116935,RI,2023-03-13,1,1,1,1,1,1,1,1,1,1,1,1
1711,1.15488493583626,0.161386348717777,RI,2023-03-14,1,1,0,1,0,1,1,1,0,1,0,1
1712,0.0302120562998886,9.2454796242689e-4,RI,2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1
1713,0.0103602666661908,8.30153829597045e-4,RI,2023-03-16,1,1,1,1,1,1,1,1,1,1,1,1
1714,0.00764172935435824,7.46566104294265e-4,RI,2023-03-17,1,1,1,1,1,1,1,1,1,1,1,1
1715,0.00713725558858071,6.72531534375345e-4,RI,2023-03-18,1,1,1,1,1,1,1,1,0,1,1,0
1716,NA,NA,RI,2023-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1717,0.0174929062022326,5.4881451781098e-4,RI,2023-03-20,1,1,1,1,1,1,1,1,1,1,1,1
1718,0.0156954341851137,4.97284544902945e-4,RI,2023-03-21,1,1,1,1,1,1,1,1,1,1,1,1
1719,0.00481332236313922,4.5158533684351e-4,RI,2023-03-22,1,1,1,1,1,1,1,1,1,1,1,1
1720,5.8346209104474e-4,4.1104030541349e-4,RI,2023-03-23,1,1,1,1,1,1,1,1,1,1,1,1
1721,1.18719110406605,0.122300834873193,RI,2023-03-24,1,0,0,1,1,1,1,0,1,1,1,0
1722,3.8496307477125e-4,3.4309291306059e-4,RI,2023-03-25,1,1,1,1,1,1,1,1,1,1,1,1
1723,1.64162138201021,0.091010221987934,SC,2023-02-12,1,1,0,1,1,1,1,0,0,1,1,0
1724,0.7424851694172,0.123673254551208,SC,2023-02-13,1,1,1,1,1,1,1,1,1,1,0,0
1725,1.7100405115108,0.103630610482488,SC,2023-02-14,1,1,0,1,1,0,1,1,0,0,0,0
1726,3.48135992496456,0.3135005916693545,SC,2023-02-15,1,1,0,1,1,0,1,1,0,1,1,0
1727,1.29907562622217,0.0980793793283995,SC,2023-02-16,1,0,1,1,1,1,1,0,0,1,1,0
1728,5.23236905370949,0.302037405565375,SC,2023-02-17,1,1,0,1,1,0,0,1,0,0,1,0
1729,0.346971813058853,0.140665254100213,SC,2023-02-18,1,1,1,1,1,1,1,1,0,1,1,0
1730,0.316214893460106,0.099140064425706,SC,2023-02-19,1,1,1,1,1,1,1,1,1,1,1,1
1731,1.73860831861816,0.2006023795307965,SC,2023-02-20,0,1,0,1,1,0,0,1,0,1,1,0
1732,2.26499631237252,0.194328232325853,SC,2023-02-21,0,1,0,1,1,0,0,1,0,1,1,0
1733,1.28348623363641,0.175569752396588,SC,2023-02-22,1,1,0,1,0,1,1,1,1,1,0,0
1734,0.475893518768586,0.00938559485401305,SC,2023-02-23,1,1,1,1,1,1,1,1,0,1,1,0
1735,0.675078546612506,0.213152671383923,SC,2023-02-24,1,1,1,1,1,1,1,1,0,1,1,0
1736,0.132733666041852,0.0074184387604385,SC,2023-02-25,1,1,1,1,1,1,1,1,1,1,1,1
1737,0.359436301404798,0.0905393056911155,SC,2023-02-26,1,1,1,1,1,1,1,1,0,1,1,0
1738,4.32841668789442,0.3371571745376665,SC,2023-02-27,1,1,0,1,0,0,1,1,0,1,0,0
1739,0.527350514106159,0.127707241922058,SC,2023-02-28,1,1,1,1,1,1,1,1,0,1,1,0
1740,0.498742708734781,0.00462347240025523,SC,2023-03-01,1,1,1,1,1,1,1,1,1,1,1,1
1741,0.0783962592468472,0.00410783394800745,SC,2023-03-02,1,1,1,1,1,1,1,1,0,0,1,1
1742,0.0655233334309697,0.00365022635558375,SC,2023-03-03,1,1,1,1,1,1,1,1,0,1,1,0
1743,1.10737434766098,0.2356211345242335,SC,2023-03-04,1,1,0,0,1,1,1,1,0,0,1,1
1744,0.0573992116583956,0.00288447194612486,SC,2023-03-05,1,1,1,1,1,1,1,0,0,1,1,1
1745,1.88705903245187,0.3702923642939965,SC,2023-03-06,1,0,0,1,1,0,1,0,0,1,1,0
1746,0.0693336312820599,0.00228301501846476,SC,2023-03-07,1,1,1,1,1,1,1,1,1,1,1,1
1747,0.707084063800747,0.1159871250920105,SC,2023-03-08,1,1,1,1,1,1,1,1,0,1,1,0
1748,0.0717701062947126,0.00181119649451356,SC,2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1
1749,1.28202646547599,0.4752971761342795,SC,2023-03-10,1,1,0,0,1,1,1,1,0,0,1,1
1750,0.00757843117330127,0.00144137116377394,SC,2023-03-11,1,1,1,1,1,1,1,1,1,1,1,1
1751,0.00739898372730451,0.0012876586305554,SC,2023-03-12,1,1,1,1,1,1,1,1,1,1,1,1
1752,0.101041598448357,0.001151600153116935,SC,2023-03-13,1,1,1,1,1,1,1,1,0,0,1,1
1753,0.0317299024155577,0.001031164092607635,SC,2023-03-14,1,1,1,1,1,1,1,1,1,1,1,1
1754,0.0195002232177706,9.2454796242689e-4,SC,2023-03-15,1,1,1,1,1,1,1,1,0,0,1,1
1755,1.15231701197501,0.138812670666702,SC,2023-03-16,1,1,0,1,0,1,1,1,0,1,0,1
1756,1.1865745301776,0.162008779898979,SC,2023-03-17,1,1,0,1,0,1,1,1,0,1,0,1
1757,0.00345203204229215,6.72531534375345e-4,SC,2023-03-18,1,1,1,1,1,1,1,1,1,1,1,1
1758,2.55043064779425,0.32358837553126,SC,2023-03-19,1,0,0,1,1,1,1,0,0,1,1,1
1759,0.0161456975573908,5.4881451781098e-4,SC,2023-03-20,1,1,1,1,1,1,1,1,1,1,1,1
1760,0.0306172010139809,4.97284544902945e-4,SC,2023-03-21,1,1,1,1,1,1,1,1,0,1,1,0
1761,0.0154933347864984,4.5158533684351e-4,SC,2023-03-22,1,1,1,1,1,1,1,1,1,1,1,1
1762,3.09765949342107,0.4156854483912995,SC,2023-03-23,0,1,0,0,1,0,0,0,0,0,1,0
1763,1.33992896143279,0.4852293818832785,SC,2023-03-24,1,1,0,0,1,1,1,1,0,0,1,1
1764,0.00188179680548421,3.4309291306059e-4,SC,2023-03-25,1,1,1,1,1,1,1,1,0,0,1,1
1765,NA,NA,SD,2023-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1766,NA,NA,SD,2023-02-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1767,NA,NA,SD,2023-02-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1768,NA,NA,SD,2023-02-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1769,NA,NA,SD,2023-02-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1770,NA,NA,SD,2023-02-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1771,NA,NA,SD,2023-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1772,NA,NA,SD,2023-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1773,NA,NA,SD,2023-02-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1774,NA,NA,SD,2023-02-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1775,NA,NA,SD,2023-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1776,NA,NA,SD,2023-02-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1777,NA,NA,SD,2023-02-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1778,NA,NA,SD,2023-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1779,NA,NA,SD,2023-02-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1780,NA,NA,SD,2023-02-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1781,1.2167377585427,0.862725743730555,SD,2023-02-28,1,1,0,1,1,0,1,1,0,1,1,0
1782,0.0255685344502954,0.00462347240025523,SD,2023-03-01,1,1,1,1,1,1,1,1,1,1,1,1
1783,1.75582157217924,0.3632063489942085,SD,2023-03-02,1,1,0,0,1,0,1,1,0,0,1,0
1784,0.00512703327473102,0.00365022635558375,SD,2023-03-03,1,1,1,1,1,1,1,1,1,1,1,1
1785,NA,NA,SD,2023-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1786,NA,NA,SD,2023-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1787,NA,NA,SD,2023-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1788,NA,NA,SD,2023-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1789,NA,NA,SD,2023-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1790,0.00241691926627387,0.00181119649451356,SD,2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1
1791,NA,NA,SD,2023-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1792,NA,NA,SD,2023-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1793,NA,NA,SD,2023-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1794,NA,NA,SD,2023-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1795,NA,NA,SD,2023-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1796,NA,NA,SD,2023-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1797,NA,NA,SD,2023-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1798,NA,NA,SD,2023-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1799,NA,NA,SD,2023-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1800,NA,NA,SD,2023-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1801,NA,NA,SD,2023-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
