...1,es_score,brier_score,location,target_date,X22A_50_CI,other_50_CI,X22B_50_CI,X22A_95_CI,other_95_CI,X22B_95_CI
2040,4.74717745579224,0.0695603194131485,WA,2022-09-20,0,0,1,0,0,0
2041,6.01399070950183,0.081941275527794,WA,2022-09-21,0,0,1,0,0,0
2042,6.06888727636024,0.0851054490498665,WA,2022-09-22,0,0,1,0,0,0
2043,5.9433498133622,0.14208985953689,WA,2022-09-23,1,0,0,1,0,0
2044,1.18104416419733,0.0599625267081045,WA,2022-09-24,1,0,1,0,0,0
2045,4.54019615326272,0.1366391474093535,WA,2022-09-25,0,1,0,0,1,0
2046,14.1547586644385,0.121700730875516,WA,2022-09-26,1,0,0,0,0,0
2047,4.41029606618497,0.12284587192073,WA,2022-09-27,0,0,0,0,0,0
2048,5.32185016751969,0.1455228503342405,WA,2022-09-28,1,0,0,0,0,1
2049,1.53178744350476,0.02533958784532205,WA,2022-09-29,0,1,0,0,1,0
2050,6.72302910184532,0.1570442105231645,WA,2022-09-30,1,0,0,0,0,0
2051,1.10342049423832,0.076539409645381,WA,2022-10-01,1,0,1,0,0,0
2052,11.3644248128551,0.198923813296269,WA,2022-10-02,1,0,0,0,0,0
2053,13.3769351875994,0.1298083496693905,WA,2022-10-03,0,0,0,0,0,0
2054,14.4203621460045,0.1234904288213015,WA,2022-10-04,1,0,0,0,0,0
2055,13.0484666292905,0.175724445952998,WA,2022-10-05,1,0,0,1,0,0
2056,8.83979243623085,0.128853193688026,WA,2022-10-06,0,0,0,0,0,0
2057,4.3941991319624,0.15308486780397,WA,2022-10-07,1,0,0,1,0,0
2058,10.9283812988599,0.146331761631374,WA,2022-10-08,1,0,0,0,0,0
2059,1.65138535345776,0.0395492271724585,WI,2022-08-28,0,1,0,0,1,0
2060,2.24875795047697,0.04702404838686385,WI,2022-08-29,0,1,0,0,1,0
2061,1.86651831543952,0.1194893831389175,WI,2022-08-30,1,0,1,1,0,0
2062,1.18240831266013,0.085806030197025,WI,2022-08-31,1,0,1,0,0,0
2063,1.17862676433479,0.0558470335642855,WI,2022-09-01,1,1,1,0,1,0
2064,2.74146189305794,0.154847804929791,WI,2022-09-02,1,0,0,0,0,0
2065,1.40078643863455,0.138150682603729,WI,2022-09-03,0,1,0,0,1,0
2066,1.17315775524001,0.0787403364208565,WI,2022-09-04,1,0,1,0,0,0
2067,0.152441305870684,0.00924545336078295,WI,2022-09-05,1,1,1,1,1,1
2068,1.36101392600324,0.1067082321130345,WI,2022-09-06,1,0,1,0,0,0
2069,5.95555163835665,0.1713246183443815,WI,2022-09-07,0,1,0,0,1,0
2070,0.953330689097451,0.04114010756923145,WI,2022-09-08,1,1,1,0,1,0
2071,0.977643701345839,0.4171978419910925,WI,2022-09-09,0,1,0,1,1,1
2072,2.36498567765171,0.1807598642957775,WI,2022-09-10,0,1,0,0,1,0
2073,1.51841842931324,0.007865625511524,WI,2022-09-11,0,1,0,0,1,0
2074,1.96530478945864,0.04140837675366905,WI,2022-09-12,0,0,1,0,0,0
2075,1.04840397656668,0.1025362301659935,WI,2022-09-13,1,0,1,0,0,0
2076,1.22159078133501,0.191620360580523,WI,2022-09-14,0,1,0,0,1,0
2077,1.10283254127902,0.076941010266058,WI,2022-09-15,1,0,1,0,0,0
2078,1.33360491472514,0.00687614874624785,WI,2022-09-16,0,1,0,0,1,0
2079,1.11579858771708,0.00669371841368825,WI,2022-09-17,0,1,0,0,1,0
2080,1.19414255371453,0.174227582866539,WI,2022-09-18,0,1,0,0,1,0
2081,0.548412370932524,0.074509153129060507,WI,2022-09-19,1,1,1,1,1,1
2082,4.17972794603654,0.180555911631104,WI,2022-09-20,0,1,0,0,1,0
2083,5.96367401758684,0.213177881145326,WI,2022-09-21,0,0,0,0,0,0
2084,1.39698571944109,0.110822185909489,WI,2022-09-22,1,0,0,0,0,0
2085,0.814281447914069,0.1189039209276555,WI,2022-09-23,1,1,1,0,1,0
2086,3.78866836773363,0.25018135990619,WI,2022-09-24,0,0,0,1,0,0
2087,0.724146863776433,0.0053967458137829,WI,2022-09-25,1,1,1,0,1,0
2088,0.48237399871926,0.0052531388361118,WI,2022-09-26,1,1,1,0,1,0
2089,0.767912240249368,0.0051132836901635,WI,2022-09-27,1,1,1,1,1,1
2090,1.20721741561048,0.1425194901683295,WI,2022-09-28,1,0,0,0,0,0
2091,1.43836665741981,0.2038350753105125,WI,2022-09-29,1,0,0,0,0,0
2092,1.81876750193509,0.1707406619123805,WI,2022-09-30,1,0,0,0,0,0
2093,0.171380501044026,0.00458944125508117,WI,2022-10-01,1,1,1,1,1,1
2094,2.04097356953827,0.1210856617420705,WI,2022-10-02,1,0,1,0,0,1
2095,0.558214223379492,0.128365831757384,WI,2022-10-03,1,1,1,0,1,0
2096,2.2105844854985,0.2271125617766375,WI,2022-10-04,0,0,0,0,0,0
2097,0.586950498305087,0.004118204453838005,WI,2022-10-05,1,1,1,0,1,0
2098,0.459878057392761,0.004007987734070245,WI,2022-10-06,1,1,1,1,1,1
2099,1.20488735084757,0.1385298367070645,WI,2022-10-07,0,1,0,0,1,0
2100,2.25839135755235,0.238360954156759,WI,2022-10-08,1,0,0,0,0,0
2101,1.74137950526566,0.20791059401,WV,2022-08-28,0,1,0,0,1,0
2102,0.622066843253381,0.0900379625343285,WV,2022-08-29,1,1,1,0,1,0
2103,1.07042331190468,0.128129480584866,WV,2022-08-30,1,1,1,0,1,0
2104,0.375633789297573,0.067318972933444493,WV,2022-08-31,1,1,1,0,1,0
2105,0.60154629868611,0.105946026303868,WV,2022-09-01,1,1,1,1,1,1
2106,1.00204139932018,0.1363045678194975,WV,2022-09-02,1,1,1,0,1,0
2107,0.279011085521098,0.090003790729868,WV,2022-09-03,1,1,1,0,1,0
2108,1.89842149288214,0.4120477683115365,WV,2022-09-04,0,1,0,0,1,0
2109,0.519937399708759,0.170787522577376,WV,2022-09-05,1,1,1,0,1,0
2110,6.70925998968541,0.1740573827424635,WV,2022-09-06,0,1,0,0,1,0
2111,0.572087739923295,0.095848145897794,WV,2022-09-07,1,1,1,1,1,1
2112,1.45818460919972,0.241477467770689,WV,2022-09-08,0,1,0,0,1,0
2113,1.02221970805809,0.137919340454812,WV,2022-09-09,1,0,1,1,0,0
2114,0.967581150699985,0.1572126241003455,WV,2022-09-10,1,1,1,0,1,0
2115,2.3116871137483,0.327272696945827,WV,2022-09-11,0,0,0,0,0,0
2116,1.34812610037612,0.1214497472059605,WV,2022-09-12,0,1,0,0,1,0
2117,5.07943327719473,0.255654108714775,WV,2022-09-13,0,1,0,0,1,0
2118,1.36913020749488,0.214665903654473,WV,2022-09-14,0,1,0,1,1,1
2119,1.63054716761268,0.1630473718703875,WV,2022-09-15,0,1,0,0,1,0
2120,1.29009220937931,0.1922445613270945,WV,2022-09-16,0,1,0,0,1,0
2121,0.116938417154503,0.00669371841368825,WV,2022-09-17,1,1,1,1,1,1
2122,0.224745486666219,0.0065161006219934,WV,2022-09-18,1,1,1,0,1,0
2123,3.37141674961824,0.1814918924792585,WV,2022-09-19,0,1,0,0,1,0
2124,0.699448184715504,0.0061747658587892,WV,2022-09-20,1,1,1,0,1,0
2125,0.561591062235369,0.00601079274192505,WV,2022-09-21,1,1,1,0,1,0
2126,0.3292427313901,0.090552710983472,WV,2022-09-22,1,1,1,0,1,0
2127,0.421078208693661,0.1118284026476395,WV,2022-09-23,1,1,1,0,1,0
2128,0.00679191619008819,0.0055442070768473,WV,2022-09-24,1,1,1,1,1,1
2129,0.146033052893191,0.0053967458137829,WV,2022-09-25,1,1,1,1,1,1
2130,0.870539283370681,0.119258941454785,WV,2022-09-26,1,1,1,0,1,0
2131,0.239368802913783,0.0051132836901635,WV,2022-09-27,1,1,1,0,1,0
2132,2.13772454581849,0.1908066297035775,WV,2022-09-28,1,0,0,1,0,0
2133,0.404027039945963,0.004844434933135675,WV,2022-09-29,1,1,1,0,1,0
2134,0.051854001480001403,0.004715251818720425,WV,2022-09-30,1,1,1,1,1,1
2135,0.00634857438151129,0.00458944125508117,WV,2022-10-01,1,1,1,1,1,1
2136,1.88718587818175,0.293243668258386,WV,2022-10-02,0,1,0,0,1,0
2137,1.71958109516058,0.304679958596565,WV,2022-10-03,1,0,0,0,0,0
2138,0.563679826849912,0.128503103122992,WV,2022-10-04,1,1,1,1,1,1
2139,0.501144962604971,0.11307491288353,WV,2022-10-05,1,1,1,0,1,0
2140,0.249046874454702,0.00400798773407025,WV,2022-10-06,1,1,1,0,1,0
2141,0.969965655783727,0.295597218431799,WV,2022-10-07,0,1,0,0,1,0
2142,0.042818185360858,0.003796124266887785,WV,2022-10-08,1,1,1,1,1,1
2143,NA,NA,WY,2022-08-28,NA,NA,NA,NA,NA,NA
2144,NA,NA,WY,2022-08-29,NA,NA,NA,NA,NA,NA
2145,NA,NA,WY,2022-08-30,NA,NA,NA,NA,NA,NA
2146,NA,NA,WY,2022-08-31,NA,NA,NA,NA,NA,NA
2147,NA,NA,WY,2022-09-01,NA,NA,NA,NA,NA,NA
2148,NA,NA,WY,2022-09-02,NA,NA,NA,NA,NA,NA
2149,NA,NA,WY,2022-09-03,NA,NA,NA,NA,NA,NA
2150,NA,NA,WY,2022-09-04,NA,NA,NA,NA,NA,NA
2151,NA,NA,WY,2022-09-05,NA,NA,NA,NA,NA,NA
2152,0.0125101472966743,0.00899930276300075,WY,2022-09-06,1,1,1,0,1,0
2153,0.0129138769836287,0.008759908459424,WY,2022-09-07,1,1,1,1,1,1
2154,NA,NA,WY,2022-09-08,NA,NA,NA,NA,NA,NA
2155,NA,NA,WY,2022-09-09,NA,NA,NA,NA,NA,NA
2156,NA,NA,WY,2022-09-10,NA,NA,NA,NA,NA,NA
2157,NA,NA,WY,2022-09-11,NA,NA,NA,NA,NA,NA
2158,NA,NA,WY,2022-09-12,NA,NA,NA,NA,NA,NA
2159,NA,NA,WY,2022-09-13,NA,NA,NA,NA,NA,NA
2160,NA,NA,WY,2022-09-14,NA,NA,NA,NA,NA,NA
2161,NA,NA,WY,2022-09-15,NA,NA,NA,NA,NA,NA
2162,NA,NA,WY,2022-09-16,NA,NA,NA,NA,NA,NA
2163,NA,NA,WY,2022-09-17,NA,NA,NA,NA,NA,NA
2164,NA,NA,WY,2022-09-18,NA,NA,NA,NA,NA,NA
2165,NA,NA,WY,2022-09-19,NA,NA,NA,NA,NA,NA
2166,NA,NA,WY,2022-09-20,NA,NA,NA,NA,NA,NA
2167,NA,NA,WY,2022-09-21,NA,NA,NA,NA,NA,NA
2168,NA,NA,WY,2022-09-22,NA,NA,NA,NA,NA,NA
2169,NA,NA,WY,2022-09-23,NA,NA,NA,NA,NA,NA
2170,NA,NA,WY,2022-09-24,NA,NA,NA,NA,NA,NA
2171,NA,NA,WY,2022-09-25,NA,NA,NA,NA,NA,NA
2172,NA,NA,WY,2022-09-26,NA,NA,NA,NA,NA,NA
2173,NA,NA,WY,2022-09-27,NA,NA,NA,NA,NA,NA
2174,NA,NA,WY,2022-09-28,NA,NA,NA,NA,NA,NA
2175,NA,NA,WY,2022-09-29,NA,NA,NA,NA,NA,NA
2176,NA,NA,WY,2022-09-30,NA,NA,NA,NA,NA,NA
2177,NA,NA,WY,2022-10-01,NA,NA,NA,NA,NA,NA
2178,NA,NA,WY,2022-10-02,NA,NA,NA,NA,NA,NA
2179,NA,NA,WY,2022-10-03,NA,NA,NA,NA,NA,NA
2180,NA,NA,WY,2022-10-04,NA,NA,NA,NA,NA,NA
2181,NA,NA,WY,2022-10-05,NA,NA,NA,NA,NA,NA
2182,NA,NA,WY,2022-10-06,NA,NA,NA,NA,NA,NA
2183,NA,NA,WY,2022-10-07,NA,NA,NA,NA,NA,NA
2184,NA,NA,WY,2022-10-08,NA,NA,NA,NA,NA,NA
