...1,es_score,brier_score,location,target_date,X22D_50_CI,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23C_50_CI,recombinant_50_CI,other_50_CI,X22B_50_CI,X22D_95_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23C_95_CI,recombinant_95_CI,other_95_CI,X22B_95_CI
767,2.9959082569011,0.334056354481202,LA,2023-01-18,0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1
768,1.42857002748422,0.3586874172247405,LA,2023-01-19,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,0
769,7.01316772710185,0.302683152529082,LA,2023-01-20,1,0,1,0,1,1,1,1,1,0,1,0,1,1,0,0
770,4.15889404046363,0.4456834200954715,LA,2023-01-21,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1
771,3.54555966022357,0.3423171144890945,LA,2023-01-22,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1
772,3.09923190700204,0.3097248660155725,LA,2023-01-23,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,0
773,2.56636291524772,0.421658293271347,LA,2023-01-24,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,0
774,1.61236688964462,0.360539602656537,LA,2023-01-25,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1
775,2.03273696186699,0.3644046406538845,LA,2023-01-26,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1
776,0.50607586175059,0.250913412513739,LA,2023-01-27,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
777,0.550994934176696,0.2543376721499055,LA,2023-01-28,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
778,0.108460605913634,0.0730320351594745,LA,2023-01-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
779,1.58976199866059,0.3383280370436745,LA,2023-01-30,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,1
780,0.728729473436224,0.2669275601500645,LA,2023-01-31,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
781,1.33670731452529,0.287483908382226,LA,2023-02-01,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
782,3.52372738663628,0.327386384883845,LA,2023-02-02,1,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1
783,0.534210739281507,0.03924957560523955,LA,2023-02-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
784,1.01401680060717,0.286943891192255,LA,2023-02-04,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
785,1.63349853963862,0.466873218029829,LA,2023-02-05,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1
786,3.61699843904065,0.326975021207209,LA,2023-02-06,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,0
787,3.65523443300738,0.4890258850581455,LA,2023-02-07,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1
788,0.304540814213777,0.1398452713487705,LA,2023-02-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
789,1.86944039063997,0.50965471059248,LA,2023-02-09,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1
790,2.60484630733899,0.3932694457486185,LA,2023-02-10,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1
791,NA,NA,LA,2023-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
792,1.60860203886399,0.428161842757284,LA,2023-02-12,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1
793,0.94449850062029606,0.411824433851721,LA,2023-02-13,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1
794,0.666483142332372,0.212927457197915,LA,2023-02-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
795,1.1189458237954,0.3093891385289255,LA,2023-02-15,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0
796,1.72189332773526,0.2873650807291365,LA,2023-02-16,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1
797,0.911744500862871,0.290291788200544,LA,2023-02-17,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1
798,NA,NA,LA,2023-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
799,3.72124761358622,0.3247524036378285,MA,2023-01-08,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
800,29.198199164098,0.3529570460980085,MA,2023-01-09,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0
801,44.9266363514727,0.3754652523870255,MA,2023-01-10,0,0,1,0,1,1,0,1,0,0,0,0,1,1,1,0
802,17.0021291460606,0.328431314883493,MA,2023-01-11,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0
803,20.7591256415685,0.3496774084141405,MA,2023-01-12,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0
804,12.6703028058834,0.308589674596649,MA,2023-01-13,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0
805,12.83814420659,0.2845576576964045,MA,2023-01-14,1,0,1,0,1,1,1,1,0,0,1,0,1,1,1,1
806,10.7416674412031,0.2809613358566515,MA,2023-01-15,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,0
807,19.275575712938,0.2948009952983295,MA,2023-01-16,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1
808,22.7422010966672,0.276630892212447,MA,2023-01-17,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
809,19.7515639845167,0.272251496759555,MA,2023-01-18,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0
810,15.892575196322,0.2481425546124685,MA,2023-01-19,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0
811,11.6453594846113,0.222546922213149,MA,2023-01-20,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1,1
812,21.4091474425401,0.207100958050891,MA,2023-01-21,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,0
813,16.6824245195254,0.2245510123339665,MA,2023-01-22,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1
814,15.2982212616153,0.1942801045652695,MA,2023-01-23,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,0
815,13.9611885045849,0.161046626120902,MA,2023-01-24,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0
816,8.23268742037094,0.17451815463039,MA,2023-01-25,1,0,1,0,1,1,1,1,0,0,1,0,1,1,1,0
817,15.6538491208847,0.1374080303997235,MA,2023-01-26,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,0
818,11.2013573444275,0.1700082582932495,MA,2023-01-27,1,0,1,0,1,1,1,0,1,0,1,0,0,1,1,0
819,9.67738193700307,0.0820320800648595,MA,2023-01-28,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,0
820,5.96901221522506,0.106095608307709,MA,2023-01-29,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1,1
821,15.1764115774981,0.1736428210523665,MA,2023-01-30,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0
822,1.13860491242779,0.1821236582475135,MA,2023-01-31,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1
823,0.241441859452815,0.050695973325738,MA,2023-02-01,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
824,0.283427816829826,0.160659544746082,MA,2023-02-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
825,2.70865094627791,0.125172373045946,MA,2023-02-03,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1
826,0.955022292172963,0.087027445910835,MA,2023-02-04,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
827,6.37000728649641,0.0301170217731956,MA,2023-02-05,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1
828,2.41124115160197,0.162370240321356,MA,2023-02-06,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0
829,2.00480625846473,0.099901320831731,MA,2023-02-07,1,0,1,0,1,1,1,1,0,0,0,0,0,1,1,1
830,3.62711492984354,0.10098525184292,MA,2023-02-08,1,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0
831,4.0446769230264,0.089120982960829,MA,2023-02-09,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1
832,2.67520738978142,0.061207532524819,MA,2023-02-10,1,0,1,0,0,1,1,1,1,0,0,0,0,1,1,1
833,2.84296893350018,0.1315642646481495,MA,2023-02-11,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,1
834,1.3528633466551,0.01125333727218925,MA,2023-02-12,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1
835,1.68553149930817,0.1157481025994945,MA,2023-02-13,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1
836,1.37704793383256,0.13089166205397,MA,2023-02-14,1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,0
837,2.83568431954844,0.00722504113117875,MA,2023-02-15,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1,1
838,2.92141165953869,0.0370387164223083,MA,2023-02-16,1,0,1,0,1,1,1,0,1,0,1,0,0,1,1,0
839,1.38835288466066,0.02845221263481055,MA,2023-02-17,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
840,1.22965629082794,0.0466619990062314,MA,2023-02-18,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0
841,11.6205943571302,0.333627167860609,MD,2023-01-08,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0
842,19.5736046130993,0.347637301860804,MD,2023-01-09,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,0
843,11.3951307828453,0.3360607923911315,MD,2023-01-10,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1
844,3.20513658506683,0.3503118651171575,MD,2023-01-11,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0
845,15.2537851646529,0.3757395358654775,MD,2023-01-12,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0
846,11.9566120598789,0.343344885192182,MD,2023-01-13,0,0,1,0,1,1,1,1,0,0,1,0,1,1,1,0
847,3.35934841963919,0.292599137282159,MD,2023-01-14,1,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1
848,5.51415957728282,0.3829641234963565,MD,2023-01-15,1,0,0,1,0,1,1,1,0,0,0,1,0,1,1,1
849,14.166453237338,0.309742448685517,MD,2023-01-16,1,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0
850,10.6639245084352,0.317612763136192,MD,2023-01-17,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0
851,14.0998317024063,0.2524452197540665,MD,2023-01-18,1,0,1,0,1,1,1,1,0,0,1,0,0,1,1,1
852,0.370460072913315,0.255586782141463,MD,2023-01-19,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1
853,5.28559717289588,0.25041034933536,MD,2023-01-20,1,0,1,0,1,1,1,1,0,0,1,0,1,1,1,0
854,3.83898409337627,0.296469141542816,MD,2023-01-21,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0
855,6.61892710963152,0.230590409974699,MD,2023-01-22,1,0,1,0,1,1,1,0,1,0,0,0,1,1,1,0
856,18.3944162528669,0.201543802286406,MD,2023-01-23,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0
857,13.1779108625214,0.196913942636707,MD,2023-01-24,1,0,1,0,1,1,0,1,1,0,0,0,1,1,0,1
858,3.80192285186245,0.246616083782325,MD,2023-01-25,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0
859,8.83752996059093,0.1730289155329995,MD,2023-01-26,1,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0
860,13.8985316617236,0.1383390666788955,MD,2023-01-27,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,0
861,3.91379634976483,0.1968695815319735,MD,2023-01-28,0,0,1,0,1,1,1,0,0,0,1,0,0,1,1,0
862,1.8055895911151,0.199228728019103,MD,2023-01-29,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0
863,9.65316591593509,0.1393427892989125,MD,2023-01-30,1,0,1,0,1,0,1,1,1,0,0,0,1,0,1,1
864,9.12339097041248,0.082349286196852,MD,2023-01-31,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1
865,4.35806911237774,0.1227618666037995,MD,2023-02-01,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1
866,1.88557268524496,0.211440435196405,MD,2023-02-02,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0
867,2.46185571571961,0.1330502052231,MD,2023-02-03,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1,1
868,2.53666094286101,0.129172059835471,MD,2023-02-04,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,1
869,2.24835522696907,0.132549643931903,MD,2023-02-05,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1
870,4.182379966309,0.0857517379660715,MD,2023-02-06,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1
871,1.55119283773072,0.157232783769892,MD,2023-02-07,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,0
872,2.19757824608334,0.10939344590485,MD,2023-02-08,1,0,1,1,1,1,1,0,1,0,0,0,0,1,1,0
873,3.86435984748001,0.0560041092015045,MD,2023-02-09,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1,1
874,1.07410511717131,0.120582534857583,MD,2023-02-10,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
875,1.70483912172108,0.0130126372124286,MD,2023-02-11,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1
876,1.19256592630412,0.126205230500747,MD,2023-02-12,1,1,0,1,0,1,1,1,1,0,1,0,0,1,1,1
877,2.58482719380781,0.04904370551266955,MD,2023-02-13,1,0,1,0,0,1,1,1,1,0,0,0,0,1,1,1
878,2.78940120059345,0.1383370194465905,MD,2023-02-14,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1
879,4.77996004945739,0.1696363924588445,MD,2023-02-15,1,0,1,0,1,1,1,0,1,0,0,0,1,1,1,0
880,1.29673061893411,0.1010575476511455,MD,2023-02-16,1,1,0,1,1,0,1,1,1,1,0,0,1,0,1,1
881,1.55053347925714,0.09166265438841,MD,2023-02-17,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1
882,0.498620772508463,0.0687034655180265,MD,2023-02-18,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
883,0.917435285796417,0.137109871664537,ME,2023-01-08,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0
884,NA,NA,ME,2023-01-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
885,NA,NA,ME,2023-01-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
886,NA,NA,ME,2023-01-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
887,NA,NA,ME,2023-01-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
888,0.438413812668644,0.3166222594055605,ME,2023-01-13,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
889,NA,NA,ME,2023-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
890,0.215885376957266,0.2546177729325885,ME,2023-01-15,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
891,2.1680212854977,0.327252928012108,ME,2023-01-16,1,0,1,0,1,1,0,1,1,1,0,0,1,1,0,0
892,3.95436613066801,0.2922807720553365,ME,2023-01-17,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,0
893,6.04961396394715,0.288027962723568,ME,2023-01-18,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1
894,NA,NA,ME,2023-01-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
895,NA,NA,ME,2023-01-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
896,0.241874538195837,0.26050655782651,ME,2023-01-21,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
897,0.600184503525737,0.1544320195149275,ME,2023-01-22,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
898,0.654404514294185,0.2426010820896225,ME,2023-01-23,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1
899,1.7483141031785,0.2250165068517725,ME,2023-01-24,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,0
900,1.78531343105957,0.2377804951748355,ME,2023-01-25,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0
901,1.31238194830415,0.2179898341255665,ME,2023-01-26,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0
902,2.04197898474007,0.406283707295278,ME,2023-01-27,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,0
903,0.728810546926659,0.512796060277475,ME,2023-01-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
904,NA,NA,ME,2023-01-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
905,1.56362097486324,0.2690234338674425,ME,2023-01-30,0,0,1,1,0,1,1,1,0,0,1,0,0,1,1,1
906,0.308169479709335,0.1621669181766195,ME,2023-01-31,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
907,NA,NA,ME,2023-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
908,0.323721055640555,0.1413262251917985,ME,2023-02-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
909,0.595843084737438,0.3423852485219105,ME,2023-02-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
910,0.169411269149742,0.0344178550473037,ME,2023-02-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
911,0.277043344442489,0.0301170217731956,ME,2023-02-05,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
912,2.0639259502443,0.436669275903235,ME,2023-02-06,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,0
913,0.543576790740238,0.255975327945506,ME,2023-02-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
914,0.1957510696273,0.0199464929965009,ME,2023-02-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
915,1.62544425541076,0.3580859851653105,ME,2023-02-09,0,1,1,0,0,1,1,1,0,1,1,0,0,1,1,1
916,0.0718378117655706,0.0150263112868596,ME,2023-02-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
917,0.0186870078582033,0.0130126372124286,ME,2023-02-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
918,NA,NA,ME,2023-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
919,0.104194641655108,0.0097194247908863,ME,2023-02-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
920,0.0456223716523204,0.0083845811320441,ME,2023-02-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
921,0.082316630812885,0.00722504113117875,ME,2023-02-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
922,2.20347023846769,0.56851070857263,ME,2023-02-16,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1
923,0.0274116588745814,0.00534872067312815,ME,2023-02-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
924,NA,NA,ME,2023-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
925,4.84341719282644,0.3191589020784965,MI,2023-01-08,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
926,7.31479206021248,0.3260082268011585,MI,2023-01-09,0,1,1,0,1,1,1,0,1,0,0,0,1,1,0,0
927,6.57876515264726,0.324557342519519,MI,2023-01-10,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0
928,7.14832786937992,0.357920639260259,MI,2023-01-11,0,1,1,0,1,1,1,0,0,0,0,0,1,1,1,0
929,3.84608261704144,0.321612285867067,MI,2023-01-12,1,1,1,0,1,1,1,0,0,0,1,0,0,1,1,0
930,6.83845889364959,0.305776302349543,MI,2023-01-13,1,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0
931,3.42994260893203,0.4086196792082705,MI,2023-01-14,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
932,7.44417623445833,0.2842521271805235,MI,2023-01-15,1,0,1,0,1,1,1,1,0,0,1,0,1,1,1,0
933,6.94541632514105,0.3586878072269825,MI,2023-01-16,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0
934,5.18970532148292,0.3723600187116755,MI,2023-01-17,1,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0
935,10.1846185795514,0.4233057957632295,MI,2023-01-18,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0
936,5.36795854312884,0.320180748832728,MI,2023-01-19,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,0
937,12.8184877657065,0.393510987761398,MI,2023-01-20,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
938,9.35112266109904,0.380826460499413,MI,2023-01-21,1,0,1,0,1,1,1,0,1,0,0,0,1,1,1,0
939,14.4164113086076,0.405707147859195,MI,2023-01-22,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
940,24.7643455345928,0.3720422324474785,MI,2023-01-23,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
941,22.2237295711274,0.350748919235993,MI,2023-01-24,1,0,1,0,1,1,1,0,1,0,0,0,1,1,1,0
942,14.9458079044378,0.3503932867188655,MI,2023-01-25,1,0,1,0,1,1,1,1,0,0,1,0,1,1,1,1
943,12.4750746583829,0.4093276139716715,MI,2023-01-26,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0
944,19.349475400289,0.422693195534532,MI,2023-01-27,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
945,9.56511270853033,0.41455920552487,MI,2023-01-28,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0
946,5.54584854486604,0.3955937343516595,MI,2023-01-29,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
947,13.323976353201,0.393874425444937,MI,2023-01-30,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0
948,15.9014354571484,0.3890639975256605,MI,2023-01-31,0,0,1,0,1,1,1,1,0,0,1,0,0,1,1,0
949,13.347531980926,0.3889548390617005,MI,2023-02-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
950,2.45223946684318,0.2443342810305375,MI,2023-02-02,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0
951,15.9061460435136,0.394510202677319,MI,2023-02-03,1,0,1,0,0,0,1,1,1,0,1,0,1,0,1,1
952,5.15368372389474,0.350836161019333,MI,2023-02-04,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0
953,3.21500972086485,0.2659621797185785,MI,2023-02-05,1,1,1,0,1,1,1,0,1,0,1,0,0,1,1,0
954,8.26741532882143,0.297734462796433,MI,2023-02-06,0,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0
955,4.58062016895849,0.2233068839923015,MI,2023-02-07,1,0,1,0,1,1,1,0,0,0,1,0,0,1,1,0
956,12.8716515998583,0.355005239704068,MI,2023-02-08,0,0,1,0,1,1,1,0,0,0,1,0,0,1,1,0
957,6.4009182845062,0.2475989287898805,MI,2023-02-09,1,0,1,0,1,1,1,0,1,0,0,0,1,1,1,0
958,8.4416150201901,0.3287617728290435,MI,2023-02-10,0,0,1,0,0,1,1,1,1,0,0,0,0,1,1,1
959,4.65164659570586,0.285980856817723,MI,2023-02-11,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1
960,5.10764802035662,0.2919610157121115,MI,2023-02-12,1,0,1,0,0,1,1,1,1,0,0,0,0,1,1,1
961,10.5102723540349,0.3049769914078535,MI,2023-02-13,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,0
962,6.60995514755326,0.1898862411903555,MI,2023-02-14,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1
963,3.19470175771335,0.1975344515877875,MI,2023-02-15,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1
964,8.5096628379721,0.1995070720280455,MI,2023-02-16,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1
965,9.97602547744748,0.29092654560252,MI,2023-02-17,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
966,7.47414132767375,0.2770207049765045,MI,2023-02-18,1,0,0,0,0,1,1,1,1,0,1,0,0,1,1,1
967,2.47087041110069,0.3554468992092935,MN,2023-01-08,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1
968,4.43817277550786,0.2714033419619865,MN,2023-01-09,1,0,1,0,1,1,1,0,1,0,0,0,1,1,1,1
969,8.47481190408648,0.287618398758715,MN,2023-01-10,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0
970,3.86116333495906,0.319215684725758,MN,2023-01-11,1,1,1,0,1,1,1,0,0,0,1,0,0,1,1,0
971,1.77652571655534,0.2936371187604265,MN,2023-01-12,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0
972,1.88473598936808,0.301376321938358,MN,2023-01-13,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0
973,0.88394158002599,0.2936176729404565,MN,2023-01-14,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0
974,5.84741733082489,0.3703852483791915,MN,2023-01-15,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0
975,3.55228588602458,0.336389268119601,MN,2023-01-16,1,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0
976,3.34351523704341,0.2910564587125145,MN,2023-01-17,1,0,1,0,1,1,1,1,0,0,0,0,0,1,1,1
977,6.97438106168463,0.298504165445709,MN,2023-01-18,1,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1
978,7.2380635927487,0.4053685295073415,MN,2023-01-19,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0
979,6.2314420261336,0.3878544350419285,MN,2023-01-20,1,0,1,0,1,1,1,0,1,0,0,0,0,1,1,0
980,3.93635874162894,0.4168880297470105,MN,2023-01-21,1,1,1,0,1,1,1,0,1,0,1,0,0,1,1,0
981,12.9248789757964,0.3420692435661295,MN,2023-01-22,1,0,1,0,1,1,1,0,1,0,1,0,1,1,0,0
982,3.03294441313901,0.300215186129968,MN,2023-01-23,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0
983,12.9309610757131,0.347020452274164,MN,2023-01-24,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
984,9.59376248980525,0.3881655006422355,MN,2023-01-25,1,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0
985,9.07477787704577,0.3235971627057195,MN,2023-01-26,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,0
986,9.68634580655995,0.3773274284811525,MN,2023-01-27,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0
987,3.29974075886767,0.30089199427138,MN,2023-01-28,0,0,1,0,1,1,0,1,1,0,1,0,0,1,0,1
988,4.36416449724587,0.304477047197115,MN,2023-01-29,1,0,1,0,1,1,1,1,1,0,0,0,1,1,0,1
989,2.32075487478905,0.250741067753341,MN,2023-01-30,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0
990,3.65753416662787,0.272665996597078,MN,2023-01-31,1,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0
991,3.71955373220576,0.281492946147895,MN,2023-02-01,1,0,1,0,1,1,1,0,1,0,1,0,0,1,1,0
992,5.23626883844438,0.3196912834939625,MN,2023-02-02,0,0,1,0,1,1,1,0,0,0,1,0,1,1,1,0
993,2.29245125248334,0.2124699601290515,MN,2023-02-03,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
