...1,es_score,brier_score,location,target_date,X24B_50_CI,X24C_50_CI,X24E_50_CI,X24G_50_CI,other_50_CI,X24A_50_CI,X24B_95_CI,X24C_95_CI,X24E_95_CI,X24G_95_CI,other_95_CI,X24A_95_CI
1550,NA,NA,OK,2024-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1551,0.742368723097286,0.392086091343851,OK,2024-07-31,1,1,1,1,1,0,0,1,1,1,1,0
1552,NA,NA,OK,2024-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1553,NA,NA,OK,2024-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1554,NA,NA,OK,2024-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1555,NA,NA,OR,2024-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1556,NA,NA,OR,2024-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1557,0.539485987335426,0.382350826432107,OR,2024-06-25,1,0,1,1,1,1,1,0,1,1,1,0
1558,0.541515991915091,0.3779187600012085,OR,2024-06-26,1,0,1,1,1,1,0,0,1,1,1,1
1559,0.639389512060746,0.370846359396773,OR,2024-06-27,1,1,1,1,1,1,0,1,1,1,1,0
1560,0.583407112305527,0.3522269865817885,OR,2024-06-28,1,1,1,1,1,1,1,1,1,1,1,1
1561,NA,NA,OR,2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1562,NA,NA,OR,2024-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1563,0.617065999777469,0.36244695280406253,OR,2024-07-01,1,1,1,1,1,1,0,1,1,1,1,0
1564,0.506579458089136,0.354810011499427,OR,2024-07-02,1,0,1,1,1,1,0,0,1,1,1,1
1565,0.559821861618544,0.3639805652247565,OR,2024-07-03,1,1,1,1,1,1,1,1,1,1,1,1
1566,0.649085770693989,0.4531243733244825,OR,2024-07-04,1,1,1,0,1,1,1,1,1,1,1,1
1567,0.768285647310025,0.3996348093046765,OR,2024-07-05,1,1,1,1,1,1,1,1,0,0,1,1
1568,NA,NA,OR,2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1569,0.607750941273657,0.35970070203585,OR,2024-07-07,1,1,1,1,1,1,0,1,1,1,1,0
1570,1.01530013871899,0.4024537666494235,OR,2024-07-08,1,1,1,0,1,1,0,1,1,0,1,0
1571,0.777840279861011,0.416571549619828,OR,2024-07-09,1,1,1,1,1,1,0,0,1,1,1,1
1572,1.82920183465091,0.4157573604015395,OR,2024-07-10,1,1,1,0,1,1,0,0,0,0,1,0
1573,0.676250823931786,0.3773229650487715,OR,2024-07-11,1,1,1,1,1,1,1,0,0,0,1,0
1574,2.23492839562997,0.4426749338039015,OR,2024-07-12,1,0,1,1,0,0,1,0,1,0,1,0
1575,0.869348054624403,0.422772707712157,OR,2024-07-13,1,1,1,1,1,1,1,1,0,1,1,0
1576,1.23918311598077,0.3851667065481085,OR,2024-07-14,1,1,0,1,1,1,1,0,0,0,1,1
1577,1.35046368575378,0.4396324603656685,OR,2024-07-15,1,1,1,0,1,1,1,0,1,0,1,1
1578,1.93145901350811,0.367313321194545,OR,2024-07-16,1,0,0,1,1,1,0,0,0,0,1,1
1579,1.24115371672259,0.4034232788618135,OR,2024-07-17,1,1,1,0,1,1,1,0,0,0,1,0
1580,0.607017355388445,0.355026631753875,OR,2024-07-18,1,1,1,1,1,1,1,1,1,1,1,1
1581,1.01659449848648,0.448557683316168,OR,2024-07-19,1,1,1,1,0,1,1,0,0,1,0,0
1582,0.466342663938164,0.333371763607247,OR,2024-07-20,1,1,1,1,1,1,0,0,1,1,1,1
1583,0.874697107175661,0.420733324945943,OR,2024-07-21,1,1,1,1,1,1,0,0,1,1,1,0
1584,1.00130645452487,0.4547305781355805,OR,2024-07-22,1,1,1,1,1,1,0,0,0,1,1,0
1585,0.778346213855486,0.417629709794558,OR,2024-07-23,1,1,1,1,1,0,1,0,0,0,1,0
1586,2.08332169553633,0.453966301824599,OR,2024-07-24,0,0,0,1,1,1,0,1,0,1,1,0
1587,1.80339278854727,0.400555966539318,OR,2024-07-25,1,0,1,1,0,1,0,0,0,0,1,0
1588,0.861108808156909,0.450956954119084,OR,2024-07-26,1,1,1,1,1,1,0,0,0,0,1,1
1589,NA,NA,OR,2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1590,0.679300829944268,0.3760126883720125,OR,2024-07-28,1,1,1,1,1,1,0,1,0,0,1,0
1591,1.5725654451848,0.471305531775619,OR,2024-07-29,1,1,0,1,1,0,0,0,0,1,1,0
1592,1.30021646218571,0.440200363788153,OR,2024-07-30,1,1,0,1,1,1,0,0,0,0,1,0
1593,1.07328067848431,0.3752566184064825,OR,2024-07-31,1,1,1,1,1,1,0,0,0,0,1,0
1594,2.83118527190645,0.463316392807524,OR,2024-08-01,1,1,0,1,1,0,0,1,0,0,1,0
1595,1.85611786684572,0.3767473174768525,OR,2024-08-02,1,0,1,1,1,1,0,0,0,1,1,1
1596,1.41862170916098,0.452175918258802,OR,2024-08-03,1,1,0,1,1,0,0,0,0,0,1,0
1597,0.551736569879765,0.391654961702726,PA,2024-06-23,1,0,1,1,1,1,1,1,1,1,1,1
1598,1.50494969262839,0.3780846364333505,PA,2024-06-24,1,1,1,1,0,0,0,0,1,1,1,1
1599,1.06050015944234,0.3884258488789385,PA,2024-06-25,1,1,1,0,1,1,0,1,1,0,1,0
1600,1.1471888901856,0.373933462440357,PA,2024-06-26,1,1,1,1,1,0,0,0,0,0,1,0
1601,0.93021914987381,0.356644733104545,PA,2024-06-27,1,1,1,1,1,1,0,0,0,1,1,0
1602,1.21425856406434,0.3522269865817885,PA,2024-06-28,1,0,1,1,1,1,0,0,1,0,1,0
1603,0.537971719392421,0.3585928190396495,PA,2024-06-29,1,1,1,1,1,1,0,0,1,0,1,0
1604,0.874159401992526,0.4207463614456345,PA,2024-06-30,1,1,1,1,1,1,0,0,0,1,1,0
1605,1.60226633932254,0.428151240193441,PA,2024-07-01,1,1,0,1,0,1,0,1,0,0,0,1
1606,1.89114506092472,0.3889654378748725,PA,2024-07-02,0,1,1,1,1,0,0,0,0,1,1,0
1607,0.787337062711481,0.4049859885419955,PA,2024-07-03,1,1,1,1,1,1,0,0,0,1,1,0
1608,1.20112479739401,0.4087915534457115,PA,2024-07-04,1,1,1,1,1,1,0,0,0,1,1,0
1609,1.60822126591134,0.40943047616853,PA,2024-07-05,1,1,1,1,0,0,0,0,1,0,0,0
1610,0.72373498319539,0.3935168092890165,PA,2024-07-06,1,1,1,1,1,1,0,0,1,0,1,0
1611,0.611150159788204,0.37140475185384503,PA,2024-07-07,1,1,1,1,1,1,1,0,1,1,1,0
1612,5.89359183276122,0.3843371631472825,PA,2024-07-08,0,1,0,0,1,0,0,1,0,0,1,0
1613,0.904977246073081,0.3936865242339595,PA,2024-07-09,1,1,1,1,1,1,0,0,0,1,1,0
1614,1.41232439647018,0.397273934022943,PA,2024-07-10,0,1,1,1,1,1,0,0,1,0,1,0
1615,1.14656128823768,0.398093884119508,PA,2024-07-11,1,1,0,1,1,1,1,0,0,1,1,1
1616,1.59957261897604,0.382330271128861,PA,2024-07-12,0,0,1,1,1,1,0,0,0,0,1,1
1617,NA,NA,PA,2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1618,NA,NA,PA,2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1619,1.62530873497606,0.38633900813780653,PA,2024-07-15,1,0,1,1,1,1,0,0,0,0,1,1
1620,1.07439769121367,0.36697399427369,PA,2024-07-16,1,0,1,1,1,1,1,0,0,0,1,1
1621,2.13946845248526,0.4543013465726805,PA,2024-07-17,1,1,1,1,1,0,0,0,1,1,1,0
1622,3.01893398901888,0.421276514414366,PA,2024-07-18,1,0,0,1,1,0,0,0,1,0,0,0
1623,2.39006403535706,0.424148792792312,PA,2024-07-19,1,0,1,1,1,0,0,1,0,1,0,0
1624,NA,NA,PA,2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1625,0.992823133235642,0.450659497128036,PA,2024-07-21,1,1,1,1,1,1,1,1,1,1,1,1
1626,3.34099661729645,0.4193670224963895,PA,2024-07-22,1,0,1,1,1,0,0,0,0,1,1,0
1627,3.38344231041627,0.4126586358289675,PA,2024-07-23,1,1,1,0,1,0,0,0,1,1,1,0
1628,4.7430765678985,0.4038980110696285,PA,2024-07-24,1,0,1,0,1,0,0,0,0,0,1,0
1629,3.1147645476379,0.438539580293709,PA,2024-07-25,1,0,1,1,0,0,0,0,0,1,0,0
1630,3.71530713216276,0.417733899262059,PA,2024-07-26,1,1,1,1,1,0,0,0,0,0,1,0
1631,1.18618985184485,0.39874993656473,PA,2024-07-27,1,1,1,1,1,1,0,0,0,0,0,1
1632,2.71493798408407,0.4474342277912865,PA,2024-07-28,1,1,0,1,1,0,1,1,0,0,1,0
1633,9.14510689078618,0.439157553599024,PA,2024-07-29,0,0,0,1,1,0,1,0,0,0,1,0
1634,2.77565392806115,0.408847682960841,PA,2024-07-30,1,1,1,1,1,0,0,0,0,1,0,0
1635,2.73670952508547,0.422317336887404,PA,2024-07-31,0,0,1,1,1,0,0,0,1,1,1,0
1636,5.44273818755814,0.4581163596578735,PA,2024-08-01,1,0,0,1,1,0,0,0,0,0,1,0
1637,4.50841069159797,0.4638966616585075,PA,2024-08-02,1,1,0,1,1,0,0,1,0,1,1,0
1638,2.00431072436374,0.3835266275783115,PA,2024-08-03,1,0,1,1,1,0,0,0,1,0,1,1
1639,0.513400761593612,0.3693554371992335,PR,2024-06-23,1,1,1,1,1,1,0,0,1,1,1,1
1640,2.84181831593357,0.372955525776701,PR,2024-06-24,0,0,0,1,1,1,0,0,0,0,1,0
1641,11.7889301300139,0.359146973414469,PR,2024-06-25,1,0,0,1,1,0,0,0,0,0,0,0
1642,2.40783364009626,0.352756677825417,PR,2024-06-26,1,1,1,1,1,0,0,1,0,1,1,0
1643,1.9890624511727,0.3581772792730875,PR,2024-06-27,1,1,1,1,1,0,1,0,0,0,1,0
1644,1.24935851044228,0.4025546140516405,PR,2024-06-28,1,0,1,1,1,1,1,0,0,0,1,0
1645,1.2366254125025,0.3518026981304175,PR,2024-06-29,1,1,1,1,1,0,0,0,1,0,1,0
1646,NA,NA,PR,2024-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1647,1.47329508125372,0.376094279153031,PR,2024-07-01,1,1,1,1,1,1,1,0,1,0,1,0
1648,7.40438175505832,0.3653138420455395,PR,2024-07-02,0,1,0,0,1,1,0,1,0,0,1,0
1649,2.92957800739042,0.373313261845414,PR,2024-07-03,0,1,1,0,1,0,0,0,1,0,1,0
1650,NA,NA,PR,2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1651,3.73839029661806,0.373879636167702,PR,2024-07-05,1,1,0,0,1,0,0,0,0,0,1,0
1652,2.0283432372435,0.3737064301119725,PR,2024-07-06,1,1,1,1,1,0,0,1,0,0,1,0
1653,NA,NA,PR,2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1654,1.23774227809266,0.4009174971040265,PR,2024-07-08,1,1,1,1,1,0,0,0,0,1,1,0
1655,3.84796205016853,0.405449277787195,PR,2024-07-09,0,0,1,1,1,0,0,0,0,0,1,0
1656,0.978777987450373,0.3984491035878455,PR,2024-07-10,1,1,1,1,1,0,0,1,0,1,1,0
1657,1.92422705136602,0.388181493032591,PR,2024-07-11,0,1,1,1,1,1,0,1,0,1,1,1
1658,NA,NA,PR,2024-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1659,NA,NA,PR,2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1660,NA,NA,PR,2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1661,0.567170292676856,0.4008235743709465,PR,2024-07-15,0,1,1,1,1,1,0,1,0,1,1,1
1662,NA,NA,PR,2024-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1663,NA,NA,PR,2024-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1664,NA,NA,PR,2024-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1665,NA,NA,PR,2024-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1666,NA,NA,PR,2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1667,NA,NA,PR,2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1668,0.604016948193714,0.4300297451681975,PR,2024-07-22,0,1,1,1,1,1,0,1,1,1,1,0
1669,0.706298091464026,0.4966629122233205,PR,2024-07-23,1,1,1,1,1,0,1,0,1,1,1,0
1670,NA,NA,PR,2024-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1671,NA,NA,PR,2024-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1672,NA,NA,PR,2024-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1673,NA,NA,PR,2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1674,NA,NA,PR,2024-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1675,0.774682942986294,0.407521488969234,PR,2024-07-29,1,1,1,1,1,0,0,1,0,1,1,0
1676,NA,NA,PR,2024-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1677,0.658152053346967,0.48019011624219,PR,2024-07-31,0,1,1,1,1,1,0,1,0,1,1,1
1678,0.376669800164783,0.2542972991858615,PR,2024-08-01,1,1,1,1,1,1,0,1,0,1,1,1
1679,NA,NA,PR,2024-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1680,1.24349243532657,0.596725023014835,PR,2024-08-03,1,1,1,1,0,0,1,0,0,1,0,0
1681,0.993679711419695,0.301622421348471,RI,2024-06-23,1,1,1,1,1,0,1,0,1,1,1,0
1682,0.522087964394085,0.368734157492385,RI,2024-06-24,0,1,1,1,1,1,0,1,1,1,0,1
1683,1.36564788465203,0.390086211733569,RI,2024-06-25,0,1,1,1,1,1,0,0,1,0,1,1
1684,1.84960769821824,0.354857701500534,RI,2024-06-26,1,0,1,1,1,0,0,0,1,1,1,0
1685,0.88745329271614,0.42301841763486,RI,2024-06-27,1,1,0,1,1,1,0,0,1,1,1,1
1686,0.792069653735603,0.418414491561453,RI,2024-06-28,1,1,1,1,1,1,0,1,1,1,1,0
1687,1.22532053755595,0.3550998041708095,RI,2024-06-29,0,1,1,1,1,1,0,0,1,0,1,0
1688,NA,NA,RI,2024-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1689,0.712811648019816,0.50390055649426,RI,2024-07-01,1,1,0,1,1,1,0,1,0,1,1,1
1690,1.65652069144025,0.3685598816432865,RI,2024-07-02,0,1,1,1,1,1,0,0,1,0,1,0
1691,0.518149139245514,0.372007918079373,RI,2024-07-03,0,1,1,1,1,1,0,1,1,0,1,1
1692,1.08473944690948,0.394111109255059,RI,2024-07-04,1,1,1,1,1,0,1,0,1,0,0,0
1693,1.59728386813431,0.412969239658559,RI,2024-07-05,0,1,1,0,1,1,0,0,1,0,1,0
1694,0.596285413053794,0.369354031819305,RI,2024-07-06,1,1,1,1,1,1,0,0,1,1,0,0
1695,0.785442228664883,0.4069077395837335,RI,2024-07-07,1,1,1,1,1,1,1,0,1,0,1,0
1696,1.37468420632139,0.4019717287618655,RI,2024-07-08,1,0,1,1,1,1,0,0,1,1,0,1
1697,1.12992529095647,0.399239310055873,RI,2024-07-09,1,1,1,1,1,0,0,0,0,0,1,0
1698,0.912315798796564,0.367554671046772,RI,2024-07-10,1,1,1,1,1,1,0,0,0,1,1,0
1699,0.978868119673787,0.4011448870752535,RI,2024-07-11,1,1,1,1,1,0,0,0,1,1,1,1
1700,1.09038577504863,0.368769540464835,RI,2024-07-12,1,0,1,1,1,1,0,0,1,0,1,0
1701,2.02752383688969,0.435431625297134,RI,2024-07-13,1,1,1,1,1,0,0,0,0,1,1,0
1702,1.23584693663365,0.3973832744523985,RI,2024-07-14,0,1,1,1,1,1,0,0,1,1,1,1
1703,1.2370643105338,0.4136609209968985,RI,2024-07-15,1,1,0,1,1,1,0,1,0,0,1,0
1704,1.65527238520867,0.406375218499022,RI,2024-07-16,1,1,1,0,1,1,0,0,0,0,0,0
1705,2.26191652573602,0.402588435306477,RI,2024-07-17,1,1,0,1,1,0,1,0,1,0,1,0
1706,2.65035928208966,0.450966642020268,RI,2024-07-18,0,0,1,0,0,0,0,0,0,0,0,0
1707,0.630685145532512,0.3729116482156215,RI,2024-07-19,1,1,1,1,1,1,0,1,0,1,1,1
1708,1.16844704407662,0.400816566348168,RI,2024-07-20,1,1,1,1,1,0,0,0,1,0,1,0
1709,0.952112338825571,0.385889123374261,RI,2024-07-21,1,1,1,1,1,1,0,1,0,0,1,0
1710,1.12760956518775,0.387764724924326,RI,2024-07-22,1,1,1,1,1,1,0,0,0,0,1,0
1711,1.81886002582327,0.4041924031684205,RI,2024-07-23,1,1,1,0,1,0,0,0,0,0,1,0
1712,1.32796560961309,0.4272212590618785,RI,2024-07-24,0,1,1,1,1,1,0,0,1,0,1,1
1713,0.837110539387594,0.355756371920038,RI,2024-07-25,1,1,1,1,1,1,0,0,0,0,1,1
1714,1.33589057183291,0.524501828213565,RI,2024-07-26,1,1,1,1,0,1,0,1,0,0,0,0
1715,1.23482191190034,0.416325054014129,RI,2024-07-27,0,1,1,1,1,1,0,0,0,0,1,0
1716,NA,NA,RI,2024-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1717,2.31928873162258,0.365367910856966,RI,2024-07-29,1,0,0,1,1,0,0,0,0,1,1,0
1718,0.999497914211659,0.455029662061375,RI,2024-07-30,1,1,1,1,1,0,1,1,1,1,1,1
1719,1.96973531723638,0.4046042840526105,RI,2024-07-31,1,1,1,0,1,0,0,1,1,0,1,1
1720,2.130050460412,0.396491176431987,RI,2024-08-01,0,0,1,1,1,1,0,0,0,0,1,1
1721,0.853254795781624,0.3932818100249265,RI,2024-08-02,1,1,1,1,1,1,1,0,0,0,1,0
1722,1.38573539950774,0.361225484844318,RI,2024-08-03,1,0,1,0,1,1,0,0,0,0,1,1
1723,NA,NA,SC,2024-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1724,NA,NA,SC,2024-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1725,0.553681622658042,0.382350826432107,SC,2024-06-25,1,0,1,1,1,1,1,0,0,1,1,1
1726,0.452979321552819,0.321563371119282,SC,2024-06-26,1,1,1,1,1,1,1,0,1,1,1,0
1727,NA,NA,SC,2024-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1728,0.523885132869672,0.3695263309292285,SC,2024-06-28,1,0,1,1,1,1,1,0,0,1,1,1
1729,NA,NA,SC,2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1730,NA,NA,SC,2024-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1731,3.94863836033474,0.3582140512295955,SC,2024-07-01,0,0,1,1,1,0,0,0,1,1,1,0
1732,NA,NA,SC,2024-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1733,NA,NA,SC,2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1734,NA,NA,SC,2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1735,1.12581726701398,0.3793746716096135,SC,2024-07-05,1,1,1,1,1,0,1,0,1,1,1,0
1736,NA,NA,SC,2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1737,0.477654321836002,0.340843971112457,SC,2024-07-07,1,1,1,1,1,1,1,0,0,1,1,1
1738,NA,NA,SC,2024-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1739,0.477052687109428,0.336810901818396,SC,2024-07-09,1,1,1,1,1,1,1,1,1,1,1,1
1740,0.467589957887868,0.3351547741130435,SC,2024-07-10,1,1,1,1,1,1,1,0,0,1,1,1
1741,0.820184363875571,0.428060454750768,SC,2024-07-11,1,1,1,1,1,1,1,0,0,0,1,0
1742,0.688107793407132,0.38006760373172,SC,2024-07-12,1,1,1,1,1,1,1,0,1,1,1,0
1743,NA,NA,SC,2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1744,NA,NA,SC,2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1745,0.659536629192605,0.37840636240143,SC,2024-07-15,1,1,1,1,1,1,1,1,1,1,1,1
1746,1.35647029454057,0.452862856424003,SC,2024-07-16,1,1,1,1,1,0,1,0,1,0,1,0
1747,NA,NA,SC,2024-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1748,0.471174550860608,0.3314326400563335,SC,2024-07-18,1,1,1,1,1,1,1,1,1,1,1,1
1749,0.615653691375993,0.4406008445114975,SC,2024-07-19,1,1,1,0,1,1,1,1,0,0,1,1
1750,NA,NA,SC,2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1751,NA,NA,SC,2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1752,1.13966614156558,0.3438458446386725,SC,2024-07-22,1,1,0,1,1,1,1,1,0,1,1,0
1753,0.86231046234492,0.3887487166118295,SC,2024-07-23,1,1,1,1,1,1,1,0,1,0,1,0
1754,0.471203174511492,0.326036757407171,SC,2024-07-24,1,1,1,1,1,1,1,1,0,0,1,1
1755,2.39940597823,0.339715672436013,SC,2024-07-25,1,1,0,1,1,1,0,1,0,1,1,0
1756,1.00039284152902,0.3791807143574315,SC,2024-07-26,1,1,1,1,1,1,0,1,1,1,1,0
1757,NA,NA,SC,2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1758,NA,NA,SC,2024-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1759,1.58753763729149,0.3249634663617055,SC,2024-07-29,1,1,0,1,1,1,0,1,0,0,1,1
1760,0.993795498389826,0.437494290817857,SC,2024-07-30,1,1,1,1,0,1,0,0,1,1,0,1
1761,0.671388498318293,0.48019011624219,SC,2024-07-31,0,1,1,1,1,1,0,1,1,0,1,1
1762,2.32651082869859,0.3565871277391625,SC,2024-08-01,1,0,1,0,1,1,0,0,0,0,1,1
1763,1.90268129345098,0.4624789171704565,SC,2024-08-02,1,0,1,0,1,0,0,1,0,0,1,0
1764,NA,NA,SC,2024-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1765,1.00678139217038,0.301622421348471,SD,2024-06-23,1,1,1,1,1,0,1,1,1,1,1,1
1766,0.431984020126137,0.30824925235955,SD,2024-06-24,1,1,1,1,1,1,1,0,1,1,1,0
1767,0.655660348429564,0.375330081048503,SD,2024-06-25,1,1,1,1,1,1,0,1,1,1,1,0
1768,NA,NA,SD,2024-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1769,0.577430979200433,0.35094163656238,SD,2024-06-27,1,1,1,1,1,1,0,0,1,0,1,0
1770,NA,NA,SD,2024-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1771,0.990213637727152,0.349604627436823,SD,2024-06-29,1,1,1,1,1,0,0,1,1,1,1,0
1772,0.506288625061057,0.3618058867950285,SD,2024-06-30,1,1,1,1,1,1,1,0,1,1,1,0
1773,0.876278599635953,0.3632525068562075,SD,2024-07-01,0,1,1,1,1,1,0,0,0,1,1,1
1774,NA,NA,SD,2024-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1775,1.12322109347742,0.541421032468905,SD,2024-07-03,1,1,0,1,0,1,1,0,1,1,0,1
1776,NA,NA,SD,2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1777,0.545735481971303,0.381614511662952,SD,2024-07-05,1,1,1,1,1,0,1,1,1,1,1,1
1778,NA,NA,SD,2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1779,NA,NA,SD,2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1780,1.1961426666297,0.3944759997428875,SD,2024-07-08,1,1,1,1,1,0,1,0,1,1,1,0
1781,1.25913134523812,0.4079110525566495,SD,2024-07-09,1,1,1,1,1,0,1,0,1,0,1,0
1782,0.646509128845476,0.378354636691348,SD,2024-07-10,1,1,1,1,1,1,0,0,1,0,1,1
1783,0.595694739809783,0.420897901885058,SD,2024-07-11,1,1,1,1,1,0,1,1,1,1,1,1
1784,NA,NA,SD,2024-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1785,1.06383676772889,0.361043212359772,SD,2024-07-13,1,0,1,1,1,1,1,1,0,1,1,0
1786,0.615287282794919,0.440160777066037,SD,2024-07-14,1,1,1,1,1,0,1,0,1,1,1,0
1787,0.732459570346048,0.4022355391875905,SD,2024-07-15,1,1,1,1,1,1,0,0,1,1,1,1
1788,0.570910830979067,0.404448869655851,SD,2024-07-16,0,1,1,1,1,1,0,0,1,1,1,1
1789,0.679667769802616,0.385295737882778,SD,2024-07-17,1,1,1,1,1,1,0,0,0,0,1,1
1790,1.02563852157842,0.3583719785154675,SD,2024-07-18,1,0,1,1,1,1,0,0,1,0,1,1
1791,NA,NA,SD,2024-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1792,0.673330765163898,0.4779861719485535,SD,2024-07-20,1,1,1,1,1,0,1,1,0,1,1,0
1793,1.57183711823856,0.407938740493134,SD,2024-07-21,0,1,1,1,1,1,0,0,0,1,1,0
1794,0.675932401109566,0.3832854085021705,SD,2024-07-22,1,1,1,1,1,1,0,0,0,1,1,1
1795,0.551225235526408,0.336781737719988,SD,2024-07-23,1,1,1,1,1,1,1,1,1,1,1,1
1796,NA,NA,SD,2024-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1797,0.746941720778021,0.3797259892265255,SD,2024-07-25,1,1,1,1,1,1,0,0,0,1,1,0
1798,0.623966707357293,0.450639587264973,SD,2024-07-26,0,1,1,1,1,1,0,1,1,0,1,1
1799,0.732283841391698,0.521513603890985,SD,2024-07-27,1,1,1,1,1,0,1,0,1,1,1,0
1800,1.11621345899121,0.482093839425436,SD,2024-07-28,1,1,1,1,1,0,1,0,1,0,1,1
1801,1.34613814280265,0.426669899161537,SD,2024-07-29,1,1,1,1,1,0,0,0,1,0,1,0
1802,NA,NA,SD,2024-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1803,1.81880368653883,0.4829270032955095,SD,2024-07-31,1,1,1,1,0,1,0,0,1,0,0,0
1804,0.652321420527037,0.4702475710213495,SD,2024-08-01,1,1,1,0,1,1,1,1,0,0,1,1
1805,0.506063468043547,0.3767473174768525,SD,2024-08-02,1,1,1,1,1,1,1,0,0,1,1,1
1806,0.801788548807302,0.56549594716167,SD,2024-08-03,1,1,1,1,1,0,1,1,0,1,1,0
