...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23C_50_CI,X23D_50_CI,other_50_CI,X22E_50_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23C_95_CI,X23D_95_CI,other_95_CI,X22E_95_CI
960,1.05171427713413,0.2718388084454465,MI,2023-04-23,0,1,1,1,1,1,1,0,1,0,1,0,1,1
961,1.97038460422167,0.168278770506944,MI,2023-04-24,1,0,0,1,1,1,0,1,0,0,1,0,1,0
962,2.58458253915591,0.221801259856181,MI,2023-04-25,0,1,0,1,1,1,1,0,0,0,1,0,1,1
963,1.99371370533994,0.2097439690040705,MI,2023-04-26,1,1,0,1,1,1,1,1,0,0,1,0,1,1
964,1.68806816421064,0.300871923810485,MI,2023-04-27,1,1,0,0,1,1,1,1,0,1,0,0,1,1
965,0.996632755989784,0.27913798618191,MI,2023-04-28,1,1,1,1,1,0,1,1,0,0,1,1,0,1
966,1.02687333009867,0.2834572853491935,MI,2023-04-29,1,1,1,0,1,1,1,1,0,0,0,0,1,1
967,0.544617855657705,0.0781144211469365,MN,2023-03-19,1,1,1,1,1,1,1,0,1,1,1,0,1,1
968,3.63259202540828,0.1932957615159545,MN,2023-03-20,1,0,1,1,1,1,0,0,0,1,1,1,1,0
969,2.56225614361193,0.126974874015571,MN,2023-03-21,1,0,1,1,1,0,0,1,0,0,1,0,0,0
970,1.6433661495317,0.063106655919152,MN,2023-03-22,1,1,1,0,1,1,1,1,0,0,0,0,1,1
971,1.22134101942939,0.096790197634389,MN,2023-03-23,1,1,1,1,1,0,1,1,0,1,1,1,0,1
972,0.593876676700984,0.0042191476075937,MN,2023-03-24,1,1,1,1,1,1,1,0,0,1,1,0,1,0
973,2.31692484257685,0.1803074089165795,MN,2023-03-25,1,0,1,1,0,1,1,1,0,0,1,0,1,1
974,2.98902041440385,0.176940889164791,MN,2023-03-26,1,0,1,1,1,0,0,1,0,0,1,0,0,0
975,1.0470839589288,0.00479451033824277,MN,2023-03-27,1,0,1,1,1,1,1,1,0,1,1,0,1,1
976,1.17181812942823,0.071824256868975,MN,2023-03-28,1,1,1,1,1,0,1,1,0,0,1,0,0,0
977,0.640365743609806,0.046629164992637,MN,2023-03-29,1,1,1,1,1,1,1,1,0,1,1,0,1,1
978,3.11865455478263,0.189423011285692,MN,2023-03-30,1,0,1,0,1,0,0,1,0,0,1,0,0,0
979,0.785164474145873,0.00615720089135915,MN,2023-03-31,1,0,1,1,1,1,1,1,0,0,1,0,1,1
980,1.81501524227909,0.1802409989466375,MN,2023-04-01,1,0,1,0,1,1,1,1,0,1,0,0,1,1
981,1.58164978746547,0.132109009519934,MN,2023-04-02,1,1,1,1,1,1,0,1,0,1,1,0,1,0
982,1.66994318242767,0.0405790721356536,MN,2023-04-03,1,0,1,1,0,1,0,1,0,1,1,0,1,0
983,2.73784275605538,0.1999174047767825,MN,2023-04-04,1,0,1,1,1,0,0,1,0,0,1,1,0,0
984,1.3576715519672,0.0412669577361037,MN,2023-04-05,1,0,1,1,1,1,1,1,0,0,1,1,1,1
985,1.28343374976903,0.078340431275232,MN,2023-04-06,1,1,1,1,1,0,1,1,0,0,1,0,0,0
986,1.30712298339619,0.1450041720512705,MN,2023-04-07,0,1,1,1,1,1,0,0,0,1,1,1,1,0
987,0.954672329895237,0.090829075574085,MN,2023-04-08,1,1,1,1,1,1,0,1,1,0,1,1,1,0
988,0.622027521061812,0.01404318357256625,MN,2023-04-09,1,1,1,1,1,1,1,1,0,0,1,1,1,1
989,1.90929399542573,0.055977975714983,MN,2023-04-10,1,0,0,1,0,1,0,1,1,0,1,1,1,0
990,0.993392105958629,0.1271342416951715,MN,2023-04-11,1,1,1,1,1,1,1,1,0,0,1,0,1,1
991,1.18135288321229,0.067687364850541,MN,2023-04-12,1,1,1,1,1,1,1,1,0,0,1,1,1,1
992,1.49224373166231,0.142675947944073,MN,2023-04-13,1,1,1,1,1,0,0,1,1,0,1,0,0,0
993,1.71477711156531,0.149281526790791,MN,2023-04-14,1,1,0,1,0,1,1,1,0,0,1,0,1,1
994,0.50321415146006,0.114307989740945,MN,2023-04-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1
995,0.922192243111069,0.2301705068562555,MN,2023-04-16,1,1,1,1,1,0,1,1,1,0,1,1,0,1
996,0.840984504790309,0.1973922375148015,MN,2023-04-17,1,1,1,1,1,1,1,1,1,0,1,0,1,1
997,1.46241714700646,0.1498905958981495,MN,2023-04-18,1,1,1,1,1,0,1,1,0,0,1,0,0,1
998,1.89267111240886,0.2719441225450425,MN,2023-04-19,0,1,0,1,1,0,0,0,0,0,1,1,0,0
999,2.09059348922474,0.291868733305019,MN,2023-04-20,0,1,0,1,1,0,0,0,0,0,1,1,0,0
1000,2.41135341880159,0.113247913552836,MN,2023-04-21,0,0,0,1,1,1,1,0,0,0,1,0,1,1
1001,1.86188230922529,0.267756023114333,MN,2023-04-22,1,1,1,1,1,1,0,1,1,0,1,1,1,0
1002,3.32556201514635,0.072642315699359,MN,2023-04-23,1,0,0,1,1,1,1,1,0,0,1,1,1,1
1003,1.09744441074444,0.2642329902689165,MN,2023-04-24,1,1,1,1,0,1,1,1,0,1,1,0,1,1
1004,2.85708151783045,0.2571656901649285,MN,2023-04-25,1,1,0,1,1,0,0,1,0,0,1,1,0,0
1005,2.08047818547877,0.215724241700821,MN,2023-04-26,1,1,0,1,1,0,1,1,1,0,1,0,0,1
1006,2.58534788537361,0.3092109594148005,MN,2023-04-27,1,1,0,0,1,1,0,1,0,0,0,1,1,0
1007,5.66704296475919,0.246657564323366,MN,2023-04-28,1,0,0,1,0,0,0,1,0,0,1,0,0,0
1008,1.47115352019653,0.248441090897299,MN,2023-04-29,1,1,1,1,1,0,1,1,1,0,1,1,0,1
1009,1.05872727391912,0.303299287157688,MO,2023-03-19,1,0,1,1,1,1,0,1,0,1,1,1,1,0
1010,0.878424932281772,0.1184711827186215,MO,2023-03-20,1,1,1,0,1,1,1,1,0,1,0,1,1,1
1011,0.831009219182116,0.0955842155786665,MO,2023-03-21,1,1,1,0,1,1,1,1,0,1,0,1,1,1
1012,1.83262675036417,0.4510024359833805,MO,2023-03-22,1,0,1,1,0,1,0,1,0,1,1,1,1,0
1013,0.117847756280376,0.00409400217850433,MO,2023-03-23,1,1,1,1,1,1,1,0,0,1,1,0,1,1
1014,0.117388240832466,0.0042191476075937,MO,2023-03-24,1,1,1,1,1,1,1,1,0,1,1,0,1,1
1015,0.00596622759571686,0.00437593984029121,MO,2023-03-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1016,NA,NA,MO,2023-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1017,1.28279002660714,0.2019239510465915,MO,2023-03-27,1,0,1,1,1,1,0,1,0,1,1,1,1,0
1018,0.0552671615719771,0.0050627734610632,MO,2023-03-28,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1019,0.249340033999674,0.0053757955800332,MO,2023-03-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1020,0.206955253793633,0.00573862370214195,MO,2023-03-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1021,0.0658067768496985,0.00615720089135915,MO,2023-03-31,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1022,0.0322381971220711,0.00663848667746625,MO,2023-04-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1023,0.0757996526732778,0.00719059453330005,MO,2023-04-02,1,1,1,1,1,1,1,1,0,0,1,1,1,1
1024,0.13716519378025,0.00782294761953335,MO,2023-04-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1025,0.204382420411393,0.00854645377951855,MO,2023-04-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1026,0.96558982265768,0.228410362510565,MO,2023-04-05,1,1,1,1,1,1,0,1,0,1,1,1,1,0
1027,0.882702652532949,0.285999088886295,MO,2023-04-06,1,1,0,1,1,1,1,1,0,0,1,1,1,1
1028,0.0551315329125864,0.011399470986778,MO,2023-04-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1029,0.290076788606061,0.0126335963314898,MO,2023-04-08,1,1,1,1,1,1,1,1,0,1,1,0,1,1
1030,NA,NA,MO,2023-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1031,0.45730902681277,0.01565279503311365,MO,2023-04-10,1,1,1,1,1,1,1,1,0,1,1,0,1,1
1032,0.947324971316311,0.2285469845220275,MO,2023-04-11,1,1,1,1,1,0,1,1,1,0,1,1,0,1
1033,0.0249629765068811,0.01958663813105545,MO,2023-04-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1034,NA,NA,MO,2023-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1035,0.884106108548968,0.3984435127495605,MO,2023-04-14,1,1,1,1,0,1,1,1,0,1,1,0,1,1
1036,0.0348814077524984,0.02780002460697815,MO,2023-04-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1037,0.0394020262529838,0.0313229044644435,MO,2023-04-16,1,1,1,1,1,1,1,1,0,1,1,0,1,1
1038,0.285838342624293,0.035320756364023403,MO,2023-04-17,1,1,1,1,1,1,1,1,0,0,1,1,1,1
1039,0.168143005772473,0.0398492997331776,MO,2023-04-18,1,1,1,1,1,1,1,1,0,0,1,1,1,1
1040,NA,NA,MO,2023-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1041,NA,NA,MO,2023-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1042,0.237889408425853,0.057231412931029,MO,2023-04-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1043,1.10663998812763,0.775872814518215,MO,2023-04-22,1,1,1,1,1,1,0,1,0,1,1,1,1,0
1044,NA,NA,MO,2023-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1045,0.766492985016187,0.380628767059724,MO,2023-04-24,1,1,1,1,0,1,1,1,0,1,1,0,1,1
1046,0.752717125146673,0.3814594598873195,MO,2023-04-25,1,1,1,1,0,1,1,1,0,1,1,0,1,1
1047,0.384608822646762,0.1028364945337275,MO,2023-04-26,1,1,1,1,1,1,1,1,0,0,1,1,1,1
1048,0.42320245108306,0.1150355651146715,MO,2023-04-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1049,0.403213611191581,0.2031002149302275,MO,2023-04-28,1,1,1,1,1,1,1,1,0,0,1,0,1,1
1050,NA,NA,MO,2023-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1051,0.00552957501718269,0.003879206192829845,MS,2023-03-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1052,0.0420621825005438,0.00389202746635032,MS,2023-03-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1053,1.1425707871549,0.310677007252528,MS,2023-03-21,1,0,1,1,1,0,1,1,1,1,1,0,0,1
1054,0.902288329756616,0.1843039820784265,MS,2023-03-22,1,1,1,1,1,1,0,1,0,1,1,1,1,0
1055,2.53524571064793,0.906072308916235,MS,2023-03-23,1,0,1,1,1,1,0,1,0,1,1,1,1,0
1056,NA,NA,MS,2023-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1057,NA,NA,MS,2023-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1058,0.00605969296965087,0.00456675060996616,MS,2023-03-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1059,0.179990430329761,0.00479451033824277,MS,2023-03-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1060,1.11135509417419,0.3079295029231305,MS,2023-03-28,1,0,1,0,1,1,1,1,0,1,0,1,1,1
1061,1.09443905878483,0.438536174412373,MS,2023-03-29,1,0,1,1,0,1,1,1,0,1,1,0,1,1
1062,0.941549847521394,0.2931263914287395,MS,2023-03-30,1,0,1,1,0,1,1,1,0,1,1,0,1,1
1063,0.00790743369473841,0.00615720089135915,MS,2023-03-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1064,NA,NA,MS,2023-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1065,1.03345217977886,0.430942442958112,MS,2023-04-02,1,0,1,1,0,1,1,1,0,1,1,0,1,1
1066,0.89232063052689,0.2884349527729215,MS,2023-04-03,1,1,1,1,0,1,1,1,0,1,1,0,1,1
1067,0.613775655398863,0.00854645377951855,MS,2023-04-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1068,1.36526620326136,0.169782399006353,MS,2023-04-05,1,1,1,0,1,0,1,1,0,1,0,0,0,1
1069,0.644725735631657,0.174767803278373,MS,2023-04-06,1,1,1,1,1,1,1,1,1,0,1,0,1,1
1070,0.179784296769412,0.011399470986778,MS,2023-04-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1071,NA,NA,MS,2023-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1072,NA,NA,MS,2023-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1073,1.40754106433608,0.137218602683102,MS,2023-04-10,1,1,1,0,1,0,1,1,0,1,0,1,0,1
1074,0.581600093497103,0.173443395229026,MS,2023-04-11,1,1,1,1,1,1,1,1,0,0,1,1,1,1
1075,0.862507000893863,0.3933200876882075,MS,2023-04-12,1,1,0,1,1,1,1,1,0,0,1,1,1,1
1076,0.489795342332691,0.1680359876275095,MS,2023-04-13,1,1,1,1,1,1,1,1,0,1,1,0,1,1
1077,0.219379791661231,0.02470053381140615,MS,2023-04-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1078,1.18791061308864,0.83428888848983,MS,2023-04-15,1,0,1,1,1,0,1,1,0,1,1,1,0,1
1079,NA,NA,MS,2023-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1080,0.799272608580714,0.035320756364023403,MS,2023-04-17,1,1,1,1,1,1,1,1,0,0,1,0,1,1
1081,0.972129702880385,0.0965943410921365,MS,2023-04-18,1,1,1,1,1,1,1,1,0,1,1,0,1,1
1082,0.401458167179368,0.1646850737329705,MS,2023-04-19,1,1,1,1,1,1,1,1,0,0,1,1,1,1
1083,0.0620008761206027,0.0507402360568785,MS,2023-04-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1084,0.67212793550667,0.2196309511229225,MS,2023-04-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1085,NA,NA,MS,2023-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1086,NA,NA,MS,2023-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1087,NA,NA,MS,2023-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1088,0.349780653203793,0.091742463758079,MS,2023-04-25,1,1,1,1,1,1,1,1,0,1,1,0,1,1
1089,1.2453248777077,0.171154391535669,MS,2023-04-26,1,0,1,1,1,1,1,1,0,0,1,0,1,1
1090,0.837859111904016,0.2502960292734075,MS,2023-04-27,1,1,1,1,1,1,1,1,0,1,1,0,1,1
1091,0.468670159354294,0.1283866961152065,MS,2023-04-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1092,NA,NA,MS,2023-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1093,NA,NA,MT,2023-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1094,NA,NA,MT,2023-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1095,NA,NA,MT,2023-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1096,0.00531660859756633,0.003998635829325,MT,2023-03-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1097,NA,NA,MT,2023-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1098,NA,NA,MT,2023-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1099,NA,NA,MT,2023-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1100,NA,NA,MT,2023-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1101,0.00653342622758508,0.00479451033824277,MT,2023-03-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1102,NA,NA,MT,2023-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1103,NA,NA,MT,2023-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1104,NA,NA,MT,2023-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1105,NA,NA,MT,2023-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1106,NA,NA,MT,2023-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1107,NA,NA,MT,2023-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1108,NA,NA,MT,2023-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1109,NA,NA,MT,2023-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1110,NA,NA,MT,2023-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1111,NA,NA,MT,2023-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1112,NA,NA,MT,2023-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1113,NA,NA,MT,2023-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1114,NA,NA,MT,2023-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1115,NA,NA,MT,2023-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1116,NA,NA,MT,2023-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1117,NA,NA,MT,2023-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1118,NA,NA,MT,2023-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1119,NA,NA,MT,2023-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1120,NA,NA,MT,2023-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1121,NA,NA,MT,2023-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1122,NA,NA,MT,2023-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1123,NA,NA,MT,2023-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1124,NA,NA,MT,2023-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1125,NA,NA,MT,2023-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1126,NA,NA,MT,2023-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1127,NA,NA,MT,2023-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1128,NA,NA,MT,2023-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1129,NA,NA,MT,2023-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1130,0.111429308875201,0.091742463758079,MT,2023-04-25,1,1,1,1,1,1,1,1,0,0,1,1,1,1
1131,NA,NA,MT,2023-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1132,NA,NA,MT,2023-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1133,0.163855803679386,0.1283866961152065,MT,2023-04-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1134,NA,NA,MT,2023-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,0.998442694707456,0.1415009617577415,NC,2023-03-19,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1136,1.17493057787166,0.09121990286194,NC,2023-03-20,0,1,1,0,1,1,1,0,0,0,0,1,1,1
1137,2.77572931883575,0.2445951230500725,NC,2023-03-21,1,0,1,1,1,0,0,1,0,0,1,0,0,0
1138,0.944932351161745,0.0943152310775165,NC,2023-03-22,1,1,1,1,1,0,1,1,0,1,1,0,0,1
1139,2.25370530076602,0.170142730166325,NC,2023-03-23,0,0,1,0,1,0,1,0,0,1,0,1,0,0
1140,0.860298902345724,0.061438086658293,NC,2023-03-24,0,1,1,1,1,1,1,0,1,1,1,0,1,1
1141,1.14580543628483,0.142589333351764,NC,2023-03-25,1,1,1,1,1,0,1,1,0,1,1,0,0,1
1142,1.72100960818231,0.19673873456476,NC,2023-03-26,1,0,1,0,1,1,0,1,0,1,0,1,1,0
1143,0.912966403166955,0.0991523051076395,NC,2023-03-27,1,1,1,1,1,1,1,1,0,0,1,0,1,0
1144,0.918132277293672,0.0686206245757675,NC,2023-03-28,0,1,1,1,1,1,1,0,0,0,1,0,1,1
1145,2.93650347840302,0.2089149361110775,NC,2023-03-29,1,0,1,0,1,0,0,1,0,1,0,0,0,0
1146,2.16754352136588,0.1856547853922995,NC,2023-03-30,1,0,1,1,1,0,0,1,0,1,1,1,0,0
1147,0.793735269494109,0.00615720089135915,NC,2023-03-31,1,0,1,1,1,1,1,1,0,0,1,1,1,1
1148,1.59568878030612,0.169395468426361,NC,2023-04-01,0,0,1,1,0,1,1,0,0,1,1,0,1,1
1149,1.16432291996592,0.1813452241985815,NC,2023-04-02,1,1,1,0,1,1,1,1,0,1,0,0,1,1
1150,1.83934200991882,0.0397136448574801,NC,2023-04-03,1,0,1,1,0,0,1,0,0,0,0,0,0,0
1151,1.05188119391053,0.148408625665304,NC,2023-04-04,1,1,1,1,1,1,1,1,1,0,1,0,1,1
1152,0.937524850937992,0.00937370041379725,NC,2023-04-05,1,0,1,1,1,1,1,1,0,0,1,1,1,1
1153,1.46684209250836,0.181661730025249,NC,2023-04-06,0,1,1,1,1,1,0,0,1,0,1,0,1,0
1154,2.31259610989055,0.2182959869784365,NC,2023-04-07,1,0,1,1,0,1,0,1,0,1,1,0,1,0
1155,0.638188436675759,0.173551265366771,NC,2023-04-08,1,1,1,1,1,1,1,1,0,0,0,0,1,1
1156,0.0687763641270517,0.01404318357256625,NC,2023-04-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1157,1.16494887301045,0.1067659464304495,NC,2023-04-10,0,1,1,1,1,1,1,0,0,0,1,1,1,0
1158,0.851063545841699,0.0174901976586833,NC,2023-04-11,1,0,1,1,1,1,1,1,0,0,1,0,1,1
1159,3.10166118146702,0.2022763869120995,NC,2023-04-12,1,0,0,1,0,0,1,1,0,0,1,1,0,1
1160,1.69876170512795,0.1715001573731205,NC,2023-04-13,0,1,1,1,1,1,1,0,0,0,1,1,1,1
1161,4.31220482203046,0.4835106637053505,NC,2023-04-14,1,0,1,1,0,0,1,1,0,0,1,0,0,1
1162,0.370278458759919,0.02780002460697815,NC,2023-04-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1163,1.09472419179053,0.1307467056603495,NC,2023-04-16,1,1,1,1,1,0,1,1,0,0,1,1,0,1
1164,3.3560306821075,0.0878774584088545,NC,2023-04-17,1,0,0,1,1,1,1,1,0,0,1,1,1,1
1165,0.719483692298219,0.1413672235359325,NC,2023-04-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1166,1.87148547126845,0.2674545800840775,NC,2023-04-19,0,0,1,1,1,0,1,0,0,0,1,0,0,1
1167,2.06679208439981,0.285352998044679,NC,2023-04-20,0,1,0,1,1,1,0,0,0,0,1,1,1,0
1168,1.24148179530147,0.194466361611583,NC,2023-04-21,1,1,1,1,1,0,1,1,0,0,1,1,0,1
1169,1.56471457575827,0.2426126725907265,NC,2023-04-22,0,1,0,0,1,1,1,0,1,0,0,0,1,1
1170,0.692660816082855,0.141287504501051,NC,2023-04-23,1,1,1,1,1,1,1,1,0,1,1,0,1,1
1171,1.61931916857086,0.169465425400401,NC,2023-04-24,1,0,1,1,1,1,1,1,0,0,1,0,1,1
1172,2.28017511076455,0.277833836185578,NC,2023-04-25,0,1,0,0,1,0,1,0,1,0,0,0,0,1
1173,3.36400898938082,0.2260952911417415,NC,2023-04-26,1,0,0,1,1,0,1,1,0,0,1,0,0,1
1174,3.60349251271998,0.2217419767388675,NC,2023-04-27,1,0,0,1,1,0,1,1,0,0,1,0,0,1
1175,2.29953018546667,0.1862956925255785,NC,2023-04-28,1,0,0,1,1,1,1,1,0,0,1,1,1,1
1176,2.05970733701085,0.142926499186246,NC,2023-04-29,1,0,0,1,1,1,1,1,0,0,1,0,1,1
1177,0.00576012011111147,0.003879206192829845,ND,2023-03-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1178,0.0744124972568425,0.00389202746635032,ND,2023-03-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1179,0.0446990929478349,0.0039316397368019,ND,2023-03-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1180,1.06793099508298,0.3045075462444945,ND,2023-03-22,1,0,1,1,1,1,0,1,0,1,1,1,1,0
1181,NA,NA,ND,2023-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1182,NA,NA,ND,2023-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1183,NA,NA,ND,2023-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1184,NA,NA,ND,2023-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1185,0.00601695543577935,0.00479451033824277,ND,2023-03-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1186,1.23575507014908,0.875199815858375,ND,2023-03-28,1,0,1,1,0,1,1,1,0,1,1,0,1,1
1187,NA,NA,ND,2023-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1188,0.00799159354353836,0.00573862370214195,ND,2023-03-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1189,NA,NA,ND,2023-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1190,NA,NA,ND,2023-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1191,NA,NA,ND,2023-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1192,NA,NA,ND,2023-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1193,NA,NA,ND,2023-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1194,NA,NA,ND,2023-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1195,NA,NA,ND,2023-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
