...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23D_50_CI,X23H_50_CI,X23I_50_CI,X24A_50_CI,other_50_CI,X23F_50_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23D_95_CI,X23H_95_CI,X23I_95_CI,X24A_95_CI,other_95_CI,X23F_95_CI
1849,0.382165336212816,0.091218695683041,TX,2023-12-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1850,NA,NA,TX,2023-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1851,1.98445957251102,0.4190168514045785,TX,2023-12-26,1,1,0,1,1,0,0,1,1,1,1,0,1,1,0,0,1,1
1852,1.67312049770157,0.3676389506296195,TX,2023-12-27,1,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,1,0
1853,2.40449399303752,0.352674445195737,TX,2023-12-28,0,1,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0
1854,0.985769760648093,0.368310149448243,TX,2023-12-29,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
1855,0.900380984703723,0.63520066413276,TX,2023-12-30,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0
1856,NA,NA,TX,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857,0.818528774009319,0.2838580085393305,TX,2024-01-01,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1
1858,2.23303296020682,0.308970362265264,TX,2024-01-02,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0
1859,1.06733728108976,0.02878121498519325,TX,2024-01-03,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1
1860,0.118757811084136,0.0253265786068682,TX,2024-01-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1861,1.04139636742168,0.227070697624415,TX,2024-01-05,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0
1862,0.92629926089715,0.2922174734232205,TX,2024-01-06,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
1863,NA,NA,TX,2024-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864,2.88278101608668,0.25621663348165,TX,2024-01-08,1,1,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1,0
1865,0.437674635146144,0.084257366714502,TX,2024-01-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
1866,0.650465142245905,0.210844394733819,TX,2024-01-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
1867,0.586042796408251,0.00988588161918755,TX,2024-01-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
1868,0.827783398002258,0.0965380087972155,TX,2024-01-12,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
1869,0.0382776892738262,0.0074679666756921,TX,2024-01-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1870,0.226866646289656,0.00648104831085435,TX,2024-01-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1871,0.101765695035254,0.00561954319852865,TX,2024-01-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1872,1.22900033403307,0.182599830960072,TX,2024-01-16,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0
1873,1.87609702432287,0.1707303448931685,TX,2024-01-17,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1
1874,1.76199510086485,0.3644060550622495,TX,2024-01-18,1,1,1,1,1,0,0,1,0,1,0,1,1,0,0,1,1,0
1875,3.36221527758066,0.3122442328559885,TX,2024-01-19,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1
1876,0.138344368310522,0.002724391303643185,TX,2024-01-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1877,4.05855948779882,0.74058977594978,TX,2024-01-21,1,0,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0
1878,3.97750300202846,0.1893994801504435,TX,2024-01-22,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,1
1879,1.48943132793992,0.1168923875563275,TX,2024-01-23,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0
1880,0.15170992167356,0.00151251560801107,TX,2024-01-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1881,0.960517522894849,0.0879710540356525,TX,2024-01-25,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1
1882,0.138521851334007,0.001124806772690085,TX,2024-01-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1883,NA,NA,TX,2024-01-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1884,NA,NA,TX,2024-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1885,1.66420737053873,0.108001771766976,TX,2024-01-29,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,0,0,0
1886,4.07497524382315,0.1612372449852315,TX,2024-01-30,1,0,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0
1887,0.9141940179639,0.0467337698714477,TX,2024-01-31,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0
1888,0.570542404565415,0.03601165982151275,TX,2024-02-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1889,0.944861389226365,0.046793215465437,TX,2024-02-02,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1
1890,0.00663377964907846,3.42176385806425e-4,TX,2024-02-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1891,NA,NA,UT,2023-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1892,NA,NA,UT,2023-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1893,0.837284190262251,0.3949204937859985,UT,2023-12-26,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
1894,0.0935420670305606,0.066291333775755,UT,2023-12-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
1895,NA,NA,UT,2023-12-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1896,NA,NA,UT,2023-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1897,NA,NA,UT,2023-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1898,NA,NA,UT,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1899,NA,NA,UT,2024-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1900,2.20419944818349,0.552027571080505,UT,2024-01-02,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0
1901,0.13900517255391,0.02878121498519325,UT,2024-01-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
1902,2.05397809939154,0.723200079281165,UT,2024-01-04,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0
1903,4.160995882985,0.380689505294227,UT,2024-01-05,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0
1904,NA,NA,UT,2024-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1905,NA,NA,UT,2024-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1906,0.900880705465056,0.399046061945826,UT,2024-01-08,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
1907,NA,NA,UT,2024-01-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1908,NA,NA,UT,2024-01-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1909,NA,NA,UT,2024-01-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1910,NA,NA,UT,2024-01-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1911,NA,NA,UT,2024-01-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1912,NA,NA,UT,2024-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1913,NA,NA,UT,2024-01-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1914,NA,NA,UT,2024-01-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1915,NA,NA,UT,2024-01-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1916,NA,NA,UT,2024-01-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1917,0.0134131174213903,0.00315273329738869,UT,2024-01-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1918,NA,NA,UT,2024-01-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1919,NA,NA,UT,2024-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1920,0.00274172169131444,0.002031508829036,UT,2024-01-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1921,NA,NA,UT,2024-01-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1922,NA,NA,UT,2024-01-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1923,0.00677030969047371,0.00130449439122272,UT,2024-01-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1924,NA,NA,UT,2024-01-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1925,NA,NA,UT,2024-01-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1926,NA,NA,UT,2024-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1927,NA,NA,UT,2024-01-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1928,NA,NA,UT,2024-01-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1929,NA,NA,UT,2024-01-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1930,NA,NA,UT,2024-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1931,0.00221415259661162,3.97108056016185e-4,UT,2024-02-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1932,NA,NA,UT,2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1933,3.53917020755657,0.553523103327465,VA,2023-12-24,1,0,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0
1934,1.59322218561183,0.4639619342994855,VA,2023-12-25,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0,1,0
1935,2.8526735382629,0.318666873517259,VA,2023-12-26,1,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0
1936,5.0111439193377,0.382333089727432,VA,2023-12-27,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
1937,4.41767430642085,0.3308048427591095,VA,2023-12-28,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
1938,2.06209778326393,0.1560274779021395,VA,2023-12-29,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0
1939,1.25947992168649,0.2430809244056425,VA,2023-12-30,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0
1940,0.387065211868281,0.1641401400706645,VA,2023-12-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
1941,2.72893561246982,0.592870913232135,VA,2024-01-01,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0
1942,1.79413780099038,0.245453671142051,VA,2024-01-02,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0
1943,8.25818995870661,0.421413220819627,VA,2024-01-03,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0
1944,1.24430236959394,0.1856249460256625,VA,2024-01-04,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1
1945,0.946488362937336,0.128869554914124,VA,2024-01-05,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0
1946,0.0965497476971475,0.0195056278839411,VA,2024-01-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1947,0.0254347157216596,0.01707531297023705,VA,2024-01-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
1948,1.52800515224605,0.251961657712336,VA,2024-01-08,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0,1,0
1949,2.0314657792884,0.2256239421700215,VA,2024-01-09,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,1,0,0
1950,1.08064060930763,0.1209785484578805,VA,2024-01-10,1,1,0,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0
1951,5.9646592216357,0.4378176270629745,VA,2024-01-11,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
1952,1.16661888897591,0.173459687086456,VA,2024-01-12,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0
1953,1.85390033924568,0.34199370255996,VA,2024-01-13,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0
1954,0.839447753490649,0.0811042605688085,VA,2024-01-14,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0
1955,4.06992827655973,0.407494562320918,VA,2024-01-15,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,1
1956,3.27997772730302,0.2059703986366365,VA,2024-01-16,1,1,0,1,1,1,0,1,0,1,1,0,1,1,1,0,0,0
1957,0.435518136178725,0.0529506841598325,VA,2024-01-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
1958,1.15875962175023,0.080277972662557,VA,2024-01-18,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0
1959,1.07596802543424,0.1169789791088965,VA,2024-01-19,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0
1960,0.177281083939792,0.002724391303643185,VA,2024-01-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
1961,0.867340740500177,0.095701507271724,VA,2024-01-21,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1
1962,0.493777690397992,0.0630331455498665,VA,2024-01-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0
1963,0.501646475030998,0.001753202293677775,VA,2024-01-23,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0
1964,6.67746886705959,0.349503922432426,VA,2024-01-24,1,1,0,0,0,1,0,1,1,1,1,0,0,0,1,0,1,0
1965,2.28206566273359,0.238749804311197,VA,2024-01-25,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1
1966,0.946240178445307,0.08082904494213,VA,2024-01-26,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
1967,2.34507712601997,0.3148077460869135,VA,2024-01-27,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0
1968,0.0704863649745577,8.35794153747455e-4,VA,2024-01-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1969,0.843295205125497,0.0870550533598085,VA,2024-01-29,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0
1970,0.906994831299011,0.060922022879287,VA,2024-01-30,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1
1971,0.080366783770451,5.3486312101576e-4,VA,2024-01-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1972,0.0354235875052312,4.60868250288505e-4,VA,2024-02-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1973,1.77909215232639,0.1215019136019535,VA,2024-02-02,1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,0,1,0
1974,0.0151303350960025,3.42176385806425e-4,VA,2024-02-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1975,1.85437328830341,0.317173702641113,VT,2023-12-24,1,0,0,1,1,1,1,1,0,1,0,0,1,0,1,0,1,0
1976,0.811486723845525,0.2526367083218035,VT,2023-12-25,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1
1977,0.377951072610109,0.19485193844109,VT,2023-12-26,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0
1978,1.02916060103926,0.72801146234644,VT,2023-12-27,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0
1979,0.554589072047007,0.3280927011733015,VT,2023-12-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
1980,0.0768150318676777,0.0528582465834985,VT,2023-12-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1981,0.888114265967139,0.63520066413276,VT,2023-12-30,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0
1982,NA,NA,VT,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1983,NA,NA,VT,2024-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1984,NA,NA,VT,2024-01-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1985,2.70413430523116,0.430485454049823,VT,2024-01-03,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0
1986,0.875931685283639,0.1997949537754425,VT,2024-01-04,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0
1987,1.80317918092104,0.3240954865443735,VT,2024-01-05,1,1,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,1
1988,0.897385618098606,0.213682396053026,VT,2024-01-06,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0
1989,0.260709871020253,0.01707531297023705,VT,2024-01-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1990,0.801549975577412,0.1346464833689665,VT,2024-01-08,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1
1991,2.94720603598489,0.3684671661760905,VT,2024-01-09,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,1,0
1992,1.3959352434167,0.341896163576132,VT,2024-01-10,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0
1993,0.0483066510519407,0.00988588161918755,VT,2024-01-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1994,1.22566210964574,0.154882856406074,VT,2024-01-12,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1
1995,1.56377902538726,0.352279517963062,VT,2024-01-13,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1
1996,2.69957312538005,0.66534159531353,VT,2024-01-14,1,1,0,1,1,0,0,1,0,1,1,0,1,1,0,0,1,0
1997,0.81430323248633,0.220150811536734,VT,2024-01-15,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0
1998,0.0243643527242397,0.004868582790016985,VT,2024-01-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1999,0.783638578391357,0.1796638759872245,VT,2024-01-17,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0
2000,0.00551363683082304,0.00364642013194417,VT,2024-01-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2001,0.00503428914564838,0.00315273329738869,VT,2024-01-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2002,0.00366748002734375,0.002724391303643185,VT,2024-01-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2003,0.0131951628748512,0.002353090870631965,VT,2024-01-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2004,0.0411036234876686,0.002031508829036,VT,2024-01-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2005,1.08097980549527,0.159472134116808,VT,2024-01-23,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
2006,2.79836209758369,0.4047283141013855,VT,2024-01-24,1,1,1,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0
2007,2.29754795673012,0.31198904932182,VT,2024-01-25,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0
2008,1.17352159895202,0.192538822715383,VT,2024-01-26,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1
2009,0.0190507112515234,9.69671710649715e-4,VT,2024-01-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2010,1.15008297707856,0.237273014130833,VT,2024-01-28,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0
2011,1.24484209900715,0.2420095120780745,VT,2024-01-29,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1
2012,0.00748872594235241,6.2071740065572e-4,VT,2024-01-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013,0.0100901189924503,5.3486312101576e-4,VT,2024-01-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014,0.00861976972902301,4.60868250288505e-4,VT,2024-02-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015,0.00701075929752928,3.97108056016185e-4,VT,2024-02-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2016,4.6678947185751e-4,3.42176385806425e-4,VT,2024-02-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2017,1.14428633688912,0.365623586716498,WA,2023-12-24,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,0,0,0
2018,0.674148049118738,0.2123785543828235,WA,2023-12-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2019,0.787709324133607,0.2356006549627185,WA,2023-12-26,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0
2020,1.76614364871777,0.352600897387122,WA,2023-12-27,1,0,1,1,1,0,0,1,0,1,0,1,1,1,0,0,1,0
2021,1.5201108454054,0.1668002506281065,WA,2023-12-28,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0
2022,0.990990382409359,0.202141749054147,WA,2023-12-29,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
2023,1.38456509505978,0.096036022007973,WA,2023-12-30,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1
2024,0.688148273058778,0.177741416512805,WA,2023-12-31,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0
2025,1.98366708272129,0.3317636756674555,WA,2024-01-01,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0
2026,5.83205922972346,0.356326009008107,WA,2024-01-02,1,1,1,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0
2027,3.28302668014688,0.271607681145216,WA,2024-01-03,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0
2028,4.86362493094465,0.3461643952354585,WA,2024-01-04,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0
2029,1.76475090987515,0.1909250958197535,WA,2024-01-05,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0
2030,2.91135185561389,0.273971608062042,WA,2024-01-06,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,1,0
2031,0.474660074721019,0.1674858923414715,WA,2024-01-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2032,6.28841470890138,0.473977550521753,WA,2024-01-08,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0
2033,1.1776809917696,0.1615192462796885,WA,2024-01-09,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0
2034,1.93256622551532,0.205791088942749,WA,2024-01-10,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0
2035,2.71709785744599,0.2127707265539305,WA,2024-01-11,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0
2036,5.84903031892535,0.3021607078528995,WA,2024-01-12,1,1,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0
2037,1.04316096760403,0.179507878829559,WA,2024-01-13,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0
2038,0.366474990966192,0.00648104831085435,WA,2024-01-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
2039,1.20437178032418,0.1486403887573325,WA,2024-01-15,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0
2040,1.69769931102123,0.170200885578362,WA,2024-01-16,1,0,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0
2041,0.425318627815885,0.0626978527619395,WA,2024-01-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
2042,0.879384622543632,0.1183860432486555,WA,2024-01-18,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0
2043,0.603187252422108,0.102480003776092,WA,2024-01-19,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
2044,0.557287337701168,0.0846762188638335,WA,2024-01-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
2045,0.293842108577761,0.002353090870631965,WA,2024-01-21,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
2046,3.30078321937831,0.2204691351659425,WA,2024-01-22,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0
2047,1.74148232445195,0.1552721159772105,WA,2024-01-23,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0
2048,1.6700046219103,0.2096188619336385,WA,2024-01-24,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,1,0
2049,4.12166187452264,0.1522099324082235,WA,2024-01-25,1,1,1,1,1,0,0,1,0,1,1,0,1,1,0,0,1,0
2050,1.57240092710088,0.105231110589217,WA,2024-01-26,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0
2051,0.536003785557763,0.04580368233583025,WA,2024-01-27,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
2052,0.202654199169941,8.35794153747455e-4,WA,2024-01-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
2053,0.876124815230979,0.04668015534917495,WA,2024-01-29,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
