...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23C_50_CI,X23D_50_CI,X23E_50_CI,other_50_CI,X22E_50_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23C_95_CI,X23D_95_CI,X23E_95_CI,other_95_CI,X22E_95_CI
1300,NA,NA,NH,2023-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1301,0.191706632610461,0.129679711300238,NH,2023-04-21,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
1302,NA,NA,NH,2023-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1303,0.950489707712428,0.0374524101724036,NJ,2023-03-12,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0
1304,2.71951195815819,0.1311955806287915,NJ,2023-03-13,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
1305,1.0166860970499,0.0781790497997,NJ,2023-03-14,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1
1306,1.36964812372541,0.110426636700944,NJ,2023-03-15,0,1,1,1,1,1,0,1,0,0,1,1,1,1,0,0
1307,3.72901536788852,0.1756974773831255,NJ,2023-03-16,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0
1308,1.22201881701046,0.10435924437861,NJ,2023-03-17,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0
1309,1.57460938740178,0.1548872827760835,NJ,2023-03-18,0,0,0,1,1,1,1,1,0,0,0,1,0,1,1,1
1310,2.22405691412606,0.1984203974160315,NJ,2023-03-19,1,0,1,1,1,0,1,1,1,0,1,1,0,0,1,1
1311,2.73091305672051,0.143090085487614,NJ,2023-03-20,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0
1312,4.51021517758757,0.173231737126907,NJ,2023-03-21,1,0,1,0,0,1,0,1,1,0,1,1,0,0,0,1
1313,0.910782413130872,0.0988276880661435,NJ,2023-03-22,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
1314,3.08280062336144,0.1780307275932155,NJ,2023-03-23,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,0
1315,1.55515796694302,0.127486590571821,NJ,2023-03-24,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1
1316,2.64978967170192,0.200246974513692,NJ,2023-03-25,1,0,1,1,0,1,1,0,1,0,1,1,0,1,1,0
1317,1.32399685483691,0.14464701385198,NJ,2023-03-26,0,1,1,0,1,1,1,1,0,0,1,0,0,1,1,1
1318,0.791431266257526,0.04971309738114515,NJ,2023-03-27,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
1319,1.11656528575669,0.1208616849322715,NJ,2023-03-28,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1
1320,0.904763494620153,0.00688414566948335,NJ,2023-03-29,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
1321,0.564040383069571,0.085249588930822,NJ,2023-03-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1322,1.90829960807009,0.1568393611667545,NJ,2023-03-31,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1
1323,3.10717914942429,0.2729781161211355,NJ,2023-04-01,0,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1
1324,1.35521867404973,0.056330723766211,NJ,2023-04-02,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
1325,0.81715282190053,0.109509726916952,NJ,2023-04-03,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0
1326,3.663567532928,0.289106398859678,NJ,2023-04-04,0,0,0,1,1,0,1,1,0,0,1,1,1,0,1,1
1327,1.71900523134623,0.2060750248157755,NJ,2023-04-05,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1
1328,0.844981611916447,0.1714416651596305,NJ,2023-04-06,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1
1329,1.19932220986417,0.01901449512776855,NJ,2023-04-07,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
1330,0.636885682306531,0.087835157333252,NJ,2023-04-08,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
1331,0.698759496240806,0.213852478132534,NJ,2023-04-09,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
1332,2.65754297151347,0.2731820171503345,NJ,2023-04-10,1,0,1,1,1,1,0,1,1,0,0,1,0,1,0,1
1333,0.610152272929597,0.1787168002619825,NJ,2023-04-11,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
1334,2.16111707054811,0.193678711247637,NJ,2023-04-12,0,1,1,1,1,1,0,1,0,0,0,1,0,1,0,1
1335,0.607041416635745,0.189538313432045,NJ,2023-04-13,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1
1336,0.970355301660053,0.196054029087778,NJ,2023-04-14,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1
1337,0.806707226610232,0.2743303089161365,NJ,2023-04-15,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
1338,2.37867468454793,0.259579477442716,NJ,2023-04-16,1,1,0,1,0,1,1,1,1,0,0,1,0,1,1,1
1339,2.84102545553791,0.205081989013936,NJ,2023-04-17,1,1,0,1,0,0,1,1,1,0,0,1,0,0,1,1
1340,2.11286605442752,0.203902489351933,NJ,2023-04-18,1,1,0,1,0,1,1,1,1,0,1,1,0,1,1,1
1341,2.9576900232847,0.2800011464131535,NJ,2023-04-19,0,1,0,1,1,0,1,1,0,0,1,1,0,0,1,1
1342,2.54388693726789,0.2625978872242935,NJ,2023-04-20,0,1,0,1,1,0,1,1,0,0,0,1,0,0,1,1
1343,1.5822933324502,0.277836054322659,NJ,2023-04-21,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,1
1344,1.87211661046202,0.177272741594793,NJ,2023-04-22,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1
1345,0.25593185065441,0.00438334434212824,NM,2023-03-12,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
1346,0.796186390617759,0.0370437041282409,NM,2023-03-13,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1
1347,3.6754982224905,0.138764610657395,NM,2023-03-14,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,0
1348,1.12020872519111,0.03793192553920875,NM,2023-03-15,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0
1349,0.625678264615257,0.04866733043878805,NM,2023-03-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1350,0.184122770619919,0.00398712858291758,NM,2023-03-17,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
1351,0.575996299993287,0.084904235274034,NM,2023-03-18,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
1352,0.150547348632685,0.00404653101207752,NM,2023-03-19,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
1353,1.03219133142904,0.04403923165563955,NM,2023-03-20,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,0
1354,1.3535722155039,0.004237541696251065,NM,2023-03-21,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1355,0.559805004745147,0.050804078511068,NM,2023-03-22,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0
1356,0.795290678196131,0.103303899864517,NM,2023-03-23,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
1357,0.32409930844885,0.004812774521115045,NM,2023-03-24,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
1358,0.133474421993527,0.00509753147370335,NM,2023-03-25,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
1359,0.499433857513753,0.067459706602162,NM,2023-03-26,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
1360,1.58891139158566,0.054285831195922,NM,2023-03-27,1,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1361,1.23536165505236,0.0454076725357505,NM,2023-03-28,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1
1362,0.57344580987873806,0.063800256103533,NM,2023-03-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1363,0.708514321745575,0.0075447214668456,NM,2023-03-30,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
1364,0.512950908164957,0.008319166549037,NM,2023-03-31,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
1365,0.638631607822788,0.00922638747910015,NM,2023-04-01,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
1366,0.769566892786083,0.01028870541558275,NM,2023-04-02,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1
1367,1.7777339004487,0.04187299246932205,NM,2023-04-03,1,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1
1368,1.81793892452096,0.0892402820626185,NM,2023-04-04,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,1
1369,2.68403597847252,0.170741233926999,NM,2023-04-05,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1
1370,1.37532989815582,0.0166845662905735,NM,2023-04-06,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1
1371,2.70536307530955,0.01901449512776855,NM,2023-04-07,1,0,0,1,1,1,1,1,1,0,1,1,0,1,1,0
1372,1.06756760364973,0.080835331491373,NM,2023-04-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1373,1.63094762773488,0.02491092028666485,NM,2023-04-09,1,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1
1374,2.70670315019754,0.02860868774380235,NM,2023-04-10,1,0,0,1,1,1,1,1,1,0,0,1,0,1,1,1
1375,1.4572344438897,0.1040059088618255,NM,2023-04-11,1,1,0,1,1,0,1,1,1,0,0,1,0,0,1,1
1376,6.4340158373531,0.058259770557791,NM,2023-04-12,1,0,0,1,1,1,1,1,1,0,0,1,0,1,1,0
1377,2.19785538876937,0.134269076573791,NM,2023-04-13,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1
1378,3.07568915117749,0.0902780373601445,NM,2023-04-14,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1
1379,2.63454389993189,0.1753843897972545,NM,2023-04-15,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1
1380,3.10338139087403,0.117153627525282,NM,2023-04-16,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1
1381,1.98030064994762,0.1528795688898815,NM,2023-04-17,1,0,0,1,1,1,1,0,1,0,0,1,0,1,1,0
1382,2.25269265355707,0.202632335725941,NM,2023-04-18,1,1,0,1,1,0,1,1,1,0,0,1,1,0,1,1
1383,0.932586045766103,0.2456963179254585,NM,2023-04-19,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
1384,4.71615167686632,0.114154506232527,NM,2023-04-20,1,0,0,1,1,1,1,1,1,0,0,1,0,1,1,1
1385,7.21526535035042,0.129679711300238,NM,2023-04-21,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1
1386,7.74888456228356,0.146776403130594,NM,2023-04-22,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1
1387,1.34834376670197,0.226294324375972,NV,2023-03-12,1,0,1,1,0,1,1,0,1,0,1,1,0,1,1,0
1388,0.550384088989335,0.0847578482599705,NV,2023-03-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1389,1.38421805164543,0.2043633727534115,NV,2023-03-14,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1,0
1390,0.567590120079603,0.059845497332637,NV,2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1391,0.575250417951487,0.0635551036984345,NV,2023-03-16,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
1392,0.683546143092005,0.1034377446398975,NV,2023-03-17,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0
1393,0.108036545982933,0.004001073662193295,NV,2023-03-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1394,1.49271993153428,0.22947123482373,NV,2023-03-19,1,0,1,0,0,1,1,1,1,0,1,0,0,0,1,1
1395,0.646756165626208,0.0789765362436285,NV,2023-03-20,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
1396,0.569637242174682,0.0926786675631235,NV,2023-03-21,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
1397,0.588533452935933,0.102378088782566,NV,2023-03-22,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
1398,0.515724823912213,0.077833835029823,NV,2023-03-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1399,0.378881244104377,0.004812774521115045,NV,2023-03-24,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
1400,0.728210812437423,0.1504776633626475,NV,2023-03-25,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
1401,0.601672861756021,0.1139756353657365,NV,2023-03-26,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
1402,0.812822145111388,0.133266771969334,NV,2023-03-27,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0
1403,0.740376975707711,0.04722870025701585,NV,2023-03-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1404,0.660761791571178,0.00688414566948335,NV,2023-03-29,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
1405,1.6975995711904,0.144470054894914,NV,2023-03-30,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
1406,0.80555537916517606,0.0961510165975185,NV,2023-03-31,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0
1407,1.43221731052295,0.2287322348954765,NV,2023-04-01,1,0,1,1,1,1,0,0,1,0,1,1,1,1,0,0
1408,0.82203957325172,0.1188030337463655,NV,2023-04-02,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0
1409,0.0586696641472456,0.0115323658634498,NV,2023-04-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1410,0.378602710616648,0.0129880922545506,NV,2023-04-04,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
1411,0.425519978516286,0.0146916731341265,NV,2023-04-05,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
1412,0.737287658941665,0.0166845662905735,NV,2023-04-06,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
1413,1.15366320971854,0.2207876071795705,NV,2023-04-07,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1
1414,1.09549703893384,0.1806211194546445,NV,2023-04-08,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0
1415,0.118037958778549,0.02491092028666485,NV,2023-04-09,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
1416,1.19793748869557,0.1686437247592285,NV,2023-04-10,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1,0
1417,1.80765003749513,0.123922794973646,NV,2023-04-11,1,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1
1418,0.18498555615355,0.037888967875498,NV,2023-04-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1419,2.92163283189124,0.3257686499270105,NV,2023-04-13,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1
1420,0.072117806386907,0.0502809305131745,NV,2023-04-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1421,1.05555497852608,0.203087932788115,NV,2023-04-15,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1
1422,1.54381272992938,0.2503890433452645,NV,2023-04-16,1,1,0,1,0,1,1,1,1,0,0,1,0,1,1,1
1423,2.37068843967182,0.076455433787308,NV,2023-04-17,1,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1
1424,0.87205218642579,0.1478116919380645,NV,2023-04-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1425,2.36802616975779,0.216588087969312,NV,2023-04-19,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
1426,1.50744253670923,0.1141545062325275,NV,2023-04-20,1,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1
1427,1.79202448595079,0.182540836942883,NV,2023-04-21,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1
1428,0.894084788705093,0.2732701793287435,NV,2023-04-22,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
1429,1.35686605250241,0.064548553173036,NY,2023-03-12,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0
1430,1.0067066292304,0.076342046145195,NY,2023-03-13,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0
1431,9.42780975521763,0.3301860098294265,NY,2023-03-14,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
1432,1.2359883298398,0.068319434983865,NY,2023-03-15,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0
1433,3.35283255520531,0.1242355694956345,NY,2023-03-16,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1
1434,1.69545407849865,0.0936093921590655,NY,2023-03-17,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,0
1435,1.14281712351452,0.063766341988642,NY,2023-03-18,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0
1436,1.45159839976529,0.095472999216672,NY,2023-03-19,0,1,1,1,1,1,0,1,0,0,0,1,1,1,0,0
1437,7.26781936805699,0.159588350467735,NY,2023-03-20,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0
1438,5.52161146597924,0.1586292610179755,NY,2023-03-21,0,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1
1439,1.06274325640441,0.085642586700346,NY,2023-03-22,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0
1440,0.992274430691491,0.0879643055125235,NY,2023-03-23,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1,1
1441,5.1199288647589,0.1729329748269895,NY,2023-03-24,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,1
1442,3.3176932027268,0.1491302113324525,NY,2023-03-25,0,0,1,1,0,1,1,1,0,0,1,1,0,1,1,0
1443,1.98112647593483,0.1319677844911415,NY,2023-03-26,1,0,1,1,1,0,1,0,1,0,0,1,0,0,1,0
1444,1.67925788241626,0.097366474521876,NY,2023-03-27,0,1,1,1,1,0,1,1,1,0,0,1,0,0,1,0
1445,3.14243874035769,0.1507011615518645,NY,2023-03-28,0,0,1,1,1,0,1,1,0,0,1,1,0,0,1,0
1446,7.48488156829874,0.2877629525631325,NY,2023-03-29,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1
1447,3.25642911486596,0.1876577429590605,NY,2023-03-30,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,0
1448,1.67488090481861,0.209275569548858,NY,2023-03-31,1,0,1,1,1,0,0,1,1,1,0,1,1,0,1,1
1449,1.60172928690684,0.141049657280364,NY,2023-04-01,0,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0
1450,2.61672094915757,0.1903497746859645,NY,2023-04-02,1,0,1,1,0,1,1,0,1,0,1,1,0,1,1,0
1451,5.85444630693879,0.1906448439998595,NY,2023-04-03,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1
1452,1.76149968527223,0.1279924372557345,NY,2023-04-04,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0
1453,1.82961480060579,0.190198090994263,NY,2023-04-05,0,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0
1454,1.2744376309704,0.164995285755553,NY,2023-04-06,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1,1
1455,1.23842710855537,0.16216841906099,NY,2023-04-07,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1
1456,1.69194502993092,0.190178475730915,NY,2023-04-08,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1
1457,1.14220982037016,0.19928351445333,NY,2023-04-09,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1
1458,3.46434676294267,0.138053763035764,NY,2023-04-10,1,1,0,0,1,1,0,1,1,0,0,0,1,1,0,1
1459,3.76575014490394,0.1288847164119335,NY,2023-04-11,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1
1460,5.21532470522218,0.163660901668386,NY,2023-04-12,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,1
1461,2.76919149605651,0.186165748141247,NY,2023-04-13,0,1,0,1,0,1,1,1,0,0,0,1,0,1,1,1
1462,0.824753617752033,0.1450024159015275,NY,2023-04-14,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
1463,1.857953960544,0.250202058524964,NY,2023-04-15,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1
1464,2.9776149003665,0.1579668288173035,NY,2023-04-16,1,0,0,1,1,1,1,1,1,0,0,1,0,1,1,1
1465,8.2550923972966,0.1623163883966665,NY,2023-04-17,1,0,0,1,0,1,1,1,1,0,0,1,0,0,1,1
1466,8.75195221159651,0.232769678895395,NY,2023-04-18,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1
1467,5.69098814814119,0.2477995112081365,NY,2023-04-19,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1
1468,3.92577122370978,0.233328605918171,NY,2023-04-20,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,1
1469,8.58900209666166,0.1943212689131835,NY,2023-04-21,0,0,0,1,1,1,1,1,0,0,0,1,0,1,1,1
1470,7.20690752019577,0.2442766885415515,NY,2023-04-22,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,1
1471,0.688703043130077,0.00438334434212824,OH,2023-03-12,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0
1472,0.820981337108564,0.061266088676358,OH,2023-03-13,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
1473,0.80534920799914,0.0871236999827165,OH,2023-03-14,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1
1474,0.554403944196241,0.072598564646464,OH,2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1475,0.604996672733819,0.051018031479785,OH,2023-03-16,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
1476,0.617008506318629,0.00398712858291758,OH,2023-03-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1477,0.245004561013502,0.004001073662193295,OH,2023-03-18,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
1478,0.910936908368419,0.134850211181042,OH,2023-03-19,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
1479,2.71885512052804,0.2434180465078255,OH,2023-03-20,1,0,1,1,0,1,0,1,1,0,1,1,0,1,0,0
1480,0.468388025142636,0.004237541696251065,OH,2023-03-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1481,2.21733341025157,0.186044201611647,OH,2023-03-22,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0
1482,0.550107449098946,0.0508447768004535,OH,2023-03-23,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
1483,1.13988617754136,0.142377286269937,OH,2023-03-24,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1
1484,0.521864650457124,0.0596150809320575,OH,2023-03-25,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
1485,0.364486276464548,0.005438468250729,OH,2023-03-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1486,1.02612066638774,0.131942520260389,OH,2023-03-27,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1
1487,0.608640574162145,0.0933885743411795,OH,2023-03-28,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1488,0.808183664742378,0.0750524355267115,OH,2023-03-29,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1
1489,0.316335232926565,0.0075447214668456,OH,2023-03-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1490,0.27286209068792,0.008319166549037,OH,2023-03-31,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0
1491,0.93840406354074,0.0827698649286165,OH,2023-04-01,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0
1492,0.725045844357034,0.065440470259989,OH,2023-04-02,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
1493,0.970097038451563,0.0115323658634498,OH,2023-04-03,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1
1494,1.16834167588589,0.05564410197393,OH,2023-04-04,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1495,1.678141969597,0.168839051947735,OH,2023-04-05,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0
1496,0.903091537220616,0.140212104198678,OH,2023-04-06,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
1497,2.7184252539819602,0.2503312246473315,OH,2023-04-07,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,0
1498,0.444083346740384,0.1126223402120555,OH,2023-04-08,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
1499,0.233913708449667,0.02491092028666485,OH,2023-04-09,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
1500,0.642461925982723,0.1381760102360065,OH,2023-04-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1501,1.30826794382631,0.1098363365119745,OH,2023-04-11,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
1502,0.612194616178907,0.189539616763294,OH,2023-04-12,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
1503,0.747358531499968,0.183031670112515,OH,2023-04-13,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1504,1.29810858980829,0.334996888761135,OH,2023-04-14,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1
1505,1.41802573826965,0.106501105756931,OH,2023-04-15,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
1506,1.57892948771989,0.0665803613962305,OH,2023-04-16,1,0,0,1,1,1,1,1,1,0,0,1,0,1,1,1
1507,2.04003108662036,0.194763001397175,OH,2023-04-17,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1
1508,0.649831100784553,0.087615997313408,OH,2023-04-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1509,3.16344385109206,0.1001551681447275,OH,2023-04-19,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1
1510,0.462083761811413,0.1141545062325275,OH,2023-04-20,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
1511,2.06935241788433,0.129679711300238,OH,2023-04-21,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1
1512,1.39475069042001,0.146776403130594,OH,2023-04-22,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1
1513,0.00575874832379061,0.00438334434212824,OK,2023-03-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1514,2.08570979871714,0.3585177502157675,OK,2023-03-13,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0
1515,1.38774912258311,0.20429876264172,OK,2023-03-14,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,0
1516,0.730056049652788,0.131353153691962,OK,2023-03-15,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0
1517,0.248334775526236,0.00400401065984823,OK,2023-03-16,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
1518,0.0478160567742107,0.00398712858291758,OK,2023-03-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1519,0.885969929599188,0.183296878641539,OK,2023-03-18,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0
1520,1.05381248706223,0.303225009916623,OK,2023-03-19,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0
1521,1.4670723223811,0.1238876150852985,OK,2023-03-20,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0
1522,4.1883840152887,0.4550310315519645,OK,2023-03-21,1,0,0,1,1,1,0,0,1,0,0,1,1,1,0,1
