...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23C_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,X23G_50_CI,X23H_50_CI,other_50_CI,X23B_50_CI,X22F_95_CI,X23A_95_CI,X23C_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,X23G_95_CI,X23H_95_CI,other_95_CI,X23B_95_CI
1833,NA,NA,TN,2023-10-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1834,0.593550298987923,0.1532410003347475,TN,2023-10-28,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0
1835,NA,NA,TN,2023-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1836,1.08371502931054,0.3636773325445085,TN,2023-10-30,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
1837,2.09141663795772,0.4455470674491545,TN,2023-10-31,1,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0,1,1,1,0
1838,1.43462286193853,0.4389626661203785,TN,2023-11-01,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0
1839,0.605226659652795,0.3429088268643335,TN,2023-11-02,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1
1840,1.14572846104633,0.467942074755189,TN,2023-11-03,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0
1841,1.19928671792274,0.57568207817254,TN,2023-11-04,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0
1842,0.550372907135066,0.143213094808036,TN,2023-11-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
1843,1.07977411158883,0.2685308630583655,TN,2023-11-06,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1
1844,0.887250090364548,0.3105005306804395,TN,2023-11-07,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1
1845,0.891203940699197,0.62712903552865,TN,2023-11-08,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1
1846,1.2125720982353,0.395317671170586,TN,2023-11-09,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0
1847,0.916956698959136,0.64867179779932,TN,2023-11-10,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1
1848,NA,NA,TN,2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1849,1.0045874938969,0.3440601551053585,TX,2023-10-01,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0
1850,2.08104056438171,0.336044445197161,TX,2023-10-02,0,1,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0,1,1,0
1851,1.78659828825136,0.411995144742217,TX,2023-10-03,1,0,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,1,1,1
1852,1.09369131428871,0.3233665538958315,TX,2023-10-04,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0
1853,0.922822211246692,0.3279956575034685,TX,2023-10-05,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0
1854,0.843994887409133,0.442354038994321,TX,2023-10-06,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0
1855,0.805710191301672,0.56598229055081,TX,2023-10-07,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
1856,NA,NA,TX,2023-10-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857,0.928920065174333,0.425947544204286,TX,2023-10-09,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1
1858,0.952791659107799,0.3561120606676665,TX,2023-10-10,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0
1859,1.25308142753541,0.3091748406467005,TX,2023-10-11,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0
1860,1.14110979176606,0.338565505372337,TX,2023-10-12,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
1861,1.49465486839326,0.56281640990593,TX,2023-10-13,1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,1,0,0,1
1862,NA,NA,TX,2023-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863,NA,NA,TX,2023-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864,1.41708330626584,0.54507743840324,TX,2023-10-16,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1
1865,1.13138450337936,0.54242750094496,TX,2023-10-17,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
1866,1.18840042697044,0.260424596015652,TX,2023-10-18,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0
1867,0.859846974337176,0.310789683515614,TX,2023-10-19,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
1868,0.651600659170287,0.1692326042407985,TX,2023-10-20,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1869,NA,NA,TX,2023-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1870,0.821096198399767,0.5796689938028,TX,2023-10-22,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1
1871,1.38060815243853,0.4765825072703415,TX,2023-10-23,1,0,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,0
1872,1.40638453561841,0.470902808824191,TX,2023-10-24,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0
1873,1.48680553061523,0.4496374686691945,TX,2023-10-25,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1
1874,0.86413736269604,0.309209733856895,TX,2023-10-26,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1
1875,0.572997750187155,0.339879917306459,TX,2023-10-27,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
1876,NA,NA,TX,2023-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1877,NA,NA,TX,2023-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1878,0.764459411866432,0.235286532439651,TX,2023-10-30,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0
1879,0.857494618942054,0.610758713609985,TX,2023-10-31,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
1880,1.38072685481917,0.3079270457678405,TX,2023-11-01,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,1,1,0
1881,0.653873701161982,0.277332565765411,TX,2023-11-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0
1882,1.14793644640929,0.410541550062223,TX,2023-11-03,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
1883,NA,NA,TX,2023-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1884,0.205888422739464,0.143213094808036,TX,2023-11-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1885,2.0535089578659,0.437392594326106,TX,2023-11-06,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,0
1886,2.17268902276903,0.571202583529585,TX,2023-11-07,1,0,1,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1
1887,1.25017790648285,0.317019144771383,TX,2023-11-08,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1
1888,1.50279066596383,0.345278740063979,TX,2023-11-09,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0
1889,1.63407891421101,0.2257209878268365,TX,2023-11-10,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,0
1890,0.624727938800868,0.350634150468827,TX,2023-11-11,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1891,NA,NA,UT,2023-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1892,0.643893269615449,0.28023775636910653,UT,2023-10-02,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0
1893,0.731837177341877,0.3878319731298855,UT,2023-10-03,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
1894,0.55796656240813,0.4055412492613725,UT,2023-10-04,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0
1895,4.38448538026712,0.494955978780341,UT,2023-10-05,1,1,1,1,0,0,1,0,1,0,1,1,1,1,0,0,1,0,1,1
1896,1.26285841865011,0.4117399197766755,UT,2023-10-06,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
1897,NA,NA,UT,2023-10-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1898,NA,NA,UT,2023-10-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1899,0.596926972232521,0.421245151773782,UT,2023-10-09,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0
1900,0.455040891541027,0.3100554434781745,UT,2023-10-10,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
1901,1.01762638663312,0.50072354248297,UT,2023-10-11,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
1902,2.05284197239753,0.445030254756764,UT,2023-10-12,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0
1903,0.691417552388008,0.4896923031217085,UT,2023-10-13,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
1904,NA,NA,UT,2023-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1905,NA,NA,UT,2023-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1906,0.669250973645035,0.1790486720481575,UT,2023-10-16,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1907,0.248977544255128,0.17649354364611,UT,2023-10-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1908,6.92221232113246,0.4726007342658125,UT,2023-10-18,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0
1909,1.10831874761206,0.53721566504837,UT,2023-10-19,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
1910,NA,NA,UT,2023-10-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1911,NA,NA,UT,2023-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1912,NA,NA,UT,2023-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1913,1.48180006428902,0.56380480634341,UT,2023-10-23,1,0,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,1,0
1914,NA,NA,UT,2023-10-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1915,0.668671044406907,0.4742424894408125,UT,2023-10-25,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0
1916,0.679938366702955,0.477574730229522,UT,2023-10-26,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0
1917,0.212649791921151,0.154943128690931,UT,2023-10-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1918,NA,NA,UT,2023-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1919,NA,NA,UT,2023-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1920,0.697265198134957,0.490792403528498,UT,2023-10-30,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0
1921,NA,NA,UT,2023-10-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1922,1.7929678642198,0.390652445902874,UT,2023-11-01,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,1
1923,1.93775062235079,0.518159820145265,UT,2023-11-02,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,0
1924,NA,NA,UT,2023-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1925,NA,NA,UT,2023-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1926,NA,NA,UT,2023-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1927,3.92256142356945,0.403867567478612,UT,2023-11-06,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0
1928,0.726781532239169,0.51635997613212,UT,2023-11-07,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0
1929,NA,NA,UT,2023-11-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1930,1.19904418591598,0.4783847026420425,UT,2023-11-09,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,0,1
1931,NA,NA,UT,2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1932,NA,NA,UT,2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1933,1.96476223670411,0.4261911208569985,VA,2023-10-01,1,0,1,1,1,0,1,1,0,1,1,0,1,0,1,0,1,1,0,1
1934,5.22058567738125,0.3683674707441065,VA,2023-10-02,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0
1935,2.14152444585369,0.3789807613904065,VA,2023-10-03,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0
1936,3.72402603107168,0.3485349827744975,VA,2023-10-04,0,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,1,0
1937,2.85309682792075,0.4120943639261605,VA,2023-10-05,1,1,1,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0
1938,2.13673663733318,0.389218785160363,VA,2023-10-06,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0
1939,1.71717948067373,0.367094528569572,VA,2023-10-07,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0
1940,3.32278118814829,0.2322867603027035,VA,2023-10-08,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,1,1,0
1941,3.52369515070944,0.4054161168826935,VA,2023-10-09,1,1,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
1942,2.73690347611962,0.3649540809055355,VA,2023-10-10,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0
1943,3.21435865126161,0.4409858173156015,VA,2023-10-11,1,0,1,1,1,0,1,1,0,1,1,0,1,0,0,0,1,1,0,1
1944,4.00976966178743,0.3570189246026485,VA,2023-10-12,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0
1945,2.61154681415507,0.403763560818988,VA,2023-10-13,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0
1946,2.95614922436652,0.408832209744687,VA,2023-10-14,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1
1947,0.878767922202305,0.3004244438563265,VA,2023-10-15,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1
1948,2.3757898690898,0.288892517405382,VA,2023-10-16,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1
1949,1.15584887890327,0.3908091480804365,VA,2023-10-17,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0
1950,2.0361323304919,0.3975940549082115,VA,2023-10-18,0,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0
1951,1.72416068947116,0.314775209896037,VA,2023-10-19,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0
1952,4.43056441517528,0.4256897797868985,VA,2023-10-20,1,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1
1953,1.20063860253586,0.3728591053460355,VA,2023-10-21,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,0,1
1954,2.87503433625579,0.360355930233846,VA,2023-10-22,1,1,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0
1955,3.17293826339269,0.3857111445219735,VA,2023-10-23,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1
1956,2.325962866863,0.3786249237076835,VA,2023-10-24,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0
1957,4.14578320271399,0.188712867758697,VA,2023-10-25,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1,0
1958,3.35160320622108,0.4080245804717365,VA,2023-10-26,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0
1959,2.93780976354569,0.408715539843735,VA,2023-10-27,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0
1960,1.37514606951716,0.2697042220470615,VA,2023-10-28,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,1
1961,1.5374542463195,0.2686126230462675,VA,2023-10-29,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0,1,0
1962,7.64190656962232,0.4552347544149685,VA,2023-10-30,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
1963,3.43011360288981,0.3207266263627225,VA,2023-10-31,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0
1964,1.18974891700991,0.373133628142504,VA,2023-11-01,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0
1965,3.03890766123286,0.3028843052797465,VA,2023-11-02,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0
1966,3.08211648121531,0.41387851663895753,VA,2023-11-03,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0
1967,2.29355205379298,0.384271629635832,VA,2023-11-04,0,1,1,0,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0
1968,3.38436192469888,0.254734861986829,VA,2023-11-05,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1
1969,2.92863238044127,0.394661430219988,VA,2023-11-06,0,1,1,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0
1970,5.73243518053134,0.4606377023759915,VA,2023-11-07,1,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0
1971,2.61845330656382,0.3538029545693505,VA,2023-11-08,1,1,1,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,1,1
1972,2.74732040658427,0.3285735455370855,VA,2023-11-09,1,1,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0
1973,3.27117695267003,0.363992262593665,VA,2023-11-10,1,0,1,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0
1974,1.73060818190557,0.332875214865278,VA,2023-11-11,0,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0
1975,0.577636184781096,0.342851849305893,VT,2023-10-01,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0
1976,0.778238561226073,0.301732444359617,VT,2023-10-02,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0
1977,0.805044912413497,0.379958296235797,VT,2023-10-03,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1,1
1978,1.54037505905099,0.400539647734399,VT,2023-10-04,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,1,0,1,0,1
1979,1.00927209785547,0.500749498115185,VT,2023-10-05,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
1980,1.33069623028517,0.305759790969174,VT,2023-10-06,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1
1981,0.284076797574498,0.204675633363525,VT,2023-10-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1982,1.25859508438343,0.312025848221968,VT,2023-10-08,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
1983,0.957848974334771,0.3304252243225505,VT,2023-10-09,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0
1984,1.00648175498794,0.3880225037254595,VT,2023-10-10,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1
1985,1.66012343498083,0.401917025567937,VT,2023-10-11,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,1,1
1986,1.38057243186873,0.4263402043143625,VT,2023-10-12,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0
1987,1.58954610950287,0.3372150220664395,VT,2023-10-13,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,1,0
1988,1.49875958025965,0.4221396254967075,VT,2023-10-14,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0
1989,1.74647218425468,0.34795253382681,VT,2023-10-15,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,1
1990,2.55683749570134,0.3910986151835495,VT,2023-10-16,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
1991,1.00779858521837,0.3671215018911175,VT,2023-10-17,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0
1992,NA,NA,VT,2023-10-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1993,1.26860831977108,0.3367475263278975,VT,2023-10-19,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0
1994,1.20642161636183,0.3412449582206965,VT,2023-10-20,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0
1995,1.19139457104492,0.340482273766521,VT,2023-10-21,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0
1996,0.609274965511828,0.164751215261963,VT,2023-10-22,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1
1997,0.967861414456598,0.317547951140522,VT,2023-10-23,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1
1998,1.02717737887491,0.160578895106687,VT,2023-10-24,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1
1999,0.782430341902812,0.2970302851712375,VT,2023-10-25,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1
2000,1.51600769180539,0.569379264035695,VT,2023-10-26,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,0,0,1,1,1
2001,1.74788252029986,0.3083782799332325,VT,2023-10-27,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0
2002,0.790032109453474,0.3928243605285855,VT,2023-10-28,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1
2003,0.656985923857309,0.2776900900742575,VT,2023-10-29,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0
2004,1.66118588958431,0.472904285536092,VT,2023-10-30,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1
2005,0.754758157305387,0.2350420982664795,VT,2023-10-31,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1
2006,0.910068404105505,0.64062654805279,VT,2023-11-01,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
2007,1.0435085392244,0.4468261441754495,VT,2023-11-02,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1
2008,0.575321041941644,0.2646361684007695,VT,2023-11-03,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1
2009,1.24766119465107,0.4696084432693195,VT,2023-11-04,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1
2010,NA,NA,VT,2023-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,0.550665112189262,0.1424553510409465,VT,2023-11-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
2012,0.594038641120996,0.337838313656904,VT,2023-11-07,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1
2013,1.38108137354525,0.3938075115388115,VT,2023-11-08,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,1,1
2014,3.33057953749766,0.55542974184588,VT,2023-11-09,1,0,1,1,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0
2015,1.53982504567363,0.520698822144705,VT,2023-11-10,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1
2016,0.919022468994988,0.64936715334951,VT,2023-11-11,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1
2017,1.51757688033158,0.424941935241114,WA,2023-10-01,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,1,1,1
2018,2.38427847983045,0.3517380268324725,WA,2023-10-02,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,0
2019,6.26829248467303,0.324943668104362,WA,2023-10-03,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0
2020,3.24778919312376,0.328603955797866,WA,2023-10-04,1,0,1,1,0,0,1,1,1,1,0,0,1,0,1,0,0,1,1,0
2021,2.29060077079168,0.4151469973951485,WA,2023-10-05,1,0,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0
2022,3.03901343752351,0.389777165492572,WA,2023-10-06,1,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0
2023,1.63497446427746,0.347943125104088,WA,2023-10-07,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,0,0,1,0,0
2024,1.09003706811305,0.3113997713014055,WA,2023-10-08,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1
2025,2.73303049273154,0.3446624346061365,WA,2023-10-09,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,1,0
2026,2.0396722310017,0.358222839551751,WA,2023-10-10,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0
