...1,es_score,brier_score,location,target_date,X23H_50_CI,X24A_50_CI,recombinant_50_CI,other_50_CI,X23H_95_CI,X24A_95_CI,recombinant_95_CI,other_95_CI
1815,1.04082652769485,0.081309365091155,TN,2024-02-19,1,0,1,0,1,0,1,0
1816,1.03754809549258,0.075177897591743,TN,2024-02-20,1,0,1,0,1,0,1,0
1817,1.2518390799619,0.12310363745154,TN,2024-02-21,1,0,0,1,1,0,0,1
1818,1.11914323126002,0.0890610715681595,TN,2024-02-22,1,0,1,0,1,0,1,0
1819,1.16430627055672,0.098079220230332,TN,2024-02-23,1,0,1,0,1,0,1,0
1820,NA,NA,TN,2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA
1821,3.7780715404522e-4,8.4570869489615e-5,TN,2024-02-25,1,1,1,1,1,1,1,1
1822,0.0056534274467199,7.426222194733e-5,TN,2024-02-26,1,1,1,1,1,0,1,0
1823,0.00827337354241754,6.5226279924735e-5,TN,2024-02-27,1,1,1,1,1,0,1,0
1824,0.0101063854194887,5.730477005222e-5,TN,2024-02-28,1,1,1,1,1,1,1,1
1825,1.24530530033514,0.109646859541123,TN,2024-02-29,1,0,1,0,1,1,1,1
1826,0.00488589060995834,4.42680985551063e-5,TN,2024-03-01,1,1,1,1,1,1,1,1
1827,2.2252650424781e-4,3.89254967835755e-5,TN,2024-03-02,1,1,1,1,1,1,1,1
1828,4.3959726377634e-4,3.423841823418245e-5,TN,2024-03-03,1,1,1,1,1,1,1,1
1829,6.6966004019177e-4,3.012554248224215e-5,TN,2024-03-04,1,1,1,1,1,1,1,1
1830,1.35019144613094,0.1980665347629215,TN,2024-03-05,1,0,1,0,1,0,1,0
1831,0.00149360963526415,2.33465864453104e-5,TN,2024-03-06,1,1,1,1,1,0,1,0
1832,4.2673963338516e-4,2.05636906690884e-5,TN,2024-03-07,1,1,1,1,1,1,1,1
1833,2.2826821133936e-4,1.81192855982136e-5,TN,2024-03-08,1,1,1,1,1,1,1,1
1834,NA,NA,TN,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA
1835,9.58978214842046e-5,1.408405326096365e-5,TN,2024-03-10,1,1,1,1,1,1,1,1
1836,1.8828839377621e-4,1.24246383517707e-5,TN,2024-03-11,1,1,1,1,1,1,1,1
1837,9.4186623374173e-6,1.096531770177355e-5,TN,2024-03-12,1,1,1,1,1,1,1,1
1838,NA,NA,TN,2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA
1839,3.8115086316061e-4,8.55180993031045e-6,TN,2024-03-14,1,1,1,1,1,1,1,1
1840,3.6728638382001e-4,7.5572883945247e-6,TN,2024-03-15,1,1,1,1,1,1,1,1
1841,1.37439449862141,0.1658756967244805,TN,2024-03-16,1,0,1,0,1,0,1,0
1842,1.40842197599772,0.99551847193647,TN,2024-03-17,1,0,1,0,1,0,1,0
1843,1.2126519014458e-4,5.2299426253028e-6,TN,2024-03-18,1,1,1,1,1,1,1,1
1844,4.31335135607901e-5,4.63044106741524e-6,TN,2024-03-19,1,1,1,1,1,1,1,1
1845,NA,NA,TN,2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA
1846,9.77221572512083e-6,3.635108334030065e-6,TN,2024-03-21,1,1,1,1,1,1,1,1
1847,NA,NA,TN,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA
1848,5.82655988751743e-6,2.859518262747435e-6,TN,2024-03-23,1,1,1,1,1,1,1,1
1849,NA,NA,TX,2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA
1850,0.253317395876819,4.65494743656585e-4,TX,2024-02-12,1,1,1,1,1,1,1,1
1851,0.00208533530446412,4.0801470849131e-4,TX,2024-02-13,1,1,1,1,1,1,1,1
1852,0.0366377329046389,3.57644872432915e-4,TX,2024-02-14,1,1,1,1,1,1,1,1
1853,1.14160640513098,0.097971104478573,TX,2024-02-15,1,0,0,1,1,0,0,1
1854,0.00601092698088633,2.74842061182865e-4,TX,2024-02-16,1,1,1,1,1,1,1,1
1855,3.6669143533051e-4,2.40965144533435e-4,TX,2024-02-17,1,1,1,1,1,1,1,1
1856,0.00111558255498093,2.112868547379e-4,TX,2024-02-18,1,1,1,1,1,1,1,1
1857,0.0058336461191148,1.8528717798681e-4,TX,2024-02-19,1,1,1,1,1,1,1,1
1858,0.00528893795409574,1.62510003519615e-4,TX,2024-02-20,1,1,1,1,1,1,1,1
1859,1.33831721831371,0.328038774195066,TX,2024-02-21,1,0,0,1,1,0,0,1
1860,1.28939458185803,0.244699069364102,TX,2024-02-22,1,0,1,0,1,0,1,0
1861,0.00150432186929844,1.09755072160705e-4,TX,2024-02-23,1,1,1,1,1,1,1,1
1862,NA,NA,TX,2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA
1863,1.2938639861001e-4,8.4570869489615e-5,TX,2024-02-25,1,1,1,1,1,1,1,1
1864,0.00478036840838079,7.426222194733e-5,TX,2024-02-26,1,1,1,1,1,1,1,1
1865,0.00446611894766102,6.5226279924735e-5,TX,2024-02-27,1,1,1,1,1,1,1,1
1866,8.0916195548926e-4,5.730477005222e-5,TX,2024-02-28,1,1,1,1,1,1,1,1
1867,1.36768522091446,0.3300013875590515,TX,2024-02-29,1,0,0,1,1,0,0,1
1868,3.215069752664e-4,4.42680985551063e-5,TX,2024-03-01,1,1,1,1,1,1,1,1
1869,NA,NA,TX,2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA
1870,NA,NA,TX,2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA
1871,2.7570093446216e-4,3.012554248224215e-5,TX,2024-03-04,1,1,1,1,1,1,1,1
1872,2.892585107e-4,2.651569624122625e-5,TX,2024-03-05,1,1,1,1,1,1,1,1
1873,3.3788484596056e-4,2.33465864453104e-5,TX,2024-03-06,1,1,1,1,1,1,1,1
1874,1.39057314420037,0.4957237128388985,TX,2024-03-07,1,0,1,0,1,0,1,0
1875,2.6685939855031e-4,1.81192855982136e-5,TX,2024-03-08,1,1,1,1,1,1,1,1
1876,NA,NA,TX,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA
1877,1.92757308239049e-5,1.408405326096365e-5,TX,2024-03-10,1,1,1,1,1,1,1,1
1878,7.26481505501815e-5,1.24246383517707e-5,TX,2024-03-11,1,1,1,1,1,1,1,1
1879,1.44956890032648e-5,1.096531770177355e-5,TX,2024-03-12,1,1,1,1,1,1,1,1
1880,NA,NA,TX,2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA
1881,1.03096168788336e-5,8.55180993031045e-6,TX,2024-03-14,1,1,1,1,1,1,1,1
1882,1.39997108829722,0.497455089394164,TX,2024-03-15,1,0,1,0,1,0,1,0
1883,NA,NA,TX,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA
1884,NA,NA,TX,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA
1885,3.11834089845656e-5,5.2299426253028e-6,TX,2024-03-18,1,1,1,1,1,1,1,1
1886,NA,NA,TX,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA
1887,3.36582827187692e-5,4.10167626879967e-6,TX,2024-03-20,1,1,1,1,1,1,1,1
1888,6.37103208531824e-5,3.635108334030065e-6,TX,2024-03-21,1,1,1,1,1,1,1,1
1889,2.51871434973636e-5,3.22324642034166e-6,TX,2024-03-22,1,1,1,1,1,1,1,1
1890,NA,NA,TX,2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA
1891,NA,NA,UT,2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA
1892,8.3284451102709e-4,4.65494743656585e-4,UT,2024-02-12,1,1,1,1,1,1,1,1
1893,NA,NA,UT,2024-02-13,NA,NA,NA,NA,NA,NA,NA,NA
1894,NA,NA,UT,2024-02-14,NA,NA,NA,NA,NA,NA,NA,NA
1895,NA,NA,UT,2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA
1896,NA,NA,UT,2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA
1897,NA,NA,UT,2024-02-17,NA,NA,NA,NA,NA,NA,NA,NA
1898,NA,NA,UT,2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA
1899,NA,NA,UT,2024-02-19,NA,NA,NA,NA,NA,NA,NA,NA
1900,9.3313725363396e-4,1.62510003519615e-4,UT,2024-02-20,1,1,1,1,1,1,1,1
1901,NA,NA,UT,2024-02-21,NA,NA,NA,NA,NA,NA,NA,NA
1902,1.5266435389801e-4,1.2507282762053e-4,UT,2024-02-22,1,1,1,1,1,1,1,1
1903,0.00851102126699003,1.09755072160705e-4,UT,2024-02-23,1,1,1,1,1,0,1,0
1904,1.4201532573108e-4,9.633300086748e-5,UT,2024-02-24,1,1,1,1,1,1,1,1
1905,NA,NA,UT,2024-02-25,NA,NA,NA,NA,NA,NA,NA,NA
1906,8.6294259349227e-4,7.426222194733e-5,UT,2024-02-26,1,1,1,1,1,1,1,1
1907,1.0062129477973e-4,6.5226279924735e-5,UT,2024-02-27,1,1,1,1,1,1,1,1
1908,NA,NA,UT,2024-02-28,NA,NA,NA,NA,NA,NA,NA,NA
1909,NA,NA,UT,2024-02-29,NA,NA,NA,NA,NA,NA,NA,NA
1910,2.088299552216e-4,4.42680985551063e-5,UT,2024-03-01,1,1,1,1,1,1,1,1
1911,NA,NA,UT,2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA
1912,NA,NA,UT,2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA
1913,NA,NA,UT,2024-03-04,NA,NA,NA,NA,NA,NA,NA,NA
1914,NA,NA,UT,2024-03-05,NA,NA,NA,NA,NA,NA,NA,NA
1915,NA,NA,UT,2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA
1916,NA,NA,UT,2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA
1917,2.83125554673752e-5,1.81192855982136e-5,UT,2024-03-08,1,1,1,1,1,1,1,1
1918,NA,NA,UT,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA
1919,7.72160603596372e-5,1.408405326096365e-5,UT,2024-03-10,1,1,1,1,1,1,1,1
1920,NA,NA,UT,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA
1921,NA,NA,UT,2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA
1922,1.59240446954969e-5,9.68154184048435e-6,UT,2024-03-13,1,1,1,1,1,1,1,1
1923,1.35057395124804e-5,8.55180993031045e-6,UT,2024-03-14,1,1,1,1,1,1,1,1
1924,8.24062241220648e-5,7.5572883945247e-6,UT,2024-03-15,1,1,1,1,1,1,1,1
1925,NA,NA,UT,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA
1926,NA,NA,UT,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA
1927,NA,NA,UT,2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA
1928,NA,NA,UT,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA
1929,NA,NA,UT,2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA
1930,NA,NA,UT,2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA
1931,NA,NA,UT,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA
1932,NA,NA,UT,2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA
1933,0.0457530554356049,5.3108027915252e-4,VA,2024-02-11,1,1,1,1,1,0,0,1
1934,2.83192719252505,0.170305656809743,VA,2024-02-12,1,0,0,0,1,0,0,0
1935,1.07226910007428,0.0815371815258225,VA,2024-02-13,1,0,0,1,1,0,0,1
1936,0.935729753244818,0.087901548106967,VA,2024-02-14,1,0,1,0,1,0,1,0
1937,0.0863591271357367,3.1351025343843e-4,VA,2024-02-15,1,1,1,1,1,1,1,1
1938,0.878384140943143,0.0647822035439945,VA,2024-02-16,1,0,1,0,1,1,1,1
1939,0.0121139600856888,2.40965144533435e-4,VA,2024-02-17,1,1,1,1,1,1,1,1
1940,1.22946813712755,0.194543108232357,VA,2024-02-18,1,0,1,0,1,0,1,0
1941,0.0557496360965269,1.8528717798681e-4,VA,2024-02-19,1,1,1,1,1,1,1,1
1942,2.23117010971177,0.1085180698531755,VA,2024-02-20,1,0,1,0,1,0,1,0
1943,0.0240179442487072,1.4255540542406e-4,VA,2024-02-21,1,1,1,1,1,1,1,1
1944,0.0353752293115334,1.2507282762053e-4,VA,2024-02-22,1,1,1,1,1,1,1,1
1945,0.0358365196123987,1.09755072160705e-4,VA,2024-02-23,1,1,1,1,1,0,1,0
1946,0.00300040134477758,9.633300086748e-5,VA,2024-02-24,1,1,1,1,1,1,1,1
1947,1.34527717258543,0.3274928285879415,VA,2024-02-25,1,0,1,0,1,0,1,0
1948,1.24685176293829,0.089882492592079,VA,2024-02-26,1,0,0,1,1,0,0,1
1949,2.23031683010722,0.197367383383662,VA,2024-02-27,1,0,0,0,1,0,0,1
1950,1.10239957075407,0.058024058227482,VA,2024-02-28,1,0,1,0,1,0,1,0
1951,0.00446786276601917,5.0359137254195e-5,VA,2024-02-29,1,1,1,1,1,1,1,1
1952,2.75427863339889,0.4936649473844445,VA,2024-03-01,1,0,1,0,1,0,1,0
1953,1.39575325291594,0.98809627175875,VA,2024-03-02,1,0,1,0,1,0,1,0
1954,NA,NA,VA,2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA
1955,6.6863114729645e-4,3.012554248224215e-5,VA,2024-03-04,1,1,1,1,1,1,1,1
1956,1.31149902156457,0.1414836721724415,VA,2024-03-05,1,0,1,0,1,0,1,0
1957,4.9825430986055e-4,2.33465864453104e-5,VA,2024-03-06,1,1,1,1,1,1,1,1
1958,2.9072483306536e-4,2.05636906690884e-5,VA,2024-03-07,1,1,1,1,1,1,1,1
1959,2.77410159314331,0.4959937485868835,VA,2024-03-08,1,0,1,0,1,0,1,0
1960,9.48937300974343e-6,1.597159657189515e-5,VA,2024-03-09,1,1,1,1,1,1,1,1
1961,NA,NA,VA,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA
1962,8.7949941275093e-5,1.24246383517707e-5,VA,2024-03-11,1,1,1,1,1,1,1,1
1963,1.02813326017916e-5,1.096531770177355e-5,VA,2024-03-12,1,1,1,1,1,1,1,1
1964,1.57967654748807e-5,9.68154184048435e-6,VA,2024-03-13,1,1,1,1,1,1,1,1
1965,4.93136268168992e-5,8.55180993031045e-6,VA,2024-03-14,1,1,1,1,1,1,1,1
1966,3.0696919646754e-4,7.5572883945247e-6,VA,2024-03-15,1,1,1,1,1,1,1,1
1967,1.0578317449896e-5,6.6814773810868e-6,VA,2024-03-16,1,1,1,1,1,1,1,1
1968,9.51765728388846e-6,5.90991907633955e-6,VA,2024-03-17,1,1,1,1,1,1,1,1
1969,3.71938167240387e-6,5.2299426253028e-6,VA,2024-03-18,1,1,1,1,1,1,1,1
1970,NA,NA,VA,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA
1971,1.62351716763284e-5,4.10167626879967e-6,VA,2024-03-20,1,1,1,1,1,1,1,1
1972,1.40053731112332,0.332179149686291,VA,2024-03-21,1,0,1,0,1,0,1,0
1973,2.23021478416513e-5,3.22324642034166e-6,VA,2024-03-22,1,1,1,1,1,1,1,1
1974,NA,NA,VA,2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA
1975,1.28176176816621,0.4779201928665,VT,2024-02-11,1,0,1,0,1,0,1,0
1976,0.0557749821215093,4.65494743656585e-4,VT,2024-02-12,1,1,1,1,1,0,1,0
1977,0.01942861202858,4.0801470849131e-4,VT,2024-02-13,1,1,1,1,1,1,1,1
1978,0.0183960924339596,3.57644872432915e-4,VT,2024-02-14,1,1,1,1,1,1,1,1
1979,0.0106782481281126,3.1351025343843e-4,VT,2024-02-15,1,1,1,1,1,1,1,1
1980,0.00159043522988254,2.74842061182865e-4,VT,2024-02-16,1,1,1,1,1,1,1,1
1981,3.9681418424933e-4,2.40965144533435e-4,VT,2024-02-17,1,1,1,1,1,1,1,1
1982,0.00112500293805139,2.112868547379e-4,VT,2024-02-18,1,1,1,1,1,1,1,1
1983,0.00101535954219845,1.8528717798681e-4,VT,2024-02-19,1,1,1,1,1,1,1,1
1984,0.00113953086483988,1.62510003519615e-4,VT,2024-02-20,1,1,1,1,1,1,1,1
1985,0.00350526898916279,1.4255540542406e-4,VT,2024-02-21,1,1,1,1,1,1,1,1
1986,0.00407361833197054,1.2507282762053e-4,VT,2024-02-22,1,1,1,1,1,1,1,1
1987,0.00152660196895614,1.09755072160705e-4,VT,2024-02-23,1,1,1,1,1,1,1,1
1988,0.00215284579649614,9.633300086748e-5,VT,2024-02-24,1,1,1,1,1,1,1,1
1989,NA,NA,VT,2024-02-25,NA,NA,NA,NA,NA,NA,NA,NA
1990,0.00372596452063792,7.426222194733e-5,VT,2024-02-26,1,1,1,1,1,1,1,1
1991,0.0036893307462494,6.5226279924735e-5,VT,2024-02-27,1,1,1,1,1,1,1,1
1992,4.1354433089279e-4,5.730477005222e-5,VT,2024-02-28,1,1,1,1,1,1,1,1
1993,6.7845470929552e-4,5.0359137254195e-5,VT,2024-02-29,1,1,1,1,1,1,1,1
1994,6.46578439486827e-5,4.42680985551063e-5,VT,2024-03-01,1,1,1,1,1,1,1,1
1995,1.38189226294868,0.4940675986277675,VT,2024-03-02,1,0,1,0,1,0,1,0
1996,3.6812453562526e-4,3.423841823418245e-5,VT,2024-03-03,1,1,1,1,1,1,1,1
1997,3.51007805495223e-5,3.012554248224215e-5,VT,2024-03-04,1,1,1,1,1,1,1,1
1998,7.1656877490331e-4,2.651569624122625e-5,VT,2024-03-05,1,1,1,1,1,1,1,1
1999,6.551642388933e-4,2.33465864453104e-5,VT,2024-03-06,1,1,1,1,1,1,1,1
2000,1.88373246253542e-5,2.05636906690884e-5,VT,2024-03-07,1,1,1,1,1,1,1,1
2001,2.99389010670345e-5,1.81192855982136e-5,VT,2024-03-08,1,1,1,1,1,1,1,1
2002,8.3451959403426e-4,1.597159657189515e-5,VT,2024-03-09,1,1,1,1,0,0,1,1
2003,1.0531648379821e-4,1.408405326096365e-5,VT,2024-03-10,1,1,1,1,1,1,1,1
2004,6.87732054065818e-5,1.24246383517707e-5,VT,2024-03-11,1,1,1,1,1,1,1,1
2005,9.6025942805748e-5,1.096531770177355e-5,VT,2024-03-12,1,1,1,1,1,1,1,1
2006,5.43340849518386e-5,9.68154184048435e-6,VT,2024-03-13,1,1,1,1,1,1,1,1
2007,1.1388661797188e-4,8.55180993031045e-6,VT,2024-03-14,1,1,1,1,1,1,1,1
2008,NA,NA,VT,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA
2009,NA,NA,VT,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA
2010,7.87716955729604e-6,5.90991907633955e-6,VT,2024-03-17,1,1,1,1,1,1,1,1
2011,NA,NA,VT,2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA
2012,4.6428631155393e-5,4.63044106741524e-6,VT,2024-03-19,1,1,1,1,1,1,1,1
2013,NA,NA,VT,2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA
2014,3.04621600706384e-5,3.635108334030065e-6,VT,2024-03-21,1,1,1,1,1,1,1,1
2015,6.74155603779848e-5,3.22324642034166e-6,VT,2024-03-22,1,1,1,1,1,1,1,1
2016,7.48118975979657e-6,2.859518262747435e-6,VT,2024-03-23,1,1,1,1,1,1,1,1
2017,0.0110870404868141,5.3108027915252e-4,WA,2024-02-11,1,1,1,1,1,1,1,1
2018,0.152305927980465,4.65494743656585e-4,WA,2024-02-12,1,1,1,1,1,0,1,0
2019,0.0486799098060068,4.0801470849131e-4,WA,2024-02-13,1,1,1,1,1,1,1,1
2020,0.100059615352471,3.57644872432915e-4,WA,2024-02-14,1,1,1,1,1,1,1,1
2021,0.0392085766711533,3.1351025343843e-4,WA,2024-02-15,1,1,1,1,1,1,1,1
2022,0.0164198004988654,2.74842061182865e-4,WA,2024-02-16,1,1,1,1,1,1,1,1
2023,0.00571570619114009,2.40965144533435e-4,WA,2024-02-17,1,1,1,1,1,1,1,1
2024,0.00287682193867722,2.112868547379e-4,WA,2024-02-18,1,1,1,1,1,1,1,1
2025,0.002307905823481,1.8528717798681e-4,WA,2024-02-19,1,1,1,1,1,1,1,1
2026,0.0500025131261203,1.62510003519615e-4,WA,2024-02-20,1,1,1,1,1,0,0,1
2027,0.00668859886513647,1.4255540542406e-4,WA,2024-02-21,1,1,1,1,1,1,1,1
2028,1.09412948593025,0.0890610715681595,WA,2024-02-22,1,0,1,0,1,0,1,0
2029,1.20380291811892,0.122571586519875,WA,2024-02-23,1,0,1,0,1,0,1,0
2030,0.00475991532584996,9.633300086748e-5,WA,2024-02-24,1,1,1,1,1,1,1,1
2031,0.00499167557338877,8.4570869489615e-5,WA,2024-02-25,1,1,1,1,1,0,0,1
2032,0.0157326813351193,7.426222194733e-5,WA,2024-02-26,1,1,1,1,1,1,1,1
2033,1.18741657026894,0.089559410770068,WA,2024-02-27,1,0,1,0,1,0,1,0
2034,0.00218080625855895,5.730477005222e-5,WA,2024-02-28,1,1,1,1,1,1,1,1
2035,0.00524891485870621,5.0359137254195e-5,WA,2024-02-29,1,1,1,1,1,1,1,1
2036,5.00348757337243e-5,4.42680985551063e-5,WA,2024-03-01,1,1,1,1,1,1,1,1
2037,0.00113366572158584,3.89254967835755e-5,WA,2024-03-02,1,1,1,1,1,1,1,1
2038,4.08566297398077e-5,3.423841823418245e-5,WA,2024-03-03,1,1,1,1,1,1,1,1
2039,0.00238874217442403,3.012554248224215e-5,WA,2024-03-04,1,1,1,1,1,1,1,1
2040,0.00293685040605048,2.651569624122625e-5,WA,2024-03-05,1,1,1,1,1,1,1,1
2041,8.98308453130877e-5,2.33465864453104e-5,WA,2024-03-06,1,1,1,1,1,1,1,1
2042,0.00140121549089044,2.05636906690884e-5,WA,2024-03-07,1,1,1,1,1,1,1,1
2043,1.3706125238602,0.248005933936241,WA,2024-03-08,1,0,1,0,1,0,1,0
2044,NA,NA,WA,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA
2045,8.26890668345452e-5,1.408405326096365e-5,WA,2024-03-10,1,1,1,1,1,0,1,0
2046,9.07500841257521e-5,1.24246383517707e-5,WA,2024-03-11,1,1,1,1,1,1,1,1
2047,6.25789500032607e-5,1.096531770177355e-5,WA,2024-03-12,1,1,1,1,1,1,1,1
2048,7.54536422658166e-5,9.68154184048435e-6,WA,2024-03-13,1,1,1,1,1,1,1,1
2049,7.9195959641681e-6,8.55180993031045e-6,WA,2024-03-14,1,1,1,1,1,1,1,1
2050,3.03348808558162e-5,7.5572883945247e-6,WA,2024-03-15,1,1,1,1,1,1,1,1
2051,NA,NA,WA,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA
2052,NA,NA,WA,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA
2053,1.62210295407044e-5,5.2299426253028e-6,WA,2024-03-18,1,1,1,1,1,1,1,1
2054,7.4246212158624e-6,4.63044106741524e-6,WA,2024-03-19,1,1,1,1,1,1,1,1
2055,NA,NA,WA,2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA
2056,NA,NA,WA,2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA
2057,8.3198183714113e-5,3.22324642034166e-6,WA,2024-03-22,1,1,1,1,1,1,1,1
2058,3.70523953678028e-6,2.859518262747435e-6,WA,2024-03-23,1,1,1,1,1,1,1,1
2059,8.9054442443825e-4,5.3108027915252e-4,WI,2024-02-11,1,1,1,1,1,1,1,1
2060,0.00222363948810191,4.65494743656585e-4,WI,2024-02-12,1,1,1,1,1,1,1,1
2061,1.33068901711418,0.487183015612479,WI,2024-02-13,1,0,0,1,1,0,0,1
2062,7.234975180633e-4,3.57644872432915e-4,WI,2024-02-14,1,1,1,1,1,1,1,1
2063,NA,NA,WI,2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA
2064,NA,NA,WI,2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA
2065,NA,NA,WI,2024-02-17,NA,NA,NA,NA,NA,NA,NA,NA
2066,NA,NA,WI,2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA
2067,1.39205932709122,0.981791556214895,WI,2024-02-19,1,0,0,1,1,0,0,1
2068,NA,NA,WI,2024-02-20,NA,NA,NA,NA,NA,NA,NA,NA
2069,NA,NA,WI,2024-02-21,NA,NA,NA,NA,NA,NA,NA,NA
2070,NA,NA,WI,2024-02-22,NA,NA,NA,NA,NA,NA,NA,NA
2071,NA,NA,WI,2024-02-23,NA,NA,NA,NA,NA,NA,NA,NA
2072,NA,NA,WI,2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA
2073,NA,NA,WI,2024-02-25,NA,NA,NA,NA,NA,NA,NA,NA
2074,NA,NA,WI,2024-02-26,NA,NA,NA,NA,NA,NA,NA,NA
2075,NA,NA,WI,2024-02-27,NA,NA,NA,NA,NA,NA,NA,NA
2076,NA,NA,WI,2024-02-28,NA,NA,NA,NA,NA,NA,NA,NA
2077,NA,NA,WI,2024-02-29,NA,NA,NA,NA,NA,NA,NA,NA
2078,NA,NA,WI,2024-03-01,NA,NA,NA,NA,NA,NA,NA,NA
2079,NA,NA,WI,2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA
2080,NA,NA,WI,2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA
2081,NA,NA,WI,2024-03-04,NA,NA,NA,NA,NA,NA,NA,NA
2082,NA,NA,WI,2024-03-05,NA,NA,NA,NA,NA,NA,NA,NA
2083,NA,NA,WI,2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA
2084,NA,NA,WI,2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA
2085,NA,NA,WI,2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA
2086,NA,NA,WI,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA
2087,NA,NA,WI,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA
2088,NA,NA,WI,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA
2089,NA,NA,WI,2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA
2090,1.40617527147967,0.99520329052667,WI,2024-03-13,1,0,0,1,1,0,0,1
2091,NA,NA,WI,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA
2092,NA,NA,WI,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA
2093,NA,NA,WI,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA
2094,NA,NA,WI,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA
2095,NA,NA,WI,2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA
2096,NA,NA,WI,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA
2097,NA,NA,WI,2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA
2098,NA,NA,WI,2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA
2099,NA,NA,WI,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA
2100,NA,NA,WI,2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA
2101,NA,NA,WV,2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA
2102,0.00301815074075408,4.65494743656585e-4,WV,2024-02-12,1,1,1,1,1,1,1,1
2103,0.00212151263447471,4.0801470849131e-4,WV,2024-02-13,1,1,1,1,1,1,1,1
2104,NA,NA,WV,2024-02-14,NA,NA,NA,NA,NA,NA,NA,NA
2105,5.3008967081616e-4,3.1351025343843e-4,WV,2024-02-15,1,1,1,1,1,1,1,1
2106,NA,NA,WV,2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA
2107,NA,NA,WV,2024-02-17,NA,NA,NA,NA,NA,NA,NA,NA
2108,NA,NA,WV,2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA
2109,NA,NA,WV,2024-02-19,NA,NA,NA,NA,NA,NA,NA,NA
