"","es_score","brier_score","location","target_date","X22F_50_CI","X23A_50_CI","X23B_50_CI","X23D_50_CI","X23E_50_CI","X23G_50_CI","X23H_50_CI","X24A_50_CI","other_50_CI","X23F_50_CI","X22F_95_CI","X23A_95_CI","X23B_95_CI","X23D_95_CI","X23E_95_CI","X23G_95_CI","X23H_95_CI","X24A_95_CI","other_95_CI","X23F_95_CI"
"719",0.692815218831834,0.77088898497622,"KY",2023-11-02,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0
"720",0.222931421525701,0.320266078223003,"KY",2023-11-03,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
"721",NA,NA,"KY",2023-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"722",NA,NA,"KY",2023-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"723",2.96034135331233,0.95126670233704,"KY",2023-11-06,1,1,0,0,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1
"724",1.18015074123895,1.1393887477926,"KY",2023-11-07,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0
"725",0.735077297974299,0.785274733695329,"KY",2023-11-08,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
"726",0.744611643028572,0.763853220591789,"KY",2023-11-09,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,0
"727",NA,NA,"KY",2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"728",0.237316957494805,0.32693721664878,"KY",2023-11-11,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"729",NA,NA,"KY",2023-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"730",1.49696299265665,1.13925299712236,"KY",2023-11-13,1,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0,1,1,1,0
"731",0.792174505133274,0.806605296325129,"KY",2023-11-14,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0
"732",0.7042630887689,0.574497658567982,"KY",2023-11-15,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
"733",1.18506786914927,1.14630331861445,"KY",2023-11-16,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0
"734",NA,NA,"KY",2023-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"735",NA,NA,"KY",2023-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"736",NA,NA,"KY",2023-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"737",NA,NA,"KY",2023-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"738",0.319733943987112,0.443639652266605,"KY",2023-11-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"739",NA,NA,"KY",2023-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"740",NA,NA,"KY",2023-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"741",0.436715186678994,0.616896561958371,"KY",2023-11-24,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
"742",NA,NA,"KY",2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"743",NA,NA,"KY",2023-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"744",1.40705371135978,0.729475443294655,"KY",2023-11-27,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0
"745",0.761213627128031,0.801062641471339,"KY",2023-11-28,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
"746",1.69061017402026,1.18895330843194,"KY",2023-11-29,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0
"747",NA,NA,"KY",2023-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"748",NA,NA,"KY",2023-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"749",NA,NA,"KY",2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"750",NA,NA,"KY",2023-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"751",2.57373076160952,1.03966862943784,"KY",2023-12-04,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0
"752",3.07162498974942,1.24813531718767,"KY",2023-12-05,0,1,0,1,1,1,1,0,1,1,0,1,0,0,1,1,1,0,1,0
"753",0.993203514099943,1.40022052906454,"KY",2023-12-06,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
"754",NA,NA,"KY",2023-12-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"755",NA,NA,"KY",2023-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"756",NA,NA,"KY",2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"757",2.2742064474423,1.10452051243482,"LA",2023-10-29,0,1,0,1,0,0,1,1,1,0,1,1,0,1,0,0,1,1,1,0
"758",1.19568429984118,0.466923726545817,"LA",2023-10-30,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,0
"759",1.38009287417897,0.954175046620524,"LA",2023-10-31,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1
"760",0.972747051498045,0.991157240585125,"LA",2023-11-01,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0
"761",1.67971903000389,0.944007497454077,"LA",2023-11-02,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,1,1,1,1,0
"762",1.5997620694909,0.833515353592746,"LA",2023-11-03,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0
"763",0.731047733746666,1.03632360320089,"LA",2023-11-04,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"764",1.71504010052796,1.10788019219005,"LA",2023-11-05,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0
"765",2.1555226154998,0.969191328634769,"LA",2023-11-06,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0,1,0
"766",0.931958582235819,0.850003080480201,"LA",2023-11-07,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1
"767",1.42302449879328,0.813924275519695,"LA",2023-11-08,0,1,1,0,1,1,1,1,0,1,0,1,0,0,1,1,1,0,0,1
"768",2.37666333568441,0.843140256749192,"LA",2023-11-09,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0
"769",0.654942958261161,0.719555665361056,"LA",2023-11-10,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1
"770",1.40558198775912,0.813407861581284,"LA",2023-11-11,1,0,1,1,0,1,1,1,0,1,1,0,1,0,1,0,1,1,0,0
"771",1.80773099547563,1.13955880520696,"LA",2023-11-12,1,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0
"772",1.58772874708357,0.729031113264278,"LA",2023-11-13,0,0,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1,0,0,0
"773",1.83995720297427,0.48645123063654,"LA",2023-11-14,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0
"774",2.67168665638776,1.14575824428841,"LA",2023-11-15,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,1,0
"775",1.8586338771839,0.971220240572235,"LA",2023-11-16,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0
"776",1.15214601037805,0.741055191292699,"LA",2023-11-17,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1
"777",0.809822308095443,0.805905337556492,"LA",2023-11-18,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
"778",1.72600869440344,0.868135411128318,"LA",2023-11-19,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0
"779",0.302554940305917,0.422513122870793,"LA",2023-11-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
"780",1.62354748755484,0.94187635631939,"LA",2023-11-21,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1
"781",1.41668283295159,0.99139610260196,"LA",2023-11-22,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,0,0,1
"782",2.62575017712175,1.12306479411779,"LA",2023-11-23,0,1,0,0,1,1,1,0,1,0,0,1,0,0,1,1,0,0,1,0
"783",3.00741988642553,1.06247148497666,"LA",2023-11-24,0,1,0,0,1,1,1,0,1,0,0,1,0,0,1,1,0,0,1,0
"784",1.13511836074437,0.89984166816685,"LA",2023-11-25,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0
"785",1.74478722218817,0.871455155838468,"LA",2023-11-26,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0
"786",4.92311528509375,1.05383665827447,"LA",2023-11-27,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1
"787",3.6203843653835,1.00543831531961,"LA",2023-11-28,1,1,0,1,0,1,0,0,1,1,1,1,0,0,0,1,0,0,1,0
"788",4.96297151063505,0.976027247962729,"LA",2023-11-29,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0
"789",2.12648772562669,0.854103221648733,"LA",2023-11-30,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,0,1,0,1,0
"790",2.36601970359096,1.19444239476098,"LA",2023-12-01,0,1,0,0,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,0
"791",2.89031281255378,0.871693893777562,"LA",2023-12-02,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0
"792",3.1216667351232,0.989817938521573,"LA",2023-12-03,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,1,0
"793",2.94485787211362,1.04425038295351,"LA",2023-12-04,0,1,1,0,0,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0
"794",5.31951079463069,1.09708432467638,"LA",2023-12-05,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0
"795",2.06755199618665,0.7895490078551,"LA",2023-12-06,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,1,0,1,0
"796",3.91386577880652,1.09991514889173,"LA",2023-12-07,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0
"797",4.2239545910231,1.12334148173119,"LA",2023-12-08,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,0
"798",4.01542011485198,1.46361777406372,"LA",2023-12-09,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,0,0,0,1,0
"799",NA,NA,"MA",2023-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"800",1.24934874082438,0.942806477828742,"MA",2023-10-30,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0
"801",0.623700374089999,0.326140463268679,"MA",2023-10-31,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0
"802",1.18682654281682,0.588429026704598,"MA",2023-11-01,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,0,1
"803",0.83645583051707,1.20368526617086,"MA",2023-11-02,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"804",0.507320226108426,0.643040529485305,"MA",2023-11-03,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
"805",0.219146349633069,0.319066719538528,"MA",2023-11-04,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"806",0.875242886030591,1.23327342010218,"MA",2023-11-05,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
"807",1.51339918741466,0.727646973974375,"MA",2023-11-06,1,0,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1,1
"808",0.875281822511161,0.62359324592409,"MA",2023-11-07,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1
"809",1.16699790601293,0.801463543591501,"MA",2023-11-08,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0
"810",1.10760203749637,0.663551495940817,"MA",2023-11-09,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,0
"811",1.19205450019731,0.687853968105246,"MA",2023-11-10,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"812",0.624055071761482,0.32693721664878,"MA",2023-11-11,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0
"813",0.235713918129749,0.33136889502635,"MA",2023-11-12,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
"814",1.64613295554714,0.872705357507222,"MA",2023-11-13,1,0,1,0,1,1,1,1,0,1,1,0,1,0,1,1,0,0,0,0
"815",1.77147570394917,0.676722190289596,"MA",2023-11-14,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0
"816",1.71573724210191,1.05639835694213,"MA",2023-11-15,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0
"817",0.765356868502147,0.77939070681358,"MA",2023-11-16,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0
"818",0.762593410456315,0.592447597876731,"MA",2023-11-17,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0
"819",0.735936259989118,1.03510319124172,"MA",2023-11-18,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
"820",0.733511831255807,1.04175587503714,"MA",2023-11-19,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
"821",1.67611734350339,0.81580008346819,"MA",2023-11-20,0,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,0
"822",0.873426904735839,0.75872108571747,"MA",2023-11-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0
"823",1.77799382864263,0.689932401141031,"MA",2023-11-22,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,0,0,0
"824",NA,NA,"MA",2023-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"825",1.78079316915401,1.08493095177496,"MA",2023-11-24,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1
"826",NA,NA,"MA",2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"827",1.26321821464717,1.20230376572217,"MA",2023-11-26,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0
"828",3.02384353838834,0.815152486862578,"MA",2023-11-27,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1,0
"829",4.87120286580125,0.686326188064604,"MA",2023-11-28,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0,0,0
"830",1.3549806019739,1.05502852973317,"MA",2023-11-29,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1,0
"831",0.827190190283494,0.630642856004728,"MA",2023-11-30,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0
"832",NA,NA,"MA",2023-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"833",0.637404352342188,0.871693893777562,"MA",2023-12-02,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"834",NA,NA,"MA",2023-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"835",3.84382328508148,0.831929305371862,"MA",2023-12-04,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,0
"836",1.9262004879906,0.795923774209196,"MA",2023-12-05,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,1,0
"837",1.03169620789957,0.649091113440879,"MA",2023-12-06,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0
"838",4.68609712586637,1.16729251918969,"MA",2023-12-07,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
"839",NA,NA,"MA",2023-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"840",NA,NA,"MA",2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"841",0.589575799444876,0.534281128649652,"MD",2023-10-29,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,0
"842",0.600508928048931,0.534178358208556,"MD",2023-10-30,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
"843",1.32505771855283,0.76433464723019,"MD",2023-10-31,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,0
"844",1.71343866453563,0.881447144172984,"MD",2023-11-01,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
"845",1.7519058040326,0.515270187514403,"MD",2023-11-02,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0
"846",1.4612165586164,0.841753615891197,"MD",2023-11-03,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,0
"847",1.20015205063322,0.605969473003473,"MD",2023-11-04,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1
"848",1.49565155185074,0.427849620221237,"MD",2023-11-05,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0
"849",3.28049546256477,0.798394013954906,"MD",2023-11-06,1,1,0,0,0,1,0,1,1,1,0,1,0,0,1,0,1,1,0,0
"850",1.33489926404705,0.856587440113574,"MD",2023-11-07,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1,0
"851",2.31587257872173,0.594150267656137,"MD",2023-11-08,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,0
"852",2.50620969951358,0.630444429243749,"MD",2023-11-09,0,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0
"853",1.29753956885717,0.480416940902209,"MD",2023-11-10,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0
"854",1.4883972624566,0.32693721664878,"MD",2023-11-11,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,0
"855",0.231540135496237,0.33136889502635,"MD",2023-11-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
"856",1.99275316427616,0.543739400557435,"MD",2023-11-13,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0
"857",2.71277425173121,0.680939038254514,"MD",2023-11-14,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1
"858",2.59226387864217,1.02410018927978,"MD",2023-11-15,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1
"859",1.63964904278714,0.593390830199089,"MD",2023-11-16,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0
"860",1.80580343173287,0.818014309555827,"MD",2023-11-17,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,0,0,0
"861",1.81607087588016,0.645360314706909,"MD",2023-11-18,1,1,1,0,1,1,1,0,1,0,0,1,0,0,1,1,0,0,1,0
"862",0.759307044204901,1.07192627467422,"MD",2023-11-19,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1
"863",1.87619579214382,0.620826694048521,"MD",2023-11-20,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,1,0
"864",2.59127445589953,0.833782134684952,"MD",2023-11-21,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
"865",1.7507951728404,0.773833761240671,"MD",2023-11-22,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0
"866",2.82383407515789,0.791286514074188,"MD",2023-11-23,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,0,1,0
"867",4.72605024192875,0.716508020839038,"MD",2023-11-24,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
"868",3.01758099160574,0.754247201254002,"MD",2023-11-25,1,0,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0
"869",4.6668908475467,0.770638702602395,"MD",2023-11-26,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,0
"870",9.95795696957438,0.867608461390326,"MD",2023-11-27,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"871",8.15115148660313,0.912958200525249,"MD",2023-11-28,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0
"872",12.431202570947,1.00969124904769,"MD",2023-11-29,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"873",9.1301177469303,0.988328136378579,"MD",2023-11-30,1,0,0,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0
"874",6.27595657711043,0.97211262019672,"MD",2023-12-01,1,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0
"875",4.8804448346942,1.12479817887286,"MD",2023-12-02,1,0,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,0,1,0
"876",8.00517002367208,1.10349647017264,"MD",2023-12-03,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0
"877",8.42388398651163,0.958651547288821,"MD",2023-12-04,1,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0
"878",5.42932459147698,1.05812203972809,"MD",2023-12-05,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0
"879",5.45209534375434,0.951287706402085,"MD",2023-12-06,1,0,1,1,1,0,1,0,1,0,1,0,1,1,1,0,0,0,1,0
"880",11.0780845881795,1.11159805890157,"MD",2023-12-07,1,0,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0
"881",8.64671325389169,0.907867453350244,"MD",2023-12-08,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,0,1,0
"882",5.16732696423431,1.14103460645557,"MD",2023-12-09,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0
"883",NA,NA,"ME",2023-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"884",NA,NA,"ME",2023-10-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"885",NA,NA,"ME",2023-10-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"886",NA,NA,"ME",2023-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"887",NA,NA,"ME",2023-11-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"888",NA,NA,"ME",2023-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"889",NA,NA,"ME",2023-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"890",NA,NA,"ME",2023-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"891",NA,NA,"ME",2023-11-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"892",NA,NA,"ME",2023-11-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"893",NA,NA,"ME",2023-11-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"894",NA,NA,"ME",2023-11-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"895",NA,NA,"ME",2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"896",NA,NA,"ME",2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"897",NA,NA,"ME",2023-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"898",NA,NA,"ME",2023-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"899",NA,NA,"ME",2023-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"900",NA,NA,"ME",2023-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"901",NA,NA,"ME",2023-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"902",NA,NA,"ME",2023-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"903",NA,NA,"ME",2023-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"904",NA,NA,"ME",2023-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"905",0.311489786025906,0.422513122870793,"ME",2023-11-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"906",NA,NA,"ME",2023-11-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"907",NA,NA,"ME",2023-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
