...1,es_score,brier_score,location,target_date,X23E_50_CI,X23F_50_CI,X24B_50_CI,recombinant_50_CI,other_50_CI,X24A_50_CI,X23E_95_CI,X23F_95_CI,X24B_95_CI,recombinant_95_CI,other_95_CI,X24A_95_CI
1512,0.0112803077925372,0.00165855872612911,OH,2024-03-30,1,1,1,1,1,1,1,1,1,1,1,1
1513,NA,NA,OK,2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1514,NA,NA,OK,2024-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1515,0.0145875458687136,2.93987091490445e-4,OK,2024-02-20,1,1,1,1,1,1,1,1,1,1,1,1
1516,1.3098969626342,0.3251811804571945,OK,2024-02-21,1,1,1,1,0,0,1,1,1,1,0,0
1517,0.00136175419699509,2.6108599405356e-4,OK,2024-02-22,1,1,1,1,1,1,1,1,1,1,1,1
1518,3.1402612241762e-4,2.48445286256855e-4,OK,2024-02-23,1,1,1,1,1,1,1,1,1,1,1,1
1519,3.2361449039843e-4,2.38062182972435e-4,OK,2024-02-24,1,1,1,1,1,1,1,1,1,1,1,1
1520,1.35216961587214,0.488370948549699,OK,2024-02-25,1,0,1,1,1,0,1,0,1,1,1,0
1521,3.258206635555e-4,2.23422649482945e-4,OK,2024-02-26,1,1,1,1,1,1,1,1,1,1,1,1
1522,0.00128353008499529,2.1891673181213e-4,OK,2024-02-27,1,1,1,1,1,1,1,1,1,1,1,1
1523,2.8131536247761e-4,2.1616487127794e-4,OK,2024-02-28,1,1,1,1,1,1,1,1,1,1,1,1
1524,1.24872751966055,0.163275982845639,OK,2024-02-29,1,0,1,1,1,0,1,0,1,1,1,0
1525,3.0374478969016e-4,2.1570305719643e-4,OK,2024-03-01,1,1,1,1,1,1,1,1,1,1,1,1
1526,NA,NA,OK,2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1527,NA,NA,OK,2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1528,2.6329828150697e-4,2.2736777741726e-4,OK,2024-03-04,1,1,1,1,1,1,1,1,1,1,1,1
1529,0.00306090953118379,2.3463190663892e-4,OK,2024-03-05,1,1,1,1,1,1,1,1,1,1,1,1
1530,0.00139469741855178,2.4367730962635e-4,OK,2024-03-06,1,1,1,1,1,1,1,1,1,1,1,1
1531,NA,NA,OK,2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1532,4.2866227398862e-4,2.6748133427562e-4,OK,2024-03-08,1,1,1,1,1,1,1,1,1,1,1,1
1533,4.0723693840525e-4,2.82478891743525e-4,OK,2024-03-09,1,1,1,1,1,1,1,1,1,1,1,1
1534,NA,NA,OK,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1535,1.25196614002637,0.3219495394827405,OK,2024-03-11,1,1,0,1,1,0,1,1,0,1,1,0
1536,NA,NA,OK,2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1537,NA,NA,OK,2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1538,NA,NA,OK,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1539,NA,NA,OK,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1540,NA,NA,OK,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1541,NA,NA,OK,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1542,NA,NA,OK,2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1543,NA,NA,OK,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1544,0.00121363565528396,6.506256130537e-4,OK,2024-03-20,1,1,1,1,1,1,1,1,1,1,1,1
1545,9.731062122156e-4,7.11442061827025e-4,OK,2024-03-21,1,1,1,1,1,1,1,1,1,1,1,1
1546,NA,NA,OK,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1547,NA,NA,OK,2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1548,0.00166738607744734,9.3682965007687e-4,OK,2024-03-24,1,1,1,1,1,1,1,1,1,1,1,1
1549,0.00686530836151371,0.00102879633958915,OK,2024-03-25,1,1,1,1,1,1,1,1,1,1,1,1
1550,NA,NA,OK,2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1551,1.29656154402116,0.93078304059009,OK,2024-03-27,1,1,0,1,1,0,1,1,0,1,1,0
1552,0.00221335736597476,0.001368105425839755,OK,2024-03-28,1,1,1,1,1,1,1,1,1,1,1,1
1553,NA,NA,OK,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1554,NA,NA,OK,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1555,0.00464833916874939,3.3885183830735e-4,OR,2024-02-18,1,1,1,1,1,1,1,1,1,1,1,1
1556,0.0135373544320488,3.1476692725001e-4,OR,2024-02-19,1,1,1,1,1,1,1,0,1,1,1,0
1557,0.00161174717346386,2.93987091490445e-4,OR,2024-02-20,1,1,1,1,1,1,1,1,1,1,1,1
1558,0.0164432617555744,2.76186820862695e-4,OR,2024-02-21,1,1,1,1,1,1,1,1,1,1,1,1
1559,0.00309397841455003,2.6108599405356e-4,OR,2024-02-22,1,1,1,1,1,1,1,1,1,1,1,1
1560,NA,NA,OR,2024-02-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1561,4.1580707288136e-4,2.38062182972435e-4,OR,2024-02-24,1,1,1,1,1,1,1,1,1,1,1,1
1562,NA,NA,OR,2024-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1563,0.0112210685670714,2.23422649482945e-4,OR,2024-02-26,1,1,1,1,1,1,1,1,1,1,1,1
1564,0.00308739200022495,2.1891673181213e-4,OR,2024-02-27,1,1,1,1,1,1,1,1,1,1,1,1
1565,0.00288432179311389,2.1616487127794e-4,OR,2024-02-28,1,1,1,1,1,1,1,1,1,1,1,1
1566,1.38552232288974,0.979711945519775,OR,2024-02-29,1,1,1,1,0,0,1,1,1,1,0,0
1567,1.31137047696073,0.245484665165181,OR,2024-03-01,0,1,1,1,1,0,0,1,1,1,1,0
1568,0.00283483014168792,2.17938920725725e-4,OR,2024-03-02,1,1,1,1,1,1,1,1,1,1,1,1
1569,4.0493177042887e-4,2.2181870211916e-4,OR,2024-03-03,1,1,1,1,1,1,1,1,1,1,1,1
1570,2.9265735529004e-4,2.2736777741726e-4,OR,2024-03-04,1,1,1,1,1,1,1,1,1,1,1,1
1571,0.00166994343004882,2.3463190663892e-4,OR,2024-03-05,1,1,1,1,1,1,1,1,1,1,1,1
1572,0.00340322136756016,2.4367730962635e-4,OR,2024-03-06,1,1,1,1,1,1,1,1,1,1,1,1
1573,0.00627442362664971,2.5459099443805e-4,OR,2024-03-07,1,1,1,1,1,1,1,0,1,1,1,0
1574,4.0449336408008e-4,2.6748133427562e-4,OR,2024-03-08,1,1,1,1,1,1,1,1,1,1,1,1
1575,0.00205029459278904,2.82478891743525e-4,OR,2024-03-09,1,1,1,1,1,1,1,1,1,1,1,1
1576,4.4294583090933e-4,2.9973749191827e-4,OR,2024-03-10,1,1,1,1,1,1,1,1,1,1,1,1
1577,0.0105747526488186,3.19435548264525e-4,OR,2024-03-11,1,1,1,1,1,1,1,1,1,0,1,0
1578,5.0818350270833e-4,3.4177764789877e-4,OR,2024-03-12,1,1,1,1,1,1,1,1,0,1,1,0
1579,5.8486216219686e-4,3.6699640508012e-4,OR,2024-03-13,1,1,1,1,1,1,1,1,1,1,1,1
1580,7.1488495742599e-4,3.95354594115795e-4,OR,2024-03-14,1,1,1,1,1,1,1,1,1,1,1,1
1581,NA,NA,OR,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1582,0.0035669175703528,4.6270602819175e-4,OR,2024-03-16,1,1,1,1,1,1,1,1,1,1,1,1
1583,NA,NA,OR,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1584,1.23830430026861,0.19541049257792,OR,2024-03-18,1,1,1,1,0,0,1,1,1,1,0,0
1585,1.36911676674561,0.97400680290699,OR,2024-03-19,1,1,1,1,0,0,1,1,1,1,0,0
1586,0.00477017181614459,6.506256130537e-4,OR,2024-03-20,1,1,1,1,1,1,1,1,1,1,1,1
1587,NA,NA,OR,2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1588,0.0112177192226181,7.78946663485625e-4,OR,2024-03-22,1,1,1,1,1,1,1,1,1,1,1,1
1589,0.00519890161828136,8.5382403878655e-4,OR,2024-03-23,1,1,1,1,1,1,1,1,1,1,1,1
1590,0.00157114884437877,9.3682965007687e-4,OR,2024-03-24,1,1,1,1,1,1,1,1,1,1,1,1
1591,NA,NA,OR,2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1592,0.00780184671020658,0.00113064143429812,OR,2024-03-26,1,1,1,1,1,1,1,1,1,1,1,1
1593,NA,NA,OR,2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1594,NA,NA,OR,2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1595,NA,NA,OR,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1596,0.00320719594654645,0.00165855872612911,OR,2024-03-30,1,1,1,1,1,1,1,1,1,1,1,1
1597,0.00398913356033785,3.3885183830735e-4,PA,2024-02-18,1,1,1,1,1,1,1,1,1,1,1,1
1598,0.082254410147433,3.1476692725001e-4,PA,2024-02-19,1,1,1,1,1,1,1,1,0,1,1,0
1599,0.0425902260040913,2.93987091490445e-4,PA,2024-02-20,1,1,1,1,1,1,1,1,1,1,1,1
1600,0.108569349882082,2.76186820862695e-4,PA,2024-02-21,1,1,1,1,1,1,1,1,0,1,1,0
1601,0.104152250528028,2.6108599405356e-4,PA,2024-02-22,1,1,1,1,1,1,1,1,1,1,1,1
1602,1.08590156262522,0.0887783153913765,PA,2024-02-23,1,1,0,1,1,0,1,1,0,1,1,0
1603,0.00312479608013272,2.38062182972435e-4,PA,2024-02-24,1,1,1,1,1,1,1,1,1,1,1,1
1604,0.0105391361419375,2.2976754164965e-4,PA,2024-02-25,1,1,1,1,1,1,1,1,1,1,1,1
1605,0.0310713232314598,2.23422649482945e-4,PA,2024-02-26,1,1,1,1,1,1,1,1,1,1,1,1
1606,0.0987983303636516,2.1891673181213e-4,PA,2024-02-27,1,1,1,1,1,1,1,1,1,1,1,1
1607,2.03183966461174,0.1630828291166295,PA,2024-02-28,0,1,0,1,1,0,0,1,0,1,1,0
1608,0.00308871440517605,2.1510630315905e-4,PA,2024-02-29,1,1,1,1,1,1,1,1,1,1,1,1
1609,2.9154012660478e-4,2.1570305719643e-4,PA,2024-03-01,1,1,1,1,1,1,1,1,1,1,1,1
1610,2.5809397567022e-4,2.17938920725725e-4,PA,2024-03-02,1,1,1,1,1,1,1,1,1,1,1,1
1611,3.3034614686793e-4,2.2181870211916e-4,PA,2024-03-03,1,1,1,1,1,1,1,1,1,1,1,1
1612,0.0250002884691228,2.2736777741726e-4,PA,2024-03-04,1,1,1,1,1,1,1,1,1,1,1,1
1613,1.18335507385783,0.1090462232479685,PA,2024-03-05,1,0,1,1,1,0,1,0,1,1,1,0
1614,0.0280637964976032,2.4367730962635e-4,PA,2024-03-06,1,1,1,1,1,1,1,1,1,1,1,1
1615,1.27844734333724,0.1962395068484405,PA,2024-03-07,1,1,1,1,0,0,1,1,0,1,0,1
1616,0.0142306288668731,2.6748133427562e-4,PA,2024-03-08,1,1,1,1,1,1,1,1,1,1,1,1
1617,0.00411246503854168,2.82478891743525e-4,PA,2024-03-09,1,1,1,1,1,1,1,1,1,1,1,1
1618,NA,NA,PA,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1619,NA,NA,PA,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1620,NA,NA,PA,2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1621,5.9662841907794e-4,3.6699640508012e-4,PA,2024-03-13,1,1,1,1,1,1,1,1,1,1,1,1
1622,NA,NA,PA,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1623,NA,NA,PA,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1624,6.5603953088495e-4,4.6270602819175e-4,PA,2024-03-16,1,1,1,1,1,1,1,1,1,1,1,1
1625,NA,NA,PA,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1626,0.00362771267613522,5.46637379719575e-4,PA,2024-03-18,1,1,1,1,1,1,1,1,1,1,1,1
1627,0.0078690897318565,5.95877534223575e-4,PA,2024-03-19,1,1,1,1,1,1,1,1,1,1,1,1
1628,0.00113302548210691,6.506256130537e-4,PA,2024-03-20,1,1,1,1,1,1,1,1,1,1,1,1
1629,0.0263098287921034,7.11442061827025e-4,PA,2024-03-21,1,1,1,1,1,1,1,1,1,1,1,1
1630,1.24447234298377,0.243083709146985,PA,2024-03-22,1,1,1,0,1,0,1,1,1,0,1,0
1631,0.0135881474547765,8.5382403878655e-4,PA,2024-03-23,1,1,1,1,1,1,1,1,1,1,1,1
1632,NA,NA,PA,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1633,0.0731251118734928,0.00102879633958915,PA,2024-03-25,1,1,1,1,1,1,1,1,1,1,1,1
1634,0.959369551375475,0.187695127694013,PA,2024-03-26,1,1,0,1,1,0,1,1,0,1,1,0
1635,0.0685657684838913,0.00124337444982048,PA,2024-03-27,1,1,1,1,1,1,1,1,1,1,1,1
1636,0.00964304912408308,0.001368105425839755,PA,2024-03-28,1,1,1,1,1,1,1,1,1,1,1,1
1637,0.0380465980317458,0.00150605392500938,PA,2024-03-29,1,1,1,1,1,1,1,1,1,1,1,1
1638,NA,NA,PA,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1639,NA,NA,PR,2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1640,NA,NA,PR,2024-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1641,0.00638188051507471,2.93987091490445e-4,PR,2024-02-20,1,1,1,1,1,1,1,1,1,1,1,1
1642,0.00499441950712258,2.76186820862695e-4,PR,2024-02-21,1,1,1,1,1,1,1,1,1,1,1,1
1643,0.0598260347068126,2.6108599405356e-4,PR,2024-02-22,1,1,1,1,1,1,1,1,1,1,1,1
1644,0.0164077491998035,2.48445286256855e-4,PR,2024-02-23,1,1,1,1,1,1,1,1,1,1,1,1
1645,3.3388168090356e-4,2.38062182972435e-4,PR,2024-02-24,1,1,1,1,1,1,1,1,1,1,1,1
1646,NA,NA,PR,2024-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1647,0.0134259099335398,2.23422649482945e-4,PR,2024-02-26,1,1,1,1,1,1,1,1,1,1,1,1
1648,0.0915030989894426,2.1891673181213e-4,PR,2024-02-27,1,1,1,1,1,1,1,1,1,1,1,1
1649,0.0188321010751904,2.1616487127794e-4,PR,2024-02-28,1,1,1,1,1,1,1,1,1,1,1,1
1650,0.0145428373886626,2.1510630315905e-4,PR,2024-02-29,1,1,1,1,1,1,1,1,1,1,1,1
1651,1.17458815274348,0.108965524173745,PR,2024-03-01,1,1,1,0,1,0,1,1,1,0,1,0
1652,2.8524687615171e-4,2.17938920725725e-4,PR,2024-03-02,1,1,1,1,1,1,1,1,1,1,1,1
1653,NA,NA,PR,2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1654,1.07140355337703,0.065495365968115,PR,2024-03-04,1,1,1,0,1,0,1,1,1,0,0,1
1655,3.6102043909047e-4,2.3463190663892e-4,PR,2024-03-05,1,1,1,1,1,1,1,1,1,1,1,1
1656,0.0440704027430784,2.4367730962635e-4,PR,2024-03-06,1,1,1,1,1,1,1,1,1,1,1,1
1657,0.00909481412898336,2.5459099443805e-4,PR,2024-03-07,1,1,1,1,1,1,1,1,1,1,1,1
1658,0.0272281962326118,2.6748133427562e-4,PR,2024-03-08,1,1,1,1,1,1,1,1,0,1,1,0
1659,1.32676210260852,0.3263833418055905,PR,2024-03-09,1,1,1,0,1,0,1,1,1,0,1,0
1660,NA,NA,PR,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1661,0.52879055924146,0.0347798038269584,PR,2024-03-11,1,1,1,1,1,1,1,1,0,1,1,0
1662,0.00867119697043872,3.4177764789877e-4,PR,2024-03-12,1,1,1,1,1,1,1,1,1,1,1,1
1663,0.0258452730002507,3.6699640508012e-4,PR,2024-03-13,1,1,1,1,1,1,1,1,0,1,1,0
1664,0.00620089452209542,3.95354594115795e-4,PR,2024-03-14,1,1,1,1,1,1,1,1,1,1,1,1
1665,0.00566173494572844,4.27147575112595e-4,PR,2024-03-15,1,1,1,1,1,1,1,1,1,1,1,1
1666,7.9541027783264e-4,4.6270602819175e-4,PR,2024-03-16,1,1,1,1,1,1,1,1,1,1,1,1
1667,NA,NA,PR,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1668,0.040492031677407,5.46637379719575e-4,PR,2024-03-18,1,1,1,1,1,1,1,1,1,1,1,1
1669,0.0154253553525514,5.95877534223575e-4,PR,2024-03-19,1,1,1,1,1,1,1,1,1,1,1,1
1670,0.0274458279052505,6.506256130537e-4,PR,2024-03-20,1,1,1,1,1,1,1,1,1,1,1,1
1671,0.0183640170697385,7.11442061827025e-4,PR,2024-03-21,1,1,1,1,1,1,1,1,1,1,1,1
1672,0.0119814093388142,7.78946663485625e-4,PR,2024-03-22,1,1,1,1,1,1,1,1,1,1,1,1
1673,0.00159916441508986,8.5382403878655e-4,PR,2024-03-23,1,1,1,1,1,1,1,1,1,1,1,1
1674,NA,NA,PR,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1675,0.293086891395713,0.00102879633958915,PR,2024-03-25,1,1,1,1,1,1,1,1,1,1,1,1
1676,0.0410121921070147,0.00113064143429812,PR,2024-03-26,1,1,1,1,1,1,1,1,1,1,1,1
1677,0.239391809056542,0.00124337444982048,PR,2024-03-27,1,1,1,1,1,1,1,1,1,1,1,1
1678,0.023165170831179,0.001368105425839755,PR,2024-03-28,1,1,1,1,1,1,1,1,1,1,1,1
1679,NA,NA,PR,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1680,NA,NA,PR,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1681,0.00199251723800697,3.3885183830735e-4,RI,2024-02-18,1,1,1,1,1,1,1,1,1,0,1,0
1682,3.8434082102063e-4,3.1476692725001e-4,RI,2024-02-19,1,1,1,1,1,1,1,1,1,1,1,1
1683,0.00636179834634101,2.93987091490445e-4,RI,2024-02-20,1,1,1,1,1,1,1,1,1,1,1,1
1684,0.0248723103861185,2.76186820862695e-4,RI,2024-02-21,1,1,1,1,1,1,1,1,1,1,1,1
1685,1.26184522908642,0.195381768875606,RI,2024-02-22,1,1,1,1,0,0,1,1,1,1,0,0
1686,0.0112972583166331,2.48445286256855e-4,RI,2024-02-23,1,1,1,1,1,1,1,1,1,1,1,1
1687,4.3933958664354e-4,2.38062182972435e-4,RI,2024-02-24,1,1,1,1,1,1,1,1,1,1,1,1
1688,NA,NA,RI,2024-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1689,0.00139587018700808,2.23422649482945e-4,RI,2024-02-26,1,1,1,1,1,1,1,1,1,1,1,1
1690,0.00491461203693379,2.1891673181213e-4,RI,2024-02-27,1,1,1,1,1,1,1,1,0,1,1,0
1691,0.00453708494872154,2.1616487127794e-4,RI,2024-02-28,1,1,1,1,1,1,1,1,1,1,1,1
1692,0.00801268059506366,2.1510630315905e-4,RI,2024-02-29,1,1,1,1,1,1,1,1,1,1,1,1
1693,3.2801269451916e-4,2.1570305719643e-4,RI,2024-03-01,1,1,1,1,1,1,1,1,1,1,1,1
1694,9.6606183593683e-4,2.17938920725725e-4,RI,2024-03-02,1,1,1,1,1,1,1,1,1,1,1,1
1695,3.4983400987104e-4,2.2181870211916e-4,RI,2024-03-03,1,1,1,1,1,1,1,1,1,1,1,1
1696,NA,NA,RI,2024-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1697,0.0120903609634353,2.3463190663892e-4,RI,2024-03-05,1,1,1,1,1,1,1,1,1,1,1,1
1698,0.00143068915381163,2.4367730962635e-4,RI,2024-03-06,1,1,1,1,1,1,1,1,1,1,1,1
1699,0.0135154632547285,2.5459099443805e-4,RI,2024-03-07,1,1,1,1,1,1,1,1,1,1,1,1
1700,NA,NA,RI,2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1701,NA,NA,RI,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1702,3.9767685462344e-4,2.9973749191827e-4,RI,2024-03-10,1,1,1,1,1,1,1,1,1,1,1,1
1703,NA,NA,RI,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1704,0.00213247164305447,3.4177764789877e-4,RI,2024-03-12,1,1,1,1,1,1,1,1,1,1,1,1
1705,5.0805622342993e-4,3.6699640508012e-4,RI,2024-03-13,1,1,1,1,1,1,1,1,1,1,1,1
1706,0.00980443069504784,3.95354594115795e-4,RI,2024-03-14,1,1,1,1,1,1,1,1,1,1,1,1
1707,0.00580386951298366,4.27147575112595e-4,RI,2024-03-15,1,1,1,1,1,1,1,1,1,1,1,1
1708,8.0191566027668e-4,4.6270602819175e-4,RI,2024-03-16,1,1,1,1,1,1,1,1,1,1,1,1
1709,NA,NA,RI,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1710,0.00366368498259725,5.46637379719575e-4,RI,2024-03-18,1,1,1,1,1,1,1,1,1,1,1,1
1711,0.0227604879826684,5.95877534223575e-4,RI,2024-03-19,1,1,1,1,1,1,1,1,1,1,1,1
1712,1.17658764709405,0.3170368202480545,RI,2024-03-20,1,1,0,1,1,0,1,1,0,1,1,0
1713,0.0555327295186097,7.11442061827025e-4,RI,2024-03-21,1,1,1,1,1,1,1,1,1,1,1,1
1714,0.00495084982776986,7.78946663485625e-4,RI,2024-03-22,1,1,1,1,1,1,1,1,1,1,1,1
1715,0.00567711853214303,8.5382403878655e-4,RI,2024-03-23,1,1,1,1,1,1,1,1,1,1,1,1
1716,NA,NA,RI,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1717,0.00789184501144354,0.00102879633958915,RI,2024-03-25,1,1,1,1,1,1,1,1,1,1,1,1
1718,0.0018526339122526,0.00113064143429812,RI,2024-03-26,1,1,1,1,1,1,1,1,1,1,1,1
1719,NA,NA,RI,2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1720,NA,NA,RI,2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1721,0.0112911105293946,0.00150605392500938,RI,2024-03-29,1,1,1,1,1,1,1,1,1,1,1,1
1722,0.0256382556848177,0.00165855872612911,RI,2024-03-30,1,1,1,1,1,1,1,1,0,1,1,0
1723,NA,NA,SC,2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1724,0.00980590675460963,3.1476692725001e-4,SC,2024-02-19,1,1,1,1,1,1,1,1,1,1,1,1
1725,0.00622283243373185,2.93987091490445e-4,SC,2024-02-20,1,1,1,1,1,1,1,1,1,1,1,1
1726,0.0028774155816125,2.76186820862695e-4,SC,2024-02-21,1,1,1,1,1,1,1,1,1,1,1,1
1727,0.00147319296466834,2.6108599405356e-4,SC,2024-02-22,1,1,1,1,1,1,1,1,1,1,1,1
1728,3.5325640679279e-4,2.48445286256855e-4,SC,2024-02-23,1,1,1,1,1,1,1,1,1,1,1,1
1729,NA,NA,SC,2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1730,0.011189808879231,2.2976754164965e-4,SC,2024-02-25,1,1,1,1,1,1,1,1,1,1,1,1
1731,0.0410244713689201,2.23422649482945e-4,SC,2024-02-26,1,1,1,1,1,1,1,1,1,1,1,1
1732,0.00501650990654953,2.1891673181213e-4,SC,2024-02-27,1,1,1,1,1,1,1,1,1,1,1,1
1733,0.0613221381005552,2.1616487127794e-4,SC,2024-02-28,1,1,1,1,1,1,1,1,1,0,1,0
1734,0.00329647899662548,2.1510630315905e-4,SC,2024-02-29,1,1,1,1,1,1,1,1,1,1,1,1
1735,0.00138289041041605,2.1570305719643e-4,SC,2024-03-01,1,1,1,1,1,1,1,1,1,1,1,1
1736,NA,NA,SC,2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1737,3.4833494340838e-4,2.2181870211916e-4,SC,2024-03-03,1,1,1,1,1,1,1,1,1,1,1,1
1738,0.0110134840240652,2.2736777741726e-4,SC,2024-03-04,1,1,1,1,1,1,1,1,1,1,1,1
1739,0.00142006402109724,2.3463190663892e-4,SC,2024-03-05,1,1,1,1,1,1,1,1,1,1,0,0
1740,1.25427651868428,0.163394906128551,SC,2024-03-06,1,1,1,0,1,0,1,1,1,0,1,0
1741,1.35510012416366,0.489856940445297,SC,2024-03-07,1,0,1,1,1,0,1,0,1,1,1,0
1742,0.00176469506892522,2.6748133427562e-4,SC,2024-03-08,1,1,1,1,1,1,1,1,1,1,1,1
1743,NA,NA,SC,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1744,NA,NA,SC,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1745,0.00486116345000924,3.19435548264525e-4,SC,2024-03-11,1,1,1,1,1,1,1,1,1,1,1,1
1746,5.1359994063722e-4,3.4177764789877e-4,SC,2024-03-12,1,1,1,1,1,1,1,1,1,1,1,1
1747,0.00931551330200545,3.6699640508012e-4,SC,2024-03-13,1,1,1,1,1,1,1,1,1,1,1,1
1748,0.00282370327541379,3.95354594115795e-4,SC,2024-03-14,1,1,1,1,1,1,1,1,1,1,1,1
1749,0.00261449269848124,4.27147575112595e-4,SC,2024-03-15,1,1,1,1,1,1,1,1,1,1,1,1
1750,NA,NA,SC,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1751,NA,NA,SC,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1752,NA,NA,SC,2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1753,NA,NA,SC,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1754,NA,NA,SC,2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1755,NA,NA,SC,2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1756,NA,NA,SC,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1757,NA,NA,SC,2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
