...1,es_score,brier_score,location,target_date,X22A_50_CI,X22B_50_CI,other_50_CI,X22C_50_CI,X22A_95_CI,X22B_95_CI,other_95_CI,X22C_95_CI
1547,0.06964089102905,0.003739304560237365,OK,2022-09-03,1,1,1,1,0,0,1,1
1548,NA,NA,OK,2022-09-04,NA,NA,NA,NA,NA,NA,NA,NA
1549,0.0369840050786529,0.00342798710163352,OK,2022-09-05,1,1,1,1,0,0,1,1
1550,2.30903422974108,0.1693010887098045,OK,2022-09-06,0,0,1,1,0,0,1,1
1551,0.39015959927412,0.003142857347383895,OK,2022-09-07,1,1,1,1,0,0,1,1
1552,3.16687003903599,0.336870502627071,OK,2022-09-08,0,0,1,1,0,0,1,1
1553,0.441538887154967,0.0840315250438745,OK,2022-09-09,1,1,1,1,0,0,1,1
1554,0.415170865229928,0.0773385420098205,OK,2022-09-10,1,1,1,1,0,0,1,1
1555,0.855820474050861,0.1478713197705195,OR,2022-07-31,1,1,1,1,0,0,1,1
1556,2.12609590445928,0.060622613663991,OR,2022-08-01,0,0,1,1,0,0,1,0
1557,2.58608593221977,0.107503064297037,OR,2022-08-02,0,1,1,0,0,0,1,0
1558,1.17755071503138,0.080017185578566,OR,2022-08-03,1,1,1,1,0,0,1,1
1559,2.42525209853363,0.0507988157864525,OR,2022-08-04,0,0,0,1,0,0,0,0
1560,1.47613256419854,0.064277605224686,OR,2022-08-05,0,1,1,1,0,1,1,0
1561,0.797369950744349,0.115325278622156,OR,2022-08-06,1,1,1,0,0,0,1,1
1562,1.16535398748028,0.0810645288379975,OR,2022-08-07,1,1,1,1,1,0,1,0
1563,2.72909920381998,0.1468084585202355,OR,2022-08-08,1,0,1,0,0,0,1,0
1564,1.59717476089713,0.0691601512724755,OR,2022-08-09,0,1,0,1,0,0,0,0
1565,1.67756607829881,0.1129146827990585,OR,2022-08-10,1,1,1,0,0,1,1,0
1566,1.34711326353654,0.0546686613823515,OR,2022-08-11,1,0,1,1,0,0,1,0
1567,2.19087104850519,0.0099297846309103,OR,2022-08-12,0,0,1,1,0,0,1,0
1568,1.15890018800948,0.143787785186661,OR,2022-08-13,0,1,1,1,1,1,1,1
1569,1.13579673172166,0.00905852662500185,OR,2022-08-14,0,0,1,1,1,0,1,0
1570,3.00808485016112,0.0267523516295079,OR,2022-08-15,0,0,1,1,0,0,1,1
1571,1.50588155868956,0.098728543169135,OR,2022-08-16,1,1,0,0,1,0,0,1
1572,0.903215583407655,0.0408061508494727,OR,2022-08-17,1,1,1,1,0,0,1,1
1573,0.532686498920198,0.048878882026957,OR,2022-08-18,1,1,1,1,0,0,1,1
1574,1.42068502253975,0.052846436550644,OR,2022-08-19,0,1,0,1,0,0,0,1
1575,1.18374754815961,0.1658560248807605,OR,2022-08-20,1,0,0,1,0,0,0,1
1576,0.979873294380808,0.0978273429423855,OR,2022-08-21,1,1,1,0,1,0,1,0
1577,0.501410175147015,0.0463772264343239,OR,2022-08-22,1,1,1,1,0,0,1,1
1578,0.99326886193184,0.0989407364427075,OR,2022-08-23,1,1,0,1,0,1,0,1
1579,1.04649829852811,0.073871876218611,OR,2022-08-24,1,1,0,1,0,1,0,1
1580,2.47376799107659,0.2376931319306135,OR,2022-08-25,0,0,1,1,0,0,1,1
1581,0.96946460566391,0.0988478161870075,OR,2022-08-26,1,1,1,0,0,1,1,0
1582,0.876439717379304,0.119420954607629,OR,2022-08-27,1,1,1,1,0,0,1,1
1583,0.806980301434648,0.00485762427554707,OR,2022-08-28,1,1,1,1,0,0,1,1
1584,1.37290202598061,0.1253706109659155,OR,2022-08-29,1,0,1,0,0,0,1,0
1585,0.408211060357309,0.1007415093701685,OR,2022-08-30,1,1,1,1,1,1,1,1
1586,0.317893930982999,0.00426108160202265,OR,2022-08-31,1,1,1,1,0,0,1,1
1587,0.57313378149674,0.00407937770113623,OR,2022-09-01,1,1,1,1,1,1,1,1
1588,0.366082310330283,0.0834547120845955,OR,2022-09-02,1,1,1,1,1,1,1,1
1589,0.10736506363094,0.003739304560237365,OR,2022-09-03,1,1,1,1,1,1,1,1
1590,0.22680218747133,0.003580218451198545,OR,2022-09-04,1,1,1,1,0,0,1,1
1591,1.03701275371092,0.0706308157988115,OR,2022-09-05,1,1,0,1,1,0,0,1
1592,0.86059141237399,0.096485829886829,OR,2022-09-06,1,1,1,1,1,1,1,1
1593,0.742673734633711,0.003142857347383895,OR,2022-09-07,1,1,1,1,0,0,1,1
1594,0.46282831212177,0.003009383034355585,OR,2022-09-08,1,1,1,1,0,0,1,1
1595,1.81769235067897,0.3093042180965365,OR,2022-09-09,1,0,0,1,1,0,0,1
1596,1.05627857332257,0.1079897482507335,OR,2022-09-10,1,1,0,1,1,0,0,1
1597,4.4142703075355,0.0936821959312335,PA,2022-07-31,0,0,0,1,0,0,0,0
1598,18.8723741230518,0.202254067555096,PA,2022-08-01,0,0,0,1,0,0,0,0
1599,2.85295594741687,0.106764229911446,PA,2022-08-02,0,1,1,1,0,0,1,0
1600,2.93639759983422,0.1473435059500435,PA,2022-08-03,1,0,0,1,0,0,0,0
1601,6.38045367754345,0.1922277871493155,PA,2022-08-04,0,0,0,0,0,0,0,0
1602,5.42252512840464,0.160672672576827,PA,2022-08-05,0,0,0,0,0,0,0,1
1603,1.21702516170177,0.117321264341228,PA,2022-08-06,1,1,1,1,0,0,1,1
1604,2.2188171747809,0.135868315027112,PA,2022-08-07,1,1,1,0,0,1,1,0
1605,7.12113058001153,0.1519777035993985,PA,2022-08-08,0,0,1,1,0,0,1,1
1606,1.16025091700797,0.1205129122005225,PA,2022-08-09,1,1,0,1,0,0,0,0
1607,2.37322287869954,0.135441800379994,PA,2022-08-10,1,0,1,0,0,0,1,0
1608,3.48695128942837,0.155763762129477,PA,2022-08-11,0,0,1,0,0,0,1,0
1609,1.7369475502947,0.084799686480852,PA,2022-08-12,1,1,0,1,0,0,0,0
1610,4.64270222120667,0.146862102871069,PA,2022-08-13,0,0,1,1,0,0,1,1
1611,1.88541181802999,0.108096442605919,PA,2022-08-14,1,1,1,1,0,0,1,1
1612,3.2973007652564,0.1150454353102675,PA,2022-08-15,0,0,0,1,0,0,0,1
1613,1.19208850236572,0.093308673490694,PA,2022-08-16,1,1,1,1,0,0,1,0
1614,10.1674812506481,0.169535645549316,PA,2022-08-17,0,0,1,1,0,0,1,0
1615,2.93400352663142,0.136937063420806,PA,2022-08-18,1,0,0,1,0,0,0,1
1616,3.76030494839687,0.1297174481729465,PA,2022-08-19,0,0,1,1,0,0,1,1
1617,13.578717235034,0.1735989458001885,PA,2022-08-20,0,0,0,1,0,0,0,0
1618,3.00693406960053,0.101513487730015,PA,2022-08-21,1,0,0,1,0,0,0,0
1619,6.14421892018793,0.1437101866489695,PA,2022-08-22,0,0,1,1,0,0,1,0
1620,5.2012470532335104,0.111711612774065,PA,2022-08-23,0,0,0,1,0,0,0,1
1621,5.48993313228192,0.126922729276609,PA,2022-08-24,0,0,1,1,0,0,1,1
1622,1.98633788090543,0.1126797414092175,PA,2022-08-25,1,0,0,0,1,0,0,0
1623,4.74806358454821,0.1133361194694215,PA,2022-08-26,0,0,1,1,0,0,1,1
1624,21.2854083096586,0.173972396677354,PA,2022-08-27,0,0,0,1,0,0,0,1
1625,5.11847469676445,0.131841683443779,PA,2022-08-28,0,0,1,1,0,0,1,1
1626,7.76511242735863,0.123462210457011,PA,2022-08-29,0,0,0,1,0,0,0,1
1627,10.5429295154091,0.1457468201388555,PA,2022-08-30,0,0,1,1,0,0,1,1
1628,2.14680743028988,0.081740052769956,PA,2022-08-31,0,0,1,1,0,0,1,1
1629,12.4691889207192,0.2072897006109685,PA,2022-09-01,0,0,0,0,0,0,0,0
1630,12.9403638775537,0.146359649967622,PA,2022-09-02,0,0,0,1,0,0,0,1
1631,16.6324996966873,0.169378705708652,PA,2022-09-03,0,0,0,0,0,0,0,0
1632,16.3016565565115,0.1629543999053665,PA,2022-09-04,0,0,0,0,0,0,0,0
1633,4.3803523580023,0.124613203610299,PA,2022-09-05,0,0,1,1,0,0,1,1
1634,15.275237749566701,0.127428322787284,PA,2022-09-06,0,0,0,1,0,0,0,1
1635,7.03520477536742,0.1299845116622395,PA,2022-09-07,0,0,1,1,0,0,1,1
1636,2.22395160022731,0.083945412026529,PA,2022-09-08,0,0,1,1,0,0,1,1
1637,3.01876622288584,0.0884780957542295,PA,2022-09-09,0,0,1,1,0,0,1,1
1638,11.8167348852612,0.1501629937016895,PA,2022-09-10,0,0,1,1,0,0,1,0
1639,NA,NA,PR,2022-07-31,NA,NA,NA,NA,NA,NA,NA,NA
1640,NA,NA,PR,2022-08-01,NA,NA,NA,NA,NA,NA,NA,NA
1641,0.640546211338062,0.152327354721741,PR,2022-08-02,1,1,1,1,1,1,1,1
1642,0.0731858564797692,0.0152699768660232,PR,2022-08-03,1,1,1,1,1,1,1,1
1643,NA,NA,PR,2022-08-04,NA,NA,NA,NA,NA,NA,NA,NA
1644,0.544268640393763,0.2054976420579755,PR,2022-08-05,1,1,1,1,0,0,1,1
1645,NA,NA,PR,2022-08-06,NA,NA,NA,NA,NA,NA,NA,NA
1646,NA,NA,PR,2022-08-07,NA,NA,NA,NA,NA,NA,NA,NA
1647,0.0618931278890081,0.0119746123968137,PR,2022-08-08,1,1,1,1,1,1,1,1
1648,0.365547552127915,0.0114211271965857,PR,2022-08-09,1,1,1,1,0,0,1,1
1649,0.597170244750132,0.2089315831337435,PR,2022-08-10,1,1,1,1,0,0,1,1
1650,0.0500629449190464,0.0104006310841516,PR,2022-08-11,1,1,1,1,1,1,1,1
1651,NA,NA,PR,2022-08-12,NA,NA,NA,NA,NA,NA,NA,NA
1652,NA,NA,PR,2022-08-13,NA,NA,NA,NA,NA,NA,NA,NA
1653,NA,NA,PR,2022-08-14,NA,NA,NA,NA,NA,NA,NA,NA
1654,NA,NA,PR,2022-08-15,NA,NA,NA,NA,NA,NA,NA,NA
1655,NA,NA,PR,2022-08-16,NA,NA,NA,NA,NA,NA,NA,NA
1656,0.787536471022404,0.28206923025138553,PR,2022-08-17,0,1,1,1,0,0,1,1
1657,0.13230347073875,0.0075591604435951,PR,2022-08-18,1,1,1,1,1,1,1,1
1658,0.129440867026798,0.0072281727451657,PR,2022-08-19,1,1,1,1,1,1,1,1
1659,NA,NA,PR,2022-08-20,NA,NA,NA,NA,NA,NA,NA,NA
1660,NA,NA,PR,2022-08-21,NA,NA,NA,NA,NA,NA,NA,NA
1661,NA,NA,PR,2022-08-22,NA,NA,NA,NA,NA,NA,NA,NA
1662,NA,NA,PR,2022-08-23,NA,NA,NA,NA,NA,NA,NA,NA
1663,0.0329661214157112,0.0057902748437253,PR,2022-08-24,1,1,1,1,1,1,1,1
1664,NA,NA,PR,2022-08-25,NA,NA,NA,NA,NA,NA,NA,NA
1665,NA,NA,PR,2022-08-26,NA,NA,NA,NA,NA,NA,NA,NA
1666,NA,NA,PR,2022-08-27,NA,NA,NA,NA,NA,NA,NA,NA
1667,NA,NA,PR,2022-08-28,NA,NA,NA,NA,NA,NA,NA,NA
1668,0.00732578180816845,0.004649778045164915,PR,2022-08-29,1,1,1,1,1,1,1,1
1669,NA,NA,PR,2022-08-30,NA,NA,NA,NA,NA,NA,NA,NA
1670,NA,NA,PR,2022-08-31,NA,NA,NA,NA,NA,NA,NA,NA
1671,NA,NA,PR,2022-09-01,NA,NA,NA,NA,NA,NA,NA,NA
1672,0.00546592127273711,0.00390557487923092,PR,2022-09-02,1,1,1,1,1,1,1,1
1673,NA,NA,PR,2022-09-03,NA,NA,NA,NA,NA,NA,NA,NA
1674,0.00526296748525612,0.003580218451198545,PR,2022-09-04,1,1,1,1,1,1,1,1
1675,0.0193064869722483,0.00342798710163352,PR,2022-09-05,1,1,1,1,1,1,1,1
1676,0.00442067603200728,0.003282298593420805,PR,2022-09-06,1,1,1,1,1,1,1,1
1677,NA,NA,PR,2022-09-07,NA,NA,NA,NA,NA,NA,NA,NA
1678,NA,NA,PR,2022-09-08,NA,NA,NA,NA,NA,NA,NA,NA
1679,NA,NA,PR,2022-09-09,NA,NA,NA,NA,NA,NA,NA,NA
1680,NA,NA,PR,2022-09-10,NA,NA,NA,NA,NA,NA,NA,NA
1681,0.506726455986389,0.116071955216872,RI,2022-07-31,1,1,1,1,1,0,1,0
1682,0.260125112920072,0.0168917065231692,RI,2022-08-01,1,1,1,1,0,0,1,1
1683,0.805415418073484,0.140971367945848,RI,2022-08-02,1,1,1,1,0,0,1,1
1684,1.07634838871639,0.141167327140412,RI,2022-08-03,1,1,1,1,0,0,1,1
1685,3.88720406823442,0.204806057385951,RI,2022-08-04,0,0,1,1,0,0,1,0
1686,3.42965370418607,0.1916657457780255,RI,2022-08-05,0,0,1,1,0,0,1,0
1687,1.77148469482882,0.2237355763658745,RI,2022-08-06,0,0,1,1,0,0,1,1
1688,1.32599137586871,0.147738664864969,RI,2022-08-07,0,1,1,1,1,1,1,1
1689,1.67980628372853,0.2075671662827775,RI,2022-08-08,0,0,1,1,0,0,1,1
1690,1.12605401703564,0.146304932971739,RI,2022-08-09,1,1,1,1,0,1,1,0
1691,1.66103256731808,0.01089713558152855,RI,2022-08-10,0,0,1,1,0,0,1,1
1692,0.907986655725608,0.1299243128892915,RI,2022-08-11,1,1,1,1,1,1,1,1
1693,0.364224917039681,0.124413605318782,RI,2022-08-12,1,1,1,1,0,0,1,1
1694,0.703412146989814,0.04977438366580385,RI,2022-08-13,1,1,1,1,0,0,1,0
1695,0.0972914158524109,0.00905852662500185,RI,2022-08-14,1,1,1,1,1,1,1,1
1696,5.78248952876187,0.212248297186045,RI,2022-08-15,0,0,1,1,0,0,1,1
1697,1.70064411882352,0.1271166973391155,RI,2022-08-16,1,0,1,0,0,0,1,0
1698,1.01835735855219,0.0902601888947155,RI,2022-08-17,1,1,0,1,1,1,0,0
1699,2.66403874025321,0.1605951663078985,RI,2022-08-18,0,0,1,1,0,0,1,1
1700,2.24683990812438,0.165362475413835,RI,2022-08-19,0,0,1,1,0,0,1,1
1701,2.47692388511738,0.2078669868867985,RI,2022-08-20,0,0,0,1,0,0,0,0
1702,4.43411838103074,0.199893088220306,RI,2022-08-21,0,0,1,1,0,0,1,1
1703,0.439398498894369,0.076416259768641,RI,2022-08-22,1,1,1,1,1,1,1,1
1704,0.456872845524612,0.079490688293502,RI,2022-08-23,1,1,1,1,1,1,1,1
1705,0.740656996042554,0.111781172472499,RI,2022-08-24,1,1,1,1,1,1,1,1
1706,2.83474156152038,0.1627429126256365,RI,2022-08-25,1,0,0,1,1,0,0,1
1707,1.6310500548685,0.121605220448057,RI,2022-08-26,1,0,0,1,0,0,0,1
1708,1.40049451446011,0.122019724416054,RI,2022-08-27,0,0,1,1,0,0,1,1
1709,1.75898194549339,0.148302580002624,RI,2022-08-28,0,0,1,1,0,0,1,1
1710,1.34441805313643,0.0973266575355105,RI,2022-08-29,1,1,0,1,0,0,0,1
1711,0.690720725408366,0.0787322676919265,RI,2022-08-30,1,1,1,1,0,0,1,1
1712,3.08059431994399,0.1873108146537485,RI,2022-08-31,0,0,1,1,0,0,1,1
1713,4.1377472214276,0.1749419511950045,RI,2022-09-01,0,0,0,1,0,0,0,1
1714,2.0732001179769,0.073291773205767,RI,2022-09-02,0,1,0,1,0,0,0,1
1715,0.9849281247819,0.113455034802757,RI,2022-09-03,1,1,1,1,0,0,1,1
1716,0.430359053041282,0.0916154301699975,RI,2022-09-04,1,1,1,1,0,0,1,1
1717,NA,NA,RI,2022-09-05,NA,NA,NA,NA,NA,NA,NA,NA
1718,3.26788227054679,0.1238607387944185,RI,2022-09-06,1,0,0,1,0,0,0,1
1719,3.62984976430026,0.1463511767351245,RI,2022-09-07,0,0,1,1,0,0,1,1
1720,5.04641806687154,0.1699399428307135,RI,2022-09-08,0,0,1,1,0,0,1,1
1721,7.05923201220364,0.244470529000386,RI,2022-09-09,0,0,0,1,0,0,0,1
1722,6.72051143736322,0.3607397214854055,RI,2022-09-10,0,0,1,1,0,0,1,1
1723,1.42061601057968,0.312649845184874,SC,2022-07-31,0,0,1,1,0,0,1,1
1724,4.3781401436999,0.158688599147301,SC,2022-08-01,0,0,0,1,0,0,0,0
1725,4.77223161407349,0.2319212877173925,SC,2022-08-02,0,0,1,0,0,0,1,0
1726,1.76360945517565,0.099950276778547,SC,2022-08-03,0,1,0,1,0,0,0,1
1727,0.951262261747905,0.114675806936882,SC,2022-08-04,1,1,1,1,0,0,1,1
1728,0.697166553739668,0.153226071429767,SC,2022-08-05,1,1,1,1,0,0,1,1
1729,2.4783672875254,0.4944549383494695,SC,2022-08-06,0,0,1,0,1,0,1,0
1730,3.90814273290493,0.2901592587406565,SC,2022-08-07,0,0,1,1,0,0,1,1
1731,4.59660823603461,0.1703084466676935,SC,2022-08-08,0,0,0,0,0,0,0,1
1732,8.24662929138576,0.3335071745072465,SC,2022-08-09,0,0,1,1,0,0,1,1
1733,6.10232651607961,0.243679482897192,SC,2022-08-10,0,0,1,1,0,0,1,1
1734,3.80054038658742,0.180417507541307,SC,2022-08-11,0,0,1,1,0,0,1,0
1735,7.0756191376145,0.2413268319481965,SC,2022-08-12,0,0,1,1,0,0,1,0
1736,4.65260232581612,0.238473957372306,SC,2022-08-13,0,0,1,0,0,0,1,0
1737,3.95730970203607,0.156700396374871,SC,2022-08-14,0,0,0,1,0,0,0,1
1738,5.84048243581291,0.2089553418523545,SC,2022-08-15,0,0,1,0,0,0,1,0
1739,1.20351341240775,0.108086454401266,SC,2022-08-16,1,1,1,1,0,0,1,1
1740,3.40053934643127,0.1670978214454885,SC,2022-08-17,0,0,1,1,0,0,1,1
1741,7.0002158547544,0.2500040518494635,SC,2022-08-18,0,0,1,0,0,0,1,0
1742,0.435039546495012,0.0794199196156455,SC,2022-08-19,1,1,1,1,0,0,1,1
1743,0.0355814937846745,0.00691274550459745,SC,2022-08-20,1,1,1,1,1,1,1,1
1744,5.84633901476236,0.166994182248446,SC,2022-08-21,0,0,1,1,0,0,1,0
1745,7.38936807762145,0.1658428072811485,SC,2022-08-22,0,0,1,1,0,0,1,1
1746,9.10767438126839,0.254448755361465,SC,2022-08-23,0,0,1,1,0,0,1,1
1747,2.09512629298594,0.1414586238085555,SC,2022-08-24,0,0,1,1,0,0,1,1
1748,2.11649130300719,0.1417368597019825,SC,2022-08-25,0,0,1,1,0,0,1,1
1749,7.71794562595016,0.135982707361863,SC,2022-08-26,0,0,1,1,0,0,1,0
1750,4.43134665119857,0.113631290224302,SC,2022-08-27,0,0,1,1,0,0,1,1
1751,7.7621998937838,0.157557093275339,SC,2022-08-28,0,0,1,1,0,0,1,1
1752,1.63908814733981,0.0965301706701245,SC,2022-08-29,0,0,1,1,0,0,1,1
1753,2.79340261801891,0.169520389614674,SC,2022-08-30,0,0,1,1,0,0,1,1
1754,0.315963798164133,0.071144637909384,SC,2022-08-31,1,1,1,1,1,1,1,1
1755,6.65940040551079,0.3125310929388325,SC,2022-09-01,0,0,0,1,0,0,0,1
1756,0.0445033951488203,0.00390557487923092,SC,2022-09-02,1,1,1,1,1,1,1,1
1757,14.2934457283679,0.2127216478793225,SC,2022-09-03,0,0,1,1,0,0,1,1
1758,5.24423780580854,0.1559442603164865,SC,2022-09-04,0,0,0,1,0,0,0,1
1759,0.0383289126354774,0.00342798710163352,SC,2022-09-05,1,1,1,1,1,1,1,1
1760,12.6187375325738,0.141887644799037,SC,2022-09-06,0,0,1,0,0,0,1,0
1761,1.67025256949515,0.200452097392715,SC,2022-09-07,0,0,1,1,0,0,1,1
1762,0.472579802389207,0.0920390149257465,SC,2022-09-08,1,1,1,1,0,0,1,1
1763,3.30497672800184,0.385445496767216,SC,2022-09-09,0,0,1,1,0,0,1,1
1764,10.3277187799116,0.1885038507415545,SC,2022-09-10,0,0,1,1,0,0,1,1
1765,1.07269194717525,0.75495009761288,SD,2022-07-31,0,0,1,1,0,0,1,1
1766,0.165161766980121,0.0168917065231692,SD,2022-08-01,1,1,1,1,1,1,1,1
1767,0.0838926734802055,0.0160555134110248,SD,2022-08-02,1,1,1,1,1,1,1,1
1768,0.249765250475428,0.0152699768660232,SD,2022-08-03,1,1,1,1,1,1,1,1
1769,0.667042469508456,0.268231048442703,SD,2022-08-04,1,1,1,1,1,1,1,1
1770,0.85303791985412,0.397160067694742,SD,2022-08-05,0,0,1,1,1,1,1,1
1771,0.677558759964172,0.270525903241897,SD,2022-08-06,1,1,1,1,0,0,1,1
1772,0.0168955952594358,0.01255979610160505,SD,2022-08-07,1,1,1,1,1,1,1,1
1773,0.128223074961359,0.0119746123968137,SD,2022-08-08,1,1,1,1,1,0,1,0
1774,0.78533247042586,0.1545704815568795,SD,2022-08-09,1,1,1,1,1,1,1,1
1775,0.318933350740753,0.0769086180989335,SD,2022-08-10,1,1,1,1,0,0,1,1
1776,0.246607093399895,0.0104006310841516,SD,2022-08-11,1,1,1,1,1,1,1,1
1777,0.0950825476995717,0.0099297846309103,SD,2022-08-12,1,1,1,1,0,0,1,1
1778,0.167202863381922,0.0094829258711509,SD,2022-08-13,1,1,1,1,1,1,1,1
1779,0.0462374540658848,0.00905852662500185,SD,2022-08-14,1,1,1,1,1,1,1,1
1780,0.296819177203868,0.0086551862093579,SD,2022-08-15,1,1,1,1,1,1,1,1
1781,0.478639672960729,0.1446852275920695,SD,2022-08-16,1,1,1,1,0,0,1,1
1782,0.0863709287797856,0.00790664002193915,SD,2022-08-17,1,1,1,1,1,1,1,1
1783,0.310488815251986,0.090198603610319,SD,2022-08-18,1,1,1,1,1,1,1,1
1784,0.00974264449589912,0.0072281727451657,SD,2022-08-19,1,1,1,1,1,1,1,1
1785,0.036011757899709,0.00691274550459745,SD,2022-08-20,1,1,1,1,0,0,1,1
1786,0.00879789327007149,0.0066120156356273,SD,2022-08-21,1,1,1,1,1,1,1,1
1787,1.30787925472792,0.924765050171015,SD,2022-08-22,1,0,0,1,1,0,0,1
1788,0.0646582558311052,0.00605149964769045,SD,2022-08-23,1,1,1,1,1,1,1,1
1789,0.10458209018385,0.0057902748437253,SD,2022-08-24,1,1,1,1,1,1,1,1
1790,NA,NA,SD,2022-08-25,NA,NA,NA,NA,NA,NA,NA,NA
1791,0.00756184233543217,0.00530265171721295,SD,2022-08-26,1,1,1,1,1,1,1,1
1792,0.0291453711823774,0.005075083036928,SD,2022-08-27,1,1,1,1,1,1,1,1
1793,0.00746986188551946,0.00485762427554707,SD,2022-08-28,1,1,1,1,1,1,1,1
1794,0.0499306814506802,0.00464977804516492,SD,2022-08-29,1,1,1,1,1,1,1,1
1795,NA,NA,SD,2022-08-30,NA,NA,NA,NA,NA,NA,NA,NA
1796,0.722588849903037,0.178158328001162,SD,2022-08-31,1,1,1,1,0,0,1,1
1797,NA,NA,SD,2022-09-01,NA,NA,NA,NA,NA,NA,NA,NA
1798,0.842394989770681,0.2226657021939835,SD,2022-09-02,0,0,1,1,0,0,1,1
1799,0.975962372304778,0.296314585206957,SD,2022-09-03,0,0,1,1,0,0,1,1
1800,0.0199337907170008,0.003580218451198545,SD,2022-09-04,1,1,1,1,0,0,1,1
1801,0.962890078910105,0.2977349414798215,SD,2022-09-05,0,0,1,1,0,0,1,1
1802,1.04166064328418,0.107965388587609,SD,2022-09-06,1,1,0,1,1,0,0,1
1803,2.12145153313516,0.35829948942898,SD,2022-09-07,0,0,1,1,0,0,1,1
1804,0.0164319280753233,0.003009383034355585,SD,2022-09-08,1,1,1,1,1,1,1,1
1805,0.824034312804391,0.1814114236006465,SD,2022-09-09,0,0,1,1,0,0,1,1
1806,0.00408703476945134,0.002759284253087725,SD,2022-09-10,1,1,1,1,1,1,1,1
1807,0.921424555739333,0.01778301023287085,TN,2022-07-31,1,0,1,1,0,0,1,1
1808,1.43171053638611,0.0876941276083095,TN,2022-08-01,1,1,1,1,1,0,0,1
1809,1.12190102049336,0.05550262536939,TN,2022-08-02,1,0,1,1,0,0,1,1
1810,1.06508130666198,0.01526997686602325,TN,2022-08-03,1,0,1,1,0,0,1,1
1811,1.94971206380199,0.04271996912980645,TN,2022-08-04,0,0,1,1,0,0,1,1
1812,1.12494279869695,0.01383521642120965,TN,2022-08-05,1,0,1,1,0,0,1,1
1813,0.298312927561018,0.013179105423774,TN,2022-08-06,1,1,1,1,1,1,1,1
1814,1.06922526659337,0.206879419948941,TN,2022-08-07,0,0,1,1,0,0,1,0
1815,0.833168577577362,0.1391681997104,TN,2022-08-08,1,1,1,0,0,1,1,0
1816,1.2217812767747,0.0697709266405075,TN,2022-08-09,0,1,1,0,0,1,1,0
1817,2.83156318147518,0.307849747491979,TN,2022-08-10,0,0,0,1,0,0,0,1
1818,0.340310453359711,0.0104006310841516,TN,2022-08-11,1,1,1,1,1,1,1,1
1819,1.30879568197737,0.0099297846309103,TN,2022-08-12,0,0,1,1,0,0,1,1
1820,0.288098858930234,0.082740121861429,TN,2022-08-13,1,1,1,1,0,0,1,1
1821,1.12470813905096,0.3093395671908045,TN,2022-08-14,1,1,0,1,1,0,0,1
1822,0.291197646041093,0.0765195565349205,TN,2022-08-15,1,1,1,1,1,1,1,1
1823,0.705717438158942,0.0082716184263476,TN,2022-08-16,1,1,1,1,0,0,1,1
1824,0.651230424850523,0.1175716761137175,TN,2022-08-17,1,1,1,1,0,0,1,0
1825,0.288041744074377,0.0764253630825315,TN,2022-08-18,1,1,1,1,0,0,1,1
1826,1.59626346043485,0.178746536353872,TN,2022-08-19,1,0,0,1,0,0,0,1
1827,0.508066096330871,0.1458999147012325,TN,2022-08-20,1,1,1,1,0,0,1,1
1828,0.989764560888972,0.0943134262944815,TN,2022-08-21,1,1,0,1,0,1,0,1
1829,1.341710755309,0.142991179073925,TN,2022-08-22,1,0,1,0,0,1,1,0
1830,1.01888742780894,0.121094603357502,TN,2022-08-23,1,1,0,1,0,1,0,1
1831,0.209487164375823,0.0057902748437253,TN,2022-08-24,1,1,1,1,1,1,1,1
1832,0.524830576019851,0.00554086040973185,TN,2022-08-25,1,1,1,1,0,0,1,1
1833,3.59111659377547,0.1833123428998295,TN,2022-08-26,0,0,1,1,0,0,1,1
1834,2.96089863738368,0.148007422500304,TN,2022-08-27,0,0,1,1,0,0,1,1
1835,2.62750481263214,0.1613430305232675,TN,2022-08-28,0,0,1,1,1,1,1,1
1836,1.18027407567106,0.148595726490935,TN,2022-08-29,0,0,1,1,0,0,1,1
1837,0.387047102468332,0.00445107702786081,TN,2022-08-30,1,1,1,1,1,1,1,1
1838,0.0824516344126017,0.00426108160202265,TN,2022-08-31,1,1,1,1,1,1,1,1
1839,2.03548335135277,0.352997188278743,TN,2022-09-01,0,0,1,1,0,0,1,1
1840,1.55545975128002,0.123229280687278,TN,2022-09-02,0,0,1,1,0,0,1,1
1841,3.65474335888957,0.237799529077613,TN,2022-09-03,0,0,1,1,0,0,0,1
1842,0.437930796080365,0.0916154301699975,TN,2022-09-04,1,1,1,1,0,0,1,1
1843,NA,NA,TN,2022-09-05,NA,NA,NA,NA,NA,NA,NA,NA
1844,0.316277158476003,0.0623112017459125,TN,2022-09-06,1,1,1,1,1,1,1,1
1845,1.12458359366949,0.447088647449379,TN,2022-09-07,0,0,1,1,0,0,1,1
1846,0.570582744471085,0.114296422898594,TN,2022-09-08,1,1,1,1,1,1,1,1
1847,0.800260439947897,0.1814114236006465,TN,2022-09-09,0,0,1,1,0,0,1,1
1848,3.01666619329698,0.2712446121773265,TN,2022-09-10,0,0,1,1,0,0,1,1
1849,7.45744728575704,0.150766821078282,TX,2022-07-31,0,0,0,1,0,0,0,0
1850,6.81802909572211,0.110408214542019,TX,2022-08-01,1,0,1,0,0,0,1,0
1851,7.68334529228411,0.08910990941643,TX,2022-08-02,0,0,0,1,0,0,0,0
1852,6.26186603495415,0.1654525907094185,TX,2022-08-03,0,0,0,1,0,0,0,0
