...1,es_score,brier_score,location,target_date,X22E_50_CI,X22F_50_CI,X23B_50_CI,X23D_50_CI,X23E_50_CI,other_50_CI,X23A_50_CI,X22E_95_CI,X22F_95_CI,X23B_95_CI,X23D_95_CI,X23E_95_CI,other_95_CI,X23A_95_CI
1664,NA,NA,PR,2023-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1665,0.104587824486217,0.0755034520811555,PR,2023-05-05,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1666,NA,NA,PR,2023-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1667,NA,NA,PR,2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1668,0.138088634577931,0.094524963572433,PR,2023-05-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1669,2.00945897420745,0.7243892232528,PR,2023-05-09,1,0,1,1,1,1,0,1,0,1,0,1,1,0
1670,NA,NA,PR,2023-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1671,NA,NA,PR,2023-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1672,NA,NA,PR,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1673,NA,NA,PR,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1674,NA,NA,PR,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1675,NA,NA,PR,2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1676,NA,NA,PR,2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1677,1.61482035073713,0.54882102115747,PR,2023-05-17,1,1,1,0,1,1,0,1,1,1,0,1,1,0
1678,NA,NA,PR,2023-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1679,NA,NA,PR,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1680,NA,NA,PR,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1681,NA,NA,RI,2023-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1682,NA,NA,RI,2023-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1683,0.0164929686497227,0.01189219889694385,RI,2023-04-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1684,NA,NA,RI,2023-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1685,0.0191416067999853,0.0137173894172288,RI,2023-04-13,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1686,0.023358551220185,0.0147585882389652,RI,2023-04-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1687,0.0214495467615732,0.01589508349905785,RI,2023-04-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1688,0.0784518629077719,0.01713476013097905,RI,2023-04-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1689,0.0269227936568314,0.01848610613225225,RI,2023-04-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1690,2.03019810519545,0.4331960377347915,RI,2023-04-18,1,0,1,1,1,1,0,1,0,1,1,1,1,0
1691,NA,NA,RI,2023-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1692,0.0314910852949871,0.02330458607009255,RI,2023-04-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1693,NA,NA,RI,2023-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1694,NA,NA,RI,2023-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1695,NA,NA,RI,2023-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1696,0.148495320770955,0.0319219390989127,RI,2023-04-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1697,0.989377098587491,0.421946938350855,RI,2023-04-25,1,0,1,1,1,1,1,1,0,1,1,0,1,1
1698,0.980264396884347,0.4204452049575465,RI,2023-04-26,1,0,1,1,1,1,1,1,0,1,1,1,1,0
1699,0.180926691109269,0.0404793038083819,RI,2023-04-27,1,1,1,1,1,1,1,1,1,1,1,0,1,0
1700,0.05885802689106,0.04380902488732145,RI,2023-04-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1701,0.713872086356973,0.3639279175380275,RI,2023-04-29,1,1,1,0,1,1,1,1,1,0,0,1,1,1
1702,NA,NA,RI,2023-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1703,0.240887050332063,0.055457626919877,RI,2023-05-01,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1704,0.714652507168884,0.0599505646753295,RI,2023-05-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1705,0.662667049978966,0.355458758932578,RI,2023-05-03,1,1,1,0,1,1,1,1,1,1,0,1,1,0
1706,0.456493588093367,0.2444766269973105,RI,2023-05-04,1,1,1,1,1,1,1,1,1,0,0,1,1,1
1707,0.10475139242663,0.0755034520811555,RI,2023-05-05,1,1,1,1,1,1,1,1,1,1,1,0,1,0
1708,0.329491859164471,0.081436585207086,RI,2023-05-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1709,0.375789270080184,0.0877718799017005,RI,2023-05-07,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1710,0.391601161349673,0.094524963572433,RI,2023-05-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1711,1.13881215662409,0.4632008330299555,RI,2023-05-09,1,1,1,1,0,1,1,1,1,1,0,0,1,0
1712,1.84286681162947,0.109341851017387,RI,2023-05-10,1,1,0,1,1,1,0,1,1,0,0,1,1,0
1713,NA,NA,RI,2023-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1714,NA,NA,RI,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1715,NA,NA,RI,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1716,NA,NA,RI,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1717,0.211740947600108,0.1545411532985375,RI,2023-05-15,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1718,0.226132423214424,0.1650314831468335,RI,2023-05-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1719,0.770138364371806,0.54882102115747,RI,2023-05-17,1,1,1,0,1,1,1,1,1,1,0,1,1,0
1720,NA,NA,RI,2023-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1721,NA,NA,RI,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1722,NA,NA,RI,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1723,0.0134758430143289,0.0103674812729407,SC,2023-04-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1724,0.827619829512969,0.1543941318898035,SC,2023-04-10,1,1,1,1,0,1,1,1,1,1,1,0,1,0
1725,0.452682168837318,0.01189219889694385,SC,2023-04-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1726,0.29998294691376,0.0127641790232874,SC,2023-04-12,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1727,3.06251624989332,0.3790098999120265,SC,2023-04-13,0,1,1,1,1,1,0,0,1,1,1,1,1,0
1728,1.9282482011809,0.84066865097545,SC,2023-04-14,0,1,0,1,1,1,0,0,1,0,0,1,1,0
1729,0.0210533972590963,0.01589508349905785,SC,2023-04-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1730,0.0829136901864361,0.01713476013097905,SC,2023-04-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1731,0.17897777359363,0.01848610613225225,SC,2023-04-17,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1732,0.855825550927667,0.394124517313607,SC,2023-04-18,1,1,1,0,1,1,1,1,1,1,1,1,1,1
1733,2.02016655638401,0.431191224912048,SC,2023-04-19,0,1,1,1,1,1,0,0,1,1,0,1,1,0
1734,0.493779851155929,0.127644245936282,SC,2023-04-20,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1735,0.12402837127537,0.0252003582593767,SC,2023-04-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1736,0.255668707157682,0.02726004964838995,SC,2023-04-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1737,1.01243822990471,0.425087034392998,SC,2023-04-23,1,0,1,1,1,1,1,1,0,1,1,1,1,0
1738,1.20270210092359,0.2620773252289405,SC,2023-04-24,1,1,1,0,1,1,1,1,1,1,0,1,1,0
1739,0.950937916223253,0.163683139451049,SC,2023-04-25,1,0,1,1,1,1,1,1,0,1,1,0,1,1
1740,0.628527833657791,0.132897750225443,SC,2023-04-26,1,1,1,1,1,1,1,1,1,0,0,1,1,0
1741,0.904376543867129,0.1630154241287375,SC,2023-04-27,1,1,1,1,0,1,1,1,1,0,0,0,1,0
1742,0.506166105363625,0.1705793206630065,SC,2023-04-28,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1743,2.33089923241342,0.675150032939135,SC,2023-04-29,1,1,1,0,1,1,0,1,1,0,0,1,1,0
1744,0.567548041763053,0.2581432055957855,SC,2023-04-30,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1745,0.243702419549479,0.055457626919877,SC,2023-05-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1746,NA,NA,SC,2023-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1747,0.284590096355937,0.0647775611454295,SC,2023-05-03,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1748,0.575012426892478,0.259192471604775,SC,2023-05-04,1,1,1,1,1,1,1,1,1,0,0,1,1,1
1749,1.08679342036192,0.210260791356634,SC,2023-05-05,1,1,1,1,1,0,1,1,1,0,1,1,0,1
1750,NA,NA,SC,2023-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1751,1.04021635697494,0.735983921755505,SC,2023-05-07,1,0,1,1,1,1,1,1,0,1,1,1,1,0
1752,1.4511534056412,0.667601985405275,SC,2023-05-08,1,0,1,0,1,1,0,1,1,1,0,0,1,1
1753,0.142018210807526,0.1017104788342045,SC,2023-05-09,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1754,0.943681845414217,0.3128283263146745,SC,2023-05-10,1,1,1,1,1,0,1,1,1,0,1,1,0,1
1755,0.159843665649238,0.1174310494558755,SC,2023-05-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1756,0.173149251521618,0.125988346623158,SC,2023-05-12,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1757,NA,NA,SC,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1758,NA,NA,SC,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1759,NA,NA,SC,2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1760,0.607774355332272,0.1650314831468335,SC,2023-05-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1761,NA,NA,SC,2023-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1762,0.259197245415343,0.1874657968333755,SC,2023-05-18,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1763,0.516335594016374,0.351263656658177,SC,2023-05-19,1,1,1,1,1,1,1,1,1,0,0,1,1,1
1764,NA,NA,SC,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1765,NA,NA,SD,2023-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1766,NA,NA,SD,2023-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1767,NA,NA,SD,2023-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1768,NA,NA,SD,2023-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1769,1.21494494583876,0.858047215088695,SD,2023-04-13,1,1,1,1,0,1,0,1,1,1,1,0,1,0
1770,NA,NA,SD,2023-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1771,NA,NA,SD,2023-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1772,NA,NA,SD,2023-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1773,NA,NA,SD,2023-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1774,NA,NA,SD,2023-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1775,NA,NA,SD,2023-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1776,NA,NA,SD,2023-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1777,NA,NA,SD,2023-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1778,NA,NA,SD,2023-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1779,NA,NA,SD,2023-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1780,NA,NA,SD,2023-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1781,NA,NA,SD,2023-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1782,NA,NA,SD,2023-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1783,NA,NA,SD,2023-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1784,0.0610704650126099,0.04380902488732145,SD,2023-04-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1785,0.0645460928294339,0.04740409317718475,SD,2023-04-29,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1786,0.0754557605070605,0.0512812573404325,SD,2023-04-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1787,0.0749711236617871,0.055457626919877,SD,2023-05-01,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1788,0.262972659099645,0.0599505646753295,SD,2023-05-02,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1789,NA,NA,SD,2023-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1790,0.0966991715330924,0.0699560911173045,SD,2023-05-04,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1791,NA,NA,SD,2023-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1792,NA,NA,SD,2023-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1793,NA,NA,SD,2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1794,NA,NA,SD,2023-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1795,NA,NA,SD,2023-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1796,NA,NA,SD,2023-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1797,NA,NA,SD,2023-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1798,NA,NA,SD,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1799,NA,NA,SD,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1800,NA,NA,SD,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1801,NA,NA,SD,2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,NA,NA,SD,2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1803,NA,NA,SD,2023-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1804,NA,NA,SD,2023-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1805,NA,NA,SD,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1806,NA,NA,SD,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1807,NA,NA,TN,2023-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1808,0.0149282686249202,0.01109521325569865,TN,2023-04-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1809,0.192909533643647,0.01189219889694385,TN,2023-04-11,1,1,1,1,1,1,1,0,1,1,1,1,1,0
1810,0.500711077801923,0.0127641790232874,TN,2023-04-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1811,0.0189057018359386,0.0137173894172288,TN,2023-04-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1812,0.331438760586026,0.0147585882389652,TN,2023-04-14,1,1,1,1,1,1,1,1,1,1,1,0,1,0
1813,0.732289241984669,0.273503894254907,TN,2023-04-15,1,1,1,0,1,1,1,1,1,1,0,1,1,0
1814,0.0816830668679221,0.01713476013097905,TN,2023-04-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1815,0.396926945087845,0.01848610613225225,TN,2023-04-17,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1816,1.0689411107137201,0.3229534277268175,TN,2023-04-18,1,1,1,1,1,1,0,1,1,0,0,1,1,0
1817,NA,NA,TN,2023-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1818,0.106937238406563,0.02330458607009255,TN,2023-04-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1819,0.229203727545626,0.0252003582593767,TN,2023-04-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1820,0.629084560102949,0.2642912180535685,TN,2023-04-22,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1821,0.0437090702179543,0.0294961735136988,TN,2023-04-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1822,0.603908900891011,0.0319219390989127,TN,2023-04-24,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1823,0.0469084596994228,0.03455124000114625,TN,2023-04-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1824,0.0521578365909079,0.03739863269058185,TN,2023-04-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1825,1.12600933992774,0.79753530221583,TN,2023-04-27,1,0,1,1,1,1,0,1,0,1,1,1,1,0
1826,1.86091660506088,0.55089331025651,TN,2023-04-28,1,1,1,1,1,0,0,1,1,0,0,1,0,0
1827,0.214471054029459,0.04740409317718475,TN,2023-04-29,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1828,2.55755707006763,0.73653933532788,TN,2023-04-30,0,1,1,1,1,1,0,0,1,1,0,1,1,1
1829,4.4315501356757,0.568243475849535,TN,2023-05-01,0,1,1,1,1,0,0,0,1,0,0,1,0,0
1830,1.27922702992825,0.1609168325749895,TN,2023-05-02,1,0,1,1,1,1,1,1,0,0,0,1,1,0
1831,1.29500813184682,0.0647775611454295,TN,2023-05-03,1,1,1,1,1,1,0,1,1,0,0,1,1,0
1832,1.05973648626829,0.2068609643218635,TN,2023-05-04,0,1,1,1,1,1,1,0,1,0,0,1,1,0
1833,1.06237015385926,0.74929014845855,TN,2023-05-05,1,1,1,1,1,0,1,1,1,1,1,0,0,1
1834,0.110889192421797,0.081436585207086,TN,2023-05-06,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1835,NA,NA,TN,2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1836,NA,NA,TN,2023-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1837,0.417871089564492,0.1017104788342045,TN,2023-05-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1838,0.61519455195706,0.2695860155440905,TN,2023-05-10,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1839,2.74776757512288,0.4752671381513145,TN,2023-05-11,0,1,1,1,1,1,1,0,1,0,1,1,1,0
1840,1.13073181454854,0.2718125204058795,TN,2023-05-12,1,1,1,1,1,0,1,1,1,0,1,0,0,0
1841,0.910244365156671,0.41946308370669,TN,2023-05-13,0,1,1,1,1,1,1,0,1,0,0,1,1,0
1842,0.937424787966256,0.1445384197120235,TN,2023-05-14,1,1,1,1,1,1,0,1,1,1,0,1,1,0
1843,2.18214355009901,0.4789885248259635,TN,2023-05-15,0,1,0,1,1,0,1,0,1,0,0,1,0,1
1844,NA,NA,TN,2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1845,0.237136984627453,0.176007852134086,TN,2023-05-17,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1846,0.255293888704984,0.1874657968333755,TN,2023-05-18,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1847,0.704266493540566,0.199397835260003,TN,2023-05-19,1,1,1,1,1,1,0,1,1,0,0,1,1,0
1848,NA,NA,TN,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1849,0.0147194175662774,0.0103674812729407,TX,2023-04-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1850,4.36847289638949,0.232156856696756,TX,2023-04-10,1,0,1,0,1,1,0,1,0,0,0,0,1,0
1851,1.23745369313699,0.1307214906160645,TX,2023-04-11,1,0,1,1,1,0,1,1,0,0,0,1,0,0
1852,1.29657830431801,0.1131713734691775,TX,2023-04-12,0,0,1,1,1,1,1,0,1,1,0,1,1,1
1853,2.03107285902059,0.0678792850937395,TX,2023-04-13,1,1,1,0,1,1,0,1,1,1,1,1,1,1
1854,1.26723788962289,0.101914433079244,TX,2023-04-14,1,1,1,0,1,0,1,1,1,0,0,1,0,0
1855,1.28616970700329,0.0763537593461865,TX,2023-04-15,1,1,1,1,1,0,1,1,1,1,0,1,0,0
1856,0.971726897909419,0.124028719267878,TX,2023-04-16,1,0,1,1,1,1,1,1,0,0,1,1,1,1
1857,2.85231840232979,0.197567728193032,TX,2023-04-17,0,0,0,0,1,1,0,0,0,0,0,1,1,0
1858,1.89433494315765,0.0980140867913895,TX,2023-04-18,1,0,1,0,1,1,1,1,1,0,0,0,1,0
1859,1.31547700127883,0.1142680397940395,TX,2023-04-19,1,0,1,0,1,1,1,1,0,1,0,1,1,0
1860,1.4026669306123,0.1590337106483245,TX,2023-04-20,1,0,1,1,1,0,1,1,0,1,1,1,0,0
1861,1.36131648304807,0.1524185070139875,TX,2023-04-21,1,1,1,0,1,1,1,1,1,0,0,1,1,0
1862,2.11924292386546,0.02726004964838995,TX,2023-04-22,1,1,1,1,1,1,0,1,1,1,0,0,1,0
1863,1.03110007629037,0.2047332153201,TX,2023-04-23,1,1,1,0,1,1,1,1,1,1,0,1,1,0
1864,1.70132394951114,0.1262568060475315,TX,2023-04-24,1,1,1,1,1,0,1,1,1,0,0,1,0,0
1865,1.80536365014459,0.277343236396063,TX,2023-04-25,1,1,1,0,1,1,0,1,1,0,1,1,1,0
1866,1.46971785689811,0.157839098696819,TX,2023-04-26,1,1,1,1,1,0,1,1,1,0,0,0,0,0
1867,0.524154739889364,0.1711703220348885,TX,2023-04-27,1,1,1,1,1,1,1,1,1,0,0,1,1,0
1868,1.77390067145344,0.17138977605683,TX,2023-04-28,1,0,0,1,1,1,1,1,0,1,0,1,1,0
1869,1.42495021803592,0.275878875363475,TX,2023-04-29,1,1,0,1,1,1,1,1,1,0,1,0,1,0
1870,0.998637879285152,0.3160225719482585,TX,2023-04-30,1,1,1,1,0,1,1,1,1,0,0,1,1,1
1871,1.40897001429339,0.2312954430470335,TX,2023-05-01,0,0,1,1,1,1,1,0,0,0,0,1,1,0
1872,1.01661038937175,0.185127655414945,TX,2023-05-02,1,1,1,1,1,1,1,1,1,0,0,1,1,0
1873,3.30356679048368,0.130527640383121,TX,2023-05-03,1,1,0,1,1,1,0,1,1,0,1,0,1,0
1874,2.6718359290315,0.157293143161025,TX,2023-05-04,1,1,0,1,1,1,0,1,1,0,0,1,1,0
1875,2.13332748366487,0.1871049726055515,TX,2023-05-05,1,0,1,1,1,1,0,1,0,1,0,0,1,0
1876,0.110013879080096,0.081436585207086,TX,2023-05-06,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1877,1.42369619890626,0.311624482279342,TX,2023-05-07,1,1,0,1,0,0,1,1,1,0,0,0,0,0
1878,3.06527818451001,0.094524963572433,TX,2023-05-08,1,1,0,0,1,1,0,1,1,0,0,0,1,0
1879,1.49322870139941,0.2191690772986555,TX,2023-05-09,1,1,1,1,1,1,0,1,1,0,0,0,1,0
1880,2.31554848971932,0.3269004934786495,TX,2023-05-10,1,1,1,0,1,1,0,1,1,1,0,0,1,0
1881,2.93124452210758,0.256094707452688,TX,2023-05-11,1,0,0,0,0,1,0,0,0,0,1,0,1,0
1882,0.412114865764904,0.2959698931058015,TX,2023-05-12,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1883,0.896648911112711,0.135022079714243,TX,2023-05-13,1,1,1,1,1,1,0,1,1,0,1,0,1,0
1884,0.19834505004883,0.1445384197120235,TX,2023-05-14,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1885,1.18927613201961,0.326082372327288,TX,2023-05-15,1,0,1,1,1,1,1,1,0,1,0,0,1,0
1886,1.14019415583348,0.291472487738486,TX,2023-05-16,1,1,1,1,1,1,1,1,1,0,0,1,1,1
1887,1.23463752761938,0.295148710528156,TX,2023-05-17,1,1,1,1,1,1,1,1,1,0,0,0,1,0
1888,0.640173504460425,0.277380348790013,TX,2023-05-18,1,1,1,1,1,1,1,1,1,0,0,0,1,0
1889,1.67792948182378,0.336845515156964,TX,2023-05-19,1,1,0,1,1,0,1,1,1,0,0,1,0,0
1890,NA,NA,TX,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1891,NA,NA,UT,2023-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1892,NA,NA,UT,2023-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1893,NA,NA,UT,2023-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1894,0.130702746992407,0.0127641790232874,UT,2023-04-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1895,1.17179384976793,0.2479924888836665,UT,2023-04-13,0,1,1,1,1,1,1,0,1,0,1,1,1,1
1896,NA,NA,UT,2023-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1897,NA,NA,UT,2023-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1898,NA,NA,UT,2023-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
