...1,es_score,brier_score,location,target_date,X22D_50_CI,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23C_50_CI,other_50_CI,X22B_50_CI,X22D_95_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23C_95_CI,other_95_CI,X22B_95_CI
1449,54.5012624607723,0.4051731959432785,NY,2023-01-07,0,0,1,0,1,1,1,1,0,0,0,0,1,0
1450,67.799548868665,0.422817740545364,NY,2023-01-08,1,0,0,0,0,1,1,0,0,0,0,0,0,1
1451,82.9601854496148,0.390269192653645,NY,2023-01-09,1,0,1,0,0,1,1,0,0,0,0,0,0,1
1452,4.42986196765314,0.344959721566329,NY,2023-01-10,1,0,1,0,1,0,1,0,0,0,0,1,0,0
1453,2.03583357048601,0.328801059777175,NY,2023-01-11,1,1,1,1,0,0,1,1,0,1,0,0,0,0
1454,8.78774258028632,0.3516156872287065,NY,2023-01-12,1,0,1,0,1,1,1,1,0,0,0,1,1,0
1455,65.4507549666595,0.3482639252724595,NY,2023-01-13,0,0,1,0,1,1,1,0,0,1,0,1,1,0
1456,51.1117417111884,0.357536605411041,NY,2023-01-14,1,0,1,0,1,1,1,0,0,1,0,0,1,0
1457,48.6741919225493,0.328042460047049,NY,2023-01-15,1,0,1,0,1,0,1,1,0,0,0,1,0,0
1458,125.036530452147,0.30306379610017953,NY,2023-01-16,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1459,50.2098120015262,0.303320618511938,NY,2023-01-17,0,0,0,0,1,1,0,0,0,0,0,0,1,0
1460,14.6704745654104,0.321941788504297,NY,2023-01-18,1,0,1,0,1,1,0,1,0,1,0,1,1,0
1461,8.97094649136504,0.270974681186935,NY,2023-01-19,1,0,1,0,1,1,1,1,0,0,0,1,1,1
1462,65.783909420178,0.257633302445566,NY,2023-01-20,1,0,1,0,0,1,1,1,0,0,0,0,1,1
1463,22.7023194663381,0.243530150890164,NY,2023-01-21,1,0,0,0,1,0,1,1,0,0,0,0,0,1
1464,66.5240580319983,0.2254097747238,NY,2023-01-22,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1465,80.7982862567102,0.2245888170745445,NY,2023-01-23,0,0,1,0,1,0,1,0,0,0,0,0,0,0
1466,50.251925956808,0.212165287402789,NY,2023-01-24,1,0,0,0,1,0,1,1,0,0,0,0,0,0
1467,17.7375973358935,0.214143329999439,NY,2023-01-25,1,0,1,0,1,0,1,1,0,0,0,0,0,0
1468,26.8247521564058,0.1624924907577655,NY,2023-01-26,1,0,0,0,1,1,1,0,0,1,0,1,1,0
1469,40.0724029029546,0.1921143755885315,NY,2023-01-27,1,0,1,0,0,1,1,1,0,0,0,0,1,0
1470,27.3137706257996,0.1583664970889835,NY,2023-01-28,1,0,1,0,1,1,1,0,0,0,0,0,1,1
1471,2.46240383239062,0.238092807580709,OH,2022-12-18,1,1,1,0,1,1,0,1,0,0,0,0,0,0
1472,18.1349542009874,0.306464345458689,OH,2022-12-19,1,0,0,0,1,1,0,1,0,0,0,0,0,0
1473,4.24346216153289,0.2871694568639995,OH,2022-12-20,1,0,1,1,1,1,0,1,1,1,0,0,1,0
1474,10.2301173774681,0.3269519185825815,OH,2022-12-21,1,0,0,0,1,1,0,0,0,0,0,0,0,0
1475,6.77833702260339,0.330552257670462,OH,2022-12-22,1,0,1,0,1,1,0,0,0,0,0,1,0,0
1476,4.07524263027716,0.287041993030441,OH,2022-12-23,1,0,1,0,1,0,0,0,0,0,0,0,1,0
1477,1.2658623860588,0.1723079980108975,OH,2022-12-24,1,1,1,1,1,0,1,1,0,1,0,1,0,0
1478,1.37386791327411,0.361819347611555,OH,2022-12-25,1,1,1,1,1,1,0,1,1,0,1,1,1,0
1479,14.1382343668463,0.344892662164828,OH,2022-12-26,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1480,8.43625275139398,0.4007249141011325,OH,2022-12-27,1,0,1,0,1,1,0,0,0,1,0,1,1,0
1481,15.3522250604785,0.439102067517056,OH,2022-12-28,0,0,1,0,1,1,0,0,0,0,0,0,1,0
1482,5.03372720916889,0.2791389371912045,OH,2022-12-29,0,1,1,0,1,1,0,0,0,1,0,1,1,0
1483,7.4031705783888,0.3260482755590535,OH,2022-12-30,0,0,1,0,1,1,0,0,0,1,0,0,1,0
1484,7.79864057208161,0.3029866889084825,OH,2022-12-31,1,1,1,0,1,1,0,1,0,1,0,0,0,0
1485,0.0959170690032569,0.068383535843578,OH,2023-01-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1486,12.0454642812089,0.264657758297312,OH,2023-01-02,1,1,0,0,1,1,0,1,0,1,0,1,1,0
1487,5.54424109770772,0.3165465316335375,OH,2023-01-03,1,1,1,0,1,0,0,0,0,0,0,1,0,0
1488,1.31669234661522,0.2679641607575585,OH,2023-01-04,1,1,1,1,1,1,0,1,0,1,0,0,1,0
1489,1.71578311489076,0.2557162146639015,OH,2023-01-05,1,1,1,1,1,0,1,0,1,1,0,1,0,0
1490,1.89491477419803,0.2279903484943045,OH,2023-01-06,1,1,1,0,1,1,0,1,0,1,0,1,1,1
1491,2.29502926593678,0.35234666406744,OH,2023-01-07,1,0,1,1,1,1,0,1,1,0,0,0,1,0
1492,0.798279389319897,0.2656146292815045,OH,2023-01-08,1,1,1,1,1,1,0,1,1,1,0,1,1,0
1493,5.2892128981154,0.3015504709804235,OH,2023-01-09,1,1,1,0,1,0,0,0,0,1,0,0,0,0
1494,5.20076556847375,0.394806555336141,OH,2023-01-10,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1495,2.79088335131304,0.3064943342839055,OH,2023-01-11,1,1,1,0,1,1,0,0,0,0,0,1,1,0
1496,2.22087469252951,0.3924333827735655,OH,2023-01-12,0,0,1,1,1,0,0,0,0,0,1,0,0,0
1497,2.8780565486217,0.3869472063578015,OH,2023-01-13,0,0,1,1,1,1,0,0,0,1,1,1,1,0
1498,3.0988494453161,0.3040045647388385,OH,2023-01-14,1,1,1,0,1,1,0,0,0,0,0,1,1,0
1499,4.23948520717713,0.4042055959361495,OH,2023-01-15,0,0,1,1,1,0,0,0,0,1,1,1,0,0
1500,2.26499347593468,0.3145753100843105,OH,2023-01-16,0,1,1,0,1,1,1,0,0,0,1,0,1,0
1501,2.72864051664976,0.3278724646148745,OH,2023-01-17,0,1,1,1,1,1,0,0,0,1,0,1,1,0
1502,2.7028743819439,0.3154374582392775,OH,2023-01-18,1,1,1,0,0,1,1,1,0,1,0,0,1,0
1503,2.62690099950919,0.3897759095912975,OH,2023-01-19,1,1,1,0,1,0,0,1,0,0,0,1,0,0
1504,4.83314533267601,0.3261835936761045,OH,2023-01-20,1,0,1,0,1,1,0,1,0,1,0,0,1,0
1505,2.20099659891581,0.345505514062745,OH,2023-01-21,0,1,1,0,1,1,0,0,0,1,0,1,1,1
1506,1.43794423618918,0.2186995106957735,OH,2023-01-22,1,0,1,0,1,1,1,1,0,1,0,1,1,1
1507,4.85881776886478,0.373640484232326,OH,2023-01-23,0,1,1,0,1,1,0,0,0,0,0,1,1,0
1508,4.05213486829929,0.319826946873636,OH,2023-01-24,1,1,1,0,1,1,0,1,0,1,0,1,1,0
1509,1.59915473559768,0.316501119399197,OH,2023-01-25,1,1,1,0,1,1,0,1,0,0,0,1,1,0
1510,2.48860229163566,0.3295427330331425,OH,2023-01-26,0,1,1,0,1,1,0,0,0,0,0,1,1,0
1511,1.90800961721239,0.294705549172024,OH,2023-01-27,1,1,1,1,1,1,0,1,1,0,0,1,1,0
1512,1.0812357384173,0.24398527621271,OH,2023-01-28,0,1,1,1,1,1,1,0,0,1,0,1,1,1
1513,1.66670853001824,0.2459183549031935,OK,2022-12-18,0,1,1,1,1,1,1,0,0,1,0,0,1,0
1514,4.51231004701678,0.296457032920107,OK,2022-12-19,1,0,1,0,1,1,0,0,0,0,1,0,0,0
1515,2.26318612103584,0.187487778163628,OK,2022-12-20,1,1,1,0,1,1,0,1,0,1,0,1,0,0
1516,24.5452188238499,0.5142943498403,OK,2022-12-21,0,0,0,0,1,0,1,0,0,0,0,1,0,0
1517,1.44235061768151,0.24349646493511,OK,2022-12-22,1,1,1,1,1,1,0,0,0,0,0,1,0,0
1518,1.52102367141554,0.170837292784489,OK,2022-12-23,1,1,1,0,1,1,1,1,0,0,1,0,1,0
1519,1.34178353199197,0.359047010334677,OK,2022-12-24,1,1,1,1,1,1,0,1,0,1,0,1,1,0
1520,0.672212684981417,0.0535501813432625,OK,2022-12-25,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1521,3.06250573114862,0.307642700628143,OK,2022-12-26,1,0,1,1,1,0,0,0,0,0,0,1,0,0
1522,2.13145799189603,0.304294100603441,OK,2022-12-27,1,1,1,0,0,1,0,0,0,1,1,0,1,0
1523,2.15199313707537,0.206980869004833,OK,2022-12-28,1,1,1,0,1,1,0,0,0,1,0,0,1,1
1524,3.3954214272553,0.09619246630709,OK,2022-12-29,1,0,1,0,1,1,1,0,0,1,0,0,1,1
1525,2.46539730649748,0.2169154178875335,OK,2022-12-30,1,1,1,0,0,1,1,1,0,1,0,1,1,0
1526,1.95111191965495,0.1331204335570695,OK,2022-12-31,1,0,1,0,1,0,1,1,0,1,0,1,0,1
1527,1.56032876597299,0.19771879795892,OK,2023-01-01,1,1,1,0,0,1,1,1,1,0,1,1,1,0
1528,3.4710322918284,0.171786038875754,OK,2023-01-02,1,0,1,0,1,1,1,0,0,0,0,1,1,1
1529,4.21284179371929,0.276667036936643,OK,2023-01-03,1,1,1,0,1,0,0,0,0,0,0,1,0,0
1530,3.18461823361374,0.0821692302903655,OK,2023-01-04,1,0,1,0,1,1,1,1,0,0,0,0,1,1
1531,2.65355515150004,0.143076295482128,OK,2023-01-05,1,0,1,0,1,1,1,1,0,1,0,1,1,1
1532,2.18345568293315,0.2601606807386165,OK,2023-01-06,0,1,1,0,1,1,0,0,1,0,0,1,1,0
1533,2.28317702570625,0.256803071818735,OK,2023-01-07,1,1,1,0,1,1,0,0,0,0,0,1,1,0
1534,0.809442585255302,0.109600676775567,OK,2023-01-08,1,0,1,1,1,1,1,1,0,1,0,1,1,1
1535,13.1481086089922,0.443549935704386,OK,2023-01-09,1,0,1,0,1,0,1,1,0,1,0,0,0,1
1536,4.61698882557192,0.2864283128303275,OK,2023-01-10,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1537,6.34054291608248,0.2708891317458795,OK,2023-01-11,1,0,1,0,1,1,0,0,0,1,0,1,1,0
1538,1.200374595837,0.405378618875831,OK,2023-01-12,0,0,1,1,1,1,1,0,0,0,0,1,1,1
1539,1.07918709676118,0.1613496894016615,OK,2023-01-13,1,0,1,1,1,1,1,1,0,1,0,1,1,1
1540,0.625351270905023,0.288741430918531,OK,2023-01-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1541,0.613209445472238,0.222678798223625,OK,2023-01-15,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1542,4.88896509204538,0.211412281402585,OK,2023-01-16,1,0,1,0,1,1,1,0,0,0,0,1,1,0
1543,7.75939488687621,0.3989426509615095,OK,2023-01-17,0,1,1,0,1,1,0,0,0,1,0,0,1,0
1544,4.50873550670654,0.35583336795338,OK,2023-01-18,0,0,1,0,1,0,0,0,0,0,0,1,0,0
1545,4.19672799915284,0.336475095820888,OK,2023-01-19,1,0,1,0,0,1,0,1,0,1,0,0,1,0
1546,3.3341384448203,0.260720734900985,OK,2023-01-20,1,0,1,0,1,1,1,1,0,1,0,1,1,1
1547,0.423104724594359,0.2881153923505935,OK,2023-01-21,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1548,1.08782753440601,0.379173672507621,OK,2023-01-22,1,1,0,1,1,1,1,1,0,0,0,1,1,1
1549,4.75321498611584,0.406313560101749,OK,2023-01-23,0,1,1,0,1,0,0,0,0,1,0,1,1,0
1550,6.97009901687405,0.441272033197114,OK,2023-01-24,1,0,1,0,1,1,0,1,0,0,0,0,1,0
1551,2.56637286465806,0.3600243015201445,OK,2023-01-25,1,0,1,0,0,1,1,0,0,1,0,0,1,1
1552,3.01446809538613,0.3499778857149395,OK,2023-01-26,1,0,1,0,1,1,0,1,0,1,0,1,1,0
1553,5.43413926150905,0.3407264844213425,OK,2023-01-27,1,0,1,0,1,1,1,1,0,0,0,1,1,1
1554,2.46411645377129,0.369701354073655,OK,2023-01-28,1,0,1,0,1,1,1,1,0,1,0,1,1,1
1555,1.01028165674083,0.2813486969453175,OR,2022-12-18,1,1,1,1,1,1,1,0,0,1,1,1,1,0
1556,1.87976124000337,0.2475623950947955,OR,2022-12-19,1,1,1,1,1,1,0,0,1,1,1,1,0,0
1557,0.99139292589052,0.1713833935635895,OR,2022-12-20,1,1,1,1,1,1,1,0,0,1,1,0,1,0
1558,2.89708093930938,0.3924722223937035,OR,2022-12-21,1,0,1,1,1,1,0,1,0,1,1,0,1,0
1559,1.15099982646794,0.0530481671334365,OR,2022-12-22,1,0,1,1,1,1,1,1,0,1,0,0,1,1
1560,0.929879004730723,0.65947497281367,OR,2022-12-23,1,1,1,1,1,1,0,1,0,1,1,1,1,0
1561,0.666429447306032,0.053038709716345,OR,2022-12-24,1,1,1,1,1,1,1,1,0,0,1,1,1,0
1562,1.16274796628019,0.0535501813432625,OR,2022-12-25,1,0,1,1,1,1,1,0,0,1,1,1,1,0
1563,2.40917005284273,0.204540732307868,OR,2022-12-26,1,1,1,0,1,1,0,1,0,1,0,0,1,0
1564,2.27918500034549,0.284068389815909,OR,2022-12-27,0,1,1,0,1,1,0,0,0,0,0,0,0,1
1565,1.43462446102656,0.176909434079776,OR,2022-12-28,1,1,1,0,0,1,1,1,0,1,0,0,1,1
1566,2.86140325239697,0.1550827883469305,OR,2022-12-29,1,0,1,0,1,1,1,1,0,1,0,0,1,0
1567,1.32666839317374,0.2704071232432105,OR,2022-12-30,1,1,1,1,1,1,0,1,0,1,0,1,1,1
1568,0.0927589179870301,0.0648968467913665,OR,2022-12-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1569,0.940855939998366,0.2165728775471695,OR,2023-01-01,1,1,1,1,1,0,1,1,0,1,0,1,0,1
1570,4.42012366689245,0.4235049697645945,OR,2023-01-02,0,0,1,0,1,1,0,0,0,0,0,1,1,0
1571,2.26462131052551,0.1833958853626155,OR,2023-01-03,1,0,1,0,1,1,0,0,0,0,0,1,0,0
1572,1.40200482559077,0.169524699445596,OR,2023-01-04,1,0,1,0,1,1,1,1,0,1,0,1,1,0
1573,3.31182680102446,0.3083438362995125,OR,2023-01-05,1,1,1,0,1,1,0,0,1,1,0,0,1,0
1574,2.69016298839766,0.197618393415962,OR,2023-01-06,1,0,1,0,1,0,1,1,0,0,0,0,0,0
1575,1.39616477626975,0.200396055979641,OR,2023-01-07,1,1,1,0,1,1,0,1,0,0,1,1,0,0
1576,7.06555121992326,0.42285658872767,OR,2023-01-08,1,0,1,0,1,0,0,1,0,0,0,1,0,0
1577,2.62981047602349,0.2648865293877605,OR,2023-01-09,1,1,1,0,1,1,0,1,0,0,0,1,1,0
1578,1.60908092311337,0.3804778303743195,OR,2023-01-10,1,1,0,0,1,0,0,1,0,0,0,1,0,0
1579,1.90303299865726,0.3791062856960545,OR,2023-01-11,1,1,0,0,1,1,0,1,0,0,0,1,1,0
1580,1.28829063966386,0.3769007618657935,OR,2023-01-12,0,1,1,1,1,0,1,0,0,1,1,1,0,1
1581,1.84348382907525,0.3401082625257025,OR,2023-01-13,0,1,1,0,1,1,0,0,0,1,0,1,1,0
1582,0.249153868408591,0.174257559289098,OR,2023-01-14,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1583,1.20180851280614,0.1880378525928015,OR,2023-01-15,1,0,1,0,1,1,1,0,0,1,0,1,1,1
1584,2.16357397072103,0.4260605383663815,OR,2023-01-16,1,0,0,1,1,1,0,1,0,0,0,1,1,0
1585,3.97590703387892,0.53824637765236,OR,2023-01-17,1,1,1,0,1,1,0,1,1,1,0,1,1,0
1586,1.5461643503424,0.318064535944494,OR,2023-01-18,1,1,1,0,1,1,0,1,0,1,0,1,1,0
1587,3.17170442851287,0.4208953467101655,OR,2023-01-19,1,1,1,0,1,1,0,1,0,1,0,1,1,0
1588,4.37654967247792,0.462174175146945,OR,2023-01-20,1,1,0,0,1,1,0,0,0,0,0,0,1,0
1589,0.642277244676416,0.25979820531035003,OR,2023-01-21,1,1,1,1,1,1,1,1,0,0,0,1,1,1
1590,0.304223301339917,0.236431694293915,OR,2023-01-22,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1591,3.96187820524364,0.403800799689012,OR,2023-01-23,1,1,1,0,1,1,0,1,0,1,0,1,1,0
1592,5.83254631752829,0.4008732567705755,OR,2023-01-24,1,0,0,0,1,1,0,1,0,0,0,0,1,0
1593,4.73240887760366,0.45405340980154,OR,2023-01-25,0,1,0,0,1,1,0,0,0,0,0,1,1,0
1594,2.54280896613074,0.331139294742283,OR,2023-01-26,1,0,1,0,1,1,0,1,0,1,0,1,1,0
1595,2.33590926223204,0.321428623587737,OR,2023-01-27,1,0,1,0,1,1,0,1,0,0,0,1,1,0
1596,4.08088145822088,0.3419281233371815,OR,2023-01-28,1,0,0,0,1,1,1,1,0,0,0,1,1,1
1597,3.31992915786141,0.2836090553760935,PA,2022-12-18,0,0,1,1,1,0,0,0,0,0,0,1,0,0
1598,22.1046280605697,0.3418015051547205,PA,2022-12-19,1,0,1,0,1,1,0,0,0,0,0,0,0,0
1599,9.09422959459247,0.3499726932684155,PA,2022-12-20,0,0,1,0,1,0,1,0,0,0,0,0,0,0
1600,3.29161681229944,0.2731265756254785,PA,2022-12-21,1,0,1,1,1,1,0,0,0,1,0,0,0,0
1601,4.64372986513245,0.1302194974562535,PA,2022-12-22,1,0,1,0,1,1,1,1,0,0,0,0,1,0
1602,14.63408080055,0.3594296220814125,PA,2022-12-23,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1603,2.30346984360943,0.2271044642537085,PA,2022-12-24,1,1,1,1,1,1,0,0,0,0,0,1,0,0
1604,1.11656990241394,0.382580960878037,PA,2022-12-25,1,1,1,1,1,0,1,1,1,1,0,0,0,0
1605,12.373111742833,0.3181038331037525,PA,2022-12-26,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1606,14.0073263894898,0.3901148108888485,PA,2022-12-27,1,0,0,0,1,1,0,0,0,1,0,1,1,0
1607,8.76804723322209,0.3375110489520145,PA,2022-12-28,1,0,1,0,1,1,0,0,0,1,0,0,0,0
1608,6.80210730798115,0.3130848407184675,PA,2022-12-29,1,0,1,0,1,1,0,0,0,1,0,1,1,0
1609,15.3987539834866,0.36389524605099,PA,2022-12-30,1,0,0,1,1,1,0,0,0,0,0,0,1,0
1610,2.41362875991888,0.2718181426680385,PA,2022-12-31,1,1,1,0,1,1,1,0,0,1,0,1,1,0
1611,3.00993410196511,0.4480557147861345,PA,2023-01-01,1,0,1,0,1,1,1,0,0,1,0,1,1,0
1612,17.3389864867716,0.3139487556909015,PA,2023-01-02,1,0,0,1,1,0,0,0,0,0,0,0,0,0
1613,5.24155152796677,0.276838194311706,PA,2023-01-03,1,1,1,1,1,1,0,1,0,0,0,0,0,0
1614,5.78221849514076,0.3102982616061905,PA,2023-01-04,1,0,1,0,1,1,0,0,0,0,0,1,1,0
1615,35.6908830554076,0.4404733861785445,PA,2023-01-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1616,13.1220564100105,0.372029790487864,PA,2023-01-06,0,0,0,0,1,1,0,0,0,0,0,0,1,0
1617,3.80694292901948,0.2836950728001155,PA,2023-01-07,0,1,1,1,1,0,0,0,1,0,0,1,0,0
1618,15.3243870093976,0.4052440272539425,PA,2023-01-08,0,0,0,0,1,1,0,1,0,1,1,1,1,0
1619,25.7992457674212,0.377272816842857,PA,2023-01-09,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1620,15.8175583819257,0.4259545277658945,PA,2023-01-10,1,0,0,0,1,0,0,1,0,0,0,0,0,0
1621,20.3501351167833,0.390299373472203,PA,2023-01-11,1,0,1,0,1,0,0,0,0,1,0,0,0,0
1622,20.189291593929,0.378426097868838,PA,2023-01-12,1,0,1,0,1,1,0,0,0,0,0,1,1,0
1623,15.3285564493902,0.365647807112181,PA,2023-01-13,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1624,16.2270847453238,0.3470478071342355,PA,2023-01-14,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1625,8.48345034542153,0.335892469963963,PA,2023-01-15,1,0,0,0,1,1,0,1,0,0,1,0,1,0
1626,28.5469799459718,0.3187276410906625,PA,2023-01-16,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1627,14.8689044672164,0.327603249055141,PA,2023-01-17,1,0,0,0,1,1,0,1,0,0,0,1,1,0
1628,8.60044817678873,0.3564036873471505,PA,2023-01-18,1,0,1,1,1,0,0,0,0,0,0,0,0,0
1629,1.61228506013675,0.3637876653155295,PA,2023-01-19,0,1,1,1,1,1,0,0,0,1,1,1,1,0
1630,15.9480297236361,0.289926358699087,PA,2023-01-20,1,0,1,0,1,0,0,1,0,0,0,1,0,0
1631,6.09918222283837,0.250177696213002,PA,2023-01-21,1,0,1,0,1,1,1,0,0,0,0,1,1,0
1632,20.7223425917952,0.240422528874708,PA,2023-01-22,1,0,1,0,1,1,1,1,0,1,0,1,1,0
1633,28.1098685348655,0.2506353060887235,PA,2023-01-23,1,0,1,0,1,0,1,1,0,0,0,0,0,1
1634,9.61844510209376,0.2509823826070655,PA,2023-01-24,1,0,0,0,1,1,1,1,0,0,0,1,1,1
1635,6.8988554448118,0.2484687359451075,PA,2023-01-25,1,0,0,0,1,0,1,0,0,0,0,1,0,0
1636,12.1593894798681,0.208589220054743,PA,2023-01-26,1,0,1,0,1,1,1,0,0,0,0,0,1,0
1637,6.55570711902586,0.238310402341228,PA,2023-01-27,1,0,1,0,1,0,0,1,0,0,0,0,0,0
1638,7.30499635435414,0.19689953786786701,PA,2023-01-28,1,0,1,0,1,1,0,1,0,0,0,0,1,0
1639,NA,NA,PR,2022-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1640,2.37662193620358,0.2874385854373145,PR,2022-12-19,0,1,1,0,1,1,0,1,0,1,0,1,1,0
1641,NA,NA,PR,2022-12-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1642,0.0761011510001726,0.053548473257402,PR,2022-12-21,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1643,0.50517950405158,0.2031223036301195,PR,2022-12-22,1,1,1,1,1,1,1,0,0,1,1,1,1,0
1644,0.657839752967121,0.0528752148523795,PR,2022-12-23,1,1,1,1,1,1,1,0,0,1,1,1,1,1
1645,NA,NA,PR,2022-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1646,NA,NA,PR,2022-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1647,0.910462078791836,0.6476721720324,PR,2022-12-26,1,1,1,0,1,1,1,1,0,1,0,1,1,1
1648,1.00506580333134,0.208010465948287,PR,2022-12-27,1,1,1,1,1,1,1,0,0,0,0,1,1,0
1649,1.54864962341504,0.2649566201186435,PR,2022-12-28,1,1,1,0,1,1,1,1,0,0,0,0,1,0
1650,7.14497856270807,0.4412470506134405,PR,2022-12-29,0,0,1,0,1,1,0,0,0,0,0,1,1,0
1651,3.54247658157638,0.3918527441363765,PR,2022-12-30,1,0,1,0,1,1,0,1,0,0,0,1,1,0
1652,NA,NA,PR,2022-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1653,NA,NA,PR,2023-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1654,5.32228012944262,0.4407011642923705,PR,2023-01-02,1,0,1,0,1,1,1,0,0,1,0,1,0,1
1655,1.85449249928854,0.2492263734053605,PR,2023-01-03,1,1,1,0,1,1,1,1,0,0,0,1,1,1
1656,0.806343369188377,0.18198652051959,PR,2023-01-04,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1657,1.28545363637785,0.60433659083918,PR,2023-01-05,1,0,1,1,1,1,0,1,0,1,1,1,1,0
1658,NA,NA,PR,2023-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1659,NA,NA,PR,2023-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1660,NA,NA,PR,2023-01-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1661,1.58733232168433,0.2514793660678335,PR,2023-01-09,1,1,1,1,1,1,1,0,0,0,0,1,1,1
1662,1.41120628197965,0.2887384088290455,PR,2023-01-10,1,1,1,1,1,1,1,0,0,0,0,1,1,0
1663,3.87714421317282,0.276598268292278,PR,2023-01-11,1,0,1,0,1,1,1,0,0,0,0,1,1,0
1664,7.27336195248392,0.3140967122570595,PR,2023-01-12,1,0,1,0,1,0,1,1,0,0,0,0,0,0
1665,4.37398238752991,0.316916016520933,PR,2023-01-13,1,0,1,0,1,1,0,1,0,0,0,1,1,0
1666,2.78148198270846,0.347238391587509,PR,2023-01-14,0,0,1,0,1,1,1,0,0,1,0,1,1,1
1667,NA,NA,PR,2023-01-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1668,6.79839308043207,0.273752666533369,PR,2023-01-16,1,0,1,0,1,1,1,1,0,0,0,1,1,0
1669,5.32461690955137,0.292119494460732,PR,2023-01-17,1,0,1,0,1,1,1,0,0,0,0,1,1,1
1670,1.18308534034264,0.282263472157478,PR,2023-01-18,1,1,1,1,1,1,1,0,0,0,0,0,1,0
1671,1.69853127495763,0.3108091089494775,PR,2023-01-19,1,1,1,1,1,1,1,0,0,1,0,0,1,0
1672,5.4760176446303,0.267454649332639,PR,2023-01-20,1,0,1,0,1,1,1,1,0,1,0,1,1,1
1673,1.00486875136735,0.2375489869215875,PR,2023-01-21,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1674,NA,NA,PR,2023-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1675,0.903655190329942,0.291806489399983,PR,2023-01-23,0,1,1,1,1,1,1,1,0,1,0,1,1,1
1676,0.361794690150337,0.241230403137446,PR,2023-01-24,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1677,1.22439157734573,0.368337559816164,PR,2023-01-25,1,0,1,0,1,1,1,1,0,1,0,1,1,1
1678,NA,NA,PR,2023-01-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1679,0.596400234228092,0.410925356653366,PR,2023-01-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1680,NA,NA,PR,2023-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1681,5.7203683887225,0.422352806768111,RI,2022-12-18,1,0,1,1,1,1,0,0,0,0,0,1,1,0
1682,8.47379701549987,0.4489021370213185,RI,2022-12-19,1,0,1,0,1,1,1,1,0,0,0,1,0,0
1683,0.978990356685497,0.689515626144315,RI,2022-12-20,1,1,1,0,1,1,1,1,0,1,0,1,1,1
1684,1.11340224601399,0.4615372387685585,RI,2022-12-21,1,0,1,0,1,1,1,1,0,1,0,1,1,1
1685,8.45724588640681,0.67576797015103,RI,2022-12-22,1,0,1,0,1,1,1,0,0,1,0,1,1,1
1686,8.33306083375241,0.464671083888144,RI,2022-12-23,1,0,1,0,1,1,0,0,0,0,0,1,1,0
1687,0.687911883746014,0.358860365803833,RI,2022-12-24,1,1,1,0,1,1,1,1,1,1,0,1,1,0
1688,NA,NA,RI,2022-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
