...1,es_score,brier_score,location,target_date,X22A_50_CI,X22D_50_CI,X22E_50_CI,X22F_50_CI,other_50_CI,X22B_50_CI,X22A_95_CI,X22D_95_CI,X22E_95_CI,X22F_95_CI,other_95_CI,X22B_95_CI
1823,1.39295057331463,0.3602411678434635,TN,2022-11-15,1,1,0,1,1,1,0,0,0,1,1,0
1824,3.70052272420784,0.3308784321035385,TN,2022-11-16,1,1,0,1,1,0,0,1,0,1,1,0
1825,3.25339642371309,0.3128116026941335,TN,2022-11-17,1,1,0,1,1,0,1,0,0,0,1,0
1826,3.18546588479293,0.2875029094613115,TN,2022-11-18,1,1,0,1,1,0,1,0,0,0,1,0
1827,0.66500914269184,0.188351174849971,TN,2022-11-19,1,1,1,1,1,1,1,1,1,1,1,1
1828,2.05713180064902,0.3122446422143,TN,2022-11-20,1,1,0,1,1,0,0,0,1,1,1,0
1829,9.4605500890104,0.361691710367735,TN,2022-11-21,1,1,0,1,1,0,1,1,0,1,1,0
1830,10.0052983103917,0.404261655651975,TN,2022-11-22,0,1,0,1,0,0,0,0,0,1,0,0
1831,0.740190453173182,0.2511515028942295,TN,2022-11-23,1,1,1,1,1,1,0,0,1,1,1,1
1832,1.54667800689316,0.52092311023859,TN,2022-11-24,1,1,0,1,1,0,1,1,0,1,1,0
1833,2.3767868715227,0.336849741075738,TN,2022-11-25,1,1,0,1,0,0,1,1,0,1,0,0
1834,5.07524199614497,0.4120878999209555,TN,2022-11-26,1,1,0,1,1,0,1,1,0,1,1,0
1835,3.17423966220466,0.3312146761745815,TN,2022-11-27,1,1,0,1,1,0,1,0,0,1,1,0
1836,6.6256915838088,0.3423455966408935,TN,2022-11-28,1,0,0,1,1,0,0,0,0,0,1,0
1837,5.03476451985855,0.3135246446660345,TN,2022-11-29,1,1,0,1,1,0,0,1,0,0,1,0
1838,4.52828349275144,0.338201365845657,TN,2022-11-30,0,1,0,1,0,0,0,1,0,0,0,0
1839,2.66869096718682,0.2654775757522135,TN,2022-12-01,1,1,0,1,0,0,1,1,0,0,0,0
1840,3.01982306742839,0.2748699817346385,TN,2022-12-02,1,1,0,1,1,0,1,0,0,0,1,0
1841,1.02311040409167,0.207346334346934,TN,2022-12-03,1,1,1,1,0,1,1,1,1,0,0,1
1842,2.8246734990004,0.341550085232109,TN,2022-12-04,1,1,0,1,1,0,1,0,0,1,1,0
1843,5.27164707864593,0.2875416706400925,TN,2022-12-05,1,1,0,1,1,0,1,1,0,0,1,0
1844,7.45343279731286,0.3165356562928245,TN,2022-12-06,1,1,0,1,0,0,1,1,0,1,0,0
1845,1.86544653680498,0.209432522797305,TN,2022-12-07,1,1,1,1,0,0,1,1,0,0,0,0
1846,4.58873999141491,0.260134724095074,TN,2022-12-08,1,0,0,0,1,0,1,0,0,0,1,0
1847,1.70922733937008,0.1978385138053885,TN,2022-12-09,1,1,1,1,1,0,1,0,1,0,1,0
1848,1.24269616748463,0.1872298624457185,TN,2022-12-10,1,1,1,1,1,0,1,0,0,0,1,0
1849,6.77735756336532,0.3212187875121795,TX,2022-10-30,0,0,0,1,0,0,0,0,0,1,0,0
1850,5.82750298129096,0.2681658209743625,TX,2022-10-31,0,0,1,1,1,1,0,0,1,0,1,0
1851,2.44496591317598,0.277260071012232,TX,2022-11-01,1,1,1,1,1,1,1,0,0,1,1,0
1852,3.75238922741413,0.2781237114876275,TX,2022-11-02,0,1,0,1,0,1,0,1,0,0,0,0
1853,4.97971318275845,0.263123838271907,TX,2022-11-03,0,1,1,1,0,0,0,1,0,1,0,0
1854,5.14865674629271,0.263954366188222,TX,2022-11-04,0,1,1,1,0,0,0,0,0,0,0,0
1855,2.82362093558182,0.3152220824060515,TX,2022-11-05,0,0,1,1,1,1,0,0,0,0,1,0
1856,3.35035038858175,0.3206227583016665,TX,2022-11-06,0,1,1,1,0,0,0,1,0,0,0,0
1857,3.00456262214335,0.305943730094287,TX,2022-11-07,1,0,1,0,0,1,0,0,0,0,0,0
1858,5.14659091892856,0.28424359343917,TX,2022-11-08,0,1,0,0,0,1,0,0,0,0,0,0
1859,4.15983088945006,0.265887108795704,TX,2022-11-09,0,0,1,0,1,0,0,0,0,0,1,0
1860,2.700872829157,0.328872204629441,TX,2022-11-10,1,1,1,1,0,1,0,0,0,0,0,0
1861,2.36853646355052,0.3046688963473495,TX,2022-11-11,1,0,1,1,0,1,0,0,1,1,0,0
1862,4.49574979829513,0.3208346845619795,TX,2022-11-12,0,1,0,1,1,0,0,0,0,1,1,0
1863,3.59599211487794,0.260752298807743,TX,2022-11-13,0,0,1,1,1,1,0,0,0,0,1,0
1864,5.26819301766328,0.316143173111938,TX,2022-11-14,0,0,1,1,0,1,0,0,0,0,0,0
1865,9.51932613988145,0.3014098783974325,TX,2022-11-15,0,0,0,0,1,0,0,0,0,0,1,0
1866,4.81346340817324,0.251831865303571,TX,2022-11-16,0,1,0,0,1,1,0,0,0,0,1,0
1867,6.62055038475643,0.312144129738212,TX,2022-11-17,0,0,0,1,0,0,0,0,0,0,0,0
1868,1.59111146370405,0.2916563610032075,TX,2022-11-18,1,1,1,1,1,1,0,0,0,0,1,0
1869,3.16075834038653,0.2513448103624075,TX,2022-11-19,1,1,1,1,1,0,1,0,0,1,1,0
1870,3.09114509359027,0.274635944935647,TX,2022-11-20,1,0,1,0,1,1,0,0,1,0,1,0
1871,13.3576789069141,0.2926119029490325,TX,2022-11-21,1,0,0,1,0,0,0,0,0,1,0,0
1872,4.91901565509861,0.2517411801183095,TX,2022-11-22,1,0,1,0,1,0,0,0,0,0,1,0
1873,8.88023226576554,0.2909773269023425,TX,2022-11-23,1,1,0,1,0,0,0,0,0,1,0,0
1874,0.73631806931630694,0.52092311023859,TX,2022-11-24,1,1,1,1,1,0,1,1,0,1,1,0
1875,32.8719613785008,0.302470231728757,TX,2022-11-25,0,0,0,0,0,0,0,1,0,0,0,0
1876,4.25392188347864,0.35769767028459,TX,2022-11-26,1,0,0,1,1,1,1,0,0,1,1,0
1877,1.53703559424083,0.2212469924990805,TX,2022-11-27,1,1,1,1,1,1,1,0,0,0,1,0
1878,17.6491586578528,0.2620855222400565,TX,2022-11-28,0,0,0,0,1,0,0,0,0,0,1,0
1879,14.5566462334697,0.2805432577821755,TX,2022-11-29,0,0,0,0,0,0,0,0,0,0,0,0
1880,36.0240675563319,0.3147471232035855,TX,2022-11-30,0,1,0,0,0,0,0,1,0,0,0,0
1881,17.2486882773717,0.2731935460956,TX,2022-12-01,0,1,0,1,0,0,0,0,0,0,0,0
1882,22.7851511085526,0.255438922679373,TX,2022-12-02,1,1,0,0,0,0,0,1,0,0,0,0
1883,8.84273545193036,0.2352096259993795,TX,2022-12-03,0,1,0,0,0,0,0,0,0,0,0,0
1884,5.6452298686845,0.2267448901382335,TX,2022-12-04,1,0,0,0,1,0,1,1,0,0,1,0
1885,4.72767653877454,0.2354128269772455,TX,2022-12-05,1,0,0,1,1,0,1,0,0,0,1,0
1886,5.8169664219561,0.2655417324434165,TX,2022-12-06,1,1,0,1,0,0,1,0,1,0,0,0
1887,6.57734405067039,0.2851245506673155,TX,2022-12-07,1,0,0,1,0,0,1,0,0,0,0,0
1888,11.6461045353297,0.283417763836029,TX,2022-12-08,1,0,0,1,0,0,0,0,0,0,0,0
1889,6.02007488721721,0.177529730984497,TX,2022-12-09,1,1,1,0,0,0,1,1,0,0,0,0
1890,13.0696922804959,0.2505177709989835,TX,2022-12-10,1,0,0,1,0,0,0,0,0,0,0,0
1891,1.1497917748602,0.227299717198228,UT,2022-10-30,1,1,1,1,1,1,0,0,0,1,1,0
1892,1.9446920613726,0.353614714733108,UT,2022-10-31,1,0,1,0,1,0,0,0,0,0,1,1
1893,4.27941523679969,0.1685726722928905,UT,2022-11-01,1,1,0,1,1,0,1,1,0,1,1,0
1894,0.722316453197236,0.217181293483862,UT,2022-11-02,1,1,1,1,1,1,1,0,0,1,1,0
1895,2.51321237781271,0.293883457489323,UT,2022-11-03,0,1,0,1,1,1,0,1,0,1,1,1
1896,0.504522771884576,0.2677792188436075,UT,2022-11-04,1,1,1,1,1,1,1,1,1,1,1,1
1897,1.17426542847707,0.3227298607817745,UT,2022-11-05,1,1,1,1,1,1,1,1,0,1,1,0
1898,1.33358314385654,0.225244898024697,UT,2022-11-06,1,1,1,1,1,0,0,0,0,1,1,1
1899,1.40033696947177,0.288733119125221,UT,2022-11-07,1,1,1,1,0,1,0,1,0,0,0,0
1900,2.04554934828182,0.2396667258151845,UT,2022-11-08,1,1,1,1,1,0,0,0,0,1,1,0
1901,6.23506437556883,0.263332077752289,UT,2022-11-09,1,1,0,1,1,0,0,0,0,1,1,0
1902,8.13502775678801,0.251073177178021,UT,2022-11-10,1,1,0,1,1,0,0,1,0,1,1,0
1903,2.68139587547916,0.267516505682132,UT,2022-11-11,1,1,0,1,1,0,1,1,0,1,1,0
1904,2.18589057889779,0.2852272539059205,UT,2022-11-12,1,1,0,1,1,0,1,1,0,1,1,0
1905,1.83498339905001,0.3915211752052815,UT,2022-11-13,0,1,0,1,1,0,0,1,0,1,1,0
1906,0.833303384370225,0.284436095272164,UT,2022-11-14,1,1,1,1,1,1,0,0,1,0,1,0
1907,5.06347823253098,0.2999050596135145,UT,2022-11-15,1,1,0,1,1,0,0,1,0,1,1,0
1908,5.54508396122407,0.3634989393653475,UT,2022-11-16,0,1,0,1,1,0,0,1,0,1,1,0
1909,1.67189362301096,0.294735766680795,UT,2022-11-17,1,1,1,1,1,0,1,0,0,1,1,1
1910,3.34467968299831,0.3183027851348565,UT,2022-11-18,1,1,0,1,0,0,0,1,0,0,0,0
1911,3.33230595882383,0.346399410945901,UT,2022-11-19,1,1,0,1,1,0,0,1,0,1,1,0
1912,0.290681494109735,0.2265890099464875,UT,2022-11-20,1,1,1,1,1,1,1,1,1,1,1,1
1913,3.07965964667056,0.402910623738975,UT,2022-11-21,1,1,0,1,1,0,1,0,0,1,1,0
1914,1.49584107200172,0.2935726687654015,UT,2022-11-22,1,1,1,1,1,0,0,0,0,0,1,0
1915,1.23722272790883,0.3233806759693765,UT,2022-11-23,0,1,1,1,1,1,0,1,0,0,1,0
1916,0.402656436831277,0.301935067959646,UT,2022-11-24,1,1,1,1,1,1,1,1,1,1,1,1
1917,1.81655262468937,0.269174187975133,UT,2022-11-25,1,1,1,1,1,0,1,1,0,1,1,0
1918,4.95517347693236,0.349025429273117,UT,2022-11-26,1,1,0,1,1,0,1,1,0,0,1,0
1919,1.17464251354911,0.2849541785625855,UT,2022-11-27,1,1,1,1,1,1,1,0,0,1,1,0
1920,1.12202671000763,0.2108724596404675,UT,2022-11-28,1,1,1,1,1,1,0,1,0,0,1,1
1921,0.962706409208119,0.19575831187722,UT,2022-11-29,1,1,1,1,0,1,1,1,0,1,0,0
1922,3.60856205845885,0.3825402146146395,UT,2022-11-30,0,1,0,1,1,0,0,0,0,1,1,0
1923,4.16557275949407,0.474309044113142,UT,2022-12-01,1,1,0,1,1,0,1,1,0,0,1,0
1924,1.25288929370699,0.350879483442461,UT,2022-12-02,1,1,0,1,1,0,1,1,0,1,1,0
1925,1.50896243504996,0.3300434825913125,UT,2022-12-03,1,1,0,1,0,0,1,0,0,1,0,0
1926,1.17660744771034,0.2965161439183545,UT,2022-12-04,1,1,1,1,1,0,1,0,0,1,1,1
1927,3.60337691422933,0.3601636321244485,UT,2022-12-05,1,1,0,1,0,0,0,0,0,0,0,0
1928,3.20752056020391,0.337995945985345,UT,2022-12-06,1,1,0,1,0,0,1,0,0,1,0,0
1929,2.52025840551493,0.305621163771255,UT,2022-12-07,0,1,0,1,0,0,1,1,0,0,0,0
1930,0.78448682142158,0.3837914062535855,UT,2022-12-08,1,1,1,1,1,0,1,1,1,0,1,0
1931,1.58441887365269,0.352570163784913,UT,2022-12-09,0,1,0,1,1,1,0,1,0,0,1,1
1932,5.55823259685202,0.4271945834358405,UT,2022-12-10,1,1,0,1,1,0,1,0,0,0,1,0
1933,3.78609743803961,0.3367424775111115,VA,2022-10-30,0,1,1,1,1,0,0,1,0,1,1,0
1934,4.81701830123288,0.299654462806269,VA,2022-10-31,0,0,1,1,0,0,0,0,0,1,0,0
1935,7.56525872270473,0.2559280209269595,VA,2022-11-01,1,1,0,1,0,0,0,0,0,0,0,0
1936,1.85687500611049,0.268052730662717,VA,2022-11-02,1,1,1,1,0,1,0,0,0,0,0,0
1937,4.08991091462815,0.278178963619399,VA,2022-11-03,0,1,1,1,0,1,1,0,0,0,0,0
1938,2.68847102831434,0.270681225498373,VA,2022-11-04,1,0,1,1,1,1,0,0,1,0,1,0
1939,4.8164953884719,0.3329791787746955,VA,2022-11-05,0,0,1,1,1,0,0,0,0,0,1,0
1940,4.13740683746978,0.247474710397008,VA,2022-11-06,1,0,1,1,1,0,0,0,0,0,1,0
1941,3.55479294628562,0.300130080841977,VA,2022-11-07,1,1,0,1,0,0,0,0,0,0,0,0
1942,2.32775092809289,0.2870940167628245,VA,2022-11-08,1,1,1,1,1,0,0,0,0,1,1,0
1943,2.60107246579241,0.327263040122359,VA,2022-11-09,0,1,1,1,1,1,0,1,0,0,1,0
1944,3.67085836279213,0.3471980685575225,VA,2022-11-10,0,1,1,1,1,1,0,1,1,1,1,0
1945,1.17096483553535,0.3122680079711385,VA,2022-11-11,1,1,1,1,1,1,0,0,0,1,1,0
1946,3.04033998362077,0.3717685439306525,VA,2022-11-12,0,0,0,1,1,1,0,0,0,1,1,0
1947,1.51784442076948,0.3223286033546065,VA,2022-11-13,1,1,1,1,0,1,0,1,0,1,0,0
1948,9.03125202301061,0.2878298406847305,VA,2022-11-14,1,1,0,1,1,0,1,0,0,0,1,0
1949,12.2213325861287,0.365920844695052,VA,2022-11-15,0,0,0,1,1,0,0,1,0,0,1,0
1950,7.27271721208707,0.362803790578231,VA,2022-11-16,1,0,0,0,1,1,1,0,0,0,1,0
1951,4.86420897113581,0.3029937468294225,VA,2022-11-17,1,1,0,1,0,0,1,0,1,0,0,0
1952,8.33203308503704,0.3192172584569155,VA,2022-11-18,1,1,0,1,0,0,0,1,0,1,0,0
1953,1.87175675247033,0.3142440254689865,VA,2022-11-19,0,1,1,1,0,1,0,1,0,0,0,0
1954,1.87622767400404,0.2183369577333955,VA,2022-11-20,1,1,0,1,1,1,1,1,0,0,1,0
1955,14.0464961089086,0.3781819479565665,VA,2022-11-21,1,1,0,0,0,0,1,0,0,0,0,0
1956,8.29512883208894,0.3164448886862985,VA,2022-11-22,0,1,0,1,0,0,0,0,0,0,0,0
1957,3.53522876441578,0.2385015709355995,VA,2022-11-23,1,0,1,0,0,0,0,1,0,0,0,0
1958,0.850111641555777,0.145515037760401,VA,2022-11-24,1,1,1,1,1,1,1,1,1,1,1,1
1959,15.7652743557631,0.348278394198118,VA,2022-11-25,1,1,0,1,0,0,0,0,0,0,0,0
1960,14.9886128458533,0.3719375384447125,VA,2022-11-26,0,0,0,1,0,0,1,0,0,0,0,0
1961,7.07982728821608,0.3280612818903825,VA,2022-11-27,0,0,0,1,0,0,0,0,0,0,0,0
1962,11.5894219028609,0.3047714118394945,VA,2022-11-28,0,1,0,0,0,0,1,0,0,0,0,0
1963,18.4081564280147,0.286909527737992,VA,2022-11-29,1,1,0,1,0,0,0,1,0,0,0,0
1964,17.0170974432025,0.313101822194884,VA,2022-11-30,1,0,0,0,0,0,0,1,0,0,0,0
1965,9.50972519018958,0.329162340264745,VA,2022-12-01,1,1,0,1,0,0,0,1,0,0,0,0
1966,10.5762131069577,0.2787325050249565,VA,2022-12-02,1,1,0,1,0,0,0,1,0,1,0,0
1967,15.8541217491192,0.396874033455985,VA,2022-12-03,0,0,0,1,0,0,0,0,0,0,0,0
1968,9.4275529620462,0.2862578669157705,VA,2022-12-04,1,1,0,1,0,0,0,0,0,0,0,0
1969,16.3282069605439,0.2870058438870025,VA,2022-12-05,1,1,0,1,0,0,0,1,0,0,0,0
1970,21.3836366727465,0.3173532766539785,VA,2022-12-06,0,1,0,1,0,0,0,1,0,1,0,0
1971,16.9826767375149,0.281725220362111,VA,2022-12-07,1,1,0,1,0,0,1,1,0,0,0,0
1972,18.4919973587713,0.29257491942304,VA,2022-12-08,1,0,0,1,0,0,1,0,0,0,0,0
1973,19.1255000978678,0.274998284657891,VA,2022-12-09,1,0,0,0,0,0,1,0,0,0,0,0
1974,28.1309074982664,0.3718885571741125,VA,2022-12-10,1,0,0,1,0,0,0,0,0,0,0,0
1975,0.667973087632171,0.4701274978477985,VT,2022-10-30,1,1,1,1,1,1,1,1,0,1,1,0
1976,1.24648640747118,0.166357998066411,VT,2022-10-31,1,1,1,1,1,0,1,0,1,1,1,0
1977,1.85686251177853,0.2027388209861135,VT,2022-11-01,1,1,0,1,1,0,1,1,0,1,1,0
1978,3.47912200975141,0.2282288817390025,VT,2022-11-02,1,1,0,0,1,0,0,0,0,0,1,0
1979,0.585785036378244,0.1504833666895935,VT,2022-11-03,1,1,1,1,1,1,1,1,0,1,1,0
1980,1.50296919849485,0.1625011831524845,VT,2022-11-04,1,1,0,1,1,0,1,1,0,1,1,0
1981,1.52770542626681,0.465557926774095,VT,2022-11-05,1,1,1,0,1,0,1,1,1,1,1,1
1982,2.13979713479541,0.188832320795454,VT,2022-11-06,1,1,0,1,1,0,1,1,0,1,1,0
1983,1.7700292573997,0.2694474297726305,VT,2022-11-07,1,1,0,1,1,0,0,1,0,1,1,0
1984,1.11318018571812,0.3300994705491865,VT,2022-11-08,1,1,1,1,0,1,1,0,1,1,0,1
1985,0.426695574841932,0.2488862640867645,VT,2022-11-09,1,1,1,1,1,1,1,1,0,1,1,0
1986,0.356254312086169,0.250409859785276,VT,2022-11-10,1,1,1,1,1,1,1,1,1,1,1,1
1987,0.995933661397268,0.259618407218594,VT,2022-11-11,1,1,1,1,1,0,1,1,0,0,1,1
1988,0.93011454196513,0.6598475601759,VT,2022-11-12,1,0,1,1,1,1,1,0,1,1,1,0
1989,0.283428833151126,0.2112147349803445,VT,2022-11-13,1,1,1,1,1,1,1,1,1,1,1,1
1990,1.13806251948728,0.2906551052612655,VT,2022-11-14,1,1,1,1,1,0,1,0,0,1,1,0
1991,1.58671666551944,0.370111909406078,VT,2022-11-15,1,0,1,1,1,1,0,0,0,1,1,1
1992,0.539840725719645,0.215778712327817,VT,2022-11-16,1,1,1,1,1,1,1,0,0,1,1,0
1993,0.217241276702018,0.154238946414137,VT,2022-11-17,1,1,1,1,1,1,1,1,1,1,1,1
1994,0.517855930033452,0.228160310905472,VT,2022-11-18,1,1,1,1,1,1,1,1,0,1,1,0
1995,0.302247929930648,0.2755731317133445,VT,2022-11-19,1,1,1,1,1,1,1,1,0,1,1,0
1996,0.176164566975959,0.119312331176293,VT,2022-11-20,1,1,1,1,1,1,1,1,1,1,1,1
1997,0.798891399946768,0.2600832070245575,VT,2022-11-21,1,1,1,1,1,1,1,1,0,1,1,0
1998,5.34925098221651,0.4046008554734335,VT,2022-11-22,1,1,0,1,1,0,0,1,0,0,1,0
1999,3.16793412778184,0.3840538151787605,VT,2022-11-23,1,1,0,1,1,0,0,1,0,1,1,0
2000,1.58415767934542,0.345732676415435,VT,2022-11-24,1,1,0,1,1,0,0,1,0,1,1,0
2001,0.559116934027745,0.230447299080263,VT,2022-11-25,1,1,1,1,1,1,1,1,1,1,1,1
2002,0.711675883678043,0.264942135075999,VT,2022-11-26,1,1,1,1,1,1,1,1,0,0,1,1
2003,1.52212177312239,0.3201606193280515,VT,2022-11-27,1,1,0,1,1,0,1,1,1,0,1,0
2004,1.61495698159114,0.3263697311547105,VT,2022-11-28,1,1,0,1,1,0,1,1,1,0,1,0
2005,6.99258285702952,0.4848804510258405,VT,2022-11-29,1,1,0,1,1,0,1,0,0,1,1,0
2006,1.18059549696047,0.2853621721837715,VT,2022-11-30,0,1,1,0,1,1,0,1,0,0,1,0
2007,0.360901609693982,0.193846850565634,VT,2022-12-01,1,1,1,1,1,1,1,1,1,1,1,1
2008,5.16004702608722,0.55077956492739,VT,2022-12-02,1,1,0,1,0,0,1,0,0,0,0,0
2009,1.81279572298734,0.4102776750338545,VT,2022-12-03,1,0,0,1,1,1,1,0,0,1,1,0
2010,1.10533582927375,0.3216307367904545,VT,2022-12-04,1,1,1,1,0,1,1,1,0,1,0,0
2011,0.282170617383858,0.02969673471738015,VT,2022-12-05,1,1,1,1,1,1,1,1,1,1,1,1
2012,6.2893727465071,0.506303429750175,VT,2022-12-06,0,1,0,1,0,0,0,1,0,1,0,0
2013,2.27237013504297,0.31827213793369,VT,2022-12-07,1,1,0,1,0,0,1,1,0,1,0,0
2014,2.15208278972837,0.4705196107429715,VT,2022-12-08,1,0,0,1,1,0,1,0,0,1,1,0
2015,2.7644528467266,0.3970174604492925,VT,2022-12-09,1,0,0,1,1,0,1,0,0,1,1,0
2016,0.1966391062381,0.0196256692192924,VT,2022-12-10,1,1,1,1,1,1,1,1,1,1,1,1
2017,2.17432035022337,0.2367671783251225,WA,2022-10-30,0,1,1,1,1,1,0,0,0,0,1,1
2018,13.0463799647188,0.2202753664589005,WA,2022-10-31,0,0,0,1,0,0,0,1,0,0,0,0
2019,10.8304328953257,0.245797639036594,WA,2022-11-01,0,0,0,0,0,0,0,0,0,0,0,0
2020,4.03643797614458,0.284532619359225,WA,2022-11-02,1,1,0,1,0,1,0,0,1,0,0,0
2021,3.19244523734029,0.280785528953262,WA,2022-11-03,1,1,1,0,1,1,0,0,0,0,1,0
2022,3.94370814705192,0.271105354792835,WA,2022-11-04,1,0,0,1,0,0,0,0,0,1,0,0
2023,6.03913921843452,0.353703289699715,WA,2022-11-05,0,0,0,0,1,1,1,0,0,0,1,0
2024,10.8833723623049,0.256463670362777,WA,2022-11-06,0,1,0,1,0,0,0,0,0,1,0,0
2025,10.0397319600345,0.326004455181811,WA,2022-11-07,0,0,0,1,1,0,0,0,0,0,1,0
2026,15.1706767084543,0.315277315382761,WA,2022-11-08,0,1,0,0,0,0,0,1,0,0,0,0
2027,5.0687620617537,0.324208158285972,WA,2022-11-09,0,1,1,0,1,1,1,0,0,0,1,0
2028,7.3614588040584,0.302747591814584,WA,2022-11-10,1,1,0,1,1,0,0,1,0,0,1,0
2029,11.5337556056815,0.3493487243496745,WA,2022-11-11,0,0,0,1,0,0,1,0,0,0,0,0
2030,1.66664783996516,0.2446107790658265,WA,2022-11-12,1,1,0,1,1,1,1,1,0,1,1,0
2031,1.36686083086475,0.33984287376376,WA,2022-11-13,0,1,1,1,1,1,0,0,0,1,1,0
2032,21.8206796273982,0.348540600946049,WA,2022-11-14,1,0,0,0,1,0,0,0,0,0,1,0
2033,10.5766421427558,0.332091556988226,WA,2022-11-15,0,0,0,1,1,0,0,0,0,1,1,0
2034,6.34298701918747,0.303357883291826,WA,2022-11-16,1,1,0,1,0,0,0,0,0,0,0,0
2035,11.2068624637144,0.3642357438905815,WA,2022-11-17,0,0,0,1,0,0,0,0,0,0,0,0
2036,5.30613911077573,0.310347549364843,WA,2022-11-18,1,1,0,1,0,0,1,1,0,0,0,0
2037,8.11258771298345,0.3474430349810095,WA,2022-11-19,1,1,0,0,1,0,0,0,0,0,1,0
2038,8.05171314458291,0.3110612965775465,WA,2022-11-20,1,1,0,0,0,0,1,0,0,1,0,0
2039,30.1815455627884,0.374363332498099,WA,2022-11-21,1,0,0,1,0,0,0,0,0,0,0,0
2040,15.7011261035925,0.3094594894622855,WA,2022-11-22,1,1,0,0,0,0,0,0,0,1,0,0
2041,26.1516455331968,0.3334958990805365,WA,2022-11-23,0,0,0,0,0,0,0,0,0,0,0,0
2042,0.427768775487655,0.301935067959646,WA,2022-11-24,1,1,1,1,1,1,1,1,0,1,1,0
2043,16.6028194994018,0.323806372436031,WA,2022-11-25,1,1,0,1,0,0,1,0,0,1,0,0
2044,21.2616364953312,0.369508219781781,WA,2022-11-26,0,1,0,0,0,0,0,0,0,0,0,0
2045,16.8014902947334,0.333381802661814,WA,2022-11-27,1,0,0,1,0,0,1,0,0,1,0,0
2046,28.8118214674867,0.331221225699423,WA,2022-11-28,1,0,0,1,0,0,0,0,0,0,0,0
2047,24.0532909434873,0.327010571418416,WA,2022-11-29,1,1,0,0,0,0,0,0,0,0,0,0
2048,8.74049711780879,0.2917952139904225,WA,2022-11-30,1,0,0,0,1,0,1,0,0,1,1,0
2049,14.9943769536689,0.36769511705561,WA,2022-12-01,1,0,0,1,0,0,0,0,0,0,0,0
2050,16.8781240052323,0.3446602985737885,WA,2022-12-02,1,1,0,1,0,0,0,0,0,0,0,0
2051,19.6152214322523,0.3548010585921635,WA,2022-12-03,1,0,0,1,0,0,0,0,0,0,0,0
2052,12.7621733631635,0.375350177737931,WA,2022-12-04,1,0,0,0,0,0,0,0,0,0,0,0
2053,43.6062874718394,0.375067818342085,WA,2022-12-05,1,0,0,0,0,0,0,0,0,0,0,0
2054,45.9387305741694,0.422679835272169,WA,2022-12-06,1,0,0,1,0,0,0,0,0,0,0,0
2055,9.80426255269396,0.372810972546512,WA,2022-12-07,1,0,0,1,0,0,0,0,0,0,0,0
2056,1.10813715364895,0.095208079102383,WA,2022-12-08,1,0,1,1,1,1,1,0,1,1,1,0
2057,33.5388389239195,0.3665614143074965,WA,2022-12-09,1,0,0,0,0,0,1,0,0,0,0,0
2058,22.178965672678,0.356780080690995,WA,2022-12-10,1,1,0,0,0,0,1,0,0,0,0,0
2059,1.46895025136394,0.256548262253625,WI,2022-10-30,1,1,1,0,1,1,0,0,0,0,1,0
2060,4.89989649322005,0.2034505715117455,WI,2022-10-31,1,1,0,1,1,0,0,0,0,0,1,0
2061,3.60142797434953,0.3208847969574215,WI,2022-11-01,1,0,0,0,1,1,0,0,0,0,1,0
2062,3.29432910898348,0.2317399879544115,WI,2022-11-02,1,1,0,1,1,0,1,0,0,1,1,1
2063,3.62173652627743,0.320047689128357,WI,2022-11-03,0,1,0,1,1,1,0,0,0,0,0,0
2064,2.9983235878111,0.2909191514742905,WI,2022-11-04,0,1,0,1,0,1,0,0,0,1,0,0
2065,1.59388302285096,0.281716941242162,WI,2022-11-05,1,1,0,1,1,1,0,0,0,1,1,0
2066,1.43476309652363,0.2752011621452045,WI,2022-11-06,1,1,1,1,0,1,1,1,0,1,0,0
2067,7.42676842349903,0.357182558337137,WI,2022-11-07,0,0,0,1,1,1,0,1,0,1,1,0
2068,1.093399706624,0.2980363857694795,WI,2022-11-08,1,1,1,1,1,1,0,0,0,0,1,0
2069,1.4789557273048,0.30639138527987553,WI,2022-11-09,1,1,1,1,0,1,1,1,0,1,0,0
2070,4.69152530057437,0.4000863775925005,WI,2022-11-10,0,1,0,1,1,0,0,0,0,1,1,0
2071,6.78205912135535,0.3939905441576625,WI,2022-11-11,1,0,0,1,1,1,0,0,0,1,1,0
2072,1.79207160461799,0.324387495267206,WI,2022-11-12,1,1,0,1,1,1,0,1,0,1,1,1
2073,1.29472664496986,0.26888607798662,WI,2022-11-13,1,1,1,1,1,0,0,1,0,1,1,0
2074,1.98576800862621,0.280126234435647,WI,2022-11-14,1,1,0,1,1,0,0,1,1,0,1,0
2075,3.91603912500224,0.288039509620402,WI,2022-11-15,1,1,0,1,1,0,0,1,0,0,1,0
2076,0.962059849898455,0.271412303530607,WI,2022-11-16,1,1,1,1,1,1,1,1,0,0,1,0
2077,1.39224914831415,0.3327208471212655,WI,2022-11-17,1,1,0,1,1,1,0,0,0,1,1,0
2078,0.731804410102538,0.228160310905472,WI,2022-11-18,1,1,1,1,1,1,1,1,1,1,1,1
2079,2.83593456364128,0.3861231529656765,WI,2022-11-19,1,1,0,1,0,0,1,1,0,1,0,0
2080,0.489014771157808,0.248044345700526,WI,2022-11-20,1,1,1,1,1,1,1,1,1,1,1,1
2081,4.76296869258514,0.4613139267296185,WI,2022-11-21,1,1,0,1,1,0,1,1,0,0,1,0
