...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23D_50_CI,other_50_CI,X22E_50_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23D_95_CI,other_95_CI,X22E_95_CI
1548,NA,NA,OK,2023-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1549,0.214747164329911,0.04293370024882985,OK,2023-04-03,1,1,1,1,1,1,1,1,1,1,1,1
1550,0.0869149633100372,0.053362202694359,OK,2023-04-04,1,1,1,1,1,1,1,1,1,1,1,1
1551,NA,NA,OK,2023-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1552,NA,NA,OK,2023-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1553,1.05844626324056,0.3232460416704505,OK,2023-04-07,1,1,1,1,0,1,1,1,0,1,0,1
1554,NA,NA,OK,2023-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1555,5.58776035685236,0.459054920996166,OR,2023-02-26,1,0,1,1,0,0,1,0,1,0,0,0
1556,0.990405545932746,0.1637544096275135,OR,2023-02-27,0,1,1,1,1,1,0,0,1,1,1,1
1557,3.21135730518795,0.50635389344044,OR,2023-02-28,1,0,1,1,1,0,1,0,1,1,1,0
1558,0.866353660622321,0.0965608949832705,OR,2023-03-01,0,1,1,1,1,1,0,0,1,1,0,0
1559,1.21173620842812,0.854264442810625,OR,2023-03-02,1,0,1,1,1,0,1,0,1,1,1,0
1560,2.09658580052401,0.88850370083686,OR,2023-03-03,1,0,1,1,0,0,1,0,1,1,0,0
1561,0.00655444144365745,0.00498678071777789,OR,2023-03-04,1,1,1,1,1,1,1,1,1,1,1,1
1562,0.657062564362133,0.1494458012173635,OR,2023-03-05,1,1,1,1,1,1,1,0,1,1,1,0
1563,1.49507982669916,0.228746855842697,OR,2023-03-06,1,0,1,1,0,1,1,0,1,1,0,0
1564,1.2862890504618,0.167945720846305,OR,2023-03-07,1,0,1,1,0,1,0,1,1,1,0,1
1565,1.12156202963559,0.446708621547771,OR,2023-03-08,1,0,1,1,1,0,1,0,1,1,1,0
1566,1.63155617968457,0.2633325050231385,OR,2023-03-09,1,0,1,1,0,1,1,0,1,1,0,0
1567,0.0372366086886659,0.003062338445999355,OR,2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1
1568,1.95661504888833,0.259827717309046,OR,2023-03-11,1,0,1,1,1,0,1,0,1,1,1,0
1569,0.877108069766463,0.183285071255655,OR,2023-03-12,1,1,1,1,1,0,1,0,1,1,1,0
1570,0.362622655921924,0.00263198088047066,OR,2023-03-13,1,1,1,1,1,1,1,0,1,0,1,1
1571,1.61762399465799,0.2331044274499665,OR,2023-03-14,1,0,1,1,0,0,1,0,1,1,0,0
1572,0.847918998442496,0.1542126926130415,OR,2023-03-15,1,1,1,1,1,0,1,0,1,1,1,0
1573,2.86134851832961,0.394623369897387,OR,2023-03-16,1,0,1,0,1,0,1,0,1,0,1,0
1574,1.94664093195551,0.376430041121337,OR,2023-03-17,0,0,1,1,0,1,0,0,1,1,0,1
1575,0.931637548374956,0.1192319040266785,OR,2023-03-18,0,1,1,1,1,1,0,1,1,1,1,0
1576,0.644005871034387,0.078869171487884,OR,2023-03-19,1,1,1,1,1,0,1,1,0,1,1,0
1577,1.48010188469923,0.2058937123151545,OR,2023-03-20,1,0,1,0,1,0,0,0,1,0,1,1
1578,0.0685678723154905,0.003372714866070305,OR,2023-03-21,1,1,1,1,1,1,1,0,1,1,1,0
1579,0.0754223640044133,0.00380515711694499,OR,2023-03-22,1,1,1,1,1,1,1,1,1,1,1,1
1580,0.0525462184221328,0.004380211655048255,OR,2023-03-23,1,1,1,1,1,1,1,1,1,1,1,1
1581,0.151332840684348,0.00513681829332115,OR,2023-03-24,1,1,1,1,1,1,1,0,0,1,1,0
1582,0.974644844794759,0.2295045954791155,OR,2023-03-25,1,1,1,1,1,0,1,0,1,1,1,0
1583,0.505431068976985,0.0074096784036914,OR,2023-03-26,1,1,1,1,1,1,1,0,0,1,1,1
1584,1.93491400096184,0.2015984259574285,OR,2023-03-27,0,0,1,1,0,1,0,0,0,0,0,1
1585,0.680846092961038,0.01121155810401885,OR,2023-03-28,1,1,1,1,1,1,1,1,1,1,1,1
1586,1.89980629645513,0.01395490727238125,OR,2023-03-29,1,0,0,1,1,1,1,0,0,0,1,1
1587,2.15598591423964,0.50292528238677,OR,2023-03-30,1,0,1,0,0,1,1,0,0,0,0,1
1588,0.936965330808673,0.2292530265187735,OR,2023-03-31,1,1,1,1,1,0,1,1,0,1,1,0
1589,1.03413439368201,0.164202001500274,OR,2023-04-01,1,1,1,1,0,1,1,0,0,1,0,1
1590,0.928608806380397,0.2948848428244085,OR,2023-04-02,1,1,1,0,1,1,1,1,0,0,1,1
1591,1.01307879701692,0.429444788095277,OR,2023-04-03,1,1,1,1,1,0,1,0,1,1,1,0
1592,1.04181844877847,0.2423966427286225,OR,2023-04-04,1,1,1,1,0,1,1,1,0,1,0,1
1593,1.86941477851455,0.1471170252168045,OR,2023-04-05,1,1,0,1,0,1,1,0,0,1,0,1
1594,1.12583653893089,0.2567398702917,OR,2023-04-06,1,1,1,1,0,1,1,1,0,1,0,1
1595,2.01584755332642,0.0983082514053825,OR,2023-04-07,1,0,0,1,1,1,1,0,0,1,1,1
1596,3.63042076135539,0.379443367047893,OR,2023-04-08,1,1,1,0,1,1,1,0,0,0,1,1
1597,2.15927730913066,0.072095268967973,PA,2023-02-26,1,1,1,1,0,0,1,0,1,1,0,0
1598,1.51695715562988,0.0960632284733405,PA,2023-02-27,1,1,1,1,0,1,1,0,1,1,0,1
1599,2.9719354999049,0.02873115140553505,PA,2023-02-28,1,0,1,1,0,0,1,0,1,0,0,0
1600,0.895005399938652,0.079429559903594,PA,2023-03-01,1,1,1,1,1,1,0,0,1,1,1,0
1601,2.39633279486953,0.051345305150289997,PA,2023-03-02,1,1,1,1,0,0,1,0,0,1,0,0
1602,3.04031547789343,0.00548397574681605,PA,2023-03-03,1,0,1,1,1,0,1,0,1,0,1,0
1603,1.30066145807414,0.0373410794257148,PA,2023-03-04,1,1,1,1,1,0,1,0,1,0,1,1
1604,2.6041114178705,0.1462062998910795,PA,2023-03-05,1,0,0,1,0,1,1,0,0,0,0,0
1605,1.15826692356991,0.04301133380987995,PA,2023-03-06,1,1,1,1,1,1,0,0,0,1,0,0
1606,1.83572056658563,0.1264944206735645,PA,2023-03-07,1,0,1,1,1,0,1,0,1,0,1,0
1607,0.752714868235348,0.076200688155481,PA,2023-03-08,1,1,1,1,1,1,1,0,1,0,1,0
1608,0.854163573684444,0.0732918547956575,PA,2023-03-09,1,1,1,1,0,1,1,0,1,0,0,0
1609,0.467635145248134,0.04199420301210855,PA,2023-03-10,1,1,1,1,1,1,1,0,1,1,1,0
1610,1.22579455389394,0.1004488820973645,PA,2023-03-11,1,1,1,0,0,1,1,0,1,0,0,0
1611,3.02233206420385,0.20904605461391149,PA,2023-03-12,1,0,0,0,0,1,1,0,0,0,0,0
1612,2.24064650323551,0.116774745758527,PA,2023-03-13,1,0,1,1,0,0,1,0,1,0,1,0
1613,1.5718199172682,0.111060902439639,PA,2023-03-14,1,1,1,0,1,1,1,1,1,0,1,0
1614,1.28372121333938,0.101321814925203,PA,2023-03-15,0,0,1,1,1,1,0,0,1,0,1,0
1615,2.78534666574357,0.1452601471873335,PA,2023-03-16,0,0,1,0,1,1,0,0,1,0,1,1
1616,0.938611989681558,0.0415580164646873,PA,2023-03-17,1,1,1,1,0,1,1,0,1,1,0,1
1617,2.15510014161036,0.162774526255075,PA,2023-03-18,1,0,1,1,0,1,1,0,0,0,0,0
1618,1.80721141791822,0.1853335187390395,PA,2023-03-19,1,0,1,1,1,0,1,0,1,0,1,0
1619,1.3396940206141,0.0885878047147655,PA,2023-03-20,1,1,1,1,1,0,1,1,1,1,0,0
1620,1.91198671861464,0.1141855812703145,PA,2023-03-21,0,0,1,0,1,1,0,0,0,0,1,1
1621,1.27950234708911,0.0561215303474445,PA,2023-03-22,1,1,1,1,0,1,1,1,0,1,0,0
1622,5.34540681601237,0.2479460281614385,PA,2023-03-23,1,0,1,0,0,0,1,0,0,0,0,0
1623,1.10874507276201,0.0409612841670223,PA,2023-03-24,1,1,1,1,1,1,1,0,0,0,1,1
1624,1.73609726545301,0.1323498050340655,PA,2023-03-25,0,1,1,0,1,1,0,0,0,0,1,0
1625,2.41295919562819,0.1464456979622275,PA,2023-03-26,1,1,1,0,1,1,1,0,0,0,1,1
1626,4.54896330357922,0.183892547852074,PA,2023-03-27,0,0,0,0,1,1,0,0,0,0,1,1
1627,1.37656074557854,0.059473542931066,PA,2023-03-28,1,1,0,1,1,0,1,0,0,1,1,0
1628,2.15521237987024,0.2005045103434585,PA,2023-03-29,0,1,1,1,1,0,0,0,1,1,1,1
1629,3.72474285908677,0.2805651800821785,PA,2023-03-30,1,0,0,0,0,1,1,0,0,0,0,1
1630,0.955021580392469,0.1236042811512455,PA,2023-03-31,1,1,1,0,1,1,1,0,0,0,1,1
1631,1.46052614921357,0.205247195533663,PA,2023-04-01,0,1,1,1,0,1,0,0,1,1,0,1
1632,1.85982197433303,0.0715284456712125,PA,2023-04-02,1,0,1,1,1,1,1,0,0,1,1,1
1633,3.25220000047895,0.12056427854025,PA,2023-04-03,1,0,0,1,0,0,1,0,0,1,0,0
1634,1.8246730929319,0.203544340224259,PA,2023-04-04,1,1,1,0,1,1,1,0,0,0,1,1
1635,1.72741973288917,0.106582760413655,PA,2023-04-05,1,0,1,1,1,1,0,0,0,0,1,1
1636,4.13213011895656,0.3116239137223145,PA,2023-04-06,1,1,0,0,0,1,1,1,0,0,0,1
1637,0.369884697310185,0.191798219044093,PA,2023-04-07,1,1,1,1,1,1,1,0,0,1,1,1
1638,2.93269108466893,0.1829156611110855,PA,2023-04-08,1,0,0,1,0,1,1,0,0,1,0,1
1639,NA,NA,PR,2023-02-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1640,0.0128940497038738,0.0081838771836793,PR,2023-02-27,1,1,1,1,1,1,1,0,1,1,1,0
1641,1.18218137942574,0.838998251790755,PR,2023-02-28,1,0,1,1,1,0,1,0,1,1,1,0
1642,0.00997171880288872,0.00667721482750825,PR,2023-03-01,1,1,1,1,1,1,1,1,1,1,1,1
1643,NA,NA,PR,2023-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1644,0.0604821858462872,0.00548397574681605,PR,2023-03-03,1,1,1,1,1,1,1,0,1,1,1,0
1645,NA,NA,PR,2023-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1646,NA,NA,PR,2023-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1647,NA,NA,PR,2023-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1648,NA,NA,PR,2023-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1649,0.00542522020117669,0.00352968231088623,PR,2023-03-08,1,1,1,1,1,1,1,0,1,1,1,0
1650,0.0360644215163749,0.00327687839605894,PR,2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1
1651,0.93492250489125,0.226920559701127,PR,2023-03-10,1,0,1,1,1,0,1,0,1,1,1,0
1652,NA,NA,PR,2023-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1653,NA,NA,PR,2023-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1654,0.0300262060223226,0.002631980880470655,PR,2023-03-13,1,1,1,1,1,1,1,1,1,1,1,1
1655,0.00332707882417681,0.00255817710973242,PR,2023-03-14,1,1,1,1,1,1,1,1,1,1,1,1
1656,0.00316643830627869,0.002520916896106075,PR,2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1
1657,NA,NA,PR,2023-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1658,NA,NA,PR,2023-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1659,NA,NA,PR,2023-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1660,NA,NA,PR,2023-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1661,NA,NA,PR,2023-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1662,NA,NA,PR,2023-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1663,NA,NA,PR,2023-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1664,NA,NA,PR,2023-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1665,NA,NA,PR,2023-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1666,NA,NA,PR,2023-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1667,NA,NA,PR,2023-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1668,NA,NA,PR,2023-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1669,NA,NA,PR,2023-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1670,NA,NA,PR,2023-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1671,NA,NA,PR,2023-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1672,NA,NA,PR,2023-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1673,NA,NA,PR,2023-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1674,NA,NA,PR,2023-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1675,NA,NA,PR,2023-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1676,NA,NA,PR,2023-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1677,NA,NA,PR,2023-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1678,NA,NA,PR,2023-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1679,NA,NA,PR,2023-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1680,NA,NA,PR,2023-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1681,0.302339192593708,0.00907584312418925,RI,2023-02-26,1,1,1,1,1,1,1,0,1,0,1,1
1682,2.01282394110437,0.2627939852986135,RI,2023-02-27,1,0,1,1,0,1,1,0,1,1,0,1
1683,0.467984053495275,0.126188912468653,RI,2023-02-28,1,1,1,1,1,1,0,1,1,1,1,0
1684,0.00906880001430656,0.00667721482750825,RI,2023-03-01,1,1,1,1,1,1,1,1,1,1,1,1
1685,0.107885029671257,0.00604523024891965,RI,2023-03-02,1,1,1,1,1,1,1,1,1,1,1,1
1686,0.194762596878676,0.00548397574681605,RI,2023-03-03,1,1,1,1,1,1,1,1,1,1,1,1
1687,NA,NA,RI,2023-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1688,0.0800892162221856,0.004547692623869075,RI,2023-03-05,1,1,1,1,1,1,1,1,1,1,1,1
1689,1.14083413276292,0.3112228400693405,RI,2023-03-06,1,0,1,1,0,1,1,1,1,1,0,0
1690,2.64751715891481,0.339635735366448,RI,2023-03-07,1,0,1,1,0,0,1,0,1,1,0,0
1691,0.671935971643142,0.1301522363785675,RI,2023-03-08,1,1,1,1,1,1,1,1,1,0,1,0
1692,0.120268686832804,0.00327687839605894,RI,2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1
1693,0.0588318890578862,0.00306233844599935,RI,2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1
1694,0.145274741448053,0.00288405874288231,RI,2023-03-11,1,1,1,1,1,1,1,0,1,0,1,1
1695,0.173355893130562,0.0027407622608082,RI,2023-03-12,1,1,1,1,1,1,1,1,1,1,1,1
1696,0.0734248859318221,0.00263198088047066,RI,2023-03-13,1,1,1,1,1,1,1,1,1,1,1,1
1697,1.032110555647,0.158592788872886,RI,2023-03-14,1,1,1,1,0,1,1,0,1,1,0,1
1698,0.0745235471126845,0.002520916896106075,RI,2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1
1699,0.0297525159522667,0.002523108485518295,RI,2023-03-16,1,1,1,1,1,1,1,1,1,1,1,1
1700,0.0298565427129478,0.00256932642582711,RI,2023-03-17,1,1,1,1,1,1,1,1,1,1,1,1
1701,0.0302507268867006,0.00266624476421325,RI,2023-03-18,1,1,1,1,1,1,1,1,1,1,1,1
1702,NA,NA,RI,2023-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1703,0.0918703571313323,0.003052983806658995,RI,2023-03-20,1,1,1,1,1,1,1,1,1,1,1,1
1704,0.102933739611959,0.003372714866070305,RI,2023-03-21,1,1,1,1,1,1,1,0,1,0,1,1
1705,0.0448720039811091,0.00380515711694499,RI,2023-03-22,1,1,1,1,1,1,1,0,0,1,1,1
1706,0.00648974117172525,0.004380211655048255,RI,2023-03-23,1,1,1,1,1,1,1,1,1,1,1,1
1707,0.902687814231608,0.119143771158596,RI,2023-03-24,0,1,1,1,1,1,0,0,0,0,1,1
1708,0.0094633655963296,0.0061252314889441,RI,2023-03-25,1,1,1,1,1,1,1,1,1,1,1,1
1709,NA,NA,RI,2023-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1710,0.0503156021176169,0.0090713453649848,RI,2023-03-27,1,1,1,1,1,1,1,1,1,1,1,1
1711,0.209532010687222,0.01121155810401885,RI,2023-03-28,1,1,1,1,1,1,1,0,0,1,1,1
1712,0.248442369058524,0.01395490727238125,RI,2023-03-29,1,1,1,1,1,1,1,1,1,1,1,1
1713,0.650638837035169,0.01745192502446005,RI,2023-03-30,1,1,1,1,1,1,1,1,1,1,1,1
1714,NA,NA,RI,2023-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1715,0.0451409331767486,0.02744707933076925,RI,2023-04-01,1,1,1,1,1,1,1,1,1,1,1,1
1716,0.171411234435939,0.0343815317192467,RI,2023-04-02,1,1,1,1,1,1,1,1,1,1,1,1
1717,0.976375340920631,0.2382447108672985,RI,2023-04-03,1,1,1,1,0,1,1,0,1,1,0,1
1718,1.0161394082546,0.4314310827628865,RI,2023-04-04,1,1,1,1,0,1,1,0,1,1,0,1
1719,0.30719914103898,0.0659206236767675,RI,2023-04-05,1,1,1,1,1,1,1,1,1,1,1,1
1720,1.12668275312413,0.2567398702917,RI,2023-04-06,1,1,1,1,0,1,1,0,1,1,0,1
1721,0.147149698885313,0.0983082514053825,RI,2023-04-07,1,1,1,1,1,1,1,1,1,1,1,1
1722,0.186447016821024,0.118451665486054,RI,2023-04-08,1,1,1,1,1,1,1,1,1,1,1,1
1723,0.325396794470334,0.090361879275171,SC,2023-02-26,1,1,1,1,1,1,0,0,1,1,1,0
1724,4.02770708948078,0.3298133591365085,SC,2023-02-27,1,0,1,1,0,0,1,0,1,1,0,0
1725,0.458011246143145,0.126188912468653,SC,2023-02-28,1,1,1,1,1,1,1,0,1,1,1,0
1726,0.653797647216761,0.00667721482750825,SC,2023-03-01,1,1,1,1,1,1,1,0,1,1,0,0
1727,0.107377617223536,0.00604523024891965,SC,2023-03-02,1,1,1,1,1,1,1,0,1,1,1,0
1728,0.099147220587369,0.00548397574681605,SC,2023-03-03,1,1,1,1,1,1,1,1,1,1,1,1
1729,1.02178320061675,0.231466871673336,SC,2023-03-04,1,1,1,0,1,1,1,0,1,0,1,1
1730,0.0791776342516715,0.004547692623869075,SC,2023-03-05,1,1,1,1,1,1,1,1,1,1,1,1
1731,1.74803060933788,0.3629611358759895,SC,2023-03-06,0,0,1,1,1,0,0,0,1,1,1,0
1732,0.0983318447461368,0.00382342898209371,SC,2023-03-07,1,1,1,1,1,1,1,0,1,1,1,0
1733,0.589826593508849,0.1143244171201075,SC,2023-03-08,1,1,1,1,1,1,1,1,0,1,1,0
1734,0.125120239449451,0.00327687839605894,SC,2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1
1735,1.20618351130812,0.462785706631377,SC,2023-03-10,1,0,1,0,1,1,1,0,1,0,1,1
1736,0.0152515760898665,0.00288405874288231,SC,2023-03-11,1,1,1,1,1,1,1,1,1,1,1,1
1737,0.0146350310289883,0.0027407622608082,SC,2023-03-12,1,1,1,1,1,1,1,1,1,1,1,1
1738,0.199776703899124,0.002631980880470655,SC,2023-03-13,1,1,1,1,1,1,1,0,0,1,1,1
1739,0.0726942772908739,0.00255817710973242,SC,2023-03-14,1,1,1,1,1,1,1,0,1,1,1,0
1740,0.0478662909190512,0.002520916896106075,SC,2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1
1741,0.994330163608263,0.1362860497871975,SC,2023-03-16,1,1,1,1,0,1,1,0,1,1,0,1
1742,1.02321285535112,0.158524086581268,SC,2023-03-17,1,1,1,1,0,1,1,0,1,1,0,1
1743,0.0143363625037702,0.00266624476421325,SC,2023-03-18,1,1,1,1,1,1,1,1,1,1,1,1
1744,2.25603927838942,0.3131288246157145,SC,2023-03-19,0,0,1,1,1,1,0,0,1,1,1,1
1745,0.0895258181546178,0.003052983806658995,SC,2023-03-20,1,1,1,1,1,1,1,1,1,1,1,1
1746,0.173647531838295,0.003372714866070305,SC,2023-03-21,1,1,1,1,1,1,1,1,1,1,1,1
1747,0.112483926711506,0.00380515711694499,SC,2023-03-22,1,1,1,1,1,1,1,1,1,1,1,1
1748,2.51128382593821,0.3935900150758615,SC,2023-03-23,1,0,1,0,0,0,1,0,1,0,0,0
1749,1.14967468420194,0.4529426417145855,SC,2023-03-24,1,0,1,0,1,1,1,0,1,0,1,1
1750,0.0342365463064087,0.0061252314889441,SC,2023-03-25,1,1,1,1,1,1,1,1,1,1,1,1
1751,0.0900765325603766,0.0074096784036914,SC,2023-03-26,1,1,1,1,1,1,1,0,1,1,1,0
1752,0.932552664220886,0.0090713453649848,SC,2023-03-27,1,0,1,1,1,1,1,0,0,0,1,1
1753,1.77229173548218,0.22631432699373,SC,2023-03-28,1,1,1,0,1,1,1,0,0,0,1,1
1754,0.458542488491983,0.01395490727238125,SC,2023-03-29,1,1,1,1,1,1,1,1,1,1,1,1
1755,0.983720544518257,0.2154412720901245,SC,2023-03-30,1,1,1,1,1,0,1,0,1,0,0,0
1756,1.18859092052857,0.851369848567935,SC,2023-03-31,1,0,1,1,1,0,1,0,1,1,1,0
1757,0.270907905362442,0.02744707933076925,SC,2023-04-01,1,1,1,1,1,1,1,0,0,1,1,1
1758,NA,NA,SC,2023-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1759,0.98968786464847,0.04293370024882985,SC,2023-04-03,1,1,1,1,1,1,1,0,0,1,1,1
1760,0.93741523253426,0.2989800035393915,SC,2023-04-04,1,1,1,0,1,1,1,0,1,0,1,1
1761,0.325958986087423,0.2285691706243175,SC,2023-04-05,1,1,1,1,1,1,1,0,0,1,1,1
1762,NA,NA,SC,2023-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1763,1.77320212092264,0.192085157003715,SC,2023-04-07,1,1,0,0,1,1,0,0,0,0,1,1
1764,0.298705317259386,0.2226343961510055,SC,2023-04-08,1,1,1,1,1,1,1,1,1,1,1,1
1765,NA,NA,SD,2023-02-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1766,NA,NA,SD,2023-02-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1767,1.17908737713557,0.838998251790755,SD,2023-02-28,1,0,1,1,1,0,0,1,1,1,1,0
1768,0.0350956458630665,0.00667721482750825,SD,2023-03-01,1,1,1,1,1,1,1,1,1,1,1,1
1769,1.63729689774279,0.3555037657439825,SD,2023-03-02,1,0,1,0,1,1,1,0,1,0,1,1
1770,0.00710027130864486,0.00548397574681605,SD,2023-03-03,1,1,1,1,1,1,1,1,1,1,1,1
1771,NA,NA,SD,2023-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1772,NA,NA,SD,2023-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1773,NA,NA,SD,2023-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1774,NA,NA,SD,2023-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1775,NA,NA,SD,2023-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1776,0.0046418024583875,0.00327687839605894,SD,2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1
1777,NA,NA,SD,2023-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1778,NA,NA,SD,2023-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1779,NA,NA,SD,2023-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1780,NA,NA,SD,2023-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1781,NA,NA,SD,2023-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1782,NA,NA,SD,2023-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1783,NA,NA,SD,2023-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1784,NA,NA,SD,2023-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1785,NA,NA,SD,2023-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1786,NA,NA,SD,2023-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1787,NA,NA,SD,2023-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1788,NA,NA,SD,2023-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1789,NA,NA,SD,2023-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1790,NA,NA,SD,2023-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1791,NA,NA,SD,2023-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1792,NA,NA,SD,2023-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1793,NA,NA,SD,2023-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1794,NA,NA,SD,2023-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1795,NA,NA,SD,2023-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1796,NA,NA,SD,2023-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1797,NA,NA,SD,2023-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1798,NA,NA,SD,2023-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1799,NA,NA,SD,2023-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1800,NA,NA,SD,2023-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1801,NA,NA,SD,2023-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,NA,NA,SD,2023-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
