"","es_score","brier_score","location","target_date","X22F_50_CI","X23A_50_CI","X23D_50_CI","X23E_50_CI","X23F_50_CI","X23G_50_CI","X23H_50_CI","recombinant_50_CI","other_50_CI","X23B_50_CI","X22F_95_CI","X23A_95_CI","X23D_95_CI","X23E_95_CI","X23F_95_CI","X23G_95_CI","X23H_95_CI","recombinant_95_CI","other_95_CI","X23B_95_CI"
"737",0.825216057170393,1.16697741324657,"KY",2023-09-25,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0
"738",NA,NA,"KY",2023-09-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"739",0.661926433775104,0.950594506634212,"KY",2023-09-27,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"740",1.12161059692855,0.899309896509705,"KY",2023-09-28,1,0,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1
"741",0.749324967105898,0.416383078754113,"KY",2023-09-29,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1
"742",NA,NA,"KY",2023-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"743",0.790705362490433,0.801011343887709,"KY",2023-10-01,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
"744",0.75203967262644,0.784610752184286,"KY",2023-10-02,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
"745",1.62950508302725,1.07086624319645,"KY",2023-10-03,0,1,1,1,0,1,1,0,1,1,0,1,0,1,0,1,1,1,1,0
"746",NA,NA,"KY",2023-10-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"747",0.75164043002795,0.777729502749307,"KY",2023-10-05,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
"748",0.580952511236091,0.686539262779407,"KY",2023-10-06,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"749",0.25422545038774,0.363247092474952,"KY",2023-10-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"750",NA,NA,"KY",2023-10-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"751",0.65745892519997,0.35161911979275,"KY",2023-10-09,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
"752",0.700533128648362,0.573389186971369,"KY",2023-10-10,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0
"753",3.21372267542299,1.0340273941006,"KY",2023-10-11,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0
"754",0.622071043769869,0.335674868346046,"KY",2023-10-12,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
"755",1.39324545513212,0.924383185483814,"KY",2023-10-13,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0
"756",1.21062036639532,1.15254917769872,"KY",2023-10-14,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1
"757",4.84555405370611,0.924303952958483,"LA",2023-09-03,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1
"758",2.73300292717105,0.891674721346453,"LA",2023-09-04,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0
"759",3.74985833805567,0.895045312951599,"LA",2023-09-05,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1
"760",3.80172585105564,0.912009862852436,"LA",2023-09-06,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0
"761",3.25108867733838,0.977299295952394,"LA",2023-09-07,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0
"762",5.22309147751614,0.9383031261262,"LA",2023-09-08,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,1,1,0
"763",2.99575208845853,0.776846304241957,"LA",2023-09-09,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1,1,1,0
"764",1.65681582755366,0.845101247392481,"LA",2023-09-10,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0
"765",4.47204064652947,0.95546180836174,"LA",2023-09-11,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1
"766",2.58115152912963,0.885769552439579,"LA",2023-09-12,1,0,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0
"767",3.98093317115444,0.975934937362751,"LA",2023-09-13,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0
"768",1.18506365512448,0.695991709282827,"LA",2023-09-14,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0
"769",1.79126281979522,0.799587154679843,"LA",2023-09-15,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,0
"770",2.98398574777274,0.932566363302889,"LA",2023-09-16,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,1,1,0,1,0
"771",1.32750389278756,0.860253638696908,"LA",2023-09-17,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1
"772",2.44239336656055,0.965837538667991,"LA",2023-09-18,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0
"773",2.95235156691998,0.880224005694212,"LA",2023-09-19,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0
"774",2.37812332761404,0.849274053213636,"LA",2023-09-20,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1,1,1
"775",2.57241124871084,0.853143870766801,"LA",2023-09-21,0,1,0,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1,1,0
"776",2.12572278776353,0.910893882903622,"LA",2023-09-22,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,1,1,1,1,0
"777",2.12016830493691,0.798677844461339,"LA",2023-09-23,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0
"778",0.452000616173124,0.620399465550575,"LA",2023-09-24,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"779",1.06380496183405,0.811919550035179,"LA",2023-09-25,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0
"780",2.55255986050864,0.950725659585313,"LA",2023-09-26,0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0
"781",2.49710928780263,0.988931919273727,"LA",2023-09-27,0,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,1,1,1,0
"782",2.39050497652255,1.00131558018916,"LA",2023-09-28,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0
"783",1.49282617355998,0.898615651628084,"LA",2023-09-29,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0
"784",1.61344540430042,0.809183289747943,"LA",2023-09-30,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,0
"785",1.01907385328857,0.77472345639415,"LA",2023-10-01,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0
"786",2.33123915690646,1.03909848104266,"LA",2023-10-02,0,1,1,1,0,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0
"787",0.836807762452317,0.764249946577185,"LA",2023-10-03,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1
"788",0.788799195526924,0.797572564205114,"LA",2023-10-04,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0
"789",1.65829317817928,0.927498880221118,"LA",2023-10-05,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,1,0,1,0
"790",1.72972949579705,0.890318150165828,"LA",2023-10-06,1,0,0,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0
"791",2.94063576606224,1.00201054224052,"LA",2023-10-07,0,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0
"792",2.96684748557298,1.09500414148582,"LA",2023-10-08,0,0,1,1,0,0,1,1,1,1,0,0,1,0,0,0,1,1,1,0
"793",1.84488475917741,0.980005399187026,"LA",2023-10-09,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0
"794",2.69748858399978,0.820322152489073,"LA",2023-10-10,1,1,0,1,0,1,1,1,1,0,1,1,0,0,0,1,0,1,1,0
"795",3.00837459551535,0.982818575600503,"LA",2023-10-11,1,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,0
"796",1.9759946245755,0.985864110438844,"LA",2023-10-12,0,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0
"797",1.65887083309899,0.938496777514358,"LA",2023-10-13,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1
"798",1.23402805516617,0.930824932138704,"LA",2023-10-14,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0
"799",0.671699748958938,0.756841088355233,"MA",2023-09-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"800",1.10834152962339,0.679582751228919,"MA",2023-09-04,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0
"801",0.954051525521365,0.764351072287657,"MA",2023-09-05,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0
"802",1.14540621422809,0.822539056115667,"MA",2023-09-06,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,1,1,1
"803",0.758351498685966,0.788941657854878,"MA",2023-09-07,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0
"804",1.57201181772779,0.729758283995843,"MA",2023-09-08,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0
"805",2.66842800623295,0.663068301646473,"MA",2023-09-09,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,0
"806",2.05726430152996,0.865088217631021,"MA",2023-09-10,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0
"807",1.65637878753981,0.810322510445655,"MA",2023-09-11,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0
"808",1.634002936171,0.861330316111106,"MA",2023-09-12,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0
"809",0.892348715084569,0.655105106000032,"MA",2023-09-13,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"810",1.47293647323596,0.674197788446199,"MA",2023-09-14,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0
"811",1.28106091343896,0.87196751597981,"MA",2023-09-15,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,1,1,1,0
"812",0.738217131979761,1.05298963704036,"MA",2023-09-16,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"813",NA,NA,"MA",2023-09-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"814",2.18443131334012,0.860203273682216,"MA",2023-09-18,1,1,1,1,0,0,1,1,1,1,1,0,0,1,0,0,1,1,1,0
"815",1.09350984893598,0.83634862717596,"MA",2023-09-19,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,0,1,0,1,0
"816",1.44567076689374,0.743129375859612,"MA",2023-09-20,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1
"817",1.09017999557092,0.73265983473845,"MA",2023-09-21,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,0
"818",1.02332351915292,0.716089050720351,"MA",2023-09-22,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0
"819",0.898702464968694,0.724528435609923,"MA",2023-09-23,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0
"820",1.32099770882582,0.453844788758085,"MA",2023-09-24,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0
"821",1.51730344872771,0.85181130027147,"MA",2023-09-25,0,1,0,1,1,0,1,1,1,0,0,1,0,1,1,0,1,1,1,0
"822",1.53740766485094,1.15346933315196,"MA",2023-09-26,0,1,1,0,0,1,0,1,1,1,0,1,0,1,1,1,0,1,1,0
"823",2.01640893203354,0.716649548333868,"MA",2023-09-27,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,1,1,0
"824",1.44777254125193,0.663768449123921,"MA",2023-09-28,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,1,1,1,0
"825",0.97239556504727,0.768777880398545,"MA",2023-09-29,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0
"826",NA,NA,"MA",2023-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"827",1.11487232641174,1.08073637570038,"MA",2023-10-01,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,1,0
"828",2.25680187948745,0.690426778968867,"MA",2023-10-02,1,1,1,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0
"829",0.811450678273828,0.702755102680222,"MA",2023-10-03,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1
"830",1.63633474474575,0.382023711020341,"MA",2023-10-04,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1
"831",1.46110786696516,0.890301759005972,"MA",2023-10-05,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1,0
"832",0.901498770967817,0.675222768278569,"MA",2023-10-06,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0
"833",0.621762301854676,0.87914883425913,"MA",2023-10-07,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0
"834",2.53549580606565,1.01642554816938,"MA",2023-10-08,1,0,1,1,0,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1
"835",1.27977055210158,0.77865781164885,"MA",2023-10-09,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1
"836",1.16140262388354,0.531295858374508,"MA",2023-10-10,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0
"837",2.17658412894452,0.796929095227695,"MA",2023-10-11,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,0,1,0
"838",1.60829097226849,0.762922445774343,"MA",2023-10-12,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0
"839",1.46130993186679,0.844645138211957,"MA",2023-10-13,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"840",0.226372471800858,0.326146831841257,"MA",2023-10-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"841",0.775180320072322,0.812834049528644,"MD",2023-09-03,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0
"842",0.766973095711757,0.818469953011413,"MD",2023-09-04,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0
"843",1.72522000252804,0.856427313923612,"MD",2023-09-05,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0
"844",1.90921245724743,0.78571317091846,"MD",2023-09-06,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,1
"845",1.88601505907302,0.802666308160654,"MD",2023-09-07,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,0
"846",1.02045128398568,0.771513578626382,"MD",2023-09-08,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0
"847",1.68571234903,0.963797791474235,"MD",2023-09-09,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0
"848",2.0916826595621,0.851928551627475,"MD",2023-09-10,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,0,1
"849",3.46512606443921,0.862701111266884,"MD",2023-09-11,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
"850",1.63244326664758,0.773589035447939,"MD",2023-09-12,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,1,1,0
"851",1.48933895301699,0.812652384248237,"MD",2023-09-13,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0
"852",1.02682412421094,0.810041511058641,"MD",2023-09-14,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0
"853",0.737569999451144,0.809935682020772,"MD",2023-09-15,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0
"854",0.364103409633968,0.518362252084572,"MD",2023-09-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"855",0.913787034796604,0.634209965649315,"MD",2023-09-17,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0
"856",2.31600893723845,0.796224411398502,"MD",2023-09-18,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1
"857",0.834093091790489,0.821550825576988,"MD",2023-09-19,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
"858",1.67277052057241,0.774089038490858,"MD",2023-09-20,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0
"859",1.64847132651535,0.786919199997042,"MD",2023-09-21,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0
"860",2.16363484096405,0.654287660984655,"MD",2023-09-22,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,1,1,0
"861",0.761953843917495,1.07903288358835,"MD",2023-09-23,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"862",0.930956328697907,0.934971483987008,"MD",2023-09-24,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"863",2.073489171298,0.758866675151139,"MD",2023-09-25,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0
"864",1.37706055975393,0.620596316634618,"MD",2023-09-26,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1
"865",0.843664003895894,0.825593608124464,"MD",2023-09-27,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"866",1.20302915794676,0.778766241137455,"MD",2023-09-28,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
"867",1.17681619114673,0.689244936556605,"MD",2023-09-29,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0
"868",0.918693106316715,0.632677005626012,"MD",2023-09-30,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0
"869",1.19924460128835,0.402221668287698,"MD",2023-10-01,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
"870",0.611841962820787,0.544339785132353,"MD",2023-10-02,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"871",0.269425389486117,0.388608033824799,"MD",2023-10-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"872",1.72909451343586,0.745170278513872,"MD",2023-10-04,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0
"873",0.823689177388228,0.642175969590552,"MD",2023-10-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
"874",1.26719184440213,0.531730751313363,"MD",2023-10-06,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0
"875",1.53695550660912,0.917818585818857,"MD",2023-10-07,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"876",0.661653161242087,0.357338862655221,"MD",2023-10-08,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0
"877",0.931279927983758,0.778571429004881,"MD",2023-10-09,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0
"878",1.19251231918911,0.687035713338938,"MD",2023-10-10,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0
"879",1.12171052732469,0.55681734104808,"MD",2023-10-11,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0
"880",1.52037716014024,0.852431582033251,"MD",2023-10-12,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1
"881",0.602231379645084,0.688439323314536,"MD",2023-10-13,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"882",NA,NA,"MD",2023-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"883",NA,NA,"ME",2023-09-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"884",NA,NA,"ME",2023-09-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"885",0.477271084108593,0.68368676743517,"ME",2023-09-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
"886",NA,NA,"ME",2023-09-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"887",NA,NA,"ME",2023-09-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"888",1.06108170168301,0.914915089949967,"ME",2023-09-08,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,1,1,0
"889",NA,NA,"ME",2023-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"890",NA,NA,"ME",2023-09-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"891",0.500484296618797,0.711251832163566,"ME",2023-09-11,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
"892",NA,NA,"ME",2023-09-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"893",0.811038241007637,1.14508857968214,"ME",2023-09-13,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0
"894",NA,NA,"ME",2023-09-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"895",0.735944500409992,0.78812016962763,"ME",2023-09-15,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
"896",NA,NA,"ME",2023-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"897",0.370674255973956,0.510066939617539,"ME",2023-09-17,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"898",NA,NA,"ME",2023-09-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"899",NA,NA,"ME",2023-09-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"900",NA,NA,"ME",2023-09-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"901",0.652466080455833,0.917611959139389,"ME",2023-09-21,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
"902",NA,NA,"ME",2023-09-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"903",NA,NA,"ME",2023-09-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"904",NA,NA,"ME",2023-09-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"905",NA,NA,"ME",2023-09-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"906",0.773399694456973,0.438538274446773,"ME",2023-09-26,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
"907",NA,NA,"ME",2023-09-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"908",NA,NA,"ME",2023-09-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"909",0.297646968683589,0.416383078754113,"ME",2023-09-29,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"910",NA,NA,"ME",2023-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"911",NA,NA,"ME",2023-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"912",NA,NA,"ME",2023-10-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"913",0.790347971202574,1.12043270284656,"ME",2023-10-03,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"914",NA,NA,"ME",2023-10-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"915",NA,NA,"ME",2023-10-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"916",NA,NA,"ME",2023-10-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"917",NA,NA,"ME",2023-10-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"918",NA,NA,"ME",2023-10-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"919",NA,NA,"ME",2023-10-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"920",0.723494602960995,1.02797529244165,"ME",2023-10-10,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
"921",NA,NA,"ME",2023-10-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"922",NA,NA,"ME",2023-10-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"923",NA,NA,"ME",2023-10-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"924",NA,NA,"ME",2023-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"925",2.88404786208528,0.793680745773481,"MI",2023-09-03,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0
"926",2.05843009459346,0.79032746947764,"MI",2023-09-04,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0
"927",4.00502063790344,0.803803072245931,"MI",2023-09-05,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0
