...1,es_score,brier_score,location,target_date,X21K_50_CI,X21L_50_CI,X22B_50_CI,X22C_50_CI,X22D_50_CI,X22E_50_CI,X23B_50_CI,X23D_50_CI,other_50_CI,X23A_50_CI,X21K_95_CI,X21L_95_CI,X22B_95_CI,X22C_95_CI,X22D_95_CI,X22E_95_CI,X23B_95_CI,X23D_95_CI,other_95_CI,X23A_95_CI
1286,NA,NA,NH,2023-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1287,0.0497217971667162,0.03561002458997815,NH,2023-04-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1288,NA,NA,NH,2023-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1289,NA,NA,NH,2023-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1290,0.216715272558954,0.04767872200727335,NH,2023-04-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1291,0.0784374176743166,0.0525426745148155,NH,2023-04-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1292,0.255798887756571,0.0578842756815675,NH,2023-04-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1293,NA,NA,NH,2023-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1294,NA,NA,NH,2023-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1295,NA,NA,NH,2023-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1296,NA,NA,NH,2023-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1297,NA,NA,NH,2023-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1298,0.422845817232378,0.1019368667728575,NH,2023-05-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1299,1.13297729723457,0.2665957512573225,NH,2023-05-03,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1
1300,0.175360148160991,0.1219777343807075,NH,2023-05-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1301,0.862888273944678,0.59860580087812,NH,2023-05-05,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1
1302,NA,NA,NH,2023-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1303,1.69165159687426,0.1440638095166185,NJ,2023-03-26,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1
1304,0.862909366167346,0.04988297537323145,NJ,2023-03-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0
1305,1.05902510647429,0.1206687157895485,NJ,2023-03-28,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0
1306,0.784191786238376,0.0055359007078466,NJ,2023-03-29,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0
1307,0.708766529037366,0.086406117441748,NJ,2023-03-30,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0
1308,1.85101549195994,0.156875010766893,NJ,2023-03-31,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0
1309,3.38927375809944,0.2766455099511345,NJ,2023-04-01,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0
1310,1.0949922339066,0.053953090764264,NJ,2023-04-02,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1
1311,0.745062405723217,0.109334058530057,NJ,2023-04-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0
1312,4.71529775856965,0.2993228724527025,NJ,2023-04-04,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0
1313,2.33289195896304,0.211014967950256,NJ,2023-04-05,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,1,0
1314,1.37601271304986,0.17719955109903,NJ,2023-04-06,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1
1315,0.802678382446293,0.0100255130138566,NJ,2023-04-07,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0
1316,0.630053455255327,0.086560250250723,NJ,2023-04-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
1317,0.67425523309246,0.2124122653882975,NJ,2023-04-09,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0
1318,3.70660312482369,0.2872021430192545,NJ,2023-04-10,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0
1319,1.11253157133273,0.185215538999041,NJ,2023-04-11,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1
1320,2.93867104380275,0.195222979755376,NJ,2023-04-12,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,1,0,0
1321,1.06432265421608,0.196442588145348,NJ,2023-04-13,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0
1322,1.05977507352192,0.197000807087265,NJ,2023-04-14,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1
1323,1.58395556393411,0.3035891952638785,NJ,2023-04-15,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0
1324,1.92097860729765,0.244360168900604,NJ,2023-04-16,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0
1325,1.30405506287239,0.175926746183886,NJ,2023-04-17,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0
1326,0.753696127248591,0.1805283619479455,NJ,2023-04-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
1327,4.41286203782106,0.2877221487964995,NJ,2023-04-19,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0
1328,2.55044234482824,0.260097143426121,NJ,2023-04-20,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0
1329,2.48831518880511,0.288914337401443,NJ,2023-04-21,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,1,0,0
1330,0.675968142332826,0.1198077125767415,NJ,2023-04-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1331,0.823547922056584,0.1820059020409605,NJ,2023-04-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0
1332,2.63239071996504,0.2746337823108625,NJ,2023-04-24,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0
1333,2.28975548581205,0.2122067597442415,NJ,2023-04-25,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1
1334,1.92510261489042,0.2863373387405355,NJ,2023-04-26,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0
1335,1.10580392549804,0.3011554194693925,NJ,2023-04-27,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0
1336,1.89580075115726,0.3899682929515255,NJ,2023-04-28,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0
1337,0.334864543297263,0.0771302283739765,NJ,2023-04-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
1338,0.128694353304926,0.084736797577104,NJ,2023-04-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1339,4.35735838340453,0.1743784643421125,NJ,2023-05-01,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0
1340,1.94186952262305,0.30064669582199,NJ,2023-05-02,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0
1341,2.94111720224836,0.224441690290281,NJ,2023-05-03,1,0,1,1,1,1,0,0,0,0,1,0,1,1,1,1,0,1,0,1
1342,3.57958478083012,0.17650103104658,NJ,2023-05-04,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0
1343,4.04465467262918,0.299556871889821,NJ,2023-05-05,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0
1344,2.09502730128937,0.262119444214065,NJ,2023-05-06,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,0,0
1345,0.448170801016895,0.0671243230110175,NM,2023-03-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
1346,1.4408025234092,0.0537573182237355,NM,2023-03-27,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0
1347,1.0897568886604,0.0445216141780788,NM,2023-03-28,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0
1348,0.446698611677253,0.062996841504562,NM,2023-03-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
1349,0.58105408438046,0.00583085741911615,NM,2023-03-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1350,0.420738188345122,0.0061665636434096,NM,2023-03-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1351,0.505875856650993,0.00654655206503665,NM,2023-04-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1352,0.622994764833631,0.00697486884627415,NM,2023-04-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0
1353,1.16353374830978,0.03856232458316995,NM,2023-04-03,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0
1354,1.63221133221335,0.088020942167206,NM,2023-04-04,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0
1355,2.54519906190983,0.170077909860688,NM,2023-04-05,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0
1356,0.952508301260185,0.00927318298180755,NM,2023-04-06,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0
1357,1.86609243088809,0.0100255130138566,NM,2023-04-07,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0
1358,0.545957754567945,0.0731410580066285,NM,2023-04-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1359,0.998389196743442,0.01179899663456235,NM,2023-04-09,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0
1360,1.66719203275534,0.01283985192232715,NM,2023-04-10,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0
1361,1.02354574555867,0.09178956874923,NM,2023-04-11,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1
1362,3.29634759369422,0.0375348242127515,NM,2023-04-12,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,1,1,0
1363,0.68359926938808,0.122313813832117,NM,2023-04-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1364,1.19875614702956,0.0630631517133935,NM,2023-04-14,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1
1365,1.02062900281439,0.1605631885178895,NM,2023-04-15,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0
1366,1.56650633645062,0.080790772069538,NM,2023-04-16,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1
1367,1.09638289187605,0.1146985317734435,NM,2023-04-17,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0
1368,1.04265471149035,0.1653345151892745,NM,2023-04-18,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1
1369,0.557956255304428,0.206360842468374,NM,2023-04-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
1370,2.17104132559838,0.03232000525442125,NM,2023-04-20,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0
1371,3.4338131763979,0.03561002458997815,NM,2023-04-21,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0
1372,3.61458682824111,0.03924555451953815,NM,2023-04-22,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0
1373,0.873116456572974,0.125449104140747,NM,2023-04-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0
1374,4.87402326974127,0.04767872200727335,NM,2023-04-24,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0
1375,2.40689739688706,0.116251109030477,NM,2023-04-25,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0
1376,2.04341057913305,0.1630593587372025,NM,2023-04-26,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0
1377,4.82403266222193,0.113705279563621,NM,2023-04-27,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0
1378,1.99027035182768,0.0701424914501795,NM,2023-04-28,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0
1379,1.19943805095284,0.0771302283739765,NM,2023-04-29,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0
1380,0.642026174826371,0.084736797577104,NM,2023-04-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1381,1.93560275907067,0.1524432289110725,NM,2023-05-01,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0
1382,0.147155850696616,0.1019368667728575,NM,2023-05-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1383,0.794315255113084,0.1115894955388325,NM,2023-05-03,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0
1384,1.41840509184627,0.242759997633287,NM,2023-05-04,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0
1385,1.18638840475321,0.226218526662564,NM,2023-05-05,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0
1386,0.214146991569689,0.1450364261887175,NM,2023-05-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1387,0.577186993521359,0.1138172870317935,NV,2023-03-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
1388,0.809061897786851,0.133360021073123,NV,2023-03-27,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1
1389,0.608362510139688,0.0464893758128487,NV,2023-03-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
1390,0.566351874151914,0.0055359007078466,NV,2023-03-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1391,1.71262334657168,0.1441979551119315,NV,2023-03-30,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0
1392,0.79130818850325,0.0955262363181195,NV,2023-03-31,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1393,1.48787655173432,0.229902422719063,NV,2023-04-01,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,0,0,0
1394,0.821169476258498,0.1181666276892045,NV,2023-04-02,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1395,0.0389780042565472,0.00745612199097905,NV,2023-04-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1396,0.266020371414439,0.00799553537679725,NV,2023-04-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
1397,0.290932450237687,0.00859900863463145,NV,2023-04-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1398,0.472762369101693,0.00927318298180755,NV,2023-04-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
1399,1.17983849866687,0.2214979534423115,NV,2023-04-07,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0
1400,1.0097706620737,0.178782346364986,NV,2023-04-08,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1
1401,0.0591847196464104,0.01179899663456235,NV,2023-04-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1402,0.957399291020185,0.1632976978660095,NV,2023-04-10,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1
1403,0.883074868682332,0.1123724352659905,NV,2023-04-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0
1404,0.0736522349629984,0.01528756727348325,NV,2023-04-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1405,3.13527634075042,0.3304763149482955,NV,2023-04-13,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0
1406,0.0265435157241376,0.0183153601677308,NV,2023-04-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1407,0.89801073757036,0.1860543377320445,NV,2023-04-15,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1
1408,1.23867555215087,0.233774168390711,NV,2023-04-16,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0
1409,1.13754587149218,0.02423810918235965,NV,2023-04-17,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0
1410,0.521754284365409,0.128821433410474,NV,2023-04-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
1411,1.01921210604453,0.1709578991774215,NV,2023-04-19,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0
1412,0.612299359422066,0.03232000525442125,NV,2023-04-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
1413,0.889951722550809,0.1562672179046705,NV,2023-04-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1414,0.609165902435739,0.258473727264984,NV,2023-04-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1415,0.587005081845863,0.1324529423800975,NV,2023-04-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
1416,3.03972373439565,0.04767872200727335,NV,2023-04-24,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0
1417,1.48338800943415,0.4108347858753695,NV,2023-04-25,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0
1418,0.951900049695146,0.2380507882230355,NV,2023-04-26,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0
1419,0.613516804195703,0.263604166256756,NV,2023-04-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1420,1.27464707074398,0.126592195633939,NV,2023-04-28,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0
1421,0.964935051325895,0.1718069307207735,NV,2023-04-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0
1422,1.30431982238552,0.305424406572764,NV,2023-04-30,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0
1423,2.06199970534736,0.2494614255566525,NV,2023-05-01,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0
1424,2.15916089225229,0.347740074638764,NV,2023-05-02,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1
1425,2.69218466721789,0.1448532259008115,NV,2023-05-03,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0
1426,1.35667141656758,0.249295918650783,NV,2023-05-04,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1
1427,1.18317302678134,0.226218526662564,NV,2023-05-05,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0
1428,NA,NA,NV,2023-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1429,1.89167638572922,0.131868098374924,NY,2023-03-26,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,0
1430,2.08106490341797,0.097216100000084,NY,2023-03-27,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0
1431,3.66681066632313,0.150500618408605,NY,2023-03-28,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0
1432,7.72129661629826,0.288890916316187,NY,2023-03-29,1,1,0,1,1,1,1,0,0,0,1,1,0,1,1,1,1,0,0,0
1433,3.40472227531779,0.1886140109125095,NY,2023-03-30,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0
1434,1.73836401916022,0.2105026383250565,NY,2023-03-31,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,0,0
1435,1.84509972049487,0.140757380252087,NY,2023-04-01,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0
1436,2.91721014578298,0.1922035955826925,NY,2023-04-02,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0
1437,7.13207502369272,0.1915026740350145,NY,2023-04-03,1,1,1,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0
1438,1.58788067824176,0.1275404270058525,NY,2023-04-04,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0
1439,2.78310461324319,0.193820842411082,NY,2023-04-05,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,1,0,0
1440,2.1540844525493,0.1677119952005855,NY,2023-04-06,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0
1441,2.01159529829618,0.1653698766977345,NY,2023-04-07,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0
1442,1.78037959504705,0.192055833148644,NY,2023-04-08,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1
1443,1.0758182802901,0.1972133688318245,NY,2023-04-09,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0
1444,1.67995613752445,0.1303227873964825,NY,2023-04-10,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0
1445,2.61778841027871,0.1206426166492435,NY,2023-04-11,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0
1446,3.70684627497329,0.1535206080950585,NY,2023-04-12,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0
1447,1.69862096517155,0.1743855377143735,NY,2023-04-13,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0
1448,1.03237129159565,0.146855752450685,NY,2023-04-14,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0
1449,2.47362888412015,0.254025996410597,NY,2023-04-15,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0
1450,0.709433234887516,0.1409257413101645,NY,2023-04-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1451,2.61520533067065,0.125219776036532,NY,2023-04-17,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0
1452,5.02893018078091,0.2015893167731675,NY,2023-04-18,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0
1453,4.44323301152344,0.22582396419773,NY,2023-04-19,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0
1454,3.14093862641889,0.2208293339435605,NY,2023-04-20,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0
1455,2.84262309050061,0.118117310506008,NY,2023-04-21,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0
1456,2.13501338387481,0.1800807796823025,NY,2023-04-22,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0
1457,2.92301259765807,0.2890081598090545,NY,2023-04-23,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0
1458,2.77213681439635,0.251239504104361,NY,2023-04-24,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0
1459,4.05342062179611,0.2362157890288715,NY,2023-04-25,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0
1460,1.22269632691478,0.247597967531258,NY,2023-04-26,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0
1461,5.6512985302235,0.1357146230929825,NY,2023-04-27,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
1462,1.15339488284023,0.1872629934211435,NY,2023-04-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
1463,1.27386702499226,0.2850106009705355,NY,2023-04-29,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0
1464,4.10156703791783,0.3452813037195425,NY,2023-04-30,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
1465,4.88937506259778,0.24039611218678,NY,2023-05-01,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0
1466,3.90019750666128,0.313373644937857,NY,2023-05-02,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0
1467,8.34532321522791,0.192354374038392,NY,2023-05-03,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0
1468,6.56796729381535,0.242332681336581,NY,2023-05-04,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0
1469,6.91273502813519,0.2909820331084215,NY,2023-05-05,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0
1470,3.42109305468703,0.401756441022925,NY,2023-05-06,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,1,0,0
1471,0.335847733695805,0.004867037649982825,OH,2023-03-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0
1472,0.973459654161284,0.1316607881572005,OH,2023-03-27,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0
1473,0.72984855126329,0.094627714131751,OH,2023-03-28,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0
1474,0.771373102083548,0.074493596514811,OH,2023-03-29,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0
1475,0.271234629102543,0.00583085741911615,OH,2023-03-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
1476,0.215035254728492,0.0061665636434096,OH,2023-03-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1477,0.844841433220176,0.081140546277091,OH,2023-04-01,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1
1478,0.478393882848269,0.063301526467446,OH,2023-04-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1479,0.714628362722015,0.00745612199097905,OH,2023-04-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1480,0.700358531934272,0.05191695745626,OH,2023-04-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
1481,1.71583030234541,0.1687939039370245,OH,2023-04-05,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0
