...1,es_score,brier_score,location,target_date,X23A_50_CI,X23B_50_CI,X23I_50_CI,X24A_50_CI,other_50_CI,X23F_50_CI,X23A_95_CI,X23B_95_CI,X23I_95_CI,X24A_95_CI,other_95_CI,X23F_95_CI
1276,0.00996278097119363,0.00715955476569695,NH,2024-01-15,1,1,1,1,1,1,1,1,1,1,1,1
1277,NA,NA,NH,2024-01-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1278,0.0587771796710196,0.00542370510449575,NH,2024-01-17,1,1,1,1,1,1,1,1,1,1,1,1
1279,NA,NA,NH,2024-01-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1280,NA,NA,NH,2024-01-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1281,NA,NA,NH,2024-01-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1282,NA,NA,NH,2024-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1283,NA,NA,NH,2024-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1284,NA,NA,NH,2024-01-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1285,NA,NA,NH,2024-01-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1286,0.00256054679385624,0.001744433616728365,NH,2024-01-25,1,1,1,1,1,1,1,1,1,1,1,1
1287,NA,NA,NH,2024-01-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1288,NA,NA,NH,2024-01-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1289,NA,NA,NH,2024-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1290,NA,NA,NH,2024-01-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1291,0.00115896215957496,8.4985243765695e-4,NH,2024-01-30,1,1,1,1,1,1,1,1,1,1,1,1
1292,NA,NA,NH,2024-01-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1293,NA,NA,NH,2024-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1294,NA,NA,NH,2024-02-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1295,1.37461965556353,0.968913952755865,NH,2024-02-03,1,1,0,0,1,1,1,1,0,0,1,1
1296,NA,NA,NH,2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1297,NA,NA,NH,2024-02-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1298,0.00164787874387586,3.10160622848925e-4,NH,2024-02-06,1,1,1,1,1,1,1,1,1,1,1,1
1299,NA,NA,NH,2024-02-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1300,NA,NA,NH,2024-02-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1301,NA,NA,NH,2024-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1302,NA,NA,NH,2024-02-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1303,2.4859688218499,0.0490273686816387,NJ,2023-12-31,1,1,1,0,1,0,1,1,1,0,1,0
1304,3.40544516148914,0.1161841264624485,NJ,2024-01-01,1,1,1,0,1,0,0,1,0,0,0,0
1305,2.3013926957356,0.184247436558169,NJ,2024-01-02,1,1,0,1,1,1,1,0,1,0,0,0
1306,3.49537693446287,0.154451297013231,NJ,2024-01-03,1,1,1,0,1,0,0,0,1,0,0,0
1307,1.98207225381858,0.167667727926782,NJ,2024-01-04,1,0,1,1,1,1,0,0,0,0,0,0
1308,1.721081084365,0.0972710257981705,NJ,2024-01-05,1,1,1,0,1,1,0,0,1,0,0,1
1309,1.16876574496383,0.1568773179623935,NJ,2024-01-06,1,1,1,1,0,1,1,0,1,0,0,1
1310,0.696693749677644,0.0814976846893285,NJ,2024-01-07,1,1,1,1,1,1,1,0,1,1,1,0
1311,4.22559081420845,0.105494071994821,NJ,2024-01-08,1,1,1,0,1,0,0,1,0,0,0,0
1312,2.5679140932956,0.0934382382508915,NJ,2024-01-09,0,1,1,0,1,0,0,1,0,1,1,0
1313,1.92219022755585,0.0815764408619875,NJ,2024-01-10,1,1,1,0,1,1,0,0,1,0,0,1
1314,1.41329045539046,0.115695884824765,NJ,2024-01-11,1,1,0,1,1,1,0,0,0,1,0,0
1315,0.932245940935558,0.077093013727409,NJ,2024-01-12,1,1,0,1,1,1,1,0,0,1,1,1
1316,1.1573536876927,0.121267770366665,NJ,2024-01-13,1,1,1,1,0,1,1,1,1,1,0,0
1317,0.419009888856008,0.083576844580152,NJ,2024-01-14,1,1,1,1,1,1,1,1,1,0,1,0
1318,1.26350074318488,0.0813990264122675,NJ,2024-01-15,1,1,1,1,0,1,0,1,0,0,0,0
1319,1.02237976667918,0.10878885787226,NJ,2024-01-16,0,1,1,1,1,1,0,1,1,1,0,0
1320,1.41341539814822,0.0540636861781865,NJ,2024-01-17,1,1,1,1,1,1,1,1,0,0,0,1
1321,1.1804911083401,0.0866295151447835,NJ,2024-01-18,0,1,1,1,1,1,0,1,1,1,1,0
1322,0.300244446033855,0.004096912842954495,NJ,2024-01-19,1,1,1,1,1,1,0,1,1,0,1,0
1323,1.15568079684734,0.00355747434490259,NJ,2024-01-20,1,1,1,0,1,1,1,1,1,0,1,0
1324,0.418165367340861,0.003087448193383125,NJ,2024-01-21,1,1,1,1,1,1,1,1,1,1,1,1
1325,1.87251785721928,0.00267828065599947,NJ,2024-01-22,1,1,1,0,1,0,1,1,1,0,1,0
1326,2.15461409836871,0.01737964205000145,NJ,2024-01-23,1,1,1,0,1,0,1,1,0,1,1,0
1327,1.38353379884651,0.002013079075895865,NJ,2024-01-24,1,1,1,0,1,1,1,1,0,0,1,0
1328,0.953628455709994,0.0312998454844748,NJ,2024-01-25,0,1,1,1,1,1,0,1,1,1,1,0
1329,0.0315245684873801,0.00151125308998438,NJ,2024-01-26,1,1,1,1,1,1,1,1,1,1,1,1
1330,0.848100175302857,0.0691172579269725,NJ,2024-01-27,1,1,0,1,1,1,1,1,0,1,1,0
1331,1.09863533823737,0.159914036753435,NJ,2024-01-28,1,1,1,0,0,1,1,1,1,0,0,1
1332,4.61352066759572,0.115903362048989,NJ,2024-01-29,0,1,1,0,0,1,0,1,0,0,0,0
1333,1.11849949578194,0.01772954484763475,NJ,2024-01-30,0,1,1,1,1,1,0,1,1,1,1,0
1334,0.889301358724576,7.35786462964745e-4,NJ,2024-01-31,1,1,1,0,1,1,1,1,1,1,1,1
1335,0.863598098972367,0.0872466739614845,NJ,2024-02-01,1,1,1,1,1,0,1,1,1,0,1,0
1336,0.138889141488477,5.5152814414122e-4,NJ,2024-02-02,1,1,1,1,1,1,1,1,1,1,1,1
1337,1.85519474430401,0.161107676868315,NJ,2024-02-03,1,1,0,0,1,0,1,1,0,0,1,1
1338,0.0311639084684974,4.13502028848235e-4,NJ,2024-02-04,1,1,1,1,1,1,1,1,1,1,1,1
1339,1.74346755101516,0.04564583837131255,NJ,2024-02-05,1,1,1,0,0,1,1,1,1,0,0,0
1340,0.779609109055586,0.0246987646103536,NJ,2024-02-06,1,1,1,1,0,1,1,1,1,0,0,1
1341,0.874070087807976,0.0282319768758105,NJ,2024-02-07,0,1,1,1,1,1,0,1,1,0,1,1
1342,0.387321869046792,2.3280407422521e-4,NJ,2024-02-08,1,1,1,1,1,1,0,1,1,0,1,1
1343,0.0921179263643306,2.0175804473984e-4,NJ,2024-02-09,1,1,1,1,1,1,1,1,1,0,0,1
1344,0.0246898613690646,1.7489493891154e-4,NJ,2024-02-10,1,1,1,1,1,1,1,1,1,1,1,1
1345,2.68846899494715,0.389218136477359,NM,2023-12-31,1,0,1,0,1,1,1,0,1,1,0,0
1346,2.20030520623512,0.415648856908029,NM,2024-01-01,1,1,1,0,0,1,1,0,1,1,0,0
1347,2.00474344175316,0.2695252200064725,NM,2024-01-02,1,1,1,1,0,1,1,1,1,0,0,1
1348,2.02949409464575,0.57692603301653,NM,2024-01-03,0,0,1,0,1,1,0,0,1,0,1,0
1349,2.15424883224694,0.3371542594747625,NM,2024-01-04,1,1,1,0,1,0,0,1,1,0,0,0
1350,1.08160671154174,0.198929741436956,NM,2024-01-05,1,1,0,1,1,1,1,1,0,0,0,0
1351,1.15475199196207,0.325958383531106,NM,2024-01-06,1,0,1,0,1,1,1,0,1,0,1,0
1352,0.422495592560042,0.1118158384721675,NM,2024-01-07,1,1,1,1,1,1,1,1,1,0,1,0
1353,3.21244239786805,0.3492782461365625,NM,2024-01-08,1,1,1,0,1,0,1,1,0,0,1,0
1354,1.4988795796504,0.284403137404326,NM,2024-01-09,1,0,1,0,0,1,0,0,1,0,0,1
1355,1.67688423875653,0.2434156608895605,NM,2024-01-10,0,0,1,0,1,1,0,0,0,0,0,1
1356,0.990304888040433,0.195437364139175,NM,2024-01-11,1,0,1,1,1,1,1,0,1,0,1,1
1357,3.19374070487504,0.4923661784266845,NM,2024-01-12,0,1,1,0,0,1,0,1,1,0,0,1
1358,0.236657925131954,0.00941830485405165,NM,2024-01-13,1,1,1,1,1,1,1,0,1,0,1,1
1359,1.20681678942387,0.2221344094158915,NM,2024-01-14,0,1,1,0,1,1,0,1,1,0,1,0
1360,1.69036957423332,0.3613196937033855,NM,2024-01-15,1,0,1,0,0,1,1,0,1,0,0,1
1361,NA,NA,NM,2024-01-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1362,NA,NA,NM,2024-01-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1363,NA,NA,NM,2024-01-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1364,NA,NA,NM,2024-01-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1365,0.00496132986881628,0.00355747434490259,NM,2024-01-20,1,1,1,1,1,1,1,1,1,1,1,1
1366,0.0546159215264735,0.003087448193383125,NM,2024-01-21,1,1,1,1,1,1,1,1,1,1,1,1
1367,1.96614247277832,0.260529409896142,NM,2024-01-22,1,1,1,0,1,0,0,1,1,0,1,0
1368,0.0121249482732301,0.002322391324610175,NM,2024-01-23,1,1,1,1,1,1,1,1,1,1,1,1
1369,1.09501868300942,0.3071845427434925,NM,2024-01-24,1,1,1,0,1,0,1,1,1,0,1,0
1370,NA,NA,NM,2024-01-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1371,1.31648337248473,0.92837659183214,NM,2024-01-26,1,1,1,0,1,0,1,1,1,0,1,0
1372,0.00165214085612777,0.00130896796831405,NM,2024-01-27,1,1,1,1,1,1,1,1,1,1,1,1
1373,0.00122698583213486,0.00113357126898716,NM,2024-01-28,1,1,1,1,1,1,1,1,0,0,1,1
1374,0.00113487810250908,9.8155497487081e-4,NM,2024-01-29,1,1,1,1,1,1,1,1,1,1,1,1
1375,0.00400505158867816,8.4985243765695e-4,NM,2024-01-30,1,1,1,1,1,1,1,1,1,1,1,1
1376,0.0036940551348075,7.35786462964745e-4,NM,2024-01-31,1,1,1,1,1,1,1,1,1,1,1,1
1377,NA,NA,NM,2024-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1378,NA,NA,NM,2024-02-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1379,NA,NA,NM,2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1380,NA,NA,NM,2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1381,0.00199350372629859,3.58097328149785e-4,NM,2024-02-05,1,1,1,1,1,1,1,1,1,0,1,0
1382,0.00161911764017225,3.10160622848925e-4,NM,2024-02-06,1,1,1,1,1,1,1,1,1,1,1,1
1383,0.00147035414630395,2.6868665064207e-4,NM,2024-02-07,1,1,1,1,1,1,1,1,1,1,1,1
1384,NA,NA,NM,2024-02-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1385,2.5665147782229e-4,2.0175804473984e-4,NM,2024-02-09,1,1,1,1,1,1,1,1,1,1,1,1
1386,3.1644442750787e-4,1.7489493891154e-4,NM,2024-02-10,1,1,1,1,1,1,1,1,1,1,1,1
1387,NA,NA,NV,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1388,NA,NA,NV,2024-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1389,0.956018691843415,0.667862786631155,NV,2024-01-02,1,1,1,0,1,0,1,1,1,0,1,0
1390,0.65013132610422,0.0343925429888488,NV,2024-01-03,1,1,1,1,1,1,1,1,1,0,0,0
1391,0.956527124334237,0.2067232557531625,NV,2024-01-04,1,1,0,1,1,1,0,1,0,1,0,0
1392,0.743772990055418,0.3723606771158375,NV,2024-01-05,1,1,1,1,1,0,1,1,0,1,1,0
1393,1.25743724733321,0.395420226719269,NV,2024-01-06,1,1,1,0,0,1,1,0,0,0,0,1
1394,0.696092427584805,0.0208613771236504,NV,2024-01-07,1,1,1,1,1,1,1,1,1,0,1,0
1395,0.743168031703138,0.190461739871417,NV,2024-01-08,1,1,1,1,1,1,1,1,1,1,1,1
1396,NA,NA,NV,2024-01-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1397,0.407987416746817,0.100320303931166,NV,2024-01-10,1,1,1,1,1,1,1,0,1,0,1,0
1398,0.577943991332967,0.0123390007875321,NV,2024-01-11,1,1,1,1,1,1,1,1,1,1,1,1
1399,0.424021978662785,0.083880747663381,NV,2024-01-12,1,1,1,1,1,1,1,1,1,0,1,0
1400,0.0467846060404624,0.00941830485405165,NV,2024-01-13,1,1,1,1,1,1,1,1,1,1,1,1
1401,0.0108037713474709,0.0082155004510144,NV,2024-01-14,1,1,1,1,1,1,1,1,1,1,1,1
1402,0.757683120425947,0.2172469625994475,NV,2024-01-15,1,1,1,1,1,0,1,1,1,0,1,0
1403,1.39402923079472,0.1953533665356715,NV,2024-01-16,1,1,1,0,1,0,0,1,1,1,1,0
1404,0.191959029476633,0.00542370510449575,NV,2024-01-17,1,1,1,1,1,1,1,1,1,1,1,1
1405,0.422009779994625,0.0668923313853155,NV,2024-01-18,1,1,1,1,1,1,1,1,1,0,0,0
1406,0.146707388085215,0.004096912842954495,NV,2024-01-19,1,1,1,1,1,1,1,1,1,1,1,1
1407,0.00485722960861439,0.00355747434490259,NV,2024-01-20,1,1,1,1,1,1,1,1,1,1,1,1
1408,0.00435529693327939,0.003087448193383125,NV,2024-01-21,1,1,1,1,1,1,1,1,1,1,1,1
1409,0.785335707486284,0.0799026028363805,NV,2024-01-22,1,1,1,1,0,1,0,1,1,1,0,1
1410,1.04358347938104,0.1886876013846425,NV,2024-01-23,1,1,1,1,0,1,1,1,1,0,0,1
1411,0.135450328145669,0.002013079075895865,NV,2024-01-24,1,1,1,1,1,1,1,1,1,0,1,0
1412,2.21323955419251,0.237234427360825,NV,2024-01-25,1,1,0,0,1,1,1,1,0,0,1,1
1413,0.0448415184980009,0.00151125308998438,NV,2024-01-26,1,1,1,1,1,1,1,1,1,1,1,1
1414,NA,NA,NV,2024-01-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1415,NA,NA,NV,2024-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1416,0.020245593776878502,9.8155497487081e-4,NV,2024-01-29,1,1,1,1,1,1,1,1,1,1,1,1
1417,0.0369638601382233,8.4985243765695e-4,NV,2024-01-30,1,1,1,1,1,1,1,1,1,1,1,1
1418,0.0224248320249757,7.35786462964745e-4,NV,2024-01-31,1,1,1,1,1,1,1,1,1,0,1,0
1419,0.0822331716373927,6.37022726841545e-4,NV,2024-02-01,1,1,1,1,1,1,1,1,1,1,1,1
1420,0.00305367265436944,5.5152814414122e-4,NV,2024-02-02,1,1,1,1,1,1,1,1,1,1,1,1
1421,0.00584174440786979,4.77533796659705e-4,NV,2024-02-03,1,1,1,1,1,1,1,1,1,1,1,1
1422,5.685279958565e-4,4.13502028848235e-4,NV,2024-02-04,1,1,1,1,1,1,1,1,1,1,1,1
1423,0.00747424380164555,3.58097328149785e-4,NV,2024-02-05,1,1,1,1,1,1,1,1,1,1,1,1
1424,0.00392307128302465,3.10160622848925e-4,NV,2024-02-06,1,1,1,1,1,1,1,1,1,1,1,1
1425,0.00895888958996024,2.6868665064207e-4,NV,2024-02-07,1,1,1,1,1,1,1,1,0,0,1,1
1426,2.8807530333397e-4,2.3280407422521e-4,NV,2024-02-08,1,1,1,1,1,1,1,1,1,1,1,1
1427,1.34126680753872,0.4870093477592005,NV,2024-02-09,1,1,1,0,1,0,1,1,1,0,1,0
1428,0.00373618288282028,1.7489493891154e-4,NV,2024-02-10,1,1,1,1,1,1,1,1,1,1,1,1
1429,9.30311671973411,0.161494395934852,NY,2023-12-31,1,1,0,0,1,0,1,0,0,0,0,0
1430,14.9049684323456,0.1381827183110105,NY,2024-01-01,1,0,1,0,1,0,1,0,0,0,0,0
1431,23.3145661750835,0.1460064373730335,NY,2024-01-02,1,0,1,0,0,0,0,0,0,0,0,0
1432,20.2338603926563,0.110086960158154,NY,2024-01-03,1,0,1,0,0,0,0,0,1,0,0,0
1433,19.5108762898144,0.1092904827706745,NY,2024-01-04,1,0,1,0,0,0,0,0,0,0,0,0
1434,14.2466920063943,0.0848725369386645,NY,2024-01-05,1,0,1,0,0,0,0,0,1,0,0,0
1435,4.93119064132789,0.115674315462119,NY,2024-01-06,1,1,1,0,1,0,0,1,1,0,0,0
1436,2.6149074650917,0.12719412033098,NY,2024-01-07,0,1,1,0,1,1,1,0,1,0,0,0
1437,13.8295902383483,0.095474504724934,NY,2024-01-08,0,1,1,0,0,0,0,0,0,0,0,0
1438,5.42762223698712,0.100712666284611,NY,2024-01-09,1,1,1,0,1,0,1,0,0,0,0,0
1439,8.43062036796102,0.086740982164631,NY,2024-01-10,1,1,1,0,1,0,0,1,0,0,0,0
1440,6.90754987062045,0.084723789772842,NY,2024-01-11,0,0,0,0,1,0,0,1,0,0,1,0
1441,6.04700643740049,0.0499468512880611,NY,2024-01-12,1,1,1,0,1,0,1,0,1,0,1,0
1442,5.87673337576341,0.04783460708886725,NY,2024-01-13,1,1,1,0,1,0,1,0,0,0,1,0
1443,2.22566853691637,0.1120114917116655,NY,2024-01-14,1,1,0,1,1,1,0,1,0,0,1,0
1444,2.93718861848268,0.081441415843939,NY,2024-01-15,1,1,1,1,1,0,1,1,0,0,0,0
1445,4.1865779767224,0.0645300013861035,NY,2024-01-16,1,1,1,0,0,0,0,0,0,0,0,0
1446,9.58808352237151,0.02220012325780885,NY,2024-01-17,1,1,0,0,1,0,1,1,0,0,0,0
1447,5.31187317405387,0.0409319026057663,NY,2024-01-18,1,1,0,0,1,0,0,0,0,0,1,0
1448,1.6805224111769,0.0474004747690521,NY,2024-01-19,1,1,1,0,1,1,1,1,0,1,0,0
1449,2.62487617090698,0.0317201761985092,NY,2024-01-20,1,1,1,0,0,0,1,0,1,0,1,0
1450,0.946300990136355,0.061790441462942,NY,2024-01-21,1,1,1,1,1,1,0,1,1,0,0,0
1451,2.79381417324631,0.045918872406118,NY,2024-01-22,1,1,1,1,0,0,1,1,0,0,0,0
1452,1.74409016217419,0.04588477442434545,NY,2024-01-23,1,1,1,1,1,1,0,0,0,1,0,0
1453,2.89325558520575,0.0283807125451183,NY,2024-01-24,1,0,1,0,1,0,0,1,0,0,0,0
1454,2.16909736988161,0.0377501884871805,NY,2024-01-25,1,1,1,1,0,0,1,0,1,0,0,1
1455,1.22759980069003,0.00151125308998438,NY,2024-01-26,1,1,1,0,1,1,1,1,0,0,0,0
1456,0.829767564466959,0.0291290227701482,NY,2024-01-27,1,1,1,1,1,1,1,1,1,0,1,0
1457,1.17743432792754,0.056618692866524,NY,2024-01-28,0,1,1,1,1,1,0,1,1,0,1,0
1458,2.79335518285671,0.0231283289870927,NY,2024-01-29,1,1,1,0,0,0,1,0,0,0,0,0
1459,2.05188518954065,0.0297112043833264,NY,2024-01-30,1,1,0,1,1,0,0,0,0,0,1,0
1460,1.35867841782479,0.03295877589742455,NY,2024-01-31,1,1,1,1,0,1,0,1,1,0,0,0
1461,1.60691332747649,0.02231602802353985,NY,2024-02-01,1,1,1,1,0,0,0,1,0,0,0,0
1462,0.691473496371807,0.0292420642551308,NY,2024-02-02,1,1,1,1,1,1,1,1,0,0,1,1
1463,0.492938063467215,0.0164629554283374,NY,2024-02-03,1,1,1,1,1,1,1,1,1,1,1,1
1464,0.983381162178224,4.13502028848235e-4,NY,2024-02-04,1,1,1,0,1,1,1,1,0,0,1,0
1465,3.13128264619854,0.0552281543654945,NY,2024-02-05,1,0,1,0,1,0,1,0,0,0,0,0
1466,3.58627675573908,0.0524097817383435,NY,2024-02-06,1,1,1,0,0,1,1,1,0,0,0,1
1467,1.75219929927275,0.0292826432481402,NY,2024-02-07,1,1,1,1,0,1,0,1,1,0,0,1
1468,3.81162776963993,0.0468456825522855,NY,2024-02-08,1,1,1,0,0,1,1,1,1,0,0,0
1469,0.812551376970353,0.0241129075764453,NY,2024-02-09,1,1,1,1,0,1,1,1,1,0,0,1
1470,2.0432384114359,0.0532417732252775,NY,2024-02-10,1,1,1,0,0,1,1,1,1,0,0,1
1471,NA,NA,OH,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1472,0.456177616664702,0.2458616712803325,OH,2024-01-01,1,1,1,1,1,1,1,1,1,0,0,1
1473,3.41381065059449,0.485977372412383,OH,2024-01-02,1,0,1,0,1,1,1,0,1,0,1,0
1474,0.900274418718445,0.269363284625748,OH,2024-01-03,1,1,0,1,1,1,1,1,0,1,1,0
1475,0.877011145368336,0.288300503684048,OH,2024-01-04,0,1,1,1,1,1,0,1,1,0,0,1
1476,0.126073354164743,0.026880925186856,OH,2024-01-05,1,1,1,1,1,1,1,1,1,1,1,1
1477,NA,NA,OH,2024-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1478,0.0287089736681076,0.0208613771236504,OH,2024-01-07,1,1,1,1,1,1,1,1,1,1,1,1
1479,0.832158824885112,0.390646333867249,OH,2024-01-08,1,1,1,1,1,0,1,1,1,0,1,0
1480,0.872141217912696,0.396457618869942,OH,2024-01-09,1,1,1,1,1,0,1,1,1,0,1,0
1481,0.138329371251475,0.01409853381294545,OH,2024-01-10,1,1,1,1,1,1,1,1,1,0,1,0
1482,1.7038840576457,0.4399083086383135,OH,2024-01-11,1,0,0,0,1,1,0,0,0,0,1,1
1483,0.053864098535534,0.0107861619853926,OH,2024-01-12,1,1,1,1,1,1,1,1,1,1,1,1
1484,1.12551792465778,0.4472595657908255,OH,2024-01-13,1,0,1,0,1,1,1,0,1,0,1,1
1485,NA,NA,OH,2024-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1486,0.0357892330587948,0.00715955476569695,OH,2024-01-15,1,1,1,1,1,1,1,1,1,0,1,0
1487,0.00886680788891722,0.00623393908971205,OH,2024-01-16,1,1,1,1,1,1,1,1,1,0,0,1
1488,0.0548688166962885,0.00542370510449575,OH,2024-01-17,1,1,1,1,1,1,1,1,1,1,1,1
1489,0.998187676619743,0.2302680505393885,OH,2024-01-18,1,1,1,1,0,1,1,1,1,0,0,1
1490,NA,NA,OH,2024-01-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1491,0.0171141916773407,0.00355747434490259,OH,2024-01-20,1,1,1,1,1,1,1,1,1,1,1,1
1492,0.0161222947290818,0.003087448193383125,OH,2024-01-21,1,1,1,1,1,1,1,1,1,1,1,1
1493,1.03017003190078,0.1880166538889135,OH,2024-01-22,1,1,1,1,0,1,1,1,1,1,0,0
1494,1.08284322483338,0.305395831218001,OH,2024-01-23,1,1,1,0,1,0,1,1,1,1,1,1
1495,0.0378200084811871,0.002013079075895865,OH,2024-01-24,1,1,1,1,1,1,1,1,1,1,1,1
1496,0.00947608266458766,0.001744433616728365,OH,2024-01-25,1,1,1,1,1,1,1,1,1,1,1,1
1497,1.21599211321512,0.316585314893277,OH,2024-01-26,1,1,1,0,0,1,1,1,1,0,0,1
1498,NA,NA,OH,2024-01-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1499,NA,NA,OH,2024-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1500,0.00482624796202234,9.8155497487081e-4,OH,2024-01-29,1,1,1,1,1,1,1,1,1,1,1,1
1501,0.0186758863099724,8.4985243765695e-4,OH,2024-01-30,1,1,1,1,1,1,1,1,1,1,1,1
1502,1.36643810483684,0.96208266173602,OH,2024-01-31,1,1,0,0,1,1,1,1,0,0,1,1
1503,8.3399002441701e-4,6.37022726841545e-4,OH,2024-02-01,1,1,1,1,1,1,1,1,1,1,1,1
1504,0.0125700467630737,5.5152814414122e-4,OH,2024-02-02,1,1,1,1,1,1,1,1,1,1,1,1
1505,5.4872900588418e-4,4.77533796659705e-4,OH,2024-02-03,1,1,1,1,1,1,1,1,1,1,1,1
1506,0.00237597063212582,4.13502028848235e-4,OH,2024-02-04,1,1,1,1,1,1,1,1,1,1,1,1
1507,0.00235114935051435,3.58097328149785e-4,OH,2024-02-05,1,1,1,1,1,1,1,1,1,1,1,1
1508,0.0153459504696737,3.10160622848925e-4,OH,2024-02-06,1,1,1,1,1,1,1,1,1,1,1,1
1509,3.19792670645894,0.2247041131049795,OH,2024-02-07,0,1,1,0,1,0,0,1,1,0,1,0
1510,0.00144294337110361,2.3280407422521e-4,OH,2024-02-08,1,1,1,1,1,1,1,1,1,1,1,1
1511,0.00232552012877528,2.0175804473984e-4,OH,2024-02-09,1,1,1,1,1,1,1,1,0,0,1,1
1512,NA,NA,OH,2024-02-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1513,0.0683754295993264,0.0490273686816387,OK,2023-12-31,1,1,1,1,1,1,1,1,1,1,1,1
1514,0.0631374229842276,0.0436563336899303,OK,2024-01-01,1,1,1,1,1,1,1,1,1,1,1,1
1515,3.57209416130119,0.52420455496798,OK,2024-01-02,1,1,1,0,0,0,1,0,1,0,0,0
1516,2.28398458996905,0.562236867068745,OK,2024-01-03,1,1,1,0,0,1,1,1,1,0,0,1
1517,2.21341409004602,0.552741670334455,OK,2024-01-04,1,1,1,0,0,0,1,1,1,0,1,0
1518,1.70420625426799,0.75351521269329,OK,2024-01-05,1,1,1,0,0,0,1,1,1,0,0,1
1519,1.02716650339186,0.7334519581913,OK,2024-01-06,1,1,1,0,1,0,1,1,1,1,1,1
1520,NA,NA,OK,2024-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1521,5.7226944697365,0.712448155777295,OK,2024-01-08,0,0,1,0,0,0,0,0,1,0,0,0
1522,2.16316010660969,0.408902545379034,OK,2024-01-09,0,1,1,0,1,0,0,1,1,0,1,0
1523,5.84502545172103,0.732781451472175,OK,2024-01-10,0,0,1,0,0,0,0,0,0,0,0,0
1524,3.40066745121641,0.802760136049005,OK,2024-01-11,1,1,1,0,1,0,1,1,1,0,1,0
1525,0.942732074057151,0.4128063832143295,OK,2024-01-12,1,1,1,0,1,0,1,1,0,0,1,1
1526,1.10041620987537,0.439848367921302,OK,2024-01-13,1,1,1,0,0,1,1,1,1,0,0,1
1527,2.34317020666901,0.83719028587153,OK,2024-01-14,1,1,1,0,1,0,1,1,1,0,1,0
1528,1.20382316028132,0.8475091861007,OK,2024-01-15,1,1,1,0,1,0,1,1,1,0,1,0
