...1,es_score,brier_score,location,target_date,X22B_50_CI,X22F_50_CI,X23A_50_CI,X23C_50_CI,other_50_CI,X22E_50_CI,X22B_95_CI,X22F_95_CI,X23A_95_CI,X23C_95_CI,other_95_CI,X22E_95_CI
1048,4.37537740613342,0.3057005389837605,MO,2023-03-02,1,1,0,1,1,0,1,1,0,1,1,0
1049,3.05806064626953,0.2310145516699815,MO,2023-03-03,1,1,0,1,1,0,1,1,0,1,1,0
1050,2.00313285021449,0.377470876143594,MO,2023-03-04,1,1,0,1,0,0,1,1,0,1,0,1
1051,0.281629698947352,0.1943930888075605,MS,2023-01-22,1,1,1,1,1,1,1,1,1,1,1,1
1052,0.866738841275187,0.345745736012952,MS,2023-01-23,0,1,1,1,1,1,0,1,0,0,1,0
1053,0.683544382927047,0.293500361989829,MS,2023-01-24,1,1,1,1,1,1,1,1,0,1,1,0
1054,3.73612089507086,0.390558348144415,MS,2023-01-25,0,1,0,1,1,0,0,1,0,1,1,0
1055,3.5619068332679,0.50348586706916,MS,2023-01-26,0,1,0,1,1,0,0,1,0,1,1,0
1056,1.19075854305207,0.276986960179069,MS,2023-01-27,1,1,1,0,1,0,0,1,0,0,1,0
1057,0.611700455192296,0.4393255855204335,MS,2023-01-28,1,1,1,1,1,1,1,1,1,1,1,1
1058,0.636953189965135,0.4602633899912955,MS,2023-01-29,1,1,1,1,1,1,1,1,0,1,1,0
1059,6.74556773322301,0.48123567029729,MS,2023-01-30,1,1,0,1,1,0,1,1,0,1,1,0
1060,0.976857936433848,0.278065865910125,MS,2023-01-31,0,1,1,1,1,1,0,1,0,1,1,0
1061,0.804981313667249,0.300478466490311,MS,2023-02-01,1,1,1,1,1,1,0,1,1,1,1,0
1062,0.492731423437572,0.2279998382305925,MS,2023-02-02,1,1,1,1,1,1,1,1,0,1,1,0
1063,0.531390557599012,0.230023741590573,MS,2023-02-03,1,1,1,1,1,1,1,1,1,1,1,1
1064,0.0829601999326545,0.056525355962857,MS,2023-02-04,1,1,1,1,1,1,1,1,1,1,1,1
1065,0.0692460194824554,0.0505627248391005,MS,2023-02-05,1,1,1,1,1,1,1,1,1,1,1,1
1066,0.370927661374794,0.2377150313064185,MS,2023-02-06,1,1,1,1,1,1,1,1,1,1,1,1
1067,1.1874517745375,0.340918860969545,MS,2023-02-07,1,1,0,1,1,0,1,0,0,1,1,0
1068,1.00322538497929,0.285406623287478,MS,2023-02-08,1,1,1,1,1,0,1,1,0,1,1,0
1069,0.142265780951559,0.03177120589251485,MS,2023-02-09,1,1,1,1,1,1,1,1,0,1,1,0
1070,1.66207846718955,0.4724849278833605,MS,2023-02-10,1,1,0,1,1,0,1,1,0,1,1,0
1071,0.397594856977562,0.19648868524605,MS,2023-02-11,1,1,1,1,1,1,1,1,1,1,1,1
1072,0.0327848078708085,0.0220372294841066,MS,2023-02-12,1,1,1,1,1,1,1,1,1,1,1,1
1073,0.77074319116398,0.3808944250753295,MS,2023-02-13,1,1,1,1,1,0,1,1,0,1,1,0
1074,0.612444424429539,0.2637599284767715,MS,2023-02-14,1,1,1,1,1,1,1,1,1,1,1,1
1075,1.27678036405899,0.2670658089494705,MS,2023-02-15,1,1,0,1,1,0,1,0,0,1,1,0
1076,0.325195400483032,0.1234358201531915,MS,2023-02-16,1,1,1,1,1,1,1,1,0,1,1,0
1077,6.98042795250637,0.797160750393545,MS,2023-02-17,1,1,0,1,1,0,1,0,0,1,1,0
1078,0.0156825960032346,0.0102345900479759,MS,2023-02-18,1,1,1,1,1,1,1,1,1,1,1,1
1079,NA,NA,MS,2023-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1080,1.97198504536662,0.4198435721856615,MS,2023-02-20,1,1,0,1,1,0,1,1,0,1,1,0
1081,0.711860295236736,0.215713449131976,MS,2023-02-21,1,1,1,1,1,1,1,1,0,1,1,0
1082,0.00745716224519707,0.0060156760948735,MS,2023-02-22,1,1,1,1,1,1,1,1,1,1,1,1
1083,1.070885793591,0.2342289297579725,MS,2023-02-23,1,1,1,0,1,1,1,1,0,0,1,1
1084,1.05657215445664,0.4373598166395615,MS,2023-02-24,1,1,0,1,1,0,1,1,0,1,1,0
1085,0.021903801297103,0.004006694706759265,MS,2023-02-25,1,1,1,1,1,1,1,1,0,1,1,0
1086,NA,NA,MS,2023-02-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1087,2.19439467606366,0.915904173534155,MS,2023-02-27,1,0,0,1,1,0,1,0,0,1,1,0
1088,0.00319308209321056,0.00265462606006732,MS,2023-02-28,1,1,1,1,1,1,1,1,1,1,1,1
1089,0.00334201292324722,0.002311994520961545,MS,2023-03-01,1,1,1,1,1,1,1,1,1,1,1,1
1090,0.0599565414131641,0.00201273400282922,MS,2023-03-02,1,1,1,1,1,1,1,1,1,1,1,1
1091,0.00936495827190414,0.001751528066482465,MS,2023-03-03,1,1,1,1,1,1,1,1,1,1,1,1
1092,NA,NA,MS,2023-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1093,NA,NA,MT,2023-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1094,NA,NA,MT,2023-01-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1095,NA,NA,MT,2023-01-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1096,0.528177992137571,0.377522890487325,MT,2023-01-25,1,1,1,1,1,1,1,1,0,1,1,0
1097,NA,NA,MT,2023-01-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1098,NA,NA,MT,2023-01-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1099,NA,NA,MT,2023-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1100,NA,NA,MT,2023-01-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1101,NA,NA,MT,2023-01-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1102,NA,NA,MT,2023-01-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1103,0.114690796482296,0.0779842462555285,MT,2023-02-01,1,1,1,1,1,1,1,1,0,1,1,0
1104,NA,NA,MT,2023-02-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1105,1.11058770872256,0.781969135612395,MT,2023-02-03,0,1,1,1,1,1,0,1,0,1,1,1
1106,NA,NA,MT,2023-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1107,NA,NA,MT,2023-02-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1108,NA,NA,MT,2023-02-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1109,NA,NA,MT,2023-02-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1110,NA,NA,MT,2023-02-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1111,NA,NA,MT,2023-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1112,NA,NA,MT,2023-02-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1113,NA,NA,MT,2023-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1114,NA,NA,MT,2023-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1115,0.0264059551780128,0.01945150026190965,MT,2023-02-13,1,1,1,1,1,1,1,1,1,1,1,1
1116,NA,NA,MT,2023-02-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1117,NA,NA,MT,2023-02-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1118,2.22024373061295,0.78439381883688,MT,2023-02-16,1,1,0,1,1,0,1,1,0,1,1,0
1119,NA,NA,MT,2023-02-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1120,NA,NA,MT,2023-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1121,NA,NA,MT,2023-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1122,NA,NA,MT,2023-02-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1123,NA,NA,MT,2023-02-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1124,NA,NA,MT,2023-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1125,0.0075865627850507,0.005257008348605,MT,2023-02-23,1,1,1,1,1,1,1,1,1,1,1,1
1126,NA,NA,MT,2023-02-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1127,NA,NA,MT,2023-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1128,NA,NA,MT,2023-02-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1129,NA,NA,MT,2023-02-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1130,NA,NA,MT,2023-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1131,NA,NA,MT,2023-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1132,NA,NA,MT,2023-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1133,NA,NA,MT,2023-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1134,NA,NA,MT,2023-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,2.2707457039378798,0.2825773632280635,NC,2023-01-22,1,0,1,0,1,1,0,0,0,0,0,0
1136,5.39964722734377,0.3247680730656035,NC,2023-01-23,0,1,0,0,1,1,0,0,0,0,0,0
1137,3.52552262244714,0.296149772665536,NC,2023-01-24,1,1,0,1,0,1,0,0,0,0,0,0
1138,3.89426591365985,0.296764802682152,NC,2023-01-25,0,0,1,1,1,0,0,0,0,0,0,0
1139,3.30688362511649,0.2859885367148175,NC,2023-01-26,1,0,1,0,1,1,1,0,0,0,0,0
1140,2.3560611699935,0.279809566626349,NC,2023-01-27,1,1,1,1,0,1,0,0,0,0,0,0
1141,5.53282440642476,0.331283202874845,NC,2023-01-28,0,1,0,1,1,1,0,0,0,0,0,0
1142,1.39721944053806,0.23787443837644,NC,2023-01-29,1,1,1,1,1,1,0,1,0,0,1,0
1143,10.9554328005177,0.3219234560461685,NC,2023-01-30,0,1,0,1,0,0,0,0,0,1,0,0
1144,4.31228553496652,0.271853229628065,NC,2023-01-31,0,1,0,1,0,1,0,0,0,0,0,0
1145,9.67470635746629,0.305518946220445,NC,2023-02-01,0,1,0,0,1,0,1,0,0,0,0,0
1146,9.54607232571125,0.3091230950096925,NC,2023-02-02,0,1,0,0,1,0,0,0,0,0,0,0
1147,4.49043227882009,0.273983506239293,NC,2023-02-03,0,1,0,0,1,1,0,0,0,0,1,0
1148,1.48167752875237,0.223929409719903,NC,2023-02-04,1,1,1,1,0,1,0,1,1,1,0,0
1149,1.72407157131261,0.2266412386459955,NC,2023-02-05,1,1,1,1,0,1,0,0,0,1,0,0
1150,11.4881019978531,0.2794651993997015,NC,2023-02-06,0,1,0,1,0,0,0,1,0,1,0,0
1151,8.94245542866919,0.252505082298572,NC,2023-02-07,0,1,0,0,1,0,0,0,0,0,0,0
1152,2.52589696155843,0.208382143545898,NC,2023-02-08,0,1,0,1,1,1,0,1,1,0,0,0
1153,2.30316381592788,0.198268750876763,NC,2023-02-09,0,0,0,1,0,1,0,0,0,0,0,0
1154,6.44215785092943,0.292706596278604,NC,2023-02-10,0,1,0,1,0,0,0,0,0,0,0,0
1155,5.37165444633796,0.2291645730522535,NC,2023-02-11,0,1,0,1,1,0,0,0,0,1,1,0
1156,4.33598869389965,0.245667781047145,NC,2023-02-12,0,1,0,1,0,0,0,1,0,0,0,0
1157,2.65231152970661,0.179977168204435,NC,2023-02-13,0,0,0,1,1,1,0,0,0,1,1,0
1158,4.16820726311313,0.2505134031080935,NC,2023-02-14,0,1,0,0,0,0,1,0,0,1,0,0
1159,6.9969214104839,0.2133310087893515,NC,2023-02-15,0,1,0,0,0,1,0,1,0,0,0,0
1160,4.72325106284683,0.195467527116259,NC,2023-02-16,0,1,0,1,0,0,0,1,0,0,0,0
1161,2.45613502503901,0.175119569635364,NC,2023-02-17,0,1,0,1,1,1,0,1,0,1,1,0
1162,0.482989156560628,0.090142523725513,NC,2023-02-18,1,1,1,1,1,1,1,1,0,1,1,0
1163,0.998488137588204,0.1234899783081955,NC,2023-02-19,0,1,1,1,1,1,0,1,0,1,1,0
1164,1.03045936142874,0.0766275451970985,NC,2023-02-20,1,1,1,1,1,1,1,1,0,0,1,0
1165,1.3178154259095,0.1073161456522815,NC,2023-02-21,0,1,1,0,1,1,0,1,0,0,1,0
1166,4.04051318909085,0.1427876685745885,NC,2023-02-22,0,1,0,1,0,1,0,0,0,1,0,0
1167,1.76522619951284,0.0869672000095535,NC,2023-02-23,0,1,1,1,1,1,0,0,0,1,1,0
1168,2.77187278245688,0.175496349484539,NC,2023-02-24,1,1,0,0,0,0,1,1,0,0,0,0
1169,2.04853296495407,0.148223036253009,NC,2023-02-25,0,1,0,0,1,1,0,1,0,0,1,1
1170,1.12367398881554,0.04599158505946675,NC,2023-02-26,0,1,1,1,1,1,0,1,0,1,1,0
1171,2.28314877076175,0.1289580179754115,NC,2023-02-27,1,0,0,1,1,1,1,0,0,1,1,0
1172,3.62587011500501,0.1210610532597915,NC,2023-02-28,0,1,0,0,1,1,0,1,0,0,1,0
1173,3.57494135616895,0.125726885574154,NC,2023-03-01,1,1,0,0,0,1,1,1,0,0,0,1
1174,0.936798633138907,0.0620701001756545,NC,2023-03-02,1,1,1,1,0,1,1,1,0,1,1,0
1175,0.962473050738877,0.057869541749926,NC,2023-03-03,1,1,1,1,0,1,1,1,0,1,0,1
1176,0.527754583790046,0.0724969089468075,NC,2023-03-04,1,1,1,1,1,1,1,1,0,1,1,0
1177,0.271639906476068,0.1943930888075605,ND,2023-01-22,1,1,1,1,1,1,1,1,1,1,1,1
1178,1.18894953074876,0.298367057279145,ND,2023-01-23,1,1,1,1,1,0,1,1,0,1,1,0
1179,1.61028040357032,0.3876648538150085,ND,2023-01-24,0,1,0,1,1,1,0,1,0,1,1,0
1180,0.590709762815328,0.1519973936552045,ND,2023-01-25,1,1,1,1,1,1,1,1,0,1,1,0
1181,0.263359557938316,0.268565336191571,ND,2023-01-26,1,1,1,1,1,1,1,1,1,1,1,1
1182,0.177721531263616,0.1272390163505455,ND,2023-01-27,1,1,1,1,1,1,1,1,1,1,1,1
1183,NA,NA,ND,2023-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1184,NA,NA,ND,2023-01-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1185,1.80577253290406,0.384816162684299,ND,2023-01-30,1,1,0,1,1,0,1,0,0,1,1,0
1186,0.631866000557899,0.08642725572428,ND,2023-01-31,1,1,1,1,1,1,1,1,0,1,1,0
1187,0.111942484556769,0.0779842462555285,ND,2023-02-01,1,1,1,1,1,1,0,1,0,1,1,1
1188,0.346859537380009,0.164881875320099,ND,2023-02-02,1,1,1,1,1,1,1,1,1,1,1,1
1189,0.0896523150754506,0.063062013020709,ND,2023-02-03,1,1,1,1,1,1,1,0,0,1,1,1
1190,NA,NA,ND,2023-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1191,NA,NA,ND,2023-02-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1192,0.21134574128445,0.045140476942161,ND,2023-02-06,1,1,1,1,1,1,1,1,1,1,1,1
1193,0.938336372130389,0.2807799269080705,ND,2023-02-07,1,1,1,1,1,0,1,1,1,1,1,1
1194,0.162249599873987,0.035779225029399,ND,2023-02-08,1,1,1,1,1,1,1,1,0,1,1,0
1195,0.455593750654828,0.247025348176367,ND,2023-02-09,1,1,1,1,1,1,1,1,1,1,1,1
1196,0.0417023718954304,0.02816643771675925,ND,2023-02-10,1,1,1,1,1,1,1,1,1,1,1,1
1197,NA,NA,ND,2023-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1198,NA,NA,ND,2023-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1199,1.09812109617053,0.4423172930657115,ND,2023-02-13,0,1,1,1,1,1,0,1,1,1,1,0
1200,0.170777854775425,0.01714679606341755,ND,2023-02-14,1,1,1,1,1,1,1,1,1,1,1,1
1201,0.507433591705945,0.2040735050015435,ND,2023-02-15,1,1,1,1,1,1,1,1,0,1,1,0
1202,0.546491213316336,0.2060555699886525,ND,2023-02-16,1,1,1,1,1,1,1,1,0,1,1,0
1203,NA,NA,ND,2023-02-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1204,NA,NA,ND,2023-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1205,NA,NA,ND,2023-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1206,0.982677947418424,0.4198435721856615,ND,2023-02-20,1,1,0,1,1,0,1,1,0,1,1,0
1207,1.02974988159472,0.1886077699703655,ND,2023-02-21,0,1,1,1,1,1,0,1,0,1,1,1
1208,0.00878385012647974,0.0060156760948735,ND,2023-02-22,1,1,1,1,1,1,1,1,1,1,1,1
1209,NA,NA,ND,2023-02-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1210,0.0252163848806357,0.004590911929064035,ND,2023-02-24,1,1,1,1,1,1,1,1,1,1,1,1
1211,NA,NA,ND,2023-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1212,0.0199924402825356,0.003494784361125275,ND,2023-02-26,1,1,1,1,1,1,1,1,1,1,1,1
1213,0.814262009489475,0.181150094522424,ND,2023-02-27,1,1,1,1,1,0,1,1,0,1,1,0
1214,1.14942176682952,0.2375566056644255,ND,2023-02-28,1,1,0,0,1,1,1,1,0,0,1,1
1215,0.0251763242073761,0.002311994520961545,ND,2023-03-01,1,1,1,1,1,1,1,1,1,1,1,1
1216,0.0223724122433537,0.00201273400282922,ND,2023-03-02,1,1,1,1,1,1,1,1,1,1,1,1
1217,0.00257765878005541,0.001751528066482465,ND,2023-03-03,1,1,1,1,1,1,1,1,1,1,1,1
1218,NA,NA,ND,2023-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1219,0.816393387345853,0.342484464745927,NE,2023-01-22,1,0,1,1,1,1,1,0,0,1,1,1
1220,2.42474391048336,0.4183788220125515,NE,2023-01-23,0,1,0,0,1,1,0,1,0,0,1,0
1221,1.80474743731373,0.373946062063107,NE,2023-01-24,1,1,0,1,0,1,1,1,1,1,0,0
1222,2.95994637148878,0.474563960071683,NE,2023-01-25,0,0,0,1,0,1,0,0,0,1,1,1
1223,2.30293856221784,0.4770830850121575,NE,2023-01-26,0,1,0,1,1,0,0,1,0,1,1,0
1224,1.05843618004752,0.272870720377877,NE,2023-01-27,1,1,1,1,1,0,1,1,0,0,1,0
1225,1.01594329096124,0.323234366852305,NE,2023-01-28,1,1,1,1,0,1,1,1,1,1,0,0
1226,1.88306166894269,0.553037765134165,NE,2023-01-29,0,1,0,1,1,0,0,1,0,1,1,0
1227,2.70962140595759,0.388273991046274,NE,2023-01-30,1,1,1,0,1,1,1,1,0,0,1,1
1228,0.693925122983607,0.205209182755467,NE,2023-01-31,1,1,1,1,1,1,0,0,0,1,0,0
1229,1.30452034111759,0.190958831751305,NE,2023-02-01,1,0,1,1,1,0,1,0,1,1,1,0
1230,0.430129983382437,0.30689729186871,NE,2023-02-02,1,1,1,1,1,1,1,1,0,1,1,0
1231,0.646742735646298,0.2133275687335865,NE,2023-02-03,1,1,1,1,1,1,1,1,1,1,0,0
1232,1.97404405044449,0.4171154792178615,NE,2023-02-04,1,1,0,0,0,1,1,0,0,0,0,0
1233,0.816925585024808,0.2717931275751165,NE,2023-02-05,1,1,1,1,1,1,1,1,0,1,1,0
1234,2.08109865097668,0.2958823962106595,NE,2023-02-06,0,1,0,1,1,1,0,1,0,1,1,0
1235,6.24093233482468,0.4516042914522725,NE,2023-02-07,0,1,0,0,1,0,0,1,0,0,1,0
1236,1.81619992031643,0.265220361237012,NE,2023-02-08,1,0,1,0,0,1,1,0,0,1,0,0
1237,1.77563632675208,0.3085265316860395,NE,2023-02-09,1,1,0,1,1,0,1,1,0,1,1,0
1238,0.466942112369935,0.149344207762196,NE,2023-02-10,1,1,1,1,1,1,1,1,0,1,1,0
1239,0.880632302786974,0.1504766435625785,NE,2023-02-11,1,1,1,0,1,1,1,1,0,0,1,1
1240,0.302385041023815,0.1227546692215135,NE,2023-02-12,1,1,1,1,1,1,1,0,1,1,1,0
1241,5.41702445532171,0.354449694840552,NE,2023-02-13,0,1,0,1,0,0,0,1,0,1,0,0
1242,2.99167831724334,0.3130825549594425,NE,2023-02-14,1,1,0,1,1,0,1,0,0,1,1,0
1243,3.08098427104255,0.308354195619258,NE,2023-02-15,0,1,0,1,0,1,0,1,0,1,0,1
1244,0.94955143760976,0.186866245739613,NE,2023-02-16,1,1,1,0,1,1,1,1,1,0,1,0
1245,0.476311355681299,0.168762181092369,NE,2023-02-17,1,1,1,1,1,1,1,1,0,1,1,0
1246,0.0150230916507408,0.0102345900479759,NE,2023-02-18,1,1,1,1,1,1,1,1,1,1,1,1
1247,0.537778410329301,0.17135128829622,NE,2023-02-19,1,1,1,1,1,1,1,1,1,1,1,1
1248,4.27954038599825,0.3769134863627565,NE,2023-02-20,0,1,0,0,1,1,0,1,0,0,1,0
1249,0.311889834437563,0.0711356324202665,NE,2023-02-21,1,1,1,1,1,1,1,1,0,1,1,0
1250,3.001639845154,0.177569200977602,NE,2023-02-22,1,1,0,1,0,1,1,1,0,0,0,0
1251,0.425461279997689,0.005257008348605,NE,2023-02-23,1,1,1,1,1,1,1,1,0,1,1,0
1252,0.540813118025007,0.1282391704177775,NE,2023-02-24,1,1,1,1,1,1,1,0,0,1,1,1
1253,3.74843078415438,0.2860136635499275,NE,2023-02-25,1,1,0,1,0,1,1,1,0,1,0,1
1254,0.971236385665101,0.09700834637838,NE,2023-02-26,1,1,1,1,0,1,1,1,0,1,0,1
1255,6.1738943161383,0.260216229436548,NE,2023-02-27,1,1,0,1,0,0,1,1,0,1,0,0
1256,4.92525512404645,0.35024329279508,NE,2023-02-28,0,0,0,0,0,0,0,0,0,0,0,0
1257,5.51365848684554,0.428989111248128,NE,2023-03-01,1,1,0,1,0,1,1,1,0,1,0,0
1258,3.77789251265082,0.312309125895761,NE,2023-03-02,1,1,0,1,0,0,1,1,0,1,0,0
1259,0.325166952049858,0.04343571417620955,NE,2023-03-03,1,1,1,1,1,1,1,1,1,1,1,1
1260,6.29114891950475,0.400308671727026,NE,2023-03-04,1,1,0,1,0,1,1,1,0,0,0,1
1261,1.64406021311179,0.374603242406282,NH,2023-01-22,1,1,1,1,0,1,1,1,0,1,0,0
1262,1.57880170982407,0.179591738490978,NH,2023-01-23,1,1,0,1,1,0,0,1,0,1,1,0
1263,0.852327829591782,0.203865017783628,NH,2023-01-24,1,1,1,1,1,1,1,1,0,1,1,0
1264,1.71216022101033,0.308169424005821,NH,2023-01-25,0,1,1,1,1,1,0,1,1,0,1,0
1265,0.260776166406618,0.268565336191571,NH,2023-01-26,1,1,1,1,1,1,1,1,1,1,1,1
1266,NA,NA,NH,2023-01-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1267,0.46516467816764,0.1159524206832855,NH,2023-01-28,1,1,1,1,1,1,1,1,0,1,1,0
1268,NA,NA,NH,2023-01-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1269,0.715049653064896,0.0955576398453255,NH,2023-01-30,1,1,1,1,1,1,1,1,0,1,1,0
1270,0.117481902509358,0.08642725572428,NH,2023-01-31,1,1,1,1,1,1,1,1,0,1,1,0
1271,1.14473278345574,0.3746432065685715,NH,2023-02-01,1,1,0,1,1,0,1,1,0,1,1,0
1272,0.568774444224412,0.199309855089459,NH,2023-02-02,1,1,1,1,1,1,1,1,0,1,1,0
1273,0.0861238663810622,0.063062013020709,NH,2023-02-03,1,1,1,1,1,1,1,1,1,1,1,1
1274,NA,NA,NH,2023-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1275,0.235205526821318,0.0505627248391005,NH,2023-02-05,1,1,1,1,1,1,1,1,0,1,1,0
1276,NA,NA,NH,2023-02-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1277,0.911703418924037,0.64161353127692,NH,2023-02-07,1,1,0,1,1,0,1,1,1,1,1,1
1278,0.93191256250634,0.220654977383472,NH,2023-02-08,1,1,1,0,1,1,1,1,0,0,1,0
1279,NA,NA,NH,2023-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1280,0.040440200434856,0.02816643771675925,NH,2023-02-10,1,1,1,1,1,1,1,1,1,1,1,1
1281,NA,NA,NH,2023-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1282,NA,NA,NH,2023-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1283,NA,NA,NH,2023-02-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1284,2.16922773394195,0.75698619330348,NH,2023-02-14,1,1,0,1,1,0,1,1,0,1,1,0
1285,0.0814476654766154,0.01509659315776145,NH,2023-02-15,1,1,1,1,1,1,1,1,1,1,1,1
1286,0.019342792828807,0.01327615370591015,NH,2023-02-16,1,1,1,1,1,1,1,1,1,1,1,1
1287,NA,NA,NH,2023-02-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1288,0.0127488382573752,0.0102345900479759,NH,2023-02-18,1,1,1,1,1,1,1,1,1,1,1,1
1289,0.0139025253953192,0.0089728865200456,NH,2023-02-19,1,1,1,1,1,1,1,1,1,1,1,1
1290,0.0112015472011478,0.0078596814772585,NH,2023-02-20,1,1,1,1,1,1,1,1,1,1,1,1
1291,1.20184352422634,0.461409192604443,NH,2023-02-21,1,1,0,1,0,1,1,1,0,1,0,1
1292,NA,NA,NH,2023-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1293,NA,NA,NH,2023-02-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1294,0.0256698125765075,0.004590911929064035,NH,2023-02-24,1,1,1,1,1,1,1,1,1,1,1,1
1295,0.00651836485797487,0.004006694706759265,NH,2023-02-25,1,1,1,1,1,1,1,1,1,1,1,1
1296,NA,NA,NH,2023-02-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1297,0.00448881283866684,0.003046633086012515,NH,2023-02-27,1,1,1,1,1,1,1,1,1,1,1,1
1298,0.0311222057847672,0.00265462606006732,NH,2023-02-28,1,1,1,1,1,1,1,1,1,1,1,1
1299,NA,NA,NH,2023-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1300,NA,NA,NH,2023-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1301,NA,NA,NH,2023-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1302,0.00212492659224643,0.00152367766686422,NH,2023-03-04,1,1,1,1,1,1,1,1,1,1,1,1
1303,38.5637843948123,0.238062442806037,NJ,2023-01-22,0,1,0,0,1,0,0,0,0,0,1,0
