...1,es_score,brier_score,location,target_date,X23A_50_CI,X23B_50_CI,X23D_50_CI,X23E_50_CI,X23H_50_CI,X23I_50_CI,X24A_50_CI,recombinant_50_CI,other_50_CI,X23F_50_CI,X23A_95_CI,X23B_95_CI,X23D_95_CI,X23E_95_CI,X23H_95_CI,X23I_95_CI,X24A_95_CI,recombinant_95_CI,other_95_CI,X23F_95_CI
1853,1.59002999233006,0.4129293659457915,TX,2023-12-14,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0
1854,1.15754847545592,0.370907904287838,TX,2023-12-15,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,0
1855,0.243261491003149,0.1769805606546315,TX,2023-12-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1856,1.05330264431984,0.51105103187431,TX,2023-12-17,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0
1857,0.962078960187449,0.3627445395751465,TX,2023-12-18,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0
1858,1.13029324838839,0.5400080909362,TX,2023-12-19,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,0
1859,3.28202839720849,0.420194240779412,TX,2023-12-20,0,1,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0
1860,1.24688038503792,0.257049007296968,TX,2023-12-21,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,0
1861,1.44732120488379,0.320315958461736,TX,2023-12-22,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0
1862,0.351788197037128,0.232905284579707,TX,2023-12-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1863,0.342924176874084,0.083875225622378,TX,2023-12-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1864,NA,NA,TX,2023-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865,2.05434291057822,0.4232355353760315,TX,2023-12-26,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,0
1866,1.81416147459663,0.371727847635125,TX,2023-12-27,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0
1867,2.5291738958251,0.3558796749693455,TX,2023-12-28,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,0,1,0,0
1868,1.05226159989405,0.372621509004201,TX,2023-12-29,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0
1869,0.923215287009751,0.65134474973052,TX,2023-12-30,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0
1870,NA,NA,TX,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1871,0.826161302101094,0.282434268780914,TX,2024-01-01,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1872,2.25044078094329,0.309316143092002,TX,2024-01-02,1,0,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,1
1873,0.97173839088394,0.02555820691113215,TX,2024-01-03,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0
1874,0.108165977238795,0.02242278252284275,TX,2024-01-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1875,1.08720937692601,0.229397881751437,TX,2024-01-05,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0
1876,0.96110212080793,0.295003011982278,TX,2024-01-06,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0
1877,NA,NA,TX,2024-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1878,3.11587645284288,0.258275203007592,TX,2024-01-08,1,0,1,1,1,0,0,1,1,0,1,0,1,1,1,0,0,1,1,0
1879,0.424575608412431,0.083927718974601,TX,2024-01-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1880,0.67904283125104,0.2128384169018875,TX,2024-01-10,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0
1881,0.514605314146384,0.0085949451175678,TX,2024-01-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1882,0.85022177291514,0.0965025044739015,TX,2024-01-12,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1
1883,0.0303457960185228,0.0064652320176964,TX,2024-01-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1884,0.187435499607009,0.0055997538439898,TX,2024-01-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1885,0.0872771331655061,0.004846281580370105,TX,2024-01-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1886,1.31509885599838,0.1837852207504305,TX,2024-01-16,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1
1887,1.94527836156005,0.1717365378363225,TX,2024-01-17,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0
1888,1.80911898341458,0.3669463484912395,TX,2024-01-18,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,0,1,1,0
1889,3.43860156046348,0.3143258747773025,TX,2024-01-19,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1
1890,0.117264315094669,0.00233071161667568,TX,2024-01-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1891,NA,NA,UT,2023-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1892,1.62384107269663,0.596451867419345,UT,2023-12-11,1,0,0,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,1,0
1893,0.825857388793481,0.58552256024891,UT,2023-12-12,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1
1894,NA,NA,UT,2023-12-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1895,1.11746423147532,0.342495676995259,UT,2023-12-14,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
1896,0.867081478271825,0.2473903276037295,UT,2023-12-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0
1897,NA,NA,UT,2023-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1898,NA,NA,UT,2023-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1899,0.835163590992905,0.403982481790667,UT,2023-12-18,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0
1900,NA,NA,UT,2023-12-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1901,1.38289517373511,0.4522266603172215,UT,2023-12-20,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0
1902,0.454532434520313,0.11367275313357,UT,2023-12-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
1903,0.140709271297172,0.1030347953839335,UT,2023-12-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1904,NA,NA,UT,2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1905,NA,NA,UT,2023-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1906,NA,NA,UT,2023-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1907,0.85923937732027,0.397350273369635,UT,2023-12-26,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
1908,0.0823072009456788,0.060277270950391,UT,2023-12-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1909,NA,NA,UT,2023-12-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1910,NA,NA,UT,2023-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1911,NA,NA,UT,2023-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1912,NA,NA,UT,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1913,NA,NA,UT,2024-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1914,2.28981162214497,0.564347950026955,UT,2024-01-02,1,1,1,0,1,1,0,1,1,0,1,0,1,0,1,1,0,1,1,0
1915,0.113501139221686,0.02555820691113215,UT,2024-01-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1916,2.10581258652794,0.738240825599775,UT,2024-01-04,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0
1917,4.32555196451722,0.3867179070624125,UT,2024-01-05,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,0,1,1,0
1918,NA,NA,UT,2024-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1919,NA,NA,UT,2024-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1920,0.932295450111659,0.404788927847222,UT,2024-01-08,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0
1921,NA,NA,UT,2024-01-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1922,NA,NA,UT,2024-01-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1923,NA,NA,UT,2024-01-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1924,NA,NA,UT,2024-01-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1925,NA,NA,UT,2024-01-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1926,NA,NA,UT,2024-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1927,NA,NA,UT,2024-01-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1928,NA,NA,UT,2024-01-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1929,NA,NA,UT,2024-01-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1930,NA,NA,UT,2024-01-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1931,0.012915139889192,0.002701027678567545,UT,2024-01-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1932,NA,NA,UT,2024-01-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1933,1.27866503792354,0.3232101108076075,VA,2023-12-10,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0
1934,2.0189999465326,0.361945269743798,VA,2023-12-11,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0
1935,3.96389291570257,0.446090820038183,VA,2023-12-12,1,0,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0
1936,4.2230951717483,0.416569418684622,VA,2023-12-13,0,1,0,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1,0,0
1937,2.76402095486535,0.374263244489696,VA,2023-12-14,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0
1938,3.05293536000613,0.3847151007193555,VA,2023-12-15,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,0
1939,3.53966006162287,0.4032523871207115,VA,2023-12-16,1,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0
1940,1.73701288209818,0.3942595790754975,VA,2023-12-17,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0
1941,4.48418823348984,0.4377289093486265,VA,2023-12-18,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1942,2.89386166858602,0.392588123460972,VA,2023-12-19,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0,1,1,1
1943,3.46385557546768,0.3652216841701575,VA,2023-12-20,0,0,1,1,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0
1944,4.43024263084582,0.3887968573268255,VA,2023-12-21,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0
1945,7.02836984034648,0.353348814840436,VA,2023-12-22,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1,0,1,1,0
1946,2.18860437850882,0.3473177143068235,VA,2023-12-23,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
1947,3.66091256859396,0.569021557844865,VA,2023-12-24,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,1,0
1948,1.63839049066127,0.4703328423476985,VA,2023-12-25,1,1,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0
1949,3.18576451145172,0.3215266832419145,VA,2023-12-26,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0
1950,5.39581305966245,0.3870925626393705,VA,2023-12-27,0,1,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,0
1951,5.09283323884766,0.3347360969776885,VA,2023-12-28,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1,1,0
1952,1.942231420123,0.1544932730963335,VA,2023-12-29,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,0,1,1,1,1
1953,1.31919232412869,0.2453166609203605,VA,2023-12-30,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0
1954,0.384751380848329,0.1638982523204135,VA,2023-12-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1955,2.82079668486737,0.60379468341462,VA,2024-01-01,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0
1956,1.87500588143885,0.246407515836454,VA,2024-01-02,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,0
1957,8.67949184853117,0.42766430464575,VA,2024-01-03,0,1,0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,1,1,0
1958,1.27505201520065,0.186030014390064,VA,2024-01-04,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,1
1959,0.960743389146163,0.128784917382979,VA,2024-01-05,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0
1960,0.0780975526001978,0.01717082174864195,VA,2024-01-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1961,0.0203838519905804,0.01499089048548555,VA,2024-01-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1962,1.58494232971588,0.253701021292772,VA,2024-01-08,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,0,1,1,0
1963,2.14419082777654,0.227395199807531,VA,2024-01-09,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0
1964,1.13559417730627,0.1211645826128885,VA,2024-01-10,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1
1965,6.17169144096828,0.4425324864705555,VA,2024-01-11,0,1,0,1,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0
1966,1.23737663137406,0.1748162818262685,VA,2024-01-12,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
1967,1.90529317821336,0.345722854012699,VA,2024-01-13,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0
1968,0.866355086206928,0.0811073383733135,VA,2024-01-14,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0
1969,4.19332750600306,0.411372551645541,VA,2024-01-15,1,1,1,0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,1,0
1970,3.44987573189029,0.2072761771477835,VA,2024-01-16,1,0,1,1,1,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0
1971,0.424629021699526,0.052882273230725,VA,2024-01-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1
1972,1.14348248146099,0.0801317946921535,VA,2024-01-18,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1
1973,1.15052809402429,0.1175254435932085,VA,2024-01-19,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0
1974,0.151521621414172,0.00233071161667568,VA,2024-01-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1975,0.972813136823296,0.3548543434547625,VT,2023-12-10,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0
1976,1.19193153530865,0.3510317696736005,VT,2023-12-11,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0
1977,0.949511989491871,0.3689861724200145,VT,2023-12-12,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,0
1978,2.88511812489514,0.3633367615832555,VT,2023-12-13,0,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0
1979,0.69026970330498,0.337513228705264,VT,2023-12-14,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1980,2.80628472701697,0.387363491423628,VT,2023-12-15,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0
1981,1.47314992716101,0.444535427128502,VT,2023-12-16,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0
1982,0.847195412691566,0.346602078710401,VT,2023-12-17,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1983,1.05643262583014,0.268775049880385,VT,2023-12-18,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1
1984,1.10050735671155,0.404314552204695,VT,2023-12-19,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1
1985,1.26859153755552,0.3439308077497435,VT,2023-12-20,0,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,0,1,0
1986,0.860490484179155,0.303019472874778,VT,2023-12-21,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1
1987,0.820835906982907,0.2954534621875205,VT,2023-12-22,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
1988,1.29869077413591,0.0931032943094675,VT,2023-12-23,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0
1989,1.87763345876816,0.317519859280949,VT,2023-12-24,0,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,0
1990,0.893272593897435,0.254560171525298,VT,2023-12-25,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0
1991,0.376780762498118,0.193942128794022,VT,2023-12-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1992,1.07569354469143,0.7538310761323,VT,2023-12-27,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1
1993,0.546123040273793,0.333360807819235,VT,2023-12-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1994,0.0683620087120097,0.0477195609518913,VT,2023-12-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1995,0.924368917582228,0.65134474973052,VT,2023-12-30,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0
1996,NA,NA,VT,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997,NA,NA,VT,2024-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998,NA,NA,VT,2024-01-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999,2.82728479340931,0.4381671450820135,VT,2024-01-03,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,0,0
2000,0.934736772730986,0.201377293292076,VT,2024-01-04,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0
2001,1.88458442924106,0.326939010491467,VT,2024-01-05,1,0,1,1,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0,0
2002,0.950167910724634,0.2149217479353695,VT,2024-01-06,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0
2003,0.23511446523952,0.01499089048548555,VT,2024-01-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2004,0.804993104546741,0.1343608789298495,VT,2024-01-08,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0
2005,3.06867930945273,0.372817370940149,VT,2024-01-09,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,1,1,0
2006,1.4479603428883,0.34419329349599,VT,2024-01-10,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0
2007,0.0455400507354671,0.0085949451175678,VT,2024-01-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2008,1.28481002421639,0.155500336357084,VT,2024-01-12,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0
2009,1.63135624037802,0.3559097942298905,VT,2024-01-13,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,0,1
2010,2.75207261204277,0.671201916941685,VT,2024-01-14,1,0,1,1,1,0,0,1,1,0,1,0,1,1,1,0,0,1,1,0
2011,0.863523321916862,0.2220251715908585,VT,2024-01-15,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0
2012,0.0221408722675946,0.004191168418014185,VT,2024-01-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013,0.828601769521525,0.1809583308752485,VT,2024-01-17,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0
2014,0.00435582019174825,0.00312872595307913,VT,2024-01-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015,0.00348301001074557,0.002701027678567545,VT,2024-01-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2016,0.00314969401780357,0.00233071161667568,VT,2024-01-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2017,5.52510414921516,0.56853949865435,WA,2023-12-10,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0
2018,1.12126262610624,0.3609784323019945,WA,2023-12-11,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0
2019,1.94883287640259,0.463217853423041,WA,2023-12-12,0,0,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1,1,0
2020,1.63944806737938,0.3767475817043215,WA,2023-12-13,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0
2021,2.30994773083144,0.4186999307874545,WA,2023-12-14,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0
2022,0.867998938616569,0.3056519180685515,WA,2023-12-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
2023,1.41195350848762,0.326807118004247,WA,2023-12-16,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0
2024,2.5295144337674,0.4039660615916605,WA,2023-12-17,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0,0
2025,0.744409284792969,0.2931225744287835,WA,2023-12-18,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1
2026,1.83476569391596,0.313852193050359,WA,2023-12-19,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0
2027,3.29748964979796,0.4009368501570185,WA,2023-12-20,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0
2028,1.44915909237443,0.363969070723261,WA,2023-12-21,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0
2029,0.638515978866092,0.232768996833621,WA,2023-12-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
2030,1.60442877228844,0.3595645455718975,WA,2023-12-23,1,1,0,1,1,1,0,1,1,0,1,1,0,1,0,1,0,1,1,0
2031,1.13373881267585,0.3650561491477825,WA,2023-12-24,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1
2032,0.661729164634677,0.2118542828207325,WA,2023-12-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0
2033,0.777268900746762,0.234739224463936,WA,2023-12-26,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0
2034,1.90000573280369,0.357148513925173,WA,2023-12-27,0,1,1,1,1,0,0,1,1,0,1,1,1,0,1,0,0,1,1,0
2035,1.37430740473334,0.165564350928437,WA,2023-12-28,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0
2036,0.989660177132284,0.202028605914992,WA,2023-12-29,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0
2037,1.24413249240984,0.09305612761655,WA,2023-12-30,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
2038,0.689199411559414,0.177952037972198,WA,2023-12-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0
2039,2.16187721170662,0.3369646038469985,WA,2024-01-01,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,0,0
2040,6.23164395064643,0.3605242447401895,WA,2024-01-02,0,1,0,1,1,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0
2041,3.66860238878086,0.2739534999287185,WA,2024-01-03,1,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1
2042,5.14030295298761,0.350637720611142,WA,2024-01-04,1,1,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0,1,1,0
2043,1.88514496681956,0.192381405207678,WA,2024-01-05,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,0
2044,3.10335072316106,0.276600388448186,WA,2024-01-06,1,0,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0
2045,0.499613507146298,0.16858011651627,WA,2024-01-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
2046,6.58044040716444,0.478486399772265,WA,2024-01-08,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0
